"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",2,3,3,,100,,
"De 20 a 24 años (043)",2,2,1,,50,,
"De 25 a 29 años (044)",3,8,8,1,100,12.5,
"De 30 a 34 años (045)",9,20,14,,70,,
"De 35 a 39 años (046)",12,33,33,,100,,
"De 40 a 44 años (047)",25,90,78,1,86.7,1.1,
"De 45 a 49 años (048)",23,109,102,,93.6,,
"De 50 y más años (049)",712,4331,3488,,80.5,,
"Divorciado(a) (050)",18,55,51,,92.7,,
"De 15 a 19 años (052)",1,,,,,,
"De 25 a 29 años (054)",1,1,1,,100,,
"De 30 a 34 años (055)",1,1,1,,100,,
"De 35 a 39 años (056)",2,7,6,,85.7,,
"De 40 a 44 años (057)",3,8,8,,100,,
"De 45 a 49 años (058)",2,7,7,,100,,
"De 50 y más años (059)",8,31,28,,90.3,,
"Soltero(a) (060)",2485,652,628,23,96.3,3.5,
"De 12 a 14 años (061)",556,,,,,,
"De 15 a 19 años (062)",754,14,14,8,100,57.1,
"De 20 a 24 años (063)",400,74,74,5,100,6.8,
"De 25 a 29 años (064)",274,92,91,3,98.9,3.3,
"De 30 a 34 años (065)",148,105,101,5,96.2,4.8,
"De 35 a 39 años (066)",93,72,70,,97.2,,
"De 40 a 44 años (067)",72,84,83,2,98.8,2.4,
"De 45 a 49 años (068)",51,62,59,,95.2,,
"De 50 y más años (069)",137,149,136,,91.3,,
,,,,,,,
"URBANA (080)",4451,12603,11246,172,89.2,1.4,
"De 12 a 14 años (081)",299,1,1,,100,,
"De 15 a 19 años (082)",496,53,50,18,94.3,34,
"De 20 a 24 años (083)",417,253,248,35,98,13.8,
"De 25 a 29 años (084)",453,549,533,44,97.1,8,
"De 30 a 34 años (085)",353,638,615,34,96.4,5.3,
"De 35 a 39 años (086)",373,974,931,28,95.6,2.9,
"De 40 a 44 años (087)",320,1116,1041,12,93.3,1.1,
"De 45 a 49 años (088)",277,1082,1027,1,94.9,0.1,
"De 50 y más años (089)",1463,7937,6800,,85.7,,
"Conviviente (090)",1043,3025,2811,118,92.9,3.9,
"De 12 a 14 años (091)",3,1,1,,100,,
"De 15 a 19 años (092)",49,34,32,12,94.1,35.3,
"De 20 a 24 años (093)",142,167,163,27,97.6,16.2,
"De 25 a 29 años (094)",209,374,360,33,96.3,8.8,
"De 30 a 34 años (095)",142,345,335,22,97.1,6.4,
"De 35 a 39 años (096)",138,437,416,18,95.2,4.1,
"De 40 a 44 años (097)",117,462,428,5,92.6,1.1,
"De 45 a 49 años (098)",69,266,259,1,97.4,0.4,
"De 50 y más años (099)",174,939,817,,87,,
"Separado(a) (100)",276,797,734,9,92.1,1.1,
"De 15 a 19 años (102)",6,6,5,,83.3,,
"De 20 a 24 años (103)",18,24,24,4,100,16.7,
"De 25 a 29 años (104)",36,53,52,2,98.1,3.8,
"De 30 a 34 años (105)",36,53,51,1,96.2,1.9,
"De 35 a 39 años (106)",37,85,84,2,98.8,2.4,
"De 40 a 44 años (107)",19,52,52,,100,,
"De 45 a 49 años (108)",26,80,76,,95,,
"De 50 y más años (109)",98,444,390,,87.8,,
"Casado(a) (110)",1186,5714,5128,32,89.7,0.6,
"De 15 a 19 años (112)",2,2,2,,100,,
"De 20 a 24 años (113)",20,22,22,3,100,13.6,
"De 25 a 29 años (114)",37,58,58,6,100,10.3,
"De 30 a 34 años (115)",72,178,171,9,96.1,5.1,
"De 35 a 39 años (116)",129,395,375,8,94.9,2,
"De 40 a 44 años (117)",120,484,455,6,94,1.2,
"De 45 a 49 años (118)",137,654,613,,93.7,,
"De 50 y más años (119)",669,3921,3432,,87.5,,
"Viudo(a) (120)",468,2667,2191,1,82.2,,
"De 15 a 19 años (122)",1,3,3,,100,,
"De 20 a 24 años (123)",2,2,1,,50,,
"De 25 a 29 años (124)",2,6,6,1,100,16.7,
"De 30 a 34 años (125)",6,10,8,,80,,
"De 35 a 39 años (126)",6,15,15,,100,,
"De 40 a 44 años (127)",15,58,47,,81,,
"De 45 a 49 años (128)",11,45,44,,97.8,,
"De 50 y más años (129)",425,2528,2067,,81.8,,
"Divorciado(a) (130)",16,50,46,,92,,
"De 15 a 19 años (132)",1,,,,,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 35 a 39 años (136)",2,7,6,,85.7,,
"De 40 a 44 años (137)",3,8,8,,100,,
"De 45 a 49 años (138)",1,3,3,,100,,
"De 50 y más años (139)",8,31,28,,90.3,,
"Soltero(a) (140)",1462,350,336,12,96,3.4,
"De 12 a 14 años (141)",296,,,,,,
"De 15 a 19 años (142)",437,8,8,6,100,75,
"De 20 a 24 años (143)",235,38,38,1,100,2.6,
"De 25 a 29 años (144)",168,57,56,2,98.2,3.5,
"De 30 a 34 años (145)",97,52,50,2,96.2,3.8,
"De 35 a 39 años (146)",61,35,35,,100,,
"De 40 a 44 años (147)",46,52,51,1,98.1,1.9,
"De 45 a 49 años (148)",33,34,32,,94.1,,
"De 50 y más años (149)",89,74,66,,89.2,,
,,,,,,,
"RURAL (160)",3147,10256,9042,118,88.2,1.2,
"De 12 a 14 años (161)",262,,,,,,
"De 15 a 19 años (162)",364,41,38,14,92.7,34.1,
"De 20 a 24 años (163)",330,260,250,29,96.2,11.2,
"De 25 a 29 años (164)",287,405,396,25,97.8,6.2,
"De 30 a 34 años (165)",225,612,588,24,96.1,3.9,
"De 35 a 39 años (166)",236,780,744,14,95.4,1.8,
"De 40 a 44 años (167)",240,972,938,11,96.5,1.1,
"De 45 a 49 años (168)",207,1058,965,1,91.2,0.1,
"De 50 y más años (169)",996,6128,5123,,83.6,,
"Conviviente (170)",844,2931,2722,78,92.9,2.7,
"De 12 a 14 años (171)",2,,,,,,
"De 15 a 19 años (172)",38,27,24,11,88.9,40.7,
"De 20 a 24 años (173)",126,174,164,20,94.3,11.5,
"De 25 a 29 años (174)",137,284,276,15,97.2,5.3,
"De 30 a 34 años (175)",108,370,356,17,96.2,4.6,
"De 35 a 39 años (176)",126,460,440,9,95.7,2,
"De 40 a 44 años (177)",98,443,427,6,96.4,1.4,
"De 45 a 49 años (178)",59,289,260,,90,,
"De 50 y más años (179)",150,884,775,,87.7,,
"Separado(a) (180)",163,496,444,9,89.5,1.8,
"De 15 a 19 años (182)",4,4,4,1,100,25,
"De 20 a 24 años (183)",30,39,39,4,100,10.3,
"De 25 a 29 años (184)",19,28,28,2,100,7.1,
"De 30 a 34 años (185)",18,37,37,1,100,2.7,
"De 35 a 39 años (186)",17,59,55,1,93.2,1.7,
"De 40 a 44 años (187)",11,34,31,,91.2,,
"De 45 a 49 años (188)",14,49,47,,95.9,,
"De 50 y más años (189)",50,246,203,,82.5,,
"Casado(a) (190)",795,4593,4043,19,88,0.4,
"De 15 a 19 años (192)",4,4,4,,100,,
"De 20 a 24 años (193)",9,11,11,1,100,9.1,
"De 25 a 29 años (194)",24,56,55,7,98.2,12.5,
"De 30 a 34 años (195)",44,141,137,3,97.2,2.1,
"De 35 a 39 años (196)",55,206,196,4,95.1,1.9,
"De 40 a 44 años (197)",95,431,417,3,96.8,0.7,
"De 45 a 49 años (198)",103,624,569,1,91.2,0.2,
"De 50 y más años (199)",461,3120,2654,,85.1,,
"Viudo(a) (200)",320,1929,1536,1,79.6,0.1,
"De 15 a 19 años (202)",1,,,,,,
"De 25 a 29 años (204)",1,2,2,,100,,
"De 30 a 34 años (205)",3,10,6,,60,,
"De 35 a 39 años (206)",6,18,18,,100,,
"De 40 a 44 años (207)",10,32,31,1,96.9,3.1,
"De 45 a 49 años (208)",12,64,58,,90.6,,
"De 50 y más años (209)",287,1803,1421,,78.8,,
"Divorciado(a) (210)",2,5,5,,100,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 45 a 49 años (218)",1,4,4,,100,,
"Soltero(a) (220)",1023,302,292,11,96.7,3.6,
"De 12 a 14 años (221)",260,,,,,,
"De 15 a 19 años (222)",317,6,6,2,100,33.3,
"De 20 a 24 años (223)",165,36,36,4,100,11.1,
"De 25 a 29 años (224)",106,35,35,1,100,2.9,
"De 30 a 34 años (225)",51,53,51,3,96.2,5.7,
"De 35 a 39 años (226)",32,37,35,,94.6,,
"De 40 a 44 años (227)",26,32,32,1,100,3.1,
"De 45 a 49 años (228)",18,28,27,,96.4,,
"De 50 y más años (229)",48,75,70,,93.3,,
