"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,1,1,,
"Ocupación no especificada (035)",189,1,61,46,61,20
,,,,,,
"URBANA (036)",6619,70,1904,2471,1781,393
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",40,,5,12,21,2
"Profes., científicos e intelectuales (038)",908,,138,500,261,9
"Técnicos de nivel medio y trab. asimilados (039)",307,,78,134,85,10
"Jefes y empleados de oficina (040)",345,,119,124,99,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1296,8,328,442,405,113
"Agricult. trabaj. calif.agrop. y pesqueros (042)",617,5,111,180,212,109
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",508,2,168,179,130,29
"Obreros construc., conf., papel, fab., instr. (044)",720,,245,291,161,23
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1716,55,655,552,373,81
"Otra (046)",81,,29,39,13,
"Ocupación no especificada (047)",81,,28,18,21,14
"Hombres (048)",4078,54,1210,1463,1081,270
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",30,,5,6,17,2
"Profes., científicos e intelectuales (050)",447,,55,235,151,6
"Técnicos de nivel medio y trab. asimilados (051)",178,,48,72,51,7
"Jefes y empleados de oficina (052)",160,,41,68,49,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",518,7,154,170,133,54
"Agricult. trabaj. calif.agrop. y pesqueros (054)",534,3,94,154,186,97
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",455,2,155,156,116,26
"Obreros construc., conf., papel, fab., instr. (056)",708,,240,287,158,23
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",945,42,381,272,204,46
"Otra (058)",79,,28,38,13,
"Ocupación no especificada (059)",24,,9,5,3,7
"Mujeres (060)",2541,16,694,1008,700,123
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",10,,,6,4,
"Profes., científicos e intelectuales (062)",461,,83,265,110,3
"Técnicos de nivel medio y trab. asimilados (063)",129,,30,62,34,3
"Jefes y empleados de oficina (064)",185,,78,56,50,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",778,1,174,272,272,59
"Agricult. trabaj. calif.agrop. y pesqueros (066)",83,2,17,26,26,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",53,,13,23,14,3
"Obreros construc., conf., papel, fab., instr. (068)",12,,5,4,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",771,13,274,280,169,35
"Otra (070)",2,,1,1,,
"Ocupación no especificada (071)",57,,19,13,18,7
,,,,,,
"RURAL (072)",9478,263,3064,3037,2268,846
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,1,5,3,
"Profes., científicos e intelectuales (074)",135,,29,73,32,1
"Técnicos de nivel medio y trab. asimilados (075)",65,,14,34,16,1
"Jefes y empleados de oficina (076)",78,,32,34,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",327,4,114,108,77,24
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4578,29,1000,1555,1385,609
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",227,3,69,85,54,16
"Obreros construc., conf., papel, fab., instr. (080)",263,,92,103,57,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3601,226,1648,984,579,164
"Otra (082)",6,,2,4,,
"Ocupación no especificada (083)",189,1,63,52,54,19
"Hombres (084)",7613,170,2400,2504,1840,699
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,1,3,2,
"Profes., científicos e intelectuales (086)",79,,16,38,24,1
"Técnicos de nivel medio y trab. asimilados (087)",49,,11,25,12,1
"Jefes y empleados de oficina (088)",49,,16,23,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",114,,42,46,17,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4260,21,902,1491,1293,553
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",207,3,64,78,47,15
"Obreros construc., conf., papel, fab., instr. (092)",261,,92,102,56,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2525,146,1233,675,369,102
"Otra (094)",6,,2,4,,
"Ocupación no especificada (095)",57,,21,19,11,6
"Mujeres (096)",1865,93,664,533,428,147
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,2,1,
"Profes., científicos e intelectuales (098)",56,,13,35,8,
"Técnicos de nivel medio y trab. asimilados (099)",16,,3,9,4,
"Jefes y empleados de oficina (100)",29,,16,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",213,4,72,62,60,15
"Agricult. trabaj. calif.agrop. y pesqueros (102)",318,8,98,64,92,56
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",20,,5,7,7,1
"Obreros construc., conf., papel, fab., instr. (104)",2,,,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1076,80,415,309,210,62
"Ocupación no especificada (107)",132,1,42,33,43,13
