"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (057)",3,,,,1,1,1,
"De 45 a 49 años (058)",1,,,,,,1,
"De 50 y más años (059)",10,,1,3,1,1,,4
"Soltero(a) (060)",195,3,3,2,10,25,59,93
"De 15 a 19 años (062)",17,,,,,,10,7
"De 20 a 24 años (063)",41,,,,,,15,26
"De 25 a 29 años (064)",27,,,,,,14,13
"De 30 a 34 años (065)",23,,,,,5,6,12
"De 35 a 39 años (066)",24,,,,1,4,10,9
"De 40 a 44 años (067)",15,,,,,7,4,4
"De 45 a 49 años (068)",13,,,,,7,,6
"De 50 y más años (069)",35,3,3,2,9,2,,16
,,,,,,,,
"URBANA (080)",1433,24,66,129,176,292,422,324
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",30,,,,,,16,14
"De 20 a 24 años (083)",74,,,,,,39,35
"De 25 a 29 años (084)",130,,,,,8,93,29
"De 30 a 34 años (085)",147,,,,,21,96,30
"De 35 a 39 años (086)",150,,,,1,28,93,28
"De 40 a 44 años (087)",148,,,,4,63,59,22
"De 45 a 49 años (088)",123,,,,10,67,20,26
"De 50 y más años (089)",629,24,66,129,161,105,6,138
"Conviviente (090)",514,,5,27,40,100,240,102
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",15,,,,,,8,7
"De 20 a 24 años (093)",42,,,,,,25,17
"De 25 a 29 años (094)",85,,,,,7,62,16
"De 30 a 34 años (095)",79,,,,,9,56,14
"De 35 a 39 años (096)",78,,,,,13,56,9
"De 40 a 44 años (097)",60,,,,1,28,23,8
"De 45 a 49 años (098)",38,,,,2,20,9,7
"De 50 y más años (099)",115,,5,27,37,23,1,22
"Separado(a) (100)",94,,5,4,13,21,25,26
"De 15 a 19 años (102)",3,,,,,,1,2
"De 20 a 24 años (103)",6,,,,,,3,3
"De 25 a 29 años (104)",8,,,,,,5,3
"De 30 a 34 años (105)",10,,,,,2,6,2
"De 35 a 39 años (106)",8,,,,,4,2,2
"De 40 a 44 años (107)",14,,,,,3,8,3
"De 45 a 49 años (108)",8,,,,,4,,4
"De 50 y más años (109)",37,,5,4,13,8,,7
"Casado(a) (110)",493,5,19,59,84,134,110,82
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",6,,,,,,4,2
"De 25 a 29 años (114)",17,,,,,1,16,
"De 30 a 34 años (115)",39,,,,,5,28,6
"De 35 a 39 años (116)",43,,,,,10,24,9
"De 40 a 44 años (117)",54,,,,2,26,21,5
"De 45 a 49 años (118)",59,,,,8,31,11,9
"De 50 y más años (119)",273,5,19,59,74,61,4,51
"Viudo(a) (120)",198,17,34,37,31,19,9,51
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",2,,,,,1,1,
"De 35 a 39 años (126)",5,,,,,1,2,2
"De 40 a 44 años (127)",7,,,,,,4,3
"De 45 a 49 años (128)",6,,,,,6,,
"De 50 y más años (129)",177,17,34,37,31,11,1,46
"Divorciado(a) (130)",6,,1,1,1,1,1,1
"De 40 a 44 años (137)",3,,,,1,1,1,
"De 50 y más años (139)",3,,1,1,,,,1
"Soltero(a) (140)",128,2,2,1,7,17,37,62
"De 15 a 19 años (142)",10,,,,,,5,5
"De 20 a 24 años (143)",20,,,,,,7,13
"De 25 a 29 años (144)",19,,,,,,9,10
"De 30 a 34 años (145)",17,,,,,4,5,8
"De 35 a 39 años (146)",16,,,,1,,9,6
"De 40 a 44 años (147)",10,,,,,5,2,3
"De 45 a 49 años (148)",12,,,,,6,,6
"De 50 y más años (149)",24,2,2,1,6,2,,11
,,,,,,,,
"RURAL (160)",818,5,32,78,100,128,290,185
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",24,,,,,,14,10
"De 20 a 24 años (163)",79,,,,,,47,32
"De 25 a 29 años (164)",77,,,,,2,61,14
"De 30 a 34 años (165)",87,,,,,11,64,12
"De 35 a 39 años (166)",99,,,,1,16,61,21
"De 40 a 44 años (167)",72,,,,,25,33,14
"De 45 a 49 años (168)",59,,,,9,31,8,11
"De 50 y más años (169)",319,5,32,78,90,43,2,69
"Conviviente (170)",435,1,6,16,35,67,222,88
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",17,,,,,,9,8
"De 20 a 24 años (173)",51,,,,,,35,16
"De 25 a 29 años (174)",55,,,,,1,48,6
"De 30 a 34 años (175)",67,,,,,7,55,5
"De 35 a 39 años (176)",66,,,,,8,44,14
"De 40 a 44 años (177)",44,,,,,11,25,8
"De 45 a 49 años (178)",34,,,,4,18,5,7
"De 50 y más años (179)",100,1,6,16,31,22,1,23
"Separado(a) (180)",24,,,3,3,10,5,3
"De 20 a 24 años (183)",4,,,,,,2,2
"De 25 a 29 años (184)",5,,,,,1,3,1
"De 35 a 39 años (186)",1,,,,,1,,
"De 40 a 44 años (187)",3,,,,,3,,
"De 45 a 49 años (188)",5,,,,1,4,,
"De 50 y más años (189)",6,,,3,2,1,,
"Casado(a) (190)",180,,8,28,40,30,37,37
"De 12 a 14 años (191)",1,,,,,,,1
"De 20 a 24 años (193)",2,,,,,,1,1
"De 25 a 29 años (194)",7,,,,,,5,2
"De 30 a 34 años (195)",13,,,,,2,8,3
"De 35 a 39 años (196)",22,,,,1,3,14,4
"De 40 a 44 años (197)",16,,,,,7,6,3
"De 45 a 49 años (198)",16,,,,3,7,2,4
"De 50 y más años (199)",103,,8,28,36,11,1,19
"Viudo(a) (200)",100,3,17,28,18,12,1,21
"De 30 a 34 años (205)",1,,,,,1,,
"De 35 a 39 años (206)",1,,,,,,1,
"De 40 a 44 años (207)",4,,,,,2,,2
"De 45 a 49 años (208)",2,,,,1,1,,
"De 50 y más años (209)",92,3,17,28,17,8,,19
"Divorciado(a) (210)",12,,,2,1,1,3,5
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",2,,,,,,,2
"De 35 a 39 años (216)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,,,1,
"De 50 y más años (219)",7,,,2,1,1,,3
"Soltero(a) (220)",67,1,1,1,3,8,22,31
"De 15 a 19 años (222)",7,,,,,,5,2
"De 20 a 24 años (223)",21,,,,,,8,13
"De 25 a 29 años (224)",8,,,,,,5,3
"De 30 a 34 años (225)",6,,,,,1,1,4
"De 35 a 39 años (226)",8,,,,,4,1,3
"De 40 a 44 años (227)",5,,,,,2,2,1
"De 45 a 49 años (228)",1,,,,,1,,
"De 50 y más años (229)",11,1,1,1,3,,,5
