"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SIHUAS (000)",30554,7833,22721
"Casa independiente (001)",30199,7755,22444
"Vivienda en casa de vecindad (004)",70,70,
"Choza o cabaña (005)",275,,275
"Vivienda improvisada (006)",3,3,
"Local no dest.para hab. humana (007)",7,5,2
