"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",3,,,,,,2,1
"De 25 a 29 años (054)",2,,,,,,1,1
"De 30 a 34 años (055)",4,,,,,2,2,
"De 35 a 39 años (056)",3,,,,,,2,1
"De 40 a 44 años (057)",5,,,,,2,1,2
"De 45 a 49 años (058)",6,,,,,2,,4
"De 50 y más años (059)",13,1,1,1,5,2,,3
"Soltero(a) (060)",942,,2,4,19,80,156,681
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",28,,,,,,18,10
"De 20 a 24 años (063)",269,,,,,,54,215
"De 25 a 29 años (064)",234,,,,,10,43,181
"De 30 a 34 años (065)",131,,,,,18,23,90
"De 35 a 39 años (066)",93,,,,,22,9,62
"De 40 a 44 años (067)",64,,,,5,16,8,35
"De 45 a 49 años (068)",46,,,,3,11,,32
"De 50 y más años (069)",74,,2,4,11,3,,54
,,,,,,,,
"URBANA (080)",9761,24,111,317,823,1870,3858,2758
"De 12 a 14 años (081)",31,,,,,,4,27
"De 15 a 19 años (082)",425,,,,,,210,215
"De 20 a 24 años (083)",1443,,,,,2,832,609
"De 25 a 29 años (084)",1617,,,,,74,1000,543
"De 30 a 34 años (085)",1411,,,,,213,860,338
"De 35 a 39 años (086)",1222,,,,19,381,571,251
"De 40 a 44 años (087)",1023,,,,82,454,284,203
"De 45 a 49 años (088)",789,,,1,141,426,79,142
"De 50 y más años (089)",1800,24,111,316,581,320,18,430
"Conviviente (090)",4520,,7,44,189,684,2391,1205
"De 12 a 14 años (091)",25,,,,,,2,23
"De 15 a 19 años (092)",323,,,,,,164,159
"De 20 a 24 años (093)",888,,,,,2,579,307
"De 25 a 29 años (094)",950,,,,,41,654,255
"De 30 a 34 años (095)",773,,,,,95,530,148
"De 35 a 39 años (096)",570,,,,6,162,292,110
"De 40 a 44 años (097)",401,,,,28,165,133,75
"De 45 a 49 años (098)",231,,,1,39,122,28,41
"De 50 y más años (099)",359,,7,43,116,97,9,87
"Separado(a) (100)",840,1,9,24,93,208,276,229
"De 15 a 19 años (102)",28,,,,,,13,15
"De 20 a 24 años (103)",107,,,,,,75,32
"De 25 a 29 años (104)",124,,,,,12,78,34
"De 30 a 34 años (105)",102,,,,,30,43,29
"De 35 a 39 años (106)",112,,,,4,40,43,25
"De 40 a 44 años (107)",85,,,,12,36,14,23
"De 45 a 49 años (108)",99,,,,19,55,10,15
"De 50 y más años (109)",183,1,9,24,58,35,,56
"Casado(a) (110)",3045,10,33,150,431,827,1018,576
"De 12 a 14 años (111)",3,,,,,,1,2
"De 15 a 19 años (112)",46,,,,,,16,30
"De 20 a 24 años (113)",194,,,,,,120,74
"De 25 a 29 años (114)",317,,,,,11,224,82
"De 30 a 34 años (115)",403,,,,,67,261,75
"De 35 a 39 años (116)",430,,,,9,148,222,51
"De 40 a 44 años (117)",448,,,,35,223,126,64
"De 45 a 49 años (118)",378,,,,75,219,40,44
"De 50 y más años (119)",826,10,33,150,312,159,8,154
"Viudo(a) (120)",439,12,59,94,87,68,21,98
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",6,,,,,,4,2
"De 25 a 29 años (124)",5,,,,,1,4,
"De 30 a 34 años (125)",9,,,,,3,4,2
"De 35 a 39 años (126)",16,,,,,9,5,2
"De 40 a 44 años (127)",22,,,,2,13,2,5
"De 45 a 49 años (128)",31,,,,5,18,1,7
"De 50 y más años (129)",349,12,59,94,80,24,1,79
"Divorciado(a) (130)",35,1,1,1,5,7,7,13
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",3,,,,,,2,1
"De 25 a 29 años (134)",2,,,,,,1,1
"De 30 a 34 años (135)",3,,,,,2,1,
"De 35 a 39 años (136)",3,,,,,,2,1
"De 40 a 44 años (137)",5,,,,,2,1,2
"De 45 a 49 años (138)",5,,,,,1,,4
"De 50 y más años (139)",13,1,1,1,5,2,,3
"Soltero(a) (140)",882,,2,4,18,76,145,637
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",26,,,,,,17,9
"De 20 a 24 años (143)",245,,,,,,52,193
"De 25 a 29 años (144)",219,,,,,9,39,171
"De 30 a 34 años (145)",121,,,,,16,21,84
"De 35 a 39 años (146)",91,,,,,22,7,62
"De 40 a 44 años (147)",62,,,,5,15,8,34
"De 45 a 49 años (148)",45,,,,3,11,,31
"De 50 y más años (149)",70,,2,4,10,3,,51
,,,,,,,,
"RURAL (160)",916,3,9,51,67,169,386,231
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",50,,,,,,30,20
"De 20 a 24 años (163)",153,,,,,1,92,60
"De 25 a 29 años (164)",131,,,,,8,92,31
"De 30 a 34 años (165)",129,,,,,25,74,30
"De 35 a 39 años (166)",94,,,,,24,57,13
"De 40 a 44 años (167)",86,,,,,46,27,13
"De 45 a 49 años (168)",65,,,,8,32,10,15
"De 50 y más años (169)",207,3,9,51,59,33,4,48
"Conviviente (170)",420,1,,9,19,49,231,111
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",41,,,,,,23,18
"De 20 a 24 años (173)",101,,,,,,74,27
"De 25 a 29 años (174)",67,,,,,2,54,11
"De 30 a 34 años (175)",64,,,,,13,34,17
"De 35 a 39 años (176)",41,,,,,7,25,9
"De 40 a 44 años (177)",37,,,,,13,16,8
"De 45 a 49 años (178)",16,,,,,5,4,7
"De 50 y más años (179)",52,1,,9,19,9,1,13
"Separado(a) (180)",51,,1,3,6,11,19,11
"De 15 a 19 años (182)",2,,,,,,2,
"De 20 a 24 años (183)",4,,,,,,4,
"De 25 a 29 años (184)",6,,,,,,6,
"De 30 a 34 años (185)",3,,,,,1,1,1
"De 35 a 39 años (186)",8,,,,,3,4,1
"De 40 a 44 años (187)",4,,,,,1,2,1
"De 45 a 49 años (188)",7,,,,2,3,,2
"De 50 y más años (189)",17,,1,3,4,3,,6
"Casado(a) (190)",338,1,2,24,36,95,123,57
"De 15 a 19 años (192)",5,,,,,,4,1
"De 20 a 24 años (193)",24,,,,,1,12,11
"De 25 a 29 años (194)",42,,,,,5,27,10
"De 30 a 34 años (195)",50,,,,,9,36,5
"De 35 a 39 años (196)",41,,,,,12,26,3
"De 40 a 44 años (197)",40,,,,,28,9,3
"De 45 a 49 años (198)",39,,,,6,22,6,5
"De 50 y más años (199)",97,1,2,24,30,18,3,19
"Viudo(a) (200)",45,1,6,15,5,9,1,8
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",1,,,,,,,1
"De 35 a 39 años (206)",2,,,,,2,,
"De 40 a 44 años (207)",3,,,,,3,,
"De 45 a 49 años (208)",1,,,,,1,,
"De 50 y más años (209)",37,1,6,15,5,3,,7
"Divorciado(a) (210)",2,,,,,1,1,
"De 30 a 34 años (215)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,,1,,
"Soltero(a) (220)",60,,,,1,4,11,44
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",24,,,,,,2,22
"De 25 a 29 años (224)",15,,,,,1,4,10
"De 30 a 34 años (225)",10,,,,,2,2,6
"De 35 a 39 años (226)",2,,,,,,2,
"De 40 a 44 años (227)",2,,,,,1,,1
"De 45 a 49 años (228)",1,,,,,,,1
"De 50 y más años (229)",4,,,,1,,,3
