"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3733,1891,1842,1902,964,938,1831,927,904
"35 años (046)",790,412,378,398,203,195,392,209,183
"36 años (047)",735,362,373,366,191,175,369,171,198
"37 años (048)",811,417,394,429,218,211,382,199,183
"38 años (049)",734,372,362,343,168,175,391,204,187
"39 años (050)",663,328,335,366,184,182,297,144,153
"De 40 a 44 años (051)",3208,1633,1575,1566,813,753,1642,820,822
"40 años (052)",831,409,422,394,198,196,437,211,226
"41 años (053)",504,270,234,244,144,100,260,126,134
"42 años (054)",778,417,361,365,193,172,413,224,189
"43 años (055)",514,257,257,263,137,126,251,120,131
"44 años (056)",581,280,301,300,141,159,281,139,142
"De 45 a 49 años (057)",2749,1437,1312,1339,680,659,1410,757,653
"45 años (058)",644,343,301,306,161,145,338,182,156
"46 años (059)",555,290,265,278,141,137,277,149,128
"47 años (060)",545,284,261,264,134,130,281,150,131
"48 años (061)",575,300,275,269,127,142,306,173,133
"49 años (062)",430,220,210,222,117,105,208,103,105
"De 50 a 54 años (063)",2221,1177,1044,1106,592,514,1115,585,530
"50 años (064)",560,314,246,282,167,115,278,147,131
"51 años (065)",305,159,146,157,81,76,148,78,70
"52 años (066)",483,246,237,247,129,118,236,117,119
"53 años (067)",421,202,219,216,109,107,205,93,112
"54 años (068)",452,256,196,204,106,98,248,150,98
"De 55 a 59 años (069)",1742,897,845,852,450,402,890,447,443
"55 años (070)",408,206,202,227,115,112,181,91,90
"56 años (071)",416,205,211,178,85,93,238,120,118
"57 años (072)",359,186,173,179,95,84,180,91,89
"58 años (073)",356,190,166,157,92,65,199,98,101
"59 años (074)",203,110,93,111,63,48,92,47,45
"De 60 a 64 años (075)",1536,748,788,761,379,382,775,369,406
"60 años (076)",454,221,233,196,96,100,258,125,133
"61 años (077)",191,96,95,114,56,58,77,40,37
"62 años (078)",317,155,162,158,72,86,159,83,76
"63 años (079)",318,152,166,165,84,81,153,68,85
"64 años (080)",256,124,132,128,71,57,128,53,75
"De 65 y más años (081)",3938,1860,2078,1841,887,954,2097,973,1124
"65 años (082)",397,189,208,199,102,97,198,87,111
"66 años (083)",266,121,145,132,57,75,134,64,70
"67 años (084)",259,139,120,120,66,54,139,73,66
"68 años (085)",285,124,161,124,57,67,161,67,94
"69 años (086)",151,73,78,69,37,32,82,36,46
"70 años (087)",343,159,184,128,57,71,215,102,113
"71 años (088)",118,55,63,64,28,36,54,27,27
"72 años (089)",213,108,105,92,44,48,121,64,57
"73 años (090)",154,84,70,89,55,34,65,29,36
"74 años (091)",132,61,71,66,29,37,66,32,34
"75 años (092)",257,123,134,116,63,53,141,60,81
"76 años (093)",113,50,63,48,21,27,65,29,36
"77 años (094)",119,66,53,61,31,30,58,35,23
"78 años (095)",185,87,98,86,40,46,99,47,52
"79 años (096)",84,49,35,35,21,14,49,28,21
"80 años (097)",195,83,112,73,28,45,122,55,67
"81 años (098)",45,24,21,29,14,15,16,10,6
"82 años (099)",78,32,46,42,20,22,36,12,24
"83 años (100)",61,25,36,36,12,24,25,13,12
"84 años (101)",49,30,19,27,17,10,22,13,9
"85 años (102)",94,37,57,45,21,24,49,16,33
"86 años (103)",56,28,28,31,15,16,25,13,12
"87 años (104)",45,14,31,21,7,14,24,7,17
"88 años (105)",47,22,25,25,11,14,22,11,11
"89 años (106)",32,16,16,11,6,5,21,10,11
"90 años (107)",48,14,34,19,6,13,29,8,21
"91 años (108)",8,6,2,1,,1,7,6,1
"92 años (109)",12,3,9,5,1,4,7,2,5
"93 años (110)",13,7,6,7,3,4,6,4,2
"94 años (111)",4,1,3,4,1,3,,,
"95 años (112)",21,10,11,9,5,4,12,5,7
"96 años (113)",4,2,2,2,2,,2,,2
"97 años (114)",8,5,3,7,4,3,1,1,
"98 y más años (115)",42,13,29,18,6,12,24,7,17
