"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia PARURO (000)",10964,3983,6981
"Casa independiente (001)",9797,3927,5870
"Vivienda en casa de vecindad (004)",30,30,
"Choza o cabaña (005)",1108,,1108
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",7,5,2
"Otro tipo (008)",2,1,1
