"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Hoteles y restaurantes (121)",364,70,12,253,6,23,
"Trans., almac. y comunicaciones (122)",39,18,5,16,,,
"Intermediación financiera (123)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (124)",75,62,1,12,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",77,68,9,,,,
"Enseñanza (126)",486,458,,22,,6,
"Servicios sociales y de salud (127)",109,94,3,10,,2,
"Otras activ. serv.comun.soc y personales (128)",124,34,3,81,3,3,
"Hogares privados con servicio doméstico (129)",146,,,,,,146
"Actividad economica no especificada (131)",195,38,24,85,7,41,
,,,,,,,
"RURAL (132)",6933,568,1729,3153,40,1299,144
"Agric., ganadería, caza y silvicultura (133)",4959,5,1278,2403,30,1243,
"Pesca (134)",4,,,3,,1,
"Explotación de minas y canteras (135)",114,7,102,5,,,
"Industrias manufactureras (136)",199,12,76,101,1,9,
"Suministro de electricidad, gas y agua (137)",11,3,8,,,,
"Construcción (138)",205,3,136,62,1,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",372,50,29,269,1,23,
"Venta, mant.y rep. veh.autom y motoc. (140)",49,3,22,23,,1,
"Comercio al por mayor (141)",12,5,,7,,,
"Comercio al por menor (142)",311,42,7,239,1,22,
"Hoteles y restaurantes (143)",80,17,7,53,,3,
"Trans., almac. y comunicaciones (144)",292,71,65,151,4,1,
"Intermediación financiera (145)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (146)",67,50,3,13,1,,
"Admin.pub. y defensa; p. segur soc.afil (147)",79,70,9,,,,
"Enseñanza (148)",208,200,,8,,,
"Servicios sociales y de salud (149)",53,42,2,9,,,
"Otras activ. serv.comun.soc y personales (150)",52,14,3,30,2,3,
"Hogares privados con servicio doméstico (151)",144,,,,,,144
"Actividad economica no especificada (153)",91,21,11,46,,13,
"Hombres (154)",4193,366,1186,2122,27,485,7
"Agric., ganadería, caza y silvicultura (155)",2868,3,761,1623,19,462,
"Pesca (156)",4,,,3,,1,
"Explotación de minas y canteras (157)",110,6,101,3,,,
"Industrias manufactureras (158)",153,10,63,75,,5,
"Suministro de electricidad, gas y agua (159)",10,2,8,,,,
"Construcción (160)",202,3,134,61,1,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",194,26,28,134,,6,
"Venta, mant.y rep. veh.autom y motoc. (162)",49,3,22,23,,1,
"Comercio al por mayor (163)",4,1,,3,,,
"Comercio al por menor (164)",141,22,6,108,,5,
"Hoteles y restaurantes (165)",27,7,4,14,,2,
"Trans., almac. y comunicaciones (166)",276,63,64,144,4,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",54,38,3,12,1,,
"Admin.pub. y defensa; p. segur soc.afil (169)",63,56,7,,,,
"Enseñanza (170)",119,116,,3,,,
"Servicios sociales y de salud (171)",23,15,1,7,,,
"Otras activ. serv.comun.soc y personales (172)",31,4,1,24,2,,
"Hogares privados con servicio doméstico (173)",7,,,,,,7
"Actividad economica no especificada (175)",51,16,11,19,,5,
"Mujeres (176)",2740,202,543,1031,13,814,137
"Agric., ganadería, caza y silvicultura (177)",2091,2,517,780,11,781,
"Explotación de minas y canteras (179)",4,1,1,2,,,
"Industrias manufactureras (180)",46,2,13,26,1,4,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",3,,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",178,24,1,135,1,17,
"Comercio al por mayor (185)",8,4,,4,,,
"Comercio al por menor (186)",170,20,1,131,1,17,
"Hoteles y restaurantes (187)",53,10,3,39,,1,
"Trans., almac. y comunicaciones (188)",16,8,1,7,,,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",13,12,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",16,14,2,,,,
"Enseñanza (192)",89,84,,5,,,
"Servicios sociales y de salud (193)",30,27,1,2,,,
"Otras activ. serv.comun.soc y personales (194)",21,10,2,6,,3,
"Hogares privados con servicio doméstico (195)",137,,,,,,137
"Actividad economica no especificada (197)",40,5,,27,,8,
