"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",16773,21800,21042,730,96.5,3.3,
"De 12 a 14 años (041)",2620,5,4,,80,,
"De 15 a 19 años (042)",4680,333,329,110,98.8,33,
"De 20 a 24 años (043)",2280,1761,1748,242,99.3,13.7,
"De 25 a 29 años (044)",1677,2483,2439,176,98.2,7.1,
"De 30 a 34 años (045)",1271,2709,2654,101,98,3.7,
"De 35 a 39 años (046)",1140,2975,2897,79,97.4,2.7,
"De 40 a 44 años (047)",888,2712,2637,21,97.2,0.8,
"De 45 a 49 años (048)",685,2361,2280,1,96.6,,
"De 50 y más años (049)",1532,6461,6054,,93.7,,
"Sup. no Univ. incompleta (050)",3166,3458,3363,179,97.3,5.2,
"De 15 a 19 años (052)",542,29,27,8,93.1,27.6,
"De 20 a 24 años (053)",1079,337,333,74,98.8,22,
"De 25 a 29 años (054)",495,478,473,43,99,9,
"De 30 a 34 años (055)",320,537,530,31,98.7,5.8,
"De 35 a 39 años (056)",223,483,475,15,98.3,3.1,
"De 40 a 44 años (057)",181,450,443,7,98.4,1.6,
"De 45 a 49 años (058)",109,312,302,1,96.8,0.3,
"De 50 y más años (059)",217,832,780,,93.8,,
"Sup. no Univ. completa (060)",5868,10086,9749,302,96.7,3,
"De 20 a 24 años (063)",679,250,244,41,97.6,16.4,
"De 25 a 29 años (064)",1129,947,926,106,97.8,11.2,
"De 30 a 34 años (065)",1140,1556,1522,94,97.8,6,
"De 35 a 39 años (066)",888,1620,1596,46,98.5,2.8,
"De 40 a 44 años (067)",602,1291,1260,13,97.6,1,
"De 45 a 49 años (068)",475,1239,1203,2,97.1,0.2,
"De 50 y más años (069)",955,3183,2998,,94.2,,
"Sup. Univ. incompleta (070)",3772,2657,2596,126,97.7,4.7,
"De 15 a 19 años (072)",775,45,42,16,93.3,35.6,
"De 20 a 24 años (073)",1456,266,261,45,98.1,16.9,
"De 25 a 29 años (074)",619,364,356,35,97.8,9.6,
"De 30 a 34 años (075)",263,338,336,17,99.4,5,
"De 35 a 39 años (076)",216,438,430,12,98.2,2.7,
"De 40 a 44 años (077)",149,336,329,1,97.9,0.3,
"De 45 a 49 años (078)",107,268,261,,97.4,,
"De 50 y más años (079)",187,602,581,,96.5,,
"Sup. Univ. completa (080)",5548,8224,8022,246,97.5,3,
"De 20 a 24 años (083)",428,111,111,12,100,10.8,
"De 25 a 29 años (084)",1240,674,663,81,98.4,12,
"De 30 a 34 años (085)",1154,1240,1217,81,98.1,6.5,
"De 35 a 39 años (086)",781,1268,1258,49,99.2,3.9,
"De 40 a 44 años (087)",621,1257,1243,21,98.9,1.7,
"De 45 a 49 años (088)",451,1023,998,2,97.6,0.2,
"De 50 y más años (089)",873,2651,2532,,95.5,,
,,,,,,,
"URBANA (100)",44182,90638,84089,1691,92.8,1.9,
"De 12 a 14 años (101)",3238,8,6,1,75,12.5,
"De 15 a 19 años (102)",5356,389,381,134,97.9,34.4,
"De 20 a 24 años (103)",5629,2663,2638,380,99.1,14.3,
"De 25 a 29 años (104)",5332,5381,5282,460,98.2,8.5,
"De 30 a 34 años (105)",4759,7955,7817,379,98.3,4.8,
"De 35 a 39 años (106)",4025,9410,9200,237,97.8,2.5,
"De 40 a 44 años (107)",3428,9772,9452,87,96.7,0.9,
"De 45 a 49 años (108)",2806,9453,9022,13,95.4,0.1,
"De 50 y más años (109)",9609,45607,40291,,88.3,,
"Sin nivel (110)",4141,20384,17379,48,85.3,0.2,
"De 12 a 14 años (111)",31,1,1,,100,,
"De 15 a 19 años (112)",43,6,6,3,100,50,
"De 20 a 24 años (113)",84,66,66,7,100,10.6,
"De 25 a 29 años (114)",63,98,89,9,90.8,9.2,
"De 30 a 34 años (115)",172,412,401,14,97.3,3.4,
"De 35 a 39 años (116)",222,747,717,10,96,1.3,
"De 40 a 44 años (117)",268,1019,962,2,94.4,0.2,
"De 45 a 49 años (118)",312,1367,1271,3,93,0.2,
"De 50 y más años (119)",2946,16668,13866,,83.2,,
"Educacion Inicial (120)",73,112,108,8,96.4,7.1,
"De 12 a 14 años (121)",15,,,,,,
"De 15 a 19 años (122)",12,3,3,1,100,33.3,
"De 20 a 24 años (123)",11,12,12,3,100,25,
"De 25 a 29 años (124)",13,27,26,3,96.3,11.1,
"De 30 a 34 años (125)",12,40,40,,100,,
"De 35 a 39 años (126)",10,30,27,1,90,3.3,
"Primaria (130)",8454,27508,25254,265,91.8,1,
"De 12 a 14 años (131)",1117,3,2,1,66.7,33.3,
"De 15 a 19 años (132)",365,68,67,19,98.5,27.9,
"De 20 a 24 años (133)",385,399,394,50,98.7,12.5,
"De 25 a 29 años (134)",540,924,905,55,97.9,6,
"De 30 a 34 años (135)",699,1732,1704,63,98.4,3.6,
"De 35 a 39 años (136)",754,2371,2297,40,96.9,1.7,
"De 40 a 44 años (137)",842,3103,2960,33,95.4,1.1,
"De 45 a 49 años (138)",734,3119,2930,4,93.9,0.1,
"De 50 y más años (139)",3018,15789,13995,,88.6,,
"Secundaria (140)",13698,18689,18079,563,96.7,3,
"De 12 a 14 años (141)",2075,4,3,,75,,
"De 15 a 19 años (142)",3686,242,239,88,98.8,36.4,
"De 20 a 24 años (143)",1702,1280,1275,167,99.6,13,
"De 25 a 29 años (144)",1340,1962,1936,143,98.7,7.3,
"De 30 a 34 años (145)",1063,2194,2160,84,98.5,3.8,
"De 35 a 39 años (146)",981,2534,2479,67,97.8,2.6,
"De 40 a 44 años (147)",786,2364,2300,13,97.3,0.5,
"De 45 a 49 años (148)",629,2153,2080,1,96.6,,
"De 50 y más años (149)",1436,5956,5607,,94.1,,
"Sup. no Univ. incompleta (150)",2969,3343,3252,166,97.3,5,
"De 15 a 19 años (152)",497,27,26,8,96.3,29.6,
"De 20 a 24 años (153)",979,305,301,65,98.7,21.3,
"De 25 a 29 años (154)",475,466,462,41,99.1,8.8,
"De 30 a 34 años (155)",308,515,508,30,98.6,5.8,
"De 35 a 39 años (156)",215,466,460,14,98.7,3,
"De 40 a 44 años (157)",175,437,430,7,98.4,1.6,
"De 45 a 49 años (158)",107,305,295,1,96.7,0.3,
"De 50 y más años (159)",213,822,770,,93.7,,
"Sup. no Univ. completa (160)",5703,9922,9588,278,96.6,2.8,
"De 20 a 24 años (163)",633,239,233,34,97.5,14.2,
"De 25 a 29 años (164)",1076,894,873,96,97.7,10.7,
"De 30 a 34 años (165)",1113,1516,1483,90,97.8,5.9,
"De 35 a 39 años (166)",868,1601,1577,45,98.5,2.8,
"De 40 a 44 años (167)",593,1276,1245,11,97.6,0.9,
"De 45 a 49 años (168)",470,1229,1195,2,97.2,0.2,
"De 50 y más años (169)",950,3167,2982,,94.2,,
"Sup. Univ. incompleta (170)",3685,2591,2534,122,97.8,4.7,
"De 15 a 19 años (172)",753,43,40,15,93,34.9,
"De 20 a 24 años (173)",1422,259,254,43,98.1,16.6,
"De 25 a 29 años (174)",604,354,346,34,97.7,9.6,
"De 30 a 34 años (175)",259,334,332,17,99.4,5.1,
"De 35 a 39 años (176)",211,427,419,12,98.1,2.8,
"De 40 a 44 años (177)",147,324,320,1,98.8,0.3,
"De 45 a 49 años (178)",106,265,258,,97.4,,
"De 50 y más años (179)",183,585,565,,96.6,,
"Sup. Univ. completa (180)",5459,8089,7895,241,97.6,3,
"De 20 a 24 años (183)",413,103,103,11,100,10.7,
"De 25 a 29 años (184)",1221,656,645,79,98.3,12,
"De 30 a 34 años (185)",1133,1212,1189,81,98.1,6.7,
"De 35 a 39 años (186)",764,1234,1224,48,99.2,3.9,
"De 40 a 44 años (187)",617,1249,1235,20,98.9,1.6,
"De 45 a 49 años (188)",448,1015,993,2,97.8,0.2,
"De 50 y más años (189)",863,2620,2506,,95.6,,
,,,,,,,
"RURAL (200)",14153,42965,37508,664,87.3,1.5,
"De 12 a 14 años (201)",1366,2,2,,100,,
"De 15 a 19 años (202)",1714,236,233,75,98.7,31.8,
"De 20 a 24 años (203)",1547,1308,1279,191,97.8,14.6,
"De 25 a 29 años (204)",1275,2225,2140,138,96.2,6.2,
"De 30 a 34 años (205)",1198,3218,3072,123,95.5,3.8,
"De 35 a 39 años (206)",1162,3981,3760,83,94.4,2.1,
"De 40 a 44 años (207)",933,3833,3518,43,91.8,1.1,
"De 45 a 49 años (208)",865,4305,3891,11,90.4,0.3,
"De 50 y más años (209)",4093,23857,19613,,82.2,,
"Sin nivel (210)",4891,24340,20433,124,83.9,0.5,
"De 12 a 14 años (211)",32,,,,,,
"De 15 a 19 años (212)",86,28,28,9,100,32.1,
"De 20 a 24 años (213)",144,150,143,18,95.3,12,
"De 25 a 29 años (214)",174,399,377,21,94.5,5.3,
"De 30 a 34 años (215)",276,813,768,29,94.5,3.6,
"De 35 a 39 años (216)",329,1212,1144,26,94.4,2.1,
"De 40 a 44 años (217)",338,1501,1371,15,91.3,1,
"De 45 a 49 años (218)",422,2180,1952,6,89.5,0.3,
"De 50 y más años (219)",3090,18057,14650,,81.1,,
"Educacion Inicial (220)",14,16,13,2,81.3,12.5,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",2,2,2,,100,,
"De 25 a 29 años (224)",9,9,7,2,77.8,22.2,
"De 35 a 39 años (226)",2,5,4,,80,,
"Primaria (230)",5635,15018,13638,328,90.8,2.2,
"De 12 a 14 años (231)",789,1,1,,100,,
"De 15 a 19 años (232)",566,113,112,43,99.1,38.1,
"De 20 a 24 años (233)",628,617,603,80,97.7,13,
"De 25 a 29 años (234)",648,1203,1161,68,96.5,5.7,
"De 30 a 34 años (235)",650,1796,1717,72,95.6,4,
"De 35 a 39 años (236)",622,2242,2115,42,94.3,1.9,
"De 40 a 44 años (237)",472,1936,1765,18,91.2,0.9,
"De 45 a 49 años (238)",376,1889,1716,5,90.8,0.3,
"De 50 y más años (239)",884,5221,4448,,85.2,,
"Secundaria (240)",3075,3111,2963,166,95.2,5.3,
"De 12 a 14 años (241)",545,1,1,,100,,
"De 15 a 19 años (242)",994,91,90,22,98.9,24.2,
"De 20 a 24 años (243)",578,481,473,75,98.3,15.6,
"De 25 a 29 años (244)",337,521,503,33,96.5,6.3,
"De 30 a 34 años (245)",208,515,494,17,95.9,3.3,
"De 35 a 39 años (246)",159,441,418,12,94.8,2.7,
"De 40 a 44 años (247)",102,348,337,7,96.8,2,
"De 45 a 49 años (248)",56,208,200,,96.2,,
"De 50 y más años (249)",96,505,447,,88.5,,
"Sup. no Univ. incompleta (250)",197,115,111,13,96.5,11.3,
"De 15 a 19 años (252)",45,2,1,,50,,
"De 20 a 24 años (253)",100,32,32,9,100,28.1,
"De 25 a 29 años (254)",20,12,11,2,91.7,16.7,
"De 30 a 34 años (255)",12,22,22,1,100,4.5,
"De 35 a 39 años (256)",8,17,15,1,88.2,5.9,
"De 40 a 44 años (257)",6,13,13,,100,,
"De 45 a 49 años (258)",2,7,7,,100,,
"De 50 y más años (259)",4,10,10,,100,,
"Sup. no Univ. completa (260)",165,164,161,23,98.2,14,
"De 20 a 24 años (263)",46,11,11,7,100,63.6,
"De 25 a 29 años (264)",53,53,53,9,100,17,
"De 30 a 34 años (265)",27,40,39,4,97.5,10,
"De 35 a 39 años (266)",20,19,19,1,100,5.3,
"De 40 a 44 años (267)",9,15,15,2,100,13.3,
"De 45 a 49 años (268)",5,10,8,,80,,
"De 50 y más años (269)",5,16,16,,100,,
"Sup. Univ. incompleta (270)",87,66,62,4,93.9,6.1,
"De 15 a 19 años (272)",22,2,2,1,100,50,
"De 20 a 24 años (273)",34,7,7,2,100,28.6,
"De 25 a 29 años (274)",15,10,10,1,100,10,
"De 30 a 34 años (275)",4,4,4,,100,,
"De 35 a 39 años (276)",5,11,11,,100,,
"De 40 a 44 años (277)",2,12,9,,75,,
"De 45 a 49 años (278)",1,3,3,,100,,
"De 50 y más años (279)",4,17,16,,94.1,,
"Sup. Univ. completa (280)",89,135,127,4,94.1,3,
"De 20 a 24 años (283)",15,8,8,,100,,
"De 25 a 29 años (284)",19,18,18,2,100,11.1,
"De 30 a 34 años (285)",21,28,28,,100,,
"De 35 a 39 años (286)",17,34,34,1,100,2.9,
"De 40 a 44 años (287)",4,8,8,1,100,12.5,
"De 45 a 49 años (288)",3,8,5,,62.5,,
"De 50 y más años (289)",10,31,26,,83.9,,
