"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",6314,335,2420,2040,1277,242
"Otra (034)",8,,6,2,,
"Ocupación no especificada (035)",1138,9,384,374,281,90
,,,,,,
"URBANA (036)",19578,285,6252,7641,4564,836
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",42,,2,22,16,2
"Profes., científicos e intelectuales (038)",2331,,485,1261,558,27
"Técnicos de nivel medio y trab. asimilados (039)",913,1,288,391,203,30
"Jefes y empleados de oficina (040)",684,,276,248,150,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4152,30,1260,1697,972,193
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2622,16,587,909,846,264
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1479,13,553,516,336,61
"Obreros construc., conf., papel, fab., instr. (044)",2215,2,846,886,447,34
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",4248,221,1647,1359,838,183
"Otra (046)",262,,75,135,51,1
"Ocupación no especificada (047)",630,2,233,217,147,31
"Hombres (048)",12127,178,3831,4582,2959,577
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",37,,2,18,15,2
"Profes., científicos e intelectuales (050)",1310,,225,682,378,25
"Técnicos de nivel medio y trab. asimilados (051)",589,1,173,241,150,24
"Jefes y empleados de oficina (052)",371,,101,160,103,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1398,13,412,525,362,86
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2188,15,476,762,701,234
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1305,13,502,440,294,56
"Obreros construc., conf., papel, fab., instr. (056)",2166,2,826,868,436,34
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2192,132,920,647,395,98
"Otra (058)",255,,70,133,51,1
"Ocupación no especificada (059)",316,2,124,106,74,10
"Mujeres (060)",7451,107,2421,3059,1605,259
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,,4,1,
"Profes., científicos e intelectuales (062)",1021,,260,579,180,2
"Técnicos de nivel medio y trab. asimilados (063)",324,,115,150,53,6
"Jefes y empleados de oficina (064)",313,,175,88,47,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2754,17,848,1172,610,107
"Agricult. trabaj. calif.agrop. y pesqueros (066)",434,1,111,147,145,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",174,,51,76,42,5
"Obreros construc., conf., papel, fab., instr. (068)",49,,20,18,11,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2056,89,727,712,443,85
"Otra (070)",7,,5,2,,
"Ocupación no especificada (071)",314,,109,111,73,21
,,,,,,
"RURAL (072)",43877,888,14876,14197,10574,3342
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",25,,3,10,12,
"Profes., científicos e intelectuales (074)",1155,,317,609,224,5
"Técnicos de nivel medio y trab. asimilados (075)",325,,124,149,47,5
"Jefes y empleados de oficina (076)",256,,111,102,43,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1713,17,593,695,358,50
"Agricult. trabaj. calif.agrop. y pesqueros (078)",22846,89,5439,7746,6958,2614
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",612,4,256,204,120,28
"Obreros construc., conf., papel, fab., instr. (080)",1213,4,413,524,252,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",14417,759,7152,3731,2250,525
"Otra (082)",49,,12,27,10,
"Ocupación no especificada (083)",1266,15,456,400,300,95
"Hombres (084)",34811,600,11603,11150,8607,2851
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",20,,2,8,10,
"Profes., científicos e intelectuales (086)",624,,137,321,161,5
"Técnicos de nivel medio y trab. asimilados (087)",208,,68,95,40,5
"Jefes y empleados de oficina (088)",152,,48,65,39,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",566,3,190,217,134,22
"Agricult. trabaj. calif.agrop. y pesqueros (090)",20864,72,4886,7181,6345,2380
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",530,2,216,175,112,25
"Obreros construc., conf., papel, fab., instr. (092)",1198,4,405,521,248,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",10159,513,5459,2403,1416,368
"Otra (094)",48,,11,27,10,
"Ocupación no especificada (095)",442,6,181,137,92,26
"Mujeres (096)",9066,288,3273,3047,1967,491
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",5,,1,2,2,
"Profes., científicos e intelectuales (098)",531,,180,288,63,
"Técnicos de nivel medio y trab. asimilados (099)",117,,56,54,7,
"Jefes y empleados de oficina (100)",104,,63,37,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",1147,14,403,478,224,28
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1982,17,553,565,613,234
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",82,2,40,29,8,3
"Obreros construc., conf., papel, fab., instr. (104)",15,,8,3,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",4258,246,1693,1328,834,157
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",824,9,275,263,208,69
