"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL NIETO (000)",31645,9832,8628,10077,487,2112,509
"Agric., ganadería, caza y silvicultura (001)",6804,74,1690,3459,121,1460,
"Pesca (002)",27,3,6,17,1,,
"Explotación de minas y canteras (003)",933,296,619,12,6,,
"Industrias manufactureras (004)",976,79,327,502,42,26,
"Suministro de electricidad, gas y agua (005)",117,60,53,4,,,
"Construcción (006)",3247,351,2508,359,24,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4551,634,280,3103,143,391,
"Venta, mant.y rep. veh.autom.y motoc. (008)",583,95,241,205,31,11,
"Comercio al por mayor (009)",142,47,11,64,9,11,
"Comercio al por menor (010)",3826,492,28,2834,103,369,
"Hoteles y restaurantes (011)",1340,370,99,748,44,79,
"Trans., almac. y comunicaciones (012)",1821,497,293,980,24,27,
"Intermediación financiera (013)",133,130,1,1,1,,
"Activid.inmobil., empres. y alquileres (014)",1607,1161,153,240,44,9,
"Admin.pub. y defensa; p. segur.soc.afil (015)",4295,2439,1856,,,,
"Enseñanza (016)",2189,2059,,123,4,3,
"Servicios sociales y de salud (017)",794,729,10,52,,3,
"Otras activ. serv.comun.soc y personales (018)",645,332,83,196,13,21,
"Hogares privados con servicio doméstico (019)",509,,,,,,509
"Actividad economica no especificada (021)",1657,618,650,281,20,88,
"Hombres (022)",19464,5540,7038,5813,299,745,29
"Agric., ganadería, caza y silvicultura (023)",4167,63,1043,2452,89,520,
"Pesca (024)",23,3,5,14,1,,
"Explotación de minas y canteras (025)",904,276,612,11,5,,
"Industrias manufactureras (026)",745,57,302,336,29,21,
"Suministro de electricidad, gas y agua (027)",104,48,52,4,,,
"Construcción (028)",2983,298,2308,351,21,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1830,263,276,1112,67,112,
"Venta, mant.y rep. veh.autom.y motoc. (030)",531,71,239,186,28,7,
"Comercio al por mayor (031)",66,25,10,25,3,3,
"Comercio al por menor (032)",1233,167,27,901,36,102,
"Hoteles y restaurantes (033)",334,128,37,127,15,27,
"Trans., almac. y comunicaciones (034)",1587,352,273,923,16,23,
"Intermediación financiera (035)",73,70,1,1,1,,
"Activid.inmobil., empres. y alquileres (036)",1128,795,121,173,34,5,
"Admin.pub. y defensa; p. segur.soc.afil (037)",3159,1717,1442,,,,
"Enseñanza (038)",846,800,,42,1,3,
"Servicios sociales y de salud (039)",258,224,2,32,,,
"Otras activ. serv.comun.soc y personales (040)",319,165,56,85,7,6,
"Hogares privados con servicio doméstico (041)",29,,,,,,29
"Actividad economica no especificada (043)",975,281,508,150,13,23,
"Mujeres (044)",12181,4292,1590,4264,188,1367,480
"Agric., ganadería, caza y silvicultura (045)",2637,11,647,1007,32,940,
"Pesca (046)",4,,1,3,,,
"Explotación de minas y canteras (047)",29,20,7,1,1,,
"Industrias manufactureras (048)",231,22,25,166,13,5,
"Suministro de electricidad, gas y agua (049)",13,12,1,,,,
"Construcción (050)",264,53,200,8,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2721,371,4,1991,76,279,
"Venta, mant.y rep. veh.autom.y motoc. (052)",52,24,2,19,3,4,
"Comercio al por mayor (053)",76,22,1,39,6,8,
"Comercio al por menor (054)",2593,325,1,1933,67,267,
"Hoteles y restaurantes (055)",1006,242,62,621,29,52,
"Trans., almac. y comunicaciones (056)",234,145,20,57,8,4,
"Intermediación financiera (057)",60,60,,,,,
"Activid.inmobil., empres. y alquileres (058)",479,366,32,67,10,4,
"Admin.pub. y defensa; p. segur.soc.afil (059)",1136,722,414,,,,
"Enseñanza (060)",1343,1259,,81,3,,
"Servicios sociales y de salud (061)",536,505,8,20,,3,
"Otras activ. serv.comun.soc y personales (062)",326,167,27,111,6,15,
"Hogares privados con servicio doméstico (063)",480,,,,,,480
"Actividad economica no especificada (065)",682,337,142,131,7,65,
,,,,,,,
"URBANA (066)",26327,9240,6640,8067,439,1448,493
"Agric., ganadería, caza y silvicultura (067)",3906,60,1192,1752,81,821,
"Pesca (068)",13,3,3,6,1,,
"Explotación de minas y canteras (069)",633,203,418,6,6,,
"Industrias manufactureras (070)",928,77,304,481,41,25,
"Suministro de electricidad, gas y agua (071)",107,58,45,4,,,
"Construcción (072)",2834,330,2124,351,24,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4417,619,269,3001,140,388,
"Venta, mant.y rep. veh.autom.y motoc. (074)",556,91,232,192,30,11,
"Comercio al por mayor (075)",133,43,10,60,9,11,
"Comercio al por menor (076)",3728,485,27,2749,101,366,
"Hoteles y restaurantes (077)",1270,359,80,720,41,70,
"Trans., almac. y comunicaciones (078)",1712,472,258,932,24,26,
"Intermediación financiera (079)",129,126,1,1,1,,
"Activid.inmobil., empres. y alquileres (080)",1501,1074,141,233,44,9,
"Admin.pub. y defensa; p. segur.soc.afil (081)",3504,2294,1210,,,,
"Enseñanza (082)",2085,1970,,108,4,3,
"Servicios sociales y de salud (083)",758,699,9,47,,3,
"Otras activ. serv.comun.soc y personales (084)",603,316,66,191,12,18,
"Hogares privados con servicio doméstico (085)",493,,,,,,493
"Actividad economica no especificada (087)",1434,580,520,234,20,80,
"Hombres (088)",15802,5116,5440,4433,261,527,25
"Agric., ganadería, caza y silvicultura (089)",2359,51,684,1256,56,312,
"Pesca (090)",13,3,3,6,1,,
"Explotación de minas y canteras (091)",608,186,412,5,5,,
"Industrias manufactureras (092)",707,55,280,323,28,21,
"Suministro de electricidad, gas y agua (093)",94,46,44,4,,,
"Construcción (094)",2620,278,1973,343,21,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1759,254,265,1064,65,111,
"Venta, mant.y rep. veh.autom.y motoc. (096)",505,68,230,173,27,7,
"Comercio al por mayor (097)",60,22,9,23,3,3,
"Comercio al por menor (098)",1194,164,26,868,35,101,
"Hoteles y restaurantes (099)",306,122,31,117,13,23,
"Trans., almac. y comunicaciones (100)",1484,332,239,875,16,22,
"Intermediación financiera (101)",72,69,1,1,1,,
"Activid.inmobil., empres. y alquileres (102)",1035,717,111,168,34,5,
"Admin.pub. y defensa; p. segur.soc.afil (103)",2554,1611,943,,,,
"Enseñanza (104)",808,769,,35,1,3,
"Servicios sociales y de salud (105)",237,208,1,28,,,
"Otras activ. serv.comun.soc y personales (106)",290,152,44,83,7,4,
"Hogares privados con servicio doméstico (107)",25,,,,,,25
"Actividad economica no especificada (109)",831,263,409,125,13,21,
"Mujeres (110)",10525,4124,1200,3634,178,921,468
"Agric., ganadería, caza y silvicultura (111)",1547,9,508,496,25,509,
"Explotación de minas y canteras (113)",25,17,6,1,1,,
"Industrias manufactureras (114)",221,22,24,158,13,4,
"Suministro de electricidad, gas y agua (115)",13,12,1,,,,
"Construcción (116)",214,52,151,8,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2658,365,4,1937,75,277,
