"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",7,7,4,2,1,,,,,,,4
"De 25 a 29 años (024)",9,6,2,,,3,,1,,,3,15
"De 30 a 34 años (025)",9,8,3,1,3,,,1,,,1,13
"De 35 a 39 años (026)",12,11,,1,2,1,5,2,,,1,43
"Primaria (030)",4665,4485,853,302,442,508,963,712,417,288,180,18296
"De 12 a 14 años (031)",466,459,455,2,2,,,,,,7,6
"De 15 a 19 años (032)",179,176,139,22,4,7,4,,,,3,67
"De 20 a 24 años (033)",219,188,60,54,52,13,8,1,,,31,236
"De 25 a 29 años (034)",302,273,31,48,76,70,45,3,,,29,621
"De 30 a 34 años (035)",383,360,24,37,78,77,111,28,5,,23,1120
"De 35 a 39 años (036)",556,532,20,31,68,83,201,100,20,9,24,2202
"De 40 a 44 años (037)",538,519,20,22,36,69,172,126,53,21,19,2557
"De 45 a 49 años (038)",516,502,19,26,29,53,130,152,64,29,14,2637
"De 50 y más años (039)",1506,1476,85,60,97,136,292,302,275,229,30,8850
"Secundaria (040)",7655,7132,3929,820,772,564,692,242,89,24,523,9637
"De 12 a 14 años (041)",1220,1213,1207,5,1,,,,,,7,7
"De 15 a 19 años (042)",2144,2108,1979,109,15,3,2,,,,36,156
"De 20 a 24 años (043)",1073,914,407,312,150,37,8,,,,159,757
"De 25 a 29 años (044)",928,766,133,206,236,118,65,7,1,,162,1360
"De 30 a 34 años (045)",683,606,64,77,161,150,129,22,2,1,77,1573
"De 35 a 39 años (046)",549,515,49,44,97,111,161,47,6,,34,1635
"De 40 a 44 años (047)",369,352,34,23,46,57,123,43,22,4,17,1323
"De 45 a 49 años (048)",307,294,25,19,27,42,101,55,19,6,13,1222
"De 50 y más años (049)",382,364,31,25,39,46,103,68,39,13,18,1604
"Sup. no Univ. incompleta (050)",767,648,339,117,81,43,53,14,,1,119,737
"De 15 a 19 años (052)",152,150,140,8,,1,1,,,,2,15
"De 20 a 24 años (053)",289,221,150,51,13,2,3,2,,,68,109
"De 25 a 29 años (054)",146,109,31,38,27,12,1,,,,37,132
"De 30 a 34 años (055)",72,65,8,12,23,12,10,,,,7,135
"De 35 a 39 años (056)",47,45,3,5,11,8,15,3,,,2,134
"De 40 a 44 años (057)",17,15,2,1,2,5,3,2,,,2,44
"De 45 a 49 años (058)",18,18,2,2,2,2,8,2,,,,61
"De 50 y más años (059)",26,25,3,,3,1,12,5,,1,1,107
"Sup. no Univ. completa (060)",413,341,110,85,61,43,25,8,4,5,72,587
"De 20 a 24 años (063)",104,77,54,19,3,1,,,,,27,28
"De 25 a 29 años (064)",104,81,30,32,14,5,,,,,23,75
"De 30 a 34 años (065)",79,66,14,16,19,14,3,,,,13,109
"De 35 a 39 años (066)",55,50,8,13,7,11,10,1,,,5,109
"De 40 a 44 años (067)",30,28,3,2,10,6,4,2,,1,2,82
"De 45 a 49 años (068)",12,10,,,3,1,5,,,1,2,43
"De 50 y más años (069)",29,29,1,3,5,5,3,5,4,3,,141
"Sup. Univ. incompleta (070)",895,728,495,81,62,48,36,5,1,,167,544
"De 15 a 19 años (072)",198,196,195,1,,,,,,,2,1
"De 20 a 24 años (073)",404,301,239,43,13,5,1,,,,103,88
"De 25 a 29 años (074)",135,88,38,18,19,10,3,,,,47,98
"De 30 a 34 años (075)",58,49,11,10,16,7,4,1,,,9,85
"De 35 a 39 años (076)",48,42,7,3,10,15,7,,,,6,98
"De 40 a 44 años (077)",21,21,2,4,2,5,8,,,,,57
"De 45 a 49 años (078)",13,13,,,2,4,5,2,,,,51
"De 50 y más años (079)",18,18,3,2,,2,8,2,1,,,66
"Sup. Univ. completa (080)",960,783,195,208,163,113,84,15,1,4,177,1388
"De 20 a 24 años (083)",138,80,44,31,4,,,1,,,58,46
"De 25 a 29 años (084)",261,190,76,75,25,11,2,1,,,71,172
"De 30 a 34 años (085)",192,170,36,53,50,19,9,,1,2,22,277
"De 35 a 39 años (086)",157,140,13,25,48,35,18,1,,,17,310
"De 40 a 44 años (087)",92,86,11,11,16,25,22,1,,,6,224
"De 45 a 49 años (088)",60,59,8,7,10,12,20,1,,1,1,165
"De 50 y más años (089)",60,58,7,6,10,11,13,10,,1,2,194
,,,,,,,,,,,,
"URBANA (100)",11139,10252,3696,1154,1091,972,1462,971,530,376,887,27712
"De 12 a 14 años (101)",989,980,976,2,2,,,,,,9,6
"De 15 a 19 años (102)",1607,1581,1504,60,10,3,4,,,,26,105
"De 20 a 24 años (103)",1357,1062,586,319,112,34,9,2,,,295,697
"De 25 a 29 años (104)",1140,890,219,283,227,112,42,5,2,,250,1301
"De 30 a 34 años (105)",924,807,92,154,240,169,123,18,7,4,117,1879
"De 35 a 39 años (106)",974,895,54,95,171,196,269,87,19,4,79,2972
"De 40 a 44 años (107)",759,723,45,56,89,126,219,125,42,21,36,2958
"De 45 a 49 años (108)",723,693,34,48,68,96,205,153,58,31,30,3159
"De 50 y más años (109)",2666,2621,186,137,172,236,591,581,402,316,45,14635
"Sin nivel (110)",1713,1670,141,107,117,147,372,378,228,180,43,8886
"De 12 a 14 años (111)",6,5,4,1,,,,,,,1,1
"De 15 a 19 años (112)",10,9,6,1,1,,1,,,,1,7
"De 20 a 24 años (113)",14,13,6,2,1,3,1,,,,1,17
"De 25 a 29 años (114)",20,18,4,4,5,3,1,,1,,2,37
"De 30 a 34 años (115)",40,35,4,4,9,5,9,1,2,1,5,112
"De 35 a 39 años (116)",84,75,7,7,11,15,19,10,4,2,9,277
"De 40 a 44 años (117)",97,92,8,5,10,10,19,26,8,6,5,434
"De 45 a 49 años (118)",120,115,6,8,10,15,32,25,11,8,5,552
"De 50 y más años (119)",1322,1308,96,75,70,96,290,316,202,163,14,7449
"Educacion Inicial (120)",27,26,13,1,3,3,3,3,,,1,48
"De 15 a 19 años (122)",9,9,7,,2,,,,,,,4
"De 20 a 24 años (123)",5,5,4,,1,,,,,,,2
"De 25 a 29 años (124)",6,6,2,,,3,,1,,,,15
"De 30 a 34 años (125)",2,1,,,,,,1,,,1,6
"De 35 a 39 años (126)",5,5,,1,,,3,1,,,,21
"Primaria (130)",2616,2498,446,176,229,281,534,411,244,177,118,10539
"De 12 a 14 años (131)",227,225,224,,1,,,,,,2,2
"De 15 a 19 años (132)",74,73,66,7,,,,,,,1,7
"De 20 a 24 años (133)",107,88,30,28,22,6,2,,,,19,98
"De 25 a 29 años (134)",150,131,21,30,34,33,12,1,,,19,255
"De 30 a 34 años (135)",196,176,14,28,39,33,50,8,4,,20,499
"De 35 a 39 años (136)",294,278,9,19,35,49,104,50,10,2,16,1122
"De 40 a 44 años (137)",294,284,10,17,20,41,92,67,24,13,10,1358
"De 45 a 49 años (138)",298,286,9,14,19,30,71,88,35,20,12,1520
"De 50 y más años (139)",976,957,63,33,59,89,203,197,171,142,19,5678
"Secundaria (140)",4538,4203,2302,484,455,348,402,147,53,12,335,5720
"De 12 a 14 años (141)",756,750,748,1,1,,,,,,6,3
"De 15 a 19 años (142)",1259,1239,1183,45,7,2,2,,,,20,73
"De 20 a 24 años (143)",571,477,213,175,66,20,3,,,,94,380
"De 25 a 29 años (144)",494,398,67,125,130,49,24,2,1,,96,656
"De 30 a 34 años (145)",395,338,30,56,100,93,51,7,,1,57,808
"De 35 a 39 años (146)",348,320,18,30,63,77,105,22,5,,28,1037
"De 40 a 44 años (147)",240,226,17,16,35,40,79,28,10,1,14,831
"De 45 a 49 años (148)",213,203,10,17,24,33,69,36,12,2,10,817
"De 50 y más años (149)",262,252,16,19,29,34,69,52,25,8,10,1115
"Sup. no Univ. incompleta (150)",459,387,188,84,44,29,31,10,,1,72,469
"De 15 a 19 años (152)",89,87,79,6,,1,1,,,,2,13
"De 20 a 24 años (153)",165,128,80,38,6,1,2,1,,,37,69
"De 25 a 29 años (154)",84,60,20,22,11,7,,,,,24,65
"De 30 a 34 años (155)",46,41,3,10,16,9,3,,,,5,82
"De 35 a 39 años (156)",31,29,2,5,6,5,9,2,,,2,83
"De 40 a 44 años (157)",13,11,2,1,1,3,3,1,,,2,30
"De 45 a 49 años (158)",16,16,2,2,2,2,6,2,,,,51
"De 50 y más años (159)",15,15,,,2,1,7,4,,1,,76
"Sup. no Univ. completa (160)",305,256,81,58,52,35,19,6,3,2,49,436
"De 20 a 24 años (163)",69,51,35,14,2,,,,,,18,18
"De 25 a 29 años (164)",80,66,26,23,13,4,,,,,14,61
"De 30 a 34 años (165)",55,47,10,8,16,10,3,,,,8,83
"De 35 a 39 años (166)",42,37,6,8,6,9,7,1,,,5,83
"De 40 a 44 años (167)",27,25,3,2,8,6,3,2,,1,2,74
"De 45 a 49 años (168)",10,8,,,3,1,4,,,,2,26
"De 50 y más años (169)",22,22,1,3,4,5,2,3,3,1,,91
"Sup. Univ. incompleta (170)",695,566,386,64,45,36,30,4,1,,129,425
"De 15 a 19 años (172)",166,164,163,1,,,,,,,2,1
"De 20 a 24 años (173)",314,238,188,34,11,4,1,,,,76,72
"De 25 a 29 años (174)",93,55,20,15,11,6,3,,,,38,67
"De 30 a 34 años (175)",42,34,7,8,13,4,1,1,,,8,56
"De 35 a 39 años (176)",36,31,5,1,7,12,6,,,,5,76
"De 40 a 44 años (177)",18,18,,4,2,5,7,,,,,53
"De 45 a 49 años (178)",10,10,,,1,4,4,1,,,,38
"De 50 y más años (179)",16,16,3,1,,1,8,2,1,,,62
"Sup. Univ. completa (180)",786,646,139,180,146,93,71,12,1,4,140,1189
"De 20 a 24 años (183)",112,62,30,28,3,,,1,,,50,41
"De 25 a 29 años (184)",213,156,59,64,23,7,2,1,,,57,145
"De 30 a 34 años (185)",148,135,24,40,47,15,6,,1,2,13,233
"De 35 a 39 años (186)",134,120,7,24,43,29,16,1,,,14,273
"De 40 a 44 años (187)",70,67,5,11,13,21,16,1,,,3,178
"De 45 a 49 años (188)",56,55,7,7,9,11,19,1,,1,1,155
"De 50 y más años (189)",53,51,7,6,8,10,12,7,,1,2,164
,,,,,,,,,,,,
"RURAL (200)",7169,6736,2468,636,711,597,1024,650,370,280,433,18833
"De 12 a 14 años (201)",709,703,696,6,1,,,,,,6,8
"De 15 a 19 años (202)",1101,1081,971,85,13,8,4,,,,20,151
"De 20 a 24 años (203)",913,758,385,200,128,29,14,2,,,155,614
"De 25 a 29 años (204)",795,665,129,143,179,123,84,7,,,130,1272
"De 30 a 34 años (205)",639,598,74,59,132,125,162,41,4,1,41,1702
"De 35 a 39 años (206)",600,578,54,36,91,92,188,92,14,11,22,2134
"De 40 a 44 años (207)",490,473,41,15,36,63,153,95,51,19,17,2207
"De 45 a 49 años (208)",438,432,31,15,20,47,129,114,55,21,6,2209
"De 50 y más años (209)",1484,1448,87,77,111,110,290,299,246,228,36,8536
"Sin nivel (210)",1189,1155,81,66,96,99,256,243,160,154,34,6391
"De 12 a 14 años (211)",4,4,4,,,,,,,,,
"De 15 a 19 años (212)",13,11,6,4,1,,,,,,2,6
"De 20 a 24 años (213)",22,19,7,5,3,2,2,,,,3,26
"De 25 a 29 años (214)",30,24,3,5,4,3,9,,,,6,63
"De 30 a 34 años (215)",47,46,2,3,13,10,10,6,1,1,1,157
"De 35 a 39 años (216)",66,63,1,2,8,9,21,15,3,4,3,298
"De 40 a 44 años (217)",85,83,6,3,3,12,21,20,10,8,2,444
"De 45 a 49 años (218)",115,114,5,1,5,14,33,30,19,7,1,637
"De 50 y más años (219)",807,791,47,43,59,49,160,172,127,134,16,4760
"Educacion Inicial (220)",24,20,8,3,5,1,2,1,,,4,31
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",3,3,3,,,,,,,,,
"De 20 a 24 años (223)",2,2,,2,,,,,,,,2
"De 25 a 29 años (224)",3,,,,,,,,,,3,
"De 30 a 34 años (225)",7,7,3,1,3,,,,,,,7
"De 35 a 39 años (226)",7,6,,,2,1,2,1,,,1,22
"Primaria (230)",2049,1987,407,126,213,227,429,301,173,111,62,7757
"De 12 a 14 años (231)",239,234,231,2,1,,,,,,5,4
"De 15 a 19 años (232)",105,103,73,15,4,7,4,,,,2,60
"De 20 a 24 años (233)",112,100,30,26,30,7,6,1,,,12,138
"De 25 a 29 años (234)",152,142,10,18,42,37,33,2,,,10,366
"De 30 a 34 años (235)",187,184,10,9,39,44,61,20,1,,3,621
"De 35 a 39 años (236)",262,254,11,12,33,34,97,50,10,7,8,1080
"De 40 a 44 años (237)",244,235,10,5,16,28,80,59,29,8,9,1199
"De 45 a 49 años (238)",218,216,10,12,10,23,59,64,29,9,2,1117
"De 50 y más años (239)",530,519,22,27,38,47,89,105,104,87,11,3172
"Secundaria (240)",3117,2929,1627,336,317,216,290,95,36,12,188,3917
"De 12 a 14 años (241)",464,463,459,4,,,,,,,1,4
"De 15 a 19 años (242)",885,869,796,64,8,1,,,,,16,83
"De 20 a 24 años (243)",502,437,194,137,84,17,5,,,,65,377
"De 25 a 29 años (244)",434,368,66,81,106,69,41,5,,,66,704
"De 30 a 34 años (245)",288,268,34,21,61,57,78,15,2,,20,765
"De 35 a 39 años (246)",201,195,31,14,34,34,56,25,1,,6,598
"De 40 a 44 años (247)",129,126,17,7,11,17,44,15,12,3,3,492
"De 45 a 49 años (248)",94,91,15,2,3,9,32,19,7,4,3,405
"De 50 y más años (249)",120,112,15,6,10,12,34,16,14,5,8,489
"Sup. no Univ. incompleta (250)",308,261,151,33,37,14,22,4,,,47,268
"De 15 a 19 años (252)",63,63,61,2,,,,,,,,2
"De 20 a 24 años (253)",124,93,70,13,7,1,1,1,,,31,40
"De 25 a 29 años (254)",62,49,11,16,16,5,1,,,,13,67
"De 30 a 34 años (255)",26,24,5,2,7,3,7,,,,2,53
"De 35 a 39 años (256)",16,16,1,,5,3,6,1,,,,51
"De 40 a 44 años (257)",4,4,,,1,2,,1,,,,14
"De 45 a 49 años (258)",2,2,,,,,2,,,,,10
"De 50 y más años (259)",11,10,3,,1,,5,1,,,1,31
"Sup. no Univ. completa (260)",108,85,29,27,9,8,6,2,1,3,23,151
"De 20 a 24 años (263)",35,26,19,5,1,1,,,,,9,10
"De 25 a 29 años (264)",24,15,4,9,1,1,,,,,9,14
"De 30 a 34 años (265)",24,19,4,8,3,4,,,,,5,26
"De 35 a 39 años (266)",13,13,2,5,1,2,3,,,,,26
"De 40 a 44 años (267)",3,3,,,2,,1,,,,,8
"De 45 a 49 años (268)",2,2,,,,,1,,,1,,17
"De 50 y más años (269)",7,7,,,1,,1,2,1,2,,50
"Sup. Univ. incompleta (270)",200,162,109,17,17,12,6,1,,,38,119
"De 15 a 19 años (272)",32,32,32,,,,,,,,,
"De 20 a 24 años (273)",90,63,51,9,2,1,,,,,27,16
"De 25 a 29 años (274)",42,33,18,3,8,4,,,,,9,31
"De 30 a 34 años (275)",16,15,4,2,3,3,3,,,,1,29
"De 35 a 39 años (276)",12,11,2,2,3,3,1,,,,1,22
"De 40 a 44 años (277)",3,3,2,,,,1,,,,,4
"De 45 a 49 años (278)",3,3,,,1,,1,1,,,,13
"De 50 y más años (279)",2,2,,1,,1,,,,,,4
"Sup. Univ. completa (280)",174,137,56,28,17,20,13,3,,,37,199
"De 20 a 24 años (283)",26,18,14,3,1,,,,,,8,5
"De 25 a 29 años (284)",48,34,17,11,2,4,,,,,14,27
"De 30 a 34 años (285)",44,35,12,13,3,4,3,,,,9,44
"De 35 a 39 años (286)",23,20,6,1,5,6,2,,,,3,37
"De 40 a 44 años (287)",22,19,6,,3,4,6,,,,3,46
"De 45 a 49 años (288)",4,4,1,,1,1,1,,,,,10
"De 50 y más años (289)",7,7,,,2,1,1,3,,,,30
