"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",468,1,,5,15,75,167,205
"De 15 a 19 años (052)",13,,,,,,6,7
"De 20 a 24 años (053)",128,,,,,,34,94
"De 25 a 29 años (054)",92,,,,,3,45,44
"De 30 a 34 años (055)",80,,,,,19,38,23
"De 35 a 39 años (056)",72,,,,1,24,27,20
"De 40 a 44 años (057)",43,,,,2,17,14,10
"De 45 a 49 años (058)",20,,,,4,11,3,2
"De 50 y más años (059)",20,1,,5,8,1,,5
"Sup. no Univ. completa (060)",1148,,1,20,62,211,466,388
"De 20 a 24 años (063)",100,,,,,,46,54
"De 25 a 29 años (064)",255,,,,,7,131,117
"De 30 a 34 años (065)",213,,,,,31,110,72
"De 35 a 39 años (066)",231,,,,3,53,117,58
"De 40 a 44 años (067)",144,,,,5,56,51,32
"De 45 a 49 años (068)",98,,,1,19,46,10,22
"De 50 y más años (069)",107,,1,19,35,18,1,33
"Sup. Univ. incompleta (070)",243,,,3,3,40,91,106
"De 15 a 19 años (072)",7,,,,,,3,4
"De 20 a 24 años (073)",71,,,,,,26,45
"De 25 a 29 años (074)",41,,,,,,17,24
"De 30 a 34 años (075)",34,,,,,3,17,14
"De 35 a 39 años (076)",34,,,,,10,16,8
"De 40 a 44 años (077)",22,,,,,11,8,3
"De 45 a 49 años (078)",15,,,,,9,3,3
"De 50 y más años (079)",19,,,3,3,7,1,5
"Sup. Univ. completa (080)",970,,1,19,46,194,325,385
"De 20 a 24 años (083)",69,,,,,,23,46
"De 25 a 29 años (084)",185,,,,,6,70,109
"De 30 a 34 años (085)",194,,,,,22,89,83
"De 35 a 39 años (086)",186,,,,1,44,86,55
"De 40 a 44 años (087)",139,,,,3,56,45,35
"De 45 a 49 años (088)",96,,,,13,43,11,29
"De 50 y más años (089)",101,,1,19,29,23,1,28
,,,,,,,,
"URBANA (100)",9207,72,193,548,1023,1825,2658,2888
"De 12 a 14 años (101)",14,,,,,,1,13
"De 15 a 19 años (102)",206,,,,,,103,103
"De 20 a 24 años (103)",797,,,,,5,372,420
"De 25 a 29 años (104)",1203,,,,,74,640,489
"De 30 a 34 años (105)",1158,,,,,221,572,365
"De 35 a 39 años (106)",1265,,,,22,405,554,284
"De 40 a 44 años (107)",991,,,,73,409,274,235
"De 45 a 49 años (108)",889,,,6,180,363,123,217
"De 50 y más años (109)",2684,72,193,542,748,348,19,762
"Sin nivel (110)",1673,43,92,243,326,281,195,493
"De 15 a 19 años (112)",12,,,,,,7,5
"De 20 a 24 años (113)",19,,,,,,8,11
"De 25 a 29 años (114)",45,,,,,2,29,14
"De 30 a 34 años (115)",63,,,,,11,35,17
"De 35 a 39 años (116)",115,,,,3,54,37,21
"De 40 a 44 años (117)",124,,,,7,43,43,31
"De 45 a 49 años (118)",147,,,,34,51,27,35
"De 50 y más años (119)",1148,43,92,243,282,120,9,359
"Educacion Inicial (120)",13,,,,,2,2,9
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",4,,,,,,,4
"De 25 a 29 años (124)",4,,,,,,1,3
"De 30 a 34 años (125)",3,,,,,2,,1
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",3039,26,89,210,437,674,792,811
"De 12 a 14 años (131)",8,,,,,,1,7
"De 15 a 19 años (132)",58,,,,,,27,31
"De 20 a 24 años (133)",192,,,,,1,102,89
"De 25 a 29 años (134)",310,,,,,24,190,96
"De 30 a 34 años (135)",325,,,,,71,164,90
"De 35 a 39 años (136)",386,,,,11,127,172,76
"De 40 a 44 años (137)",338,,,,36,151,76,75
"De 45 a 49 años (138)",371,,,4,73,153,56,85
"De 50 y más años (139)",1051,26,89,206,317,147,4,262
"Secundaria (140)",2135,2,10,51,148,398,817,709
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",122,,,,,,63,59
"De 20 a 24 años (143)",324,,,,,4,175,145
"De 25 a 29 años (144)",409,,,,,37,221,151
"De 30 a 34 años (145)",339,,,,,69,169,101
"De 35 a 39 años (146)",298,,,,3,103,124,68
"De 40 a 44 años (147)",216,,,,22,90,49,55
"De 45 a 49 años (148)",163,,,1,41,59,13,49
"De 50 y más años (149)",258,2,10,50,82,36,3,75
"Sup. no Univ. incompleta (150)",331,1,,5,10,61,116,138
"De 15 a 19 años (152)",9,,,,,,5,4
"De 20 a 24 años (153)",79,,,,,,20,59
"De 25 a 29 años (154)",61,,,,,1,29,31
"De 30 a 34 años (155)",58,,,,,15,26,17
"De 35 a 39 años (156)",56,,,,1,20,22,13
"De 40 a 44 años (157)",32,,,,,13,11,8
"De 45 a 49 años (158)",19,,,,3,11,3,2
"De 50 y más años (159)",17,1,,5,6,1,,4
"Sup. no Univ. completa (160)",942,,1,18,58,195,372,298
"De 20 a 24 años (163)",65,,,,,,29,36
"De 25 a 29 años (164)",183,,,,,5,96,82
"De 30 a 34 años (165)",171,,,,,29,87,55
"De 35 a 39 años (166)",209,,,,3,50,105,51
"De 40 a 44 años (167)",129,,,,5,52,44,28
"De 45 a 49 años (168)",87,,,1,18,42,10,16
"De 50 y más años (169)",98,,1,17,32,17,1,30
"Sup. Univ. incompleta (170)",213,,,3,3,36,78,93
"De 15 a 19 años (172)",4,,,,,,1,3
"De 20 a 24 años (173)",64,,,,,,22,42
"De 25 a 29 años (174)",36,,,,,,15,21
"De 30 a 34 años (175)",27,,,,,3,15,9
"De 35 a 39 años (176)",30,,,,,9,14,7
"De 40 a 44 años (177)",19,,,,,9,7,3
"De 45 a 49 años (178)",14,,,,,8,3,3
"De 50 y más años (179)",19,,,3,3,7,1,5
"Sup. Univ. completa (180)",861,,1,18,41,178,286,337
"De 20 a 24 años (183)",50,,,,,,16,34
"De 25 a 29 años (184)",155,,,,,5,59,91
"De 30 a 34 años (185)",172,,,,,21,76,75
"De 35 a 39 años (186)",170,,,,1,42,79,48
"De 40 a 44 años (187)",133,,,,3,51,44,35
"De 45 a 49 años (188)",88,,,,11,39,11,27
"De 50 y más años (189)",93,,1,18,26,20,1,27
,,,,,,,,
"RURAL (200)",34152,228,822,1999,4022,7073,11786,8222
"De 12 a 14 años (201)",51,,,,,,4,47
"De 15 a 19 años (202)",1021,,,,,,576,445
"De 20 a 24 años (203)",3618,,,,,21,2231,1366
"De 25 a 29 años (204)",4138,,,,,214,2699,1225
"De 30 a 34 años (205)",3964,,,,4,733,2358,869
"De 35 a 39 años (206)",4017,,,,47,1284,1959,727
"De 40 a 44 años (207)",3223,,,,179,1311,1194,539
"De 45 a 49 años (208)",2845,,,10,433,1342,614,446
"De 50 y más años (209)",11275,228,822,1989,3359,2168,151,2558
"Sin nivel (210)",14246,203,684,1531,2674,3114,2653,3387
"De 12 a 14 años (211)",3,,,,,,,3
"De 15 a 19 años (212)",69,,,,,,37,32
"De 20 a 24 años (213)",340,,,,,3,201,136
"De 25 a 29 años (214)",601,,,,,32,385,184
"De 30 a 34 años (215)",793,,,,2,121,460,210
"De 35 a 39 años (216)",1292,,,,15,384,602,291
"De 40 a 44 años (217)",1373,,,,68,531,524,250
"De 45 a 49 años (218)",1469,,,3,199,674,351,242
"De 50 y más años (219)",8306,203,684,1528,2390,1369,93,2039
"Educacion Inicial (220)",43,,,,1,5,25,12
"De 15 a 19 años (222)",3,,,,,,2,1
"De 20 a 24 años (223)",8,,,,,,6,2
"De 25 a 29 años (224)",13,,,,,1,9,3
"De 30 a 34 años (225)",13,,,,1,2,5,5
"De 35 a 39 años (226)",6,,,,,2,3,1
"Primaria (230)",16513,25,137,456,1268,3571,7401,3655
"De 12 a 14 años (231)",26,,,,,,3,23
"De 15 a 19 años (232)",645,,,,,,384,261
"De 20 a 24 años (233)",2346,,,,,17,1506,823
"De 25 a 29 años (234)",2694,,,,,141,1815,738
"De 30 a 34 años (235)",2557,,,,1,497,1555,504
"De 35 a 39 años (236)",2405,,,,26,806,1206,367
"De 40 a 44 años (237)",1698,,,,100,711,624,263
"De 45 a 49 años (238)",1270,,,6,208,626,253,177
"De 50 y más años (239)",2872,25,137,450,933,773,55,499
"Secundaria (240)",2868,,1,9,65,333,1510,950
"De 12 a 14 años (241)",22,,,,,,1,21
"De 15 a 19 años (242)",297,,,,,,150,147
"De 20 a 24 años (243)",814,,,,,1,476,337
"De 25 a 29 años (244)",692,,,,,35,426,231
"De 30 a 34 años (245)",508,,,,,106,288,114
"De 35 a 39 años (246)",256,,,,6,82,122,46
"De 40 a 44 años (247)",117,,,,9,54,34,20
"De 45 a 49 años (248)",85,,,1,22,33,10,19
"De 50 y más años (249)",77,,1,8,28,22,3,15
"Sup. no Univ. incompleta (250)",137,,,,5,14,51,67
"De 15 a 19 años (252)",4,,,,,,1,3
"De 20 a 24 años (253)",49,,,,,,14,35
"De 25 a 29 años (254)",31,,,,,2,16,13
"De 30 a 34 años (255)",22,,,,,4,12,6
"De 35 a 39 años (256)",16,,,,,4,5,7
"De 40 a 44 años (257)",11,,,,2,4,3,2
"De 45 a 49 años (258)",1,,,,1,,,
"De 50 y más años (259)",3,,,,2,,,1
"Sup. no Univ. completa (260)",206,,,2,4,16,94,90
"De 20 a 24 años (263)",35,,,,,,17,18
"De 25 a 29 años (264)",72,,,,,2,35,35
"De 30 a 34 años (265)",42,,,,,2,23,17
"De 35 a 39 años (266)",22,,,,,3,12,7
"De 40 a 44 años (267)",15,,,,,4,7,4
"De 45 a 49 años (268)",11,,,,1,4,,6
"De 50 y más años (269)",9,,,2,3,1,,3
"Sup. Univ. incompleta (270)",30,,,,,4,13,13
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",7,,,,,,4,3
"De 25 a 29 años (274)",5,,,,,,2,3
"De 30 a 34 años (275)",7,,,,,,2,5
"De 35 a 39 años (276)",4,,,,,1,2,1
"De 40 a 44 años (277)",3,,,,,2,1,
"De 45 a 49 años (278)",1,,,,,1,,
"Sup. Univ. completa (280)",109,,,1,5,16,39,48
"De 20 a 24 años (283)",19,,,,,,7,12
"De 25 a 29 años (284)",30,,,,,1,11,18
"De 30 a 34 años (285)",22,,,,,1,13,8
"De 35 a 39 años (286)",16,,,,,2,7,7
"De 40 a 44 años (287)",6,,,,,5,1,
"De 45 a 49 años (288)",8,,,,2,4,,2
"De 50 y más años (289)",8,,,1,3,3,,1
