"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (048)",64,263,247,1,93.9,0.4,
"De 50 y más años (049)",119,440,411,,93.4,,
"Sup. no Univ. incompleta (050)",93,116,108,3,93.1,2.6,
"De 15 a 19 años (052)",13,2,2,,100,,
"De 20 a 24 años (053)",27,9,9,,100,,
"De 25 a 29 años (054)",19,21,21,,100,,
"De 30 a 34 años (055)",14,23,23,3,100,13,
"De 35 a 39 años (056)",7,14,14,,100,,
"De 40 a 44 años (057)",3,13,13,,100,,
"De 45 a 49 años (058)",3,7,7,,100,,
"De 50 y más años (059)",7,27,19,,70.4,,
"Sup. no Univ. completa (060)",119,201,193,6,96,3,
"De 20 a 24 años (063)",27,16,16,2,100,12.5,
"De 25 a 29 años (064)",23,23,23,2,100,8.7,
"De 30 a 34 años (065)",16,22,22,1,100,4.5,
"De 35 a 39 años (066)",13,21,20,,95.2,,
"De 40 a 44 años (067)",13,35,34,1,97.1,2.9,
"De 45 a 49 años (068)",8,21,21,,100,,
"De 50 y más años (069)",19,63,57,,90.5,,
"Sup. Univ. incompleta (070)",79,55,54,6,98.2,10.9,
"De 15 a 19 años (072)",21,1,1,1,100,100,
"De 20 a 24 años (073)",27,7,6,,85.7,,
"De 25 a 29 años (074)",6,5,5,1,100,20,
"De 30 a 34 años (075)",10,10,10,,100,,
"De 35 a 39 años (076)",7,17,17,3,100,17.6,
"De 40 a 44 años (077)",3,6,6,1,100,16.7,
"De 45 a 49 años (078)",4,8,8,,100,,
"De 50 y más años (079)",1,1,1,,100,,
"Sup. Univ. completa (080)",132,259,240,2,92.7,0.8,
"De 20 a 24 años (083)",10,1,1,,100,,
"De 25 a 29 años (084)",21,11,11,2,100,18.2,
"De 30 a 34 años (085)",22,26,26,,100,,
"De 35 a 39 años (086)",19,29,27,,93.1,,
"De 40 a 44 años (087)",17,35,35,,100,,
"De 45 a 49 años (088)",8,23,23,,100,,
"De 50 y más años (089)",35,134,117,,87.3,,
,,,,,,,
"URBANA (100)",2023,6030,5303,83,87.9,1.4,
"De 12 a 14 años (101)",128,,,,,,
"De 15 a 19 años (102)",191,23,23,5,100,21.7,
"De 20 a 24 años (103)",162,126,126,24,100,19,
"De 25 a 29 años (104)",168,253,250,25,98.8,9.9,
"De 30 a 34 años (105)",173,337,326,14,96.7,4.2,
"De 35 a 39 años (106)",162,481,466,10,96.9,2.1,
"De 40 a 44 años (107)",151,551,525,5,95.3,0.9,
"De 45 a 49 años (108)",145,608,554,,91.1,,
"De 50 y más años (109)",743,3651,3033,,83.1,,
"Sin nivel (110)",206,1017,832,2,81.8,0.2,
"De 15 a 19 años (112)",1,,,,,,
"De 20 a 24 años (113)",3,2,2,,100,,
"De 25 a 29 años (114)",4,8,8,,100,,
"De 30 a 34 años (115)",7,19,16,2,84.2,10.5,
"De 35 a 39 años (116)",10,40,39,,97.5,,
"De 40 a 44 años (117)",12,63,57,,90.5,,
"De 45 a 49 años (118)",14,60,55,,91.7,,
"De 50 y más años (119)",155,825,655,,79.4,,
"Educacion Inicial (120)",1,,,,,,
"De 25 a 29 años (124)",1,,,,,,
"Primaria (130)",883,3448,2983,30,86.5,0.9,
"De 12 a 14 años (131)",65,,,,,,
"De 15 a 19 años (132)",27,6,6,1,100,16.7,
"De 20 a 24 años (133)",33,47,47,9,100,19.1,
"De 25 a 29 años (134)",47,85,84,9,98.8,10.6,
"De 30 a 34 años (135)",53,139,135,4,97.1,2.9,
"De 35 a 39 años (136)",66,236,224,5,94.9,2.1,
"De 40 a 44 años (137)",63,263,244,2,92.8,0.8,
"De 45 a 49 años (138)",73,335,296,,88.4,,
"De 50 y más años (139)",456,2337,1947,,83.3,,
"Secundaria (140)",626,1061,1016,36,95.8,3.4,
"De 12 a 14 años (141)",63,,,,,,
"De 15 a 19 años (142)",145,15,15,3,100,20,
"De 20 a 24 años (143)",71,60,60,14,100,23.3,
"De 25 a 29 años (144)",67,113,111,11,98.2,9.7,
"De 30 a 34 años (145)",65,122,118,5,96.7,4.1,
"De 35 a 39 años (146)",51,147,146,2,99.3,1.4,
"De 40 a 44 años (147)",47,160,159,1,99.4,0.6,
"De 45 a 49 años (148)",38,158,148,,93.7,,
"De 50 y más años (149)",79,286,259,,90.6,,
"Sup. no Univ. incompleta (150)",56,75,67,2,89.3,2.7,
"De 15 a 19 años (152)",8,1,1,,100,,
"De 20 a 24 años (153)",14,5,5,,100,,
"De 25 a 29 años (154)",12,14,14,,100,,
"De 30 a 34 años (155)",9,14,14,2,100,14.3,
"De 35 a 39 años (156)",3,6,6,,100,,
"De 40 a 44 años (157)",1,4,4,,100,,
"De 45 a 49 años (158)",2,4,4,,100,,
"De 50 y más años (159)",7,27,19,,70.4,,
"Sup. no Univ. completa (160)",89,155,148,5,95.5,3.2,
"De 20 a 24 años (163)",14,7,7,1,100,14.3,
"De 25 a 29 años (164)",18,21,21,2,100,9.5,
"De 30 a 34 años (165)",12,15,15,1,100,6.7,
"De 35 a 39 años (166)",10,15,14,,93.3,,
"De 40 a 44 años (167)",11,25,25,1,100,4,
"De 45 a 49 años (168)",7,21,21,,100,,
"De 50 y más años (169)",17,51,45,,88.2,,
"Sup. Univ. incompleta (170)",52,46,46,6,100,13,
"De 15 a 19 años (172)",10,1,1,1,100,100,
"De 20 a 24 años (173)",19,4,4,,100,,
"De 25 a 29 años (174)",3,4,4,1,100,25,
"De 30 a 34 años (175)",8,8,8,,100,,
"De 35 a 39 años (176)",5,15,15,3,100,20,
"De 40 a 44 años (177)",3,6,6,1,100,16.7,
"De 45 a 49 años (178)",3,7,7,,100,,
"De 50 y más años (179)",1,1,1,,100,,
"Sup. Univ. completa (180)",110,228,211,2,92.5,0.9,
"De 20 a 24 años (183)",8,1,1,,100,,
"De 25 a 29 años (184)",16,8,8,2,100,25,
"De 30 a 34 años (185)",19,20,20,,100,,
"De 35 a 39 años (186)",17,22,22,,100,,
"De 40 a 44 años (187)",14,30,30,,100,,
"De 45 a 49 años (188)",8,23,23,,100,,
"De 50 y más años (189)",28,124,107,,86.3,,
,,,,,,,
"RURAL (200)",1376,4151,3769,63,90.8,1.5,
"De 12 a 14 años (201)",116,,,,,,
"De 15 a 19 años (202)",135,21,21,2,100,9.5,
"De 20 a 24 años (203)",156,143,140,19,97.9,13.3,
"De 25 a 29 años (204)",122,203,198,14,97.5,6.9,
"De 30 a 34 años (205)",124,313,310,8,99,2.6,
"De 35 a 39 años (206)",97,290,275,9,94.8,3.1,
"De 40 a 44 años (207)",95,409,385,10,94.1,2.4,
"De 45 a 49 años (208)",97,471,431,1,91.5,0.2,
"De 50 y más años (209)",434,2301,2009,,87.3,,
"Sin nivel (210)",183,996,830,4,83.3,0.4,
"De 20 a 24 años (213)",2,3,3,,100,,
"De 25 a 29 años (214)",4,5,5,1,100,20,
"De 30 a 34 años (215)",13,35,35,,100,,
"De 35 a 39 años (216)",9,26,26,1,100,3.8,
"De 40 a 44 años (217)",10,48,42,2,87.5,4.2,
"De 45 a 49 años (218)",8,42,39,,92.9,,
"De 50 y más años (219)",137,837,680,,81.2,,
"Educacion Inicial (220)",1,,,,,,
"De 20 a 24 años (223)",1,,,,,,
"Primaria (230)",587,2301,2106,25,91.5,1.1,
"De 12 a 14 años (231)",51,,,,,,
"De 15 a 19 años (232)",21,6,6,1,100,16.7,
"De 20 a 24 años (233)",29,45,43,4,95.6,8.9,
"De 25 a 29 años (234)",38,90,88,6,97.8,6.7,
"De 30 a 34 años (235)",39,123,121,1,98.4,0.8,
"De 35 a 39 años (236)",45,168,157,6,93.5,3.6,
"De 40 a 44 años (237)",56,261,247,7,94.6,2.7,
"De 45 a 49 años (238)",60,320,289,,90.3,,
"De 50 y más años (239)",248,1288,1155,,89.7,,
"Secundaria (240)",489,727,710,32,97.7,4.4,
"De 12 a 14 años (241)",65,,,,,,
"De 15 a 19 años (242)",98,14,14,1,100,7.1,
"De 20 a 24 años (243)",88,79,79,14,100,17.7,
"De 25 a 29 años (244)",60,95,92,7,96.8,7.4,
"De 30 a 34 años (245)",58,131,130,6,99.2,4.6,
"De 35 a 39 años (246)",32,73,71,2,97.3,2.7,
"De 40 a 44 años (247)",22,76,73,1,96.1,1.3,
"De 45 a 49 años (248)",26,105,99,1,94.3,1,
"De 50 y más años (249)",40,154,152,,98.7,,
"Sup. no Univ. incompleta (250)",37,41,41,1,100,2.4,
"De 15 a 19 años (252)",5,1,1,,100,,
"De 20 a 24 años (253)",13,4,4,,100,,
"De 25 a 29 años (254)",7,7,7,,100,,
"De 30 a 34 años (255)",5,9,9,1,100,11.1,
"De 35 a 39 años (256)",4,8,8,,100,,
"De 40 a 44 años (257)",2,9,9,,100,,
"De 45 a 49 años (258)",1,3,3,,100,,
"Sup. no Univ. completa (260)",30,46,45,1,97.8,2.2,
"De 20 a 24 años (263)",13,9,9,1,100,11.1,
"De 25 a 29 años (264)",5,2,2,,100,,
"De 30 a 34 años (265)",4,7,7,,100,,
"De 35 a 39 años (266)",3,6,6,,100,,
"De 40 a 44 años (267)",2,10,9,,90,,
"De 45 a 49 años (268)",1,,,,,,
"De 50 y más años (269)",2,12,12,,100,,
"Sup. Univ. incompleta (270)",27,9,8,,88.9,,
"De 15 a 19 años (272)",11,,,,,,
"De 20 a 24 años (273)",8,3,2,,66.7,,
"De 25 a 29 años (274)",3,1,1,,100,,
"De 30 a 34 años (275)",2,2,2,,100,,
"De 35 a 39 años (276)",2,2,2,,100,,
"De 45 a 49 años (278)",1,1,1,,100,,
"Sup. Univ. completa (280)",22,31,29,,93.5,,
"De 20 a 24 años (283)",2,,,,,,
"De 25 a 29 años (284)",5,3,3,,100,,
"De 30 a 34 años (285)",3,6,6,,100,,
"De 35 a 39 años (286)",2,7,5,,71.4,,
"De 40 a 44 años (287)",3,5,5,,100,,
"De 50 y más años (289)",7,10,10,,100,,
