"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",1825,9,,181,779,152,173,233,298
"Hogares privados con servicio doméstico (041)",213,5,3,32,124,14,14,13,8
"Organiz. y organos extraterritoriales (042)",3,,,,,1,,1,1
"Actividad economica no especificada (043)",1312,10,1,134,634,90,122,119,202
"Mujeres (044)",49163,732,29,5489,18185,3474,7651,3017,10586
"Agric., ganadería, caza y silvicultura (045)",11602,339,18,2268,6437,742,887,364,547
"Pesca (046)",5,,,1,1,,,,3
"Explotación de minas y canteras (047)",64,2,,10,24,3,9,2,14
"Industrias manufactureras (048)",3620,27,2,280,1673,328,572,224,514
"Suministro de electricidad, gas y agua (049)",58,,,2,4,4,18,2,28
"Construcción (050)",233,,,6,80,12,26,24,85
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",11663,213,4,1587,4657,952,1632,892,1726
"Venta, mant.y rep. veh.autom.y motoc. (052)",251,1,,12,72,32,53,28,53
"Comercio al por mayor (053)",879,9,,48,292,77,162,81,210
"Comercio al por menor (054)",10533,203,4,1527,4293,843,1417,783,1463
"Hoteles y restaurantes (055)",3626,55,1,489,1821,345,389,238,288
"Trans., almac. y comunicaciones (056)",791,1,,17,211,103,176,104,179
"Intermediación financiera (057)",457,,,1,21,27,103,87,218
"Activid.inmobil., empres. y de alquiler (058)",2049,5,,29,259,136,431,227,962
"Admin.pub. y defensa; p. segur.soc.afil (059)",1362,8,,58,182,85,250,143,636
"Enseñanza (060)",6047,,,5,166,219,2090,256,3311
"Servicios sociales y de salud (061)",2434,2,,22,153,76,454,150,1577
"Otras activ. serv.comun.soc y personales (062)",1344,13,1,160,503,111,217,121,218
"Hogares privados con servicio doméstico (063)",2713,45,3,413,1554,251,246,104,97
"Organiz. y organos extraterritoriales (064)",4,,,,,1,,1,2
"Actividad economica no especificada (065)",1091,22,,141,439,79,151,78,181
,,,,,,,,,
"URBANA (066)",118522,984,53,12003,50093,8445,14350,8606,23988
"Agric., ganadería, caza y silvicultura (067)",25495,368,22,4512,14635,1590,1631,1036,1701
"Pesca (068)",152,1,,28,91,6,6,6,14
"Explotación de minas y canteras (069)",908,6,,85,468,63,100,65,121
"Industrias manufactureras (070)",9381,67,2,898,4628,757,1145,676,1208
"Suministro de electricidad, gas y agua (071)",367,2,,21,79,37,63,46,119
"Construcción (072)",7325,34,2,805,3999,502,567,497,919
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",23403,279,11,2806,9997,1894,2904,1998,3514
"Venta, mant.y rep. veh.autom.y motoc. (074)",2358,7,,184,961,228,449,186,343
"Comercio al por mayor (075)",2294,14,2,118,853,203,355,231,518
"Comercio al por menor (076)",18751,258,9,2504,8183,1463,2100,1581,2653
"Hoteles y restaurantes (077)",5288,62,3,664,2575,506,547,439,492
"Trans., almac. y comunicaciones (078)",12323,40,4,832,6682,1094,1276,1123,1272
"Intermediación financiera (079)",1019,,,1,78,59,168,200,513
"Activid.inmobil., empres. y de alquiler (080)",7260,9,1,185,1611,549,1063,762,3080
"Admin.pub. y defensa; p. segur.soc.afil (081)",4094,16,,122,845,238,612,432,1829
"Enseñanza (082)",9539,2,,16,340,336,2803,423,5619
"Servicios sociales y de salud (083)",3831,2,,25,243,138,578,246,2599
"Otras activ. serv.comun.soc y personales (084)",3097,22,1,329,1246,256,382,352,509
"Hogares privados con servicio doméstico (085)",2771,47,6,422,1575,258,246,114,103
"Organiz. y organos extraterritoriales (086)",7,,,,,2,,2,3
"Actividad economica no especificada (087)",2262,27,1,252,1001,160,259,189,373
"Hombres (088)",72860,395,27,7201,33661,5139,7059,5674,13704
"Agric., ganadería, caza y silvicultura (089)",16104,148,6,2785,9430,941,869,713,1212
"Pesca (090)",147,1,,27,90,6,6,6,11
"Explotación de minas y canteras (091)",846,4,,75,444,60,91,63,109
"Industrias manufactureras (092)",5987,41,,645,3082,446,605,458,710
"Suministro de electricidad, gas y agua (093)",310,2,,19,75,33,46,44,91
"Construcción (094)",7095,34,2,799,3919,491,542,473,835
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",12066,75,8,1276,5496,958,1310,1121,1822
"Venta, mant.y rep. veh.autom.y motoc. (096)",2118,6,,172,896,196,398,160,290
"Comercio al por mayor (097)",1443,5,2,74,573,127,197,150,315
"Comercio al por menor (098)",8505,64,6,1030,4027,635,715,811,1217
"Hoteles y restaurantes (099)",1783,10,2,194,815,168,171,206,217
"Trans., almac. y comunicaciones (100)",11542,39,4,815,6475,992,1104,1019,1094
"Intermediación financiera (101)",566,,,,57,32,66,113,298
"Activid.inmobil., empres. y de alquiler (102)",5274,5,1,158,1369,417,644,537,2143
"Admin.pub. y defensa; p. segur.soc.afil (103)",2771,9,,64,669,159,371,293,1206
"Enseñanza (104)",3691,2,,11,179,122,792,173,2412
"Servicios sociales y de salud (105)",1456,1,,4,98,66,145,99,1043
"Otras activ. serv.comun.soc y personales (106)",1779,9,,171,755,149,170,231,294
"Hogares privados con servicio doméstico (107)",202,5,3,30,117,14,13,12,8
"Organiz. y organos extraterritoriales (108)",3,,,,,1,,1,1
"Actividad economica no especificada (109)",1238,10,1,128,591,84,114,112,198
"Mujeres (110)",45662,589,26,4802,16432,3306,7291,2932,10284
"Agric., ganadería, caza y silvicultura (111)",9391,220,16,1727,5205,649,762,323,489
"Pesca (112)",5,,,1,1,,,,3
"Explotación de minas y canteras (113)",62,2,,10,24,3,9,2,12
"Industrias manufactureras (114)",3394,26,2,253,1546,311,540,218,498
"Suministro de electricidad, gas y agua (115)",57,,,2,4,4,17,2,28
"Construcción (116)",230,,,6,80,11,25,24,84
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",11337,204,3,1530,4501,936,1594,877,1692
"Venta, mant.y rep. veh.autom.y motoc. (118)",240,1,,12,65,32,51,26,53
"Comercio al por mayor (119)",851,9,,44,280,76,158,81,203
"Comercio al por menor (120)",10246,194,3,1474,4156,828,1385,770,1436
"Hoteles y restaurantes (121)",3505,52,1,470,1760,338,376,233,275
"Trans., almac. y comunicaciones (122)",781,1,,17,207,102,172,104,178
"Intermediación financiera (123)",453,,,1,21,27,102,87,215
"Activid.inmobil., empres. y de alquiler (124)",1986,4,,27,242,132,419,225,937
"Admin.pub. y defensa; p. segur.soc.afil (125)",1323,7,,58,176,79,241,139,623
"Enseñanza (126)",5848,,,5,161,214,2011,250,3207
"Servicios sociales y de salud (127)",2375,1,,21,145,72,433,147,1556
"Otras activ. serv.comun.soc y personales (128)",1318,13,1,158,491,107,212,121,215
"Hogares privados con servicio doméstico (129)",2569,42,3,392,1458,244,233,102,95
"Organiz. y organos extraterritoriales (130)",4,,,,,1,,1,2
"Actividad economica no especificada (131)",1024,17,,124,410,76,145,77,175
,,,,,,,,,
"RURAL (132)",11440,252,7,2287,6316,506,892,354,826
"Agric., ganadería, caza y silvicultura (133)",7699,216,6,1866,4526,290,364,178,253
"Pesca (134)",2,,,2,,,,,
"Explotación de minas y canteras (135)",69,1,,10,44,3,2,3,6
"Industrias manufactureras (136)",642,4,,77,363,35,81,24,58
"Suministro de electricidad, gas y agua (137)",8,,,,5,1,1,,1
"Construcción (138)",300,1,,37,184,20,28,13,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",721,12,1,101,354,44,101,31,77
"Venta, mant.y rep. veh.autom.y motoc. (140)",115,,,10,50,9,31,6,9
"Comercio al por mayor (141)",123,,,9,67,9,19,1,18
"Comercio al por menor (142)",483,12,1,82,237,26,51,24,50
"Hoteles y restaurantes (143)",168,4,,25,83,10,20,9,17
"Trans., almac. y comunicaciones (144)",561,3,,68,328,34,54,39,35
"Intermediación financiera (145)",8,,,,1,,1,,6
"Activid.inmobil., empres. y de alquiler (146)",348,1,,33,157,19,45,19,74
"Admin.pub. y defensa; p. segur.soc.afil (147)",130,1,,7,34,14,21,9,44
"Enseñanza (148)",330,,,1,14,9,109,10,187
"Servicios sociales y de salud (149)",86,1,,2,12,4,29,6,32
"Otras activ. serv.comun.soc y personales (150)",72,,,12,36,7,8,2,7
"Hogares privados con servicio doméstico (151)",155,3,,23,103,7,14,3,2
"Actividad economica no especificada (153)",141,5,,23,72,9,14,8,10
"Hombres (154)",7939,109,4,1600,4563,338,532,269,524
"Agric., ganadería, caza y silvicultura (155)",5488,97,4,1325,3294,197,239,137,195
"Pesca (156)",2,,,2,,,,,
"Explotación de minas y canteras (157)",67,1,,10,44,3,2,3,4
"Industrias manufactureras (158)",416,3,,50,236,18,49,18,42
"Suministro de electricidad, gas y agua (159)",7,,,,5,1,,,1
"Construcción (160)",297,1,,37,184,19,27,13,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",395,3,,44,198,28,63,16,43
"Venta, mant.y rep. veh.autom.y motoc. (162)",104,,,10,43,9,29,4,9
"Comercio al por mayor (163)",95,,,5,55,8,15,1,11
"Comercio al por menor (164)",196,3,,29,100,11,19,11,23
"Hoteles y restaurantes (165)",47,1,,6,22,3,7,4,4
"Trans., almac. y comunicaciones (166)",551,3,,68,324,33,50,39,34
"Intermediación financiera (167)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (168)",285,,,31,140,15,33,17,49
"Admin.pub. y defensa; p. segur.soc.afil (169)",91,,,7,28,8,12,5,31
"Enseñanza (170)",131,,,1,9,4,30,4,83
"Servicios sociales y de salud (171)",27,,,1,4,,8,3,11
"Otras activ. serv.comun.soc y personales (172)",46,,,10,24,3,3,2,4
"Hogares privados con servicio doméstico (173)",11,,,2,7,,1,1,
"Actividad economica no especificada (175)",74,,,6,43,6,8,7,4
"Mujeres (176)",3501,143,3,687,1753,168,360,85,302
"Agric., ganadería, caza y silvicultura (177)",2211,119,2,541,1232,93,125,41,58
"Explotación de minas y canteras (179)",2,,,,,,,,2
"Industrias manufactureras (180)",226,1,,27,127,17,32,6,16
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Construcción (182)",3,,,,,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",326,9,1,57,156,16,38,15,34
"Venta, mant.y rep. veh.autom.y motoc. (184)",11,,,,7,,2,2,
"Comercio al por mayor (185)",28,,,4,12,1,4,,7
"Comercio al por menor (186)",287,9,1,53,137,15,32,13,27
"Hoteles y restaurantes (187)",121,3,,19,61,7,13,5,13
"Trans., almac. y comunicaciones (188)",10,,,,4,1,4,,1
"Intermediación financiera (189)",4,,,,,,1,,3
"Activid.inmobil., empres. y de alquiler (190)",63,1,,2,17,4,12,2,25
"Admin.pub. y defensa; p. segur.soc.afil (191)",39,1,,,6,6,9,4,13
"Enseñanza (192)",199,,,,5,5,79,6,104
"Servicios sociales y de salud (193)",59,1,,1,8,4,21,3,21
"Otras activ. serv.comun.soc y personales (194)",26,,,2,12,4,5,,3
"Hogares privados con servicio doméstico (195)",144,3,,21,96,7,13,2,2
"Actividad economica no especificada (197)",67,5,,17,29,3,6,1,6
