"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 40 a 44 años (027)",14,14,,2,2,1,7,2,,,,50
"De 45 a 49 años (028)",13,13,,2,2,1,6,2,,,,49
"De 50 y más años (029)",41,40,1,2,2,7,12,8,5,3,1,204
"Casado(a) (030)",1081,1069,25,94,166,164,285,174,98,63,12,4841
"De 15 a 19 años (032)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (033)",27,26,,14,8,4,,,,,1,42
"De 25 a 29 años (034)",50,50,,9,24,11,6,,,,,116
"De 30 a 34 años (035)",81,80,4,11,30,23,10,2,,,1,194
"De 35 a 39 años (036)",105,103,2,7,24,19,40,9,2,,2,359
"De 40 a 44 años (037)",102,100,3,10,16,21,28,9,10,3,2,416
"De 45 a 49 años (038)",116,115,3,2,16,18,34,22,12,8,1,567
"De 50 y más años (039)",597,593,13,39,48,68,167,132,74,52,4,3145
"Viudo(a) (040)",319,316,13,18,31,35,74,68,41,36,3,1723
"De 20 a 24 años (043)",2,2,1,,,1,,,,,,3
"De 30 a 34 años (045)",2,2,,,1,,,1,,,,8
"De 35 a 39 años (046)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (047)",9,9,1,,2,1,1,3,1,,,38
"De 45 a 49 años (048)",13,13,,2,1,1,3,2,4,,,68
"De 50 y más años (049)",291,288,11,15,27,32,70,61,36,36,3,1599
"Divorciado(a) (050)",15,15,,1,5,2,4,3,,,,53
"De 30 a 34 años (055)",1,1,,,1,,,,,,,2
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (057)",1,1,,,1,,,,,,,2
"De 45 a 49 años (058)",1,1,,1,,,,,,,,1
"De 50 y más años (059)",10,10,,,2,2,3,3,,,,42
"Soltero(a) (060)",935,866,723,87,26,17,13,,,,69,242
"De 12 a 14 años (061)",242,242,242,,,,,,,,,
"De 15 a 19 años (062)",280,280,268,11,1,,,,,,,13
"De 20 a 24 años (063)",145,117,93,19,4,1,,,,,28,30
"De 25 a 29 años (064)",77,59,40,15,3,1,,,,,18,24
"De 30 a 34 años (065)",56,48,28,12,3,4,1,,,,8,34
"De 35 a 39 años (066)",35,31,17,8,3,3,,,,,4,23
"De 40 a 44 años (067)",17,14,8,3,1,2,,,,,3,11
"De 45 a 49 años (068)",18,17,6,4,3,2,2,,,,1,24
"De 50 y más años (069)",65,58,21,15,8,4,10,,,,7,83
,,,,,,,,,,,,
"URBANA (080)",2023,1969,491,238,286,210,360,216,99,69,54,6030
"De 12 a 14 años (081)",128,128,128,,,,,,,,,
"De 15 a 19 años (082)",191,189,170,15,4,,,,,,2,23
"De 20 a 24 años (083)",162,143,59,48,30,6,,,,,19,126
"De 25 a 29 años (084)",168,159,31,44,56,16,12,,,,9,253
"De 30 a 34 años (085)",173,165,35,31,37,32,25,5,,,8,337
"De 35 a 39 años (086)",162,159,19,18,32,27,43,17,2,1,3,481
"De 40 a 44 años (087)",151,148,13,17,23,26,36,15,15,3,3,551
"De 45 a 49 años (088)",145,143,6,9,26,20,42,22,13,5,2,608
"De 50 y más años (089)",743,735,30,56,78,83,202,157,69,60,8,3651
"Conviviente (090)",491,486,32,96,121,67,98,45,19,8,5,1495
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",21,20,7,9,4,,,,,,1,17
"De 20 a 24 años (093)",68,67,5,32,24,6,,,,,1,98
"De 25 a 29 años (094)",88,88,4,27,39,10,8,,,,,167
"De 30 a 34 años (095)",67,65,5,9,16,14,19,2,,,2,176
"De 35 a 39 años (096)",65,65,3,8,11,15,17,10,,1,,220
"De 40 a 44 años (097)",57,57,2,5,7,10,17,8,7,1,,241
"De 45 a 49 años (098)",43,42,,2,7,6,15,6,4,2,1,192
"De 50 y más años (099)",81,81,5,4,13,6,22,19,8,4,,384
"Separado(a) (100)",57,57,2,12,10,9,15,5,2,2,,193
"De 20 a 24 años (103)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (104)",5,5,,3,1,1,,,,,,8
"De 30 a 34 años (105)",8,8,1,3,2,1,,1,,,,16
"De 35 a 39 años (106)",5,5,,,2,2,1,,,,,14
"De 40 a 44 años (107)",7,7,,1,1,1,3,1,,,,25
"De 45 a 49 años (108)",9,9,,2,2,,4,1,,,,31
"De 50 y más años (109)",21,21,,2,2,4,7,2,2,2,,98
"Casado(a) (110)",685,678,19,62,111,101,178,119,50,38,7,2988
"De 15 a 19 años (112)",1,,,,,,,,,,1,
"De 20 a 24 años (113)",10,10,,6,4,,,,,,,14
"De 25 a 29 años (114)",27,27,,5,14,4,4,,,,,62
"De 30 a 34 años (115)",52,51,4,9,16,16,5,1,,,1,116
"De 35 a 39 años (116)",66,64,2,5,15,9,24,7,2,,2,227
"De 40 a 44 años (117)",69,67,3,8,13,14,15,5,7,2,2,256
"De 45 a 49 años (118)",72,71,2,2,14,11,19,15,5,3,1,316
"De 50 y más años (119)",388,388,8,27,35,47,111,91,36,33,,1997
"Viudo(a) (120)",215,212,9,11,22,23,54,44,28,21,3,1143
"De 20 a 24 años (123)",1,1,1,,,,,,,,,
"De 30 a 34 años (125)",2,2,,,1,,,1,,,,8
"De 40 a 44 años (127)",5,5,1,,1,,1,1,1,,,21
"De 45 a 49 años (128)",9,9,,1,,1,3,,4,,,51
"De 50 y más años (129)",198,195,7,10,20,22,50,42,23,21,3,1063
"Divorciado(a) (130)",12,12,,,4,2,3,3,,,,46
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",9,9,,,2,2,2,3,,,,38
"Soltero(a) (140)",563,524,429,57,18,8,12,,,,39,165
"De 12 a 14 años (141)",127,127,127,,,,,,,,,
"De 15 a 19 años (142)",169,169,163,6,,,,,,,,6
"De 20 a 24 años (143)",81,63,52,9,2,,,,,,18,13
"De 25 a 29 años (144)",48,39,27,9,2,1,,,,,9,16
"De 30 a 34 años (145)",44,39,25,10,2,1,1,,,,5,21
"De 35 a 39 años (146)",24,23,14,5,3,1,,,,,1,14
"De 40 a 44 años (147)",12,11,7,3,,1,,,,,1,6
"De 45 a 49 años (148)",12,12,4,2,3,2,1,,,,,18
"De 50 y más años (149)",46,41,10,13,6,2,10,,,,5,71
,,,,,,,,,,,,
"RURAL (160)",1376,1329,342,161,171,160,222,137,82,54,47,4151
"De 12 a 14 años (161)",116,116,116,,,,,,,,,
"De 15 a 19 años (162)",135,131,113,15,3,,,,,,4,21
"De 20 a 24 años (163)",156,143,51,53,27,12,,,,,13,143
"De 25 a 29 años (164)",122,112,16,32,34,20,10,,,,10,203
"De 30 a 34 años (165)",124,120,7,17,40,27,23,6,,,4,313
"De 35 a 39 años (166)",97,92,4,9,18,25,29,7,,,5,290
"De 40 a 44 años (167)",95,93,3,6,11,17,30,16,8,2,2,409
"De 45 a 49 años (168)",97,96,5,7,7,11,28,23,8,7,1,471
"De 50 y más años (169)",434,426,27,22,31,48,102,85,66,45,8,2301
"Conviviente (170)",454,443,36,85,93,68,80,50,18,13,11,1451
"De 12 a 14 años (171)",1,1,1,,,,,,,,,
"De 15 a 19 años (172)",21,17,8,7,2,,,,,,4,11
"De 20 a 24 años (173)",71,69,10,34,20,5,,,,,2,89
"De 25 a 29 años (174)",64,63,3,19,21,12,8,,,,1,131
"De 30 a 34 años (175)",79,78,3,13,24,16,17,5,,,1,213
"De 35 a 39 años (176)",42,40,1,3,8,12,12,4,,,2,132
"De 40 a 44 años (177)",46,46,2,3,5,8,13,9,5,1,,202
"De 45 a 49 años (178)",38,38,2,3,4,3,10,13,1,2,,178
"De 50 y más años (179)",92,91,6,3,9,12,20,19,12,10,1,495
"Separado(a) (180)",47,46,2,6,5,8,13,8,3,1,1,183
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",3,3,,1,1,1,,,,,,6
"De 25 a 29 años (184)",6,6,,3,2,1,,,,,,10
"De 30 a 34 años (185)",3,3,1,,,1,1,,,,,7
"De 35 a 39 años (186)",3,3,,,1,1,1,,,,,10
"De 40 a 44 años (187)",7,7,,1,1,,4,1,,,,25
"De 45 a 49 años (188)",4,4,,,,1,2,1,,,,18
"De 50 y más años (189)",20,19,1,,,3,5,6,3,1,1,106
"Casado(a) (190)",396,391,6,32,55,63,107,55,48,25,5,1853
"De 15 a 19 años (192)",2,2,,2,,,,,,,,2
"De 20 a 24 años (193)",17,16,,8,4,4,,,,,1,28
"De 25 a 29 años (194)",23,23,,4,10,7,2,,,,,54
"De 30 a 34 años (195)",29,29,,2,14,7,5,1,,,,78
"De 35 a 39 años (196)",39,39,,2,9,10,16,2,,,,132
"De 40 a 44 años (197)",33,33,,2,3,7,13,4,3,1,,160
"De 45 a 49 años (198)",44,44,1,,2,7,15,7,7,5,,251
"De 50 y más años (199)",209,205,5,12,13,21,56,41,38,19,4,1148
"Viudo(a) (200)",104,104,4,7,9,12,20,24,13,15,,580
"De 20 a 24 años (203)",1,1,,,,1,,,,,,3
"De 35 a 39 años (206)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (207)",4,4,,,1,1,,2,,,,17
"De 45 a 49 años (208)",4,4,,1,1,,,2,,,,17
"De 50 y más años (209)",93,93,4,5,7,10,20,19,13,15,,536
"Divorciado(a) (210)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 45 a 49 años (218)",1,1,,1,,,,,,,,1
"De 50 y más años (219)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",372,342,294,30,8,9,1,,,,30,77
"De 12 a 14 años (221)",115,115,115,,,,,,,,,
"De 15 a 19 años (222)",111,111,105,5,1,,,,,,,7
"De 20 a 24 años (223)",64,54,41,10,2,1,,,,,10,17
"De 25 a 29 años (224)",29,20,13,6,1,,,,,,9,8
"De 30 a 34 años (225)",12,9,3,2,1,3,,,,,3,13
"De 35 a 39 años (226)",11,8,3,3,,2,,,,,3,9
"De 40 a 44 años (227)",5,3,1,,1,1,,,,,2,5
"De 45 a 49 años (228)",6,5,2,2,,,1,,,,1,6
"De 50 y más años (229)",19,17,11,2,2,2,,,,,2,12
