"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",332,1,,5,52,68,115,33,58
"Jefes y empleados de oficina (040)",350,,,5,145,52,76,26,46
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1020,12,,306,545,56,44,34,23
"Agricult.trabaj. calif.agrop. y pesquros (042)",1754,75,,1015,608,19,23,7,7
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",707,2,,91,404,57,108,19,26
"Obreros. construc., conf., papel, fab., instr (044)",682,2,1,97,444,52,48,21,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2553,86,5,1163,1104,93,58,26,18
"Otra (046)",34,,,,8,3,16,3,4
"Ocupación no especificada (047)",405,13,,90,194,24,44,12,28
"Hombres (048)",6215,78,3,1770,2767,385,526,211,475
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",18,,,1,8,1,3,,5
"Profes., científicos e intelectuales (050)",478,,,,10,38,86,59,285
"Técnicos de nivel medio ytrab.asimilados (051)",277,1,,3,40,54,97,32,50
"Jefes y empleados de oficina (052)",238,,,3,95,34,54,18,34
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",521,3,,107,311,37,27,21,15
"Agricult.trabaj. calif.agrop. y pesquros (054)",1504,46,,860,549,17,19,7,6
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",671,2,,79,383,56,107,18,26
"Obreros. construc., conf., papel, fab., instr (056)",666,1,1,92,437,51,46,21,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1519,20,2,574,771,75,39,23,15
"Otra (058)",31,,,,7,3,14,3,4
"Ocupación no especificada (059)",292,5,,51,156,19,34,9,18
"Mujeres (060)",2404,113,3,1003,767,115,164,62,177
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",4,,,,1,1,,1,1
"Profes., científicos e intelectuales (062)",282,,,,11,36,69,32,134
"Técnicos de nivel medio ytrab.asimilados (063)",55,,,2,12,14,18,1,8
"Jefes y empleados de oficina (064)",112,,,2,50,18,22,8,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",499,9,,199,234,19,17,13,8
"Agricult.trabaj. calif.agrop. y pesquros (066)",250,29,,155,59,2,4,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",36,,,12,21,1,1,1,
"Obreros. construc., conf., papel, fab., instr (068)",16,1,,5,7,1,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1034,66,3,589,333,18,19,3,3
"Otra (070)",3,,,,1,,2,,
"Ocupación no especificada (071)",113,8,,39,38,5,10,3,10
,,,,,,,,,
"RURAL (072)",9004,909,11,4811,2522,175,180,134,262
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,,,2,2,2,6,3,4
"Profes., científicos e intelectuales (074)",473,,,,13,54,100,80,226
"Técnicos de nivel medio ytrab.asimilados (075)",77,1,,,21,14,20,11,10
"Jefes y empleados de oficina (076)",39,,,2,30,4,,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",284,9,,118,129,8,7,7,6
"Agricult.trabaj. calif.agrop. y pesquros (078)",4825,548,6,2872,1326,51,11,9,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",110,1,,27,55,4,15,6,2
"Obreros. construc., conf., papel, fab., instr (080)",158,8,,33,102,6,1,6,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2790,261,5,1684,793,25,14,7,1
"Otra (082)",14,,,,,1,5,1,7
"Ocupación no especificada (083)",215,81,,73,51,6,1,2,1
"Hombres (084)",7225,639,10,3813,2210,152,135,103,163
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",17,,,1,1,2,6,3,4
"Profes., científicos e intelectuales (086)",292,,,,9,39,60,53,131
"Técnicos de nivel medio ytrab.asimilados (087)",68,1,,,18,13,18,11,7
"Jefes y empleados de oficina (088)",36,,,2,28,3,,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",216,3,,88,100,7,6,6,6
"Agricult.trabaj. calif.agrop. y pesquros (090)",4509,476,6,2700,1256,49,11,9,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",107,,,26,55,4,15,5,2
"Obreros. construc., conf., papel, fab., instr (092)",157,8,,33,101,6,1,6,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1749,143,4,945,614,23,12,7,1
"Otra (094)",14,,,,,1,5,1,7
"Ocupación no especificada (095)",60,8,,18,28,5,1,,
"Mujeres (096)",1779,270,1,998,312,23,45,31,99
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,1,1,,,,
"Profes., científicos e intelectuales (098)",181,,,,4,15,40,27,95
"Técnicos de nivel medio ytrab.asimilados (099)",9,,,,3,1,2,,3
"Jefes y empleados de oficina (100)",3,,,,2,1,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",68,6,,30,29,1,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",316,72,,172,70,2,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",3,1,,1,,,,1,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1041,118,1,739,179,2,2,,
"Ocupación no especificada (107)",155,73,,55,23,1,,2,1
