"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (025)",8,8,,2,1,2,3,,,,,23
"De 35 a 39 años (026)",1,1,,,,,,1,,,,7
"Primaria (030)",2280,2199,5,331,355,344,615,372,140,37,81,8748
"De 12 a 14 años (031)",8,3,,2,1,,,,,,5,4
"De 15 a 19 años (032)",87,74,2,64,7,1,,,,,13,81
"De 20 a 24 años (033)",263,230,1,107,85,24,13,,,,33,404
"De 25 a 29 años (034)",259,253,,58,82,73,39,1,,,6,612
"De 30 a 34 años (035)",296,292,,36,64,75,94,22,1,,4,947
"De 35 a 39 años (036)",333,328,,17,40,64,146,51,9,1,5,1337
"De 40 a 44 años (037)",307,303,1,5,27,45,116,80,27,2,4,1475
"De 45 a 49 años (038)",213,211,,8,13,20,70,63,29,8,2,1146
"De 50 y más años (039)",514,505,1,34,36,42,137,155,74,26,9,2742
"Secundaria (040)",952,892,2,327,202,156,151,33,15,6,60,2256
"De 12 a 14 años (041)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (042)",91,77,1,70,5,,1,,,,14,84
"De 20 a 24 años (043)",284,261,1,167,70,21,2,,,,23,378
"De 25 a 29 años (044)",166,152,,48,54,37,13,,,,14,321
"De 30 a 34 años (045)",131,128,,19,36,45,25,3,,,3,351
"De 35 a 39 años (046)",97,94,,10,13,28,34,9,,,3,322
"De 40 a 44 años (047)",74,74,,4,11,13,35,7,4,,,296
"De 45 a 49 años (048)",48,47,,3,5,10,20,5,2,2,1,203
"De 50 y más años (049)",59,58,,5,8,2,21,9,9,4,1,300
"Sup. no Univ. incompleta (050)",139,116,1,49,30,18,12,5,1,,23,254
"De 15 a 19 años (052)",4,4,,4,,,,,,,,4
"De 20 a 24 años (053)",45,29,,20,9,,,,,,16,38
"De 25 a 29 años (054)",28,24,,14,9,1,,,,,4,35
"De 30 a 34 años (055)",22,20,,7,7,5,1,,,,2,40
"De 35 a 39 años (056)",16,15,,3,2,5,5,,,,1,43
"De 40 a 44 años (057)",13,13,,,2,5,3,3,,,,51
"De 45 a 49 años (058)",6,6,1,1,,,2,2,,,,22
"De 50 y más años (059)",5,5,,,1,2,1,,1,,,21
"Sup. no Univ. completa (060)",319,296,,97,84,59,39,14,1,2,23,730
"De 20 a 24 años (063)",26,16,,12,4,,,,,,10,20
"De 25 a 29 años (064)",72,65,,38,21,5,1,,,,7,99
"De 30 a 34 años (065)",66,63,,25,26,10,2,,,,3,115
"De 35 a 39 años (066)",49,48,,9,16,15,6,2,,,1,123
"De 40 a 44 años (067)",49,49,,3,11,18,15,2,,,,155
"De 45 a 49 años (068)",25,24,,3,3,6,7,5,,,1,91
"De 50 y más años (069)",32,31,,7,3,5,8,5,1,2,1,127
"Sup. Univ. incompleta (070)",128,115,2,57,23,19,12,2,,,13,222
"De 15 a 19 años (072)",10,10,,10,,,,,,,,10
"De 20 a 24 años (073)",48,40,2,32,5,,,1,,,8,49
"De 25 a 29 años (074)",19,17,,11,5,1,,,,,2,24
"De 30 a 34 años (075)",18,17,,3,8,3,3,,,,1,40
"De 35 a 39 años (076)",12,11,,1,4,5,1,,,,1,28
"De 40 a 44 años (077)",13,12,,,1,7,4,,,,1,39
"De 45 a 49 años (078)",6,6,,,,2,3,1,,,,25
"De 50 y más años (079)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (080)",259,236,1,62,69,47,42,10,5,,23,628
"De 20 a 24 años (083)",21,11,,9,2,,,,,,10,13
"De 25 a 29 años (084)",30,27,1,17,5,4,,,,,3,39
"De 30 a 34 años (085)",53,45,,17,19,4,5,,,,8,89
"De 35 a 39 años (086)",43,42,,10,19,10,3,,,,1,90
"De 40 a 44 años (087)",31,30,,3,7,8,10,2,,,1,96
"De 45 a 49 años (088)",34,34,,1,11,10,10,1,1,,,110
"De 50 y más años (089)",47,47,,5,6,11,14,7,4,,,191
,,,,,,,,,,,,
"URBANA (100)",2066,2000,7,418,366,344,445,291,103,26,66,7132
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",45,43,,42,1,,,,,,2,44
"De 20 a 24 años (103)",201,178,3,124,41,8,1,1,,,23,242
"De 25 a 29 años (104)",207,191,,90,61,34,6,,,,16,338
"De 30 a 34 años (105)",259,248,,69,84,57,36,1,1,,11,577
"De 35 a 39 años (106)",273,268,,26,65,77,75,22,3,,5,873
"De 40 a 44 años (107)",243,242,1,9,39,63,82,36,11,1,1,963
"De 45 a 49 años (108)",192,190,1,8,23,36,60,47,13,2,2,859
"De 50 y más años (109)",645,639,2,49,52,69,185,184,75,23,6,3235
"Sin nivel (110)",469,466,2,35,38,72,125,131,50,13,3,2265
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",7,7,,5,,2,,,,,,11
"De 25 a 29 años (114)",5,5,,2,,3,,,,,,11
"De 30 a 34 años (115)",14,14,,1,5,6,1,,1,,,41
"De 35 a 39 años (116)",37,36,,,7,12,13,3,1,,1,134
"De 40 a 44 años (117)",33,33,,,5,5,11,10,2,,,154
"De 45 a 49 años (118)",45,44,,4,,6,9,18,6,1,1,233
"De 50 y más años (119)",327,326,2,22,21,38,91,100,40,12,1,1680
"Educacion Inicial (120)",5,5,,,1,2,1,1,,,,20
"De 20 a 24 años (123)",3,3,,,1,1,1,,,,,10
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",1,1,,,,,,1,,,,7
"Primaria (130)",519,513,2,59,72,73,141,116,40,10,6,2240
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (133)",22,21,1,13,6,1,,,,,1,28
"De 25 a 29 años (134)",36,35,,9,14,10,2,,,,1,75
"De 30 a 34 años (135)",47,47,,11,13,10,12,1,,,,125
"De 35 a 39 años (136)",74,74,,5,9,17,29,12,2,,,296
"De 40 a 44 años (137)",70,70,1,1,7,16,22,15,7,1,,327
"De 45 a 49 años (138)",55,55,,,4,6,18,20,6,1,,301
"De 50 y más años (139)",208,204,,14,18,13,58,68,25,8,4,1080
"Secundaria (140)",413,401,1,127,85,75,86,17,8,2,12,1095
"De 15 a 19 años (142)",28,26,,26,,,,,,,2,26
"De 20 a 24 años (143)",85,84,1,58,21,4,,,,,1,112
"De 25 a 29 años (144)",57,54,,19,18,14,3,,,,3,109
"De 30 a 34 años (145)",67,65,,14,16,21,14,,,,2,170
"De 35 a 39 años (146)",57,55,,3,11,17,19,5,,,2,185
"De 40 a 44 años (147)",50,50,,4,8,9,22,5,2,,,191
"De 45 a 49 años (148)",29,28,,,5,8,13,1,1,,1,109
"De 50 y más años (149)",40,39,,3,6,2,15,6,5,2,1,193
"Sup. no Univ. incompleta (150)",88,77,1,29,17,13,11,5,1,,11,188
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",22,16,,11,5,,,,,,6,21
"De 25 a 29 años (154)",18,15,,9,5,1,,,,,3,22
"De 30 a 34 años (155)",14,12,,4,3,4,1,,,,2,26
"De 35 a 39 años (156)",11,11,,1,2,3,5,,,,,35
"De 40 a 44 años (157)",11,11,,,2,4,2,3,,,,43
"De 45 a 49 años (158)",6,6,1,1,,,2,2,,,,22
"De 50 y más años (159)",3,3,,,,1,1,,1,,,16
"Sup. no Univ. completa (160)",262,252,,82,71,56,33,9,,1,10,600
"De 20 a 24 años (163)",17,14,,10,4,,,,,,3,18
"De 25 a 29 años (164)",58,53,,31,17,4,1,,,,5,81
"De 30 a 34 años (165)",56,54,,22,21,10,1,,,,2,98
"De 35 a 39 años (166)",43,43,,8,14,15,5,1,,,,108
"De 40 a 44 años (167)",43,43,,3,9,16,14,1,,,,134
"De 45 a 49 años (168)",20,20,,2,3,6,5,4,,,,73
"De 50 y más años (169)",25,25,,6,3,5,7,3,,1,,88
"Sup. Univ. incompleta (170)",92,84,1,36,19,17,9,2,,,8,175
"De 15 a 19 años (172)",7,7,,7,,,,,,,,7
"De 20 a 24 años (173)",30,25,1,20,3,,,1,,,5,33
"De 25 a 29 años (174)",11,10,,7,3,,,,,,1,13
"De 30 a 34 años (175)",16,15,,2,8,3,2,,,,1,35
"De 35 a 39 años (176)",10,9,,,4,4,1,,,,1,24
"De 40 a 44 años (177)",11,11,,,1,7,3,,,,,35
"De 45 a 49 años (178)",6,6,,,,2,3,1,,,,25
"De 50 y más años (179)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (180)",218,202,,50,63,36,39,10,4,,16,549
"De 20 a 24 años (183)",15,8,,7,1,,,,,,7,9
"De 25 a 29 años (184)",22,19,,13,4,2,,,,,3,27
"De 30 a 34 años (185)",44,40,,15,18,2,5,,,,4,79
"De 35 a 39 años (186)",40,39,,9,18,9,3,,,,1,84
"De 40 a 44 años (187)",25,24,,1,7,6,8,2,,,1,79
"De 45 a 49 años (188)",31,31,,1,11,8,10,1,,,,96
"De 50 y más años (189)",41,41,,4,4,9,13,7,4,,,175
,,,,,,,,,,,,
"RURAL (200)",5592,5365,14,788,779,763,1419,1033,440,129,227,22622
"De 12 a 14 años (201)",10,3,,2,1,,,,,,7,4
"De 15 a 19 años (202)",165,138,3,120,11,3,1,,,,27,155
"De 20 a 24 años (203)",600,516,1,271,168,54,22,,,,84,862
"De 25 a 29 años (204)",513,479,1,123,154,131,69,1,,,34,1124
"De 30 a 34 años (205)",618,602,,60,134,168,182,55,2,1,16,2002
"De 35 a 39 años (206)",618,604,,42,75,99,262,96,25,5,14,2501
"De 40 a 44 años (207)",596,587,,15,44,66,229,168,61,4,9,2954
"De 45 a 49 años (208)",519,515,1,30,36,54,137,164,70,23,4,2772
"De 50 y más años (209)",1953,1921,8,125,156,188,517,549,282,96,32,10248
"Sin nivel (210)",3093,3028,8,245,340,387,864,756,331,97,65,14600
"De 15 a 19 años (212)",16,15,,13,,2,,,,,1,19
"De 20 a 24 años (213)",103,96,,43,33,13,7,,,,7,178
"De 25 a 29 años (214)",137,123,,24,37,40,22,,,,14,313
"De 30 a 34 años (215)",269,263,,19,52,75,84,31,1,1,6,933
"De 35 a 39 años (216)",303,297,,18,39,37,129,52,18,4,6,1290
"De 40 a 44 años (217)",319,315,,9,19,28,117,100,39,3,4,1651
"De 45 a 49 años (218)",334,333,1,18,27,36,76,116,45,14,1,1801
"De 50 y más años (219)",1612,1586,7,101,133,156,429,457,228,75,26,8415
"Educacion Inicial (220)",14,12,,3,3,3,3,,,,2,31
"De 12 a 14 años (221)",1,,,,,,,,,,1,
"De 15 a 19 años (222)",1,,,,,,,,,,1,
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"De 25 a 29 años (224)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (225)",7,7,,2,1,1,3,,,,,20
"Primaria (230)",1761,1686,3,272,283,271,474,256,100,27,75,6508
"De 12 a 14 años (231)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (232)",81,68,2,59,6,1,,,,,13,74
"De 20 a 24 años (233)",241,209,,94,79,23,13,,,,32,376
"De 25 a 29 años (234)",223,218,,49,68,63,37,1,,,5,537
"De 30 a 34 años (235)",249,245,,25,51,65,82,21,1,,4,822
"De 35 a 39 años (236)",259,254,,12,31,47,117,39,7,1,5,1041
"De 40 a 44 años (237)",237,233,,4,20,29,94,65,20,1,4,1148
"De 45 a 49 años (238)",158,156,,8,9,14,52,43,23,7,2,845
"De 50 y más años (239)",306,301,1,20,18,29,79,87,49,18,5,1662
"Secundaria (240)",539,491,1,200,117,81,65,16,7,4,48,1161
"De 12 a 14 años (241)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (242)",63,51,1,44,5,,1,,,,12,58
"De 20 a 24 años (243)",199,177,,109,49,17,2,,,,22,266
"De 25 a 29 años (244)",109,98,,29,36,23,10,,,,11,212
"De 30 a 34 años (245)",64,63,,5,20,24,11,3,,,1,181
"De 35 a 39 años (246)",40,39,,7,2,11,15,4,,,1,137
"De 40 a 44 años (247)",24,24,,,3,4,13,2,2,,,105
"De 45 a 49 años (248)",19,19,,3,,2,7,4,1,2,,94
"De 50 y más años (249)",19,19,,2,2,,6,3,4,2,,107
"Sup. no Univ. incompleta (250)",51,39,,20,13,5,1,,,,12,66
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",23,13,,9,4,,,,,,10,17
"De 25 a 29 años (254)",10,9,,5,4,,,,,,1,13
"De 30 a 34 años (255)",8,8,,3,4,1,,,,,,14
"De 35 a 39 años (256)",5,4,,2,,2,,,,,1,8
"De 40 a 44 años (257)",2,2,,,,1,1,,,,,8
"De 50 y más años (259)",2,2,,,1,1,,,,,,5
"Sup. no Univ. completa (260)",57,44,,15,13,3,6,5,1,1,13,130
"De 20 a 24 años (263)",9,2,,2,,,,,,,7,2
"De 25 a 29 años (264)",14,12,,7,4,1,,,,,2,18
"De 30 a 34 años (265)",10,9,,3,5,,1,,,,1,17
"De 35 a 39 años (266)",6,5,,1,2,,1,1,,,1,15
"De 40 a 44 años (267)",6,6,,,2,2,1,1,,,,21
"De 45 a 49 años (268)",5,4,,1,,,2,1,,,1,18
"De 50 y más años (269)",7,6,,1,,,1,2,1,1,1,39
"Sup. Univ. incompleta (270)",36,31,1,21,4,2,3,,,,5,47
"De 15 a 19 años (272)",3,3,,3,,,,,,,,3
"De 20 a 24 años (273)",18,15,1,12,2,,,,,,3,16
"De 25 a 29 años (274)",8,7,,4,2,1,,,,,1,11
"De 30 a 34 años (275)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (276)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (277)",2,1,,,,,1,,,,1,4
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",41,34,1,12,6,11,3,,1,,7,79
"De 20 a 24 años (283)",6,3,,2,1,,,,,,3,4
"De 25 a 29 años (284)",8,8,1,4,1,2,,,,,,12
"De 30 a 34 años (285)",9,5,,2,1,2,,,,,4,10
"De 35 a 39 años (286)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (287)",6,6,,2,,2,2,,,,,17
"De 45 a 49 años (288)",3,3,,,,2,,,1,,,14
"De 50 y más años (289)",6,6,,1,2,2,1,,,,,16
