"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Separado(a) (020)",18247,18003,48,5881,4479,2904,3041,1149,381,120,244,48706
"De 12 a 14 años (021)",10,5,,3,2,,,,,,5,7
"De 15 a 19 años (022)",417,366,,340,25,,1,,,,51,394
"De 20 a 24 años (023)",1351,1314,4,1022,239,38,7,4,,,37,1670
"De 25 a 29 años (024)",1911,1873,4,1145,552,133,35,2,2,,38,2822
"De 30 a 34 años (025)",2172,2144,10,958,725,302,132,15,,2,28,3993
"De 35 a 39 años (026)",2276,2258,1,694,733,478,306,42,3,1,18,5207
"De 40 a 44 años (027)",2192,2176,3,520,594,447,465,121,22,4,16,6087
"De 45 a 49 años (028)",1980,1969,7,398,502,414,475,130,41,2,11,5912
"De 50 y más años (029)",5938,5898,19,801,1107,1092,1620,835,313,111,40,22614
"Casado(a) (030)",85365,84345,262,13521,23287,18877,18044,6943,2578,833,1020,270229
"De 12 a 14 años (031)",21,12,4,4,4,,,,,,9,12
"De 15 a 19 años (032)",281,210,10,155,29,14,2,,,,71,263
"De 20 a 24 años (033)",2257,2093,14,1523,450,83,18,5,,,164,2781
"De 25 a 29 años (034)",5498,5281,17,2776,1840,509,132,4,3,,217,8578
"De 30 a 34 años (035)",9041,8865,35,2887,3648,1585,647,57,4,2,176,18074
"De 35 a 39 años (036)",10603,10504,24,1825,4445,2685,1330,178,16,1,99,25700
"De 40 a 44 años (037)",11553,11468,29,1259,4229,3324,2142,406,60,19,85,32148
"De 45 a 49 años (038)",10878,10824,29,970,3165,3152,2588,728,164,28,54,34244
"De 50 y más años (039)",35233,35088,100,2122,5477,7525,11185,5565,2331,783,145,148429
"Viudo(a) (040)",17510,17355,74,1456,2286,2631,5174,3508,1668,558,155,79552
"De 12 a 14 años (041)",1,1,,1,,,,,,,,1
"De 15 a 19 años (042)",33,25,,12,4,5,4,,,,8,51
"De 20 a 24 años (043)",63,58,,37,13,2,2,4,,,5,104
"De 25 a 29 años (044)",110,109,1,47,40,13,6,2,,,1,204
"De 30 a 34 años (045)",203,197,,61,78,34,19,4,1,,6,431
"De 35 a 39 años (046)",307,302,3,64,89,69,64,7,6,,5,818
"De 40 a 44 años (047)",495,490,3,59,144,110,132,36,3,3,5,1552
"De 45 a 49 años (048)",774,769,2,97,158,170,235,86,20,1,5,2684
"De 50 y más años (049)",15524,15404,65,1078,1760,2228,4712,3369,1638,554,120,73707
"Divorciado(a) (050)",2204,2140,6,525,646,445,352,127,31,8,64,5849
"De 15 a 19 años (052)",9,4,,3,,1,,,,,5,6
"De 20 a 24 años (053)",19,13,,10,1,2,,,,,6,18
"De 25 a 29 años (054)",81,73,,47,20,5,1,,,,8,106
"De 30 a 34 años (055)",146,139,,77,42,14,6,,,,7,229
"De 35 a 39 años (056)",203,197,,74,70,39,12,2,,,6,396
"De 40 a 44 años (057)",293,283,2,76,116,57,25,7,,,10,638
"De 45 a 49 años (058)",294,289,1,64,117,64,32,11,,,5,697
"De 50 y más años (059)",1159,1142,3,174,280,263,276,107,31,8,17,3759
"Soltero(a) (060)",33111,17128,210,10829,3615,1653,821,,,,15983,26302
"De 12 a 14 años (061)",53,45,2,40,3,,,,,,8,46
"De 15 a 19 años (062)",673,666,10,615,31,9,1,,,,7,708
"De 20 a 24 años (063)",7319,2146,26,1850,221,41,8,,,,5173,2447
"De 25 a 29 años (064)",7324,2544,34,1969,448,80,13,,,,4780,3157
"De 30 a 34 años (065)",4559,2355,13,1608,498,192,44,,,,2204,3356
"De 35 a 39 años (066)",3282,2091,17,1187,520,257,110,,,,1191,3438
"De 40 a 44 años (067)",2568,1794,11,945,466,236,136,,,,774,3129
"De 45 a 49 años (068)",2071,1509,22,762,399,215,111,,,,562,2649
"De 50 y más años (069)",5262,3978,75,1853,1029,623,398,,,,1284,7372
,,,,,,,,,,,,
"URBANA (080)",223374,204349,1000,53322,53029,37492,36956,15074,5709,1767,19025,596317
"De 12 a 14 años (081)",247,122,21,84,17,,,,,,125,118
"De 15 a 19 años (082)",4289,3658,81,3214,301,46,16,,,,631,4018
"De 20 a 24 años (083)",21197,15320,119,11157,3348,551,111,34,,,5877,20194
"De 25 a 29 años (084)",27656,22418,138,11696,7536,2329,667,40,12,,5238,36860
"De 30 a 34 años (085)",27880,25350,100,8758,9632,4640,2004,193,16,7,2530,51802
"De 35 a 39 años (086)",26027,24656,74,5332,8893,5990,3713,578,69,7,1371,61269
"De 40 a 44 años (087)",24054,23132,75,3658,7295,5887,4842,1125,207,43,922,66163
"De 45 a 49 años (088)",20940,20289,89,2770,5293,5072,4962,1642,392,69,651,64587
"De 50 y más años (089)",71084,69404,303,6653,10714,12977,20641,11462,5013,1641,1680,291306
"Conviviente (090)",69784,67959,405,21572,19207,11424,10111,3671,1245,324,1825,175571
"De 12 a 14 años (091)",165,61,15,38,8,,,,,,104,54
"De 15 a 19 años (092)",2915,2422,62,2116,217,19,8,,,,493,2639
"De 20 a 24 años (093)",10425,9842,75,6816,2457,395,78,21,,,583,13379
"De 25 a 29 años (094)",13021,12745,82,5810,4711,1613,489,33,7,,276,22357
"De 30 a 34 años (095)",12028,11890,42,3232,4727,2572,1184,119,11,3,138,26268
"De 35 a 39 años (096)",9662,9588,30,1529,3128,2534,1951,364,46,6,74,26523
"De 40 a 44 años (097)",7268,7227,27,834,1825,1791,2034,571,128,17,41,23598
"De 45 a 49 años (098)",5222,5199,28,499,988,1117,1613,724,190,40,23,19527
"De 50 y más años (099)",9078,8985,44,698,1146,1383,2754,1839,863,258,93,41226
"Separado(a) (100)",17935,17700,48,5765,4420,2861,2991,1128,370,117,235,47861
"De 12 a 14 años (101)",10,5,,3,2,,,,,,5,7
"De 15 a 19 años (102)",404,356,,330,25,,1,,,,48,384
"De 20 a 24 años (103)",1317,1280,4,997,232,36,7,4,,,37,1625
"De 25 a 29 años (104)",1869,1834,4,1119,544,129,34,2,2,,35,2764
"De 30 a 34 años (105)",2143,2116,10,945,716,296,132,15,,2,27,3944
"De 35 a 39 años (106)",2244,2226,1,688,725,472,299,37,3,1,18,5108
"De 40 a 44 años (107)",2167,2151,3,514,591,441,455,121,22,4,16,6010
"De 45 a 49 años (108)",1939,1929,7,387,495,407,466,126,39,2,10,5780
"De 50 y más años (109)",5842,5803,19,782,1090,1080,1597,823,304,108,39,22239
"Casado(a) (110)",83659,82657,259,13347,22940,18539,17623,6721,2446,782,1002,263397
"De 12 a 14 años (111)",20,11,4,3,4,,,,,,9,11
"De 15 a 19 años (112)",273,203,10,152,26,13,2,,,,70,251
"De 20 a 24 años (113)",2195,2036,14,1491,433,76,17,5,,,159,2690
"De 25 a 29 años (114)",5364,5152,17,2726,1788,491,124,3,3,,212,8330
"De 30 a 34 años (115)",8861,8685,35,2853,3576,1537,623,55,4,2,176,17634
"De 35 a 39 años (116)",10388,10291,24,1809,4372,2623,1281,168,14,,97,25055
"De 40 a 44 años (117)",11306,11223,29,1245,4161,3258,2067,390,54,19,83,31318
"De 45 a 49 años (118)",10672,10618,29,964,3143,3103,2511,698,144,26,54,33332
"De 50 y más años (119)",34580,34438,97,2104,5437,7438,10998,5402,2227,735,142,144776
"Viudo(a) (120)",17165,17013,74,1432,2259,2596,5071,3427,1617,537,152,77743
"De 12 a 14 años (121)",1,1,,1,,,,,,,,1
"De 15 a 19 años (122)",32,24,,11,4,5,4,,,,8,50
"De 20 a 24 años (123)",62,57,,36,13,2,2,4,,,5,103
"De 25 a 29 años (124)",109,108,1,47,39,13,6,2,,,1,202
"De 30 a 34 años (125)",198,192,,60,78,33,16,4,1,,6,415
"De 35 a 39 años (126)",302,297,3,63,87,68,63,7,6,,5,806
"De 40 a 44 años (127)",485,480,3,58,142,109,126,36,3,3,5,1515
"De 45 a 49 años (128)",761,756,2,97,154,168,232,83,19,1,5,2629
"De 50 y más años (129)",15215,15098,65,1059,1742,2198,4622,3291,1588,533,117,72022
"Divorciado(a) (130)",2194,2130,6,523,642,443,351,127,31,7,64,5817
"De 15 a 19 años (132)",9,4,,3,,1,,,,,5,6
"De 20 a 24 años (133)",19,13,,10,1,2,,,,,6,18
"De 25 a 29 años (134)",81,73,,47,20,5,1,,,,8,106
"De 30 a 34 años (135)",145,138,,77,42,14,5,,,,7,224
"De 35 a 39 años (136)",202,196,,74,70,38,12,2,,,6,393
"De 40 a 44 años (137)",291,281,2,75,115,57,25,7,,,10,635
"De 45 a 49 años (138)",292,287,1,64,115,64,32,11,,,5,693
"De 50 y más años (139)",1155,1138,3,173,279,262,276,107,31,7,17,3742
"Soltero(a) (140)",32637,16890,208,10683,3561,1629,809,,,,15747,25928
"De 12 a 14 años (141)",51,44,2,39,3,,,,,,7,45
"De 15 a 19 años (142)",656,649,9,602,29,8,1,,,,7,688
"De 20 a 24 años (143)",7179,2092,26,1807,212,40,7,,,,5087,2379
"De 25 a 29 años (144)",7212,2506,34,1947,434,78,13,,,,4706,3101
"De 30 a 34 años (145)",4505,2329,13,1591,493,188,44,,,,2176,3317
"De 35 a 39 años (146)",3229,2058,16,1169,511,255,107,,,,1171,3384
"De 40 a 44 años (147)",2537,1770,11,932,461,231,135,,,,767,3087
"De 45 a 49 años (148)",2054,1500,22,759,398,213,108,,,,554,2626
"De 50 y más años (149)",5214,3942,75,1837,1020,616,394,,,,1272,7301
,,,,,,,,,,,,
"RURAL (160)",5103,4805,9,1044,1075,787,1002,509,274,105,298,16660
"De 12 a 14 años (161)",6,4,,4,,,,,,,2,4
"De 15 a 19 años (162)",166,154,3,134,15,2,,,,,12,170
"De 20 a 24 años (163)",616,512,,324,148,33,7,,,,104,748
"De 25 a 29 años (164)",674,585,,221,243,85,34,2,,,89,1117
"De 30 a 34 años (165)",606,574,1,114,213,140,97,9,,,32,1435
"De 35 a 39 años (166)",625,603,1,75,176,160,151,34,5,1,22,1831
"De 40 a 44 años (167)",544,535,,58,118,116,171,54,16,2,9,1891
"De 45 a 49 años (168)",432,423,,26,55,86,141,72,36,7,9,1849
"De 50 y más años (169)",1434,1415,4,88,107,165,401,338,217,95,19,7615
"Conviviente (170)",2256,2224,4,582,584,345,415,185,80,29,32,6768
"De 12 a 14 años (171)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (172)",127,119,2,107,10,,,,,,8,127
"De 20 a 24 años (173)",379,366,,223,115,23,5,,,,13,543
"De 25 a 29 años (174)",385,378,,123,168,61,25,1,,,7,753
"De 30 a 34 años (175)",337,334,1,49,127,81,69,7,,,3,886
"De 35 a 39 años (176)",319,319,,34,84,88,91,19,3,,,1018
"De 40 a 44 años (177)",229,229,,23,39,38,79,38,10,2,,902
"De 45 a 49 años (178)",153,153,,6,19,26,49,35,13,5,,723
"De 50 y más años (179)",324,324,1,15,22,28,97,85,54,22,,1814
"Separado(a) (180)",312,303,,116,59,43,50,21,11,3,9,845
"De 15 a 19 años (182)",13,10,,10,,,,,,,3,10
"De 20 a 24 años (183)",34,34,,25,7,2,,,,,,45
"De 25 a 29 años (184)",42,39,,26,8,4,1,,,,3,58
"De 30 a 34 años (185)",29,28,,13,9,6,,,,,1,49
"De 35 a 39 años (186)",32,32,,6,8,6,7,5,,,,99
"De 40 a 44 años (187)",25,25,,6,3,6,10,,,,,77
"De 45 a 49 años (188)",41,40,,11,7,7,9,4,2,,1,132
"De 50 y más años (189)",96,95,,19,17,12,23,12,9,3,1,375
"Casado(a) (190)",1706,1688,3,174,347,338,421,222,132,51,18,6832
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",8,7,,3,3,1,,,,,1,12
"De 20 a 24 años (193)",62,57,,32,17,7,1,,,,5,91
"De 25 a 29 años (194)",134,129,,50,52,18,8,1,,,5,248
"De 30 a 34 años (195)",180,180,,34,72,48,24,2,,,,440
"De 35 a 39 años (196)",215,213,,16,73,62,49,10,2,1,2,645
"De 40 a 44 años (197)",247,245,,14,68,66,75,16,6,,2,830
"De 45 a 49 años (198)",206,206,,6,22,49,77,30,20,2,,912
"De 50 y más años (199)",653,650,3,18,40,87,187,163,104,48,3,3653
"Viudo(a) (200)",345,342,,24,27,35,103,81,51,21,3,1809
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",1,1,,,1,,,,,,,2
"De 30 a 34 años (205)",5,5,,1,,1,3,,,,,16
"De 35 a 39 años (206)",5,5,,1,2,1,1,,,,,12
"De 40 a 44 años (207)",10,10,,1,2,1,6,,,,,37
"De 45 a 49 años (208)",13,13,,,4,2,3,3,1,,,55
"De 50 y más años (209)",309,306,,19,18,30,90,78,50,21,3,1685
"Divorciado(a) (210)",10,10,,2,4,2,1,,,1,,32
"De 30 a 34 años (215)",1,1,,,,,1,,,,,5
"De 35 a 39 años (216)",1,1,,,,1,,,,,,3
"De 40 a 44 años (217)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (218)",2,2,,,2,,,,,,,4
"De 50 y más años (219)",4,4,,1,1,1,,,,1,,17
"Soltero(a) (220)",474,238,2,146,54,24,12,,,,236,374
"De 12 a 14 años (221)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (222)",17,17,1,13,2,1,,,,,,20
"De 20 a 24 años (223)",140,54,,43,9,1,1,,,,86,68
"De 25 a 29 años (224)",112,38,,22,14,2,,,,,74,56
"De 30 a 34 años (225)",54,26,,17,5,4,,,,,28,39
"De 35 a 39 años (226)",53,33,1,18,9,2,3,,,,20,54
"De 40 a 44 años (227)",31,24,,13,5,5,1,,,,7,42
"De 45 a 49 años (228)",17,9,,3,1,2,3,,,,8,23
"De 50 y más años (229)",48,36,,16,9,7,4,,,,12,71
