"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (040)",803,13,339,284,142,25
"Hogares privados con servicio doméstico (041)",32,1,15,8,8,
"Actividad economica no especificada (043)",415,,148,137,89,41
"Mujeres (045)",10431,154,3165,3567,2709,836
"Agric., ganadería, caza y silvicultura (046)",3585,93,799,969,1146,578
"Pesca (047)",4,,2,2,,
"Explotación de minas y canteras (048)",57,,27,21,9,
"Industrias manufactureras (049)",433,1,191,152,75,14
"Suministro de electricidad, gas y agua (050)",3,,1,2,,
"Construcción (051)",32,1,15,9,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",2039,21,601,758,545,114
"Venta, mant.y rep. veh.autom.y motoc. (053)",38,,17,13,7,1
"Comercio al por mayor (054)",70,,19,33,16,2
"Comercio al por menor (055)",1931,21,565,712,522,111
"Hoteles y restaurantes (056)",988,14,356,329,253,36
"Trans., almac. y comunicaciones (057)",110,2,56,41,11,
"Intermediación financiera (058)",9,,4,2,3,
"Activid.inmobil., empres. y alquileres (059)",239,1,104,97,35,2
"Admin.pub. y defensa; p. segur.soc.afil (060)",306,,101,134,68,3
"Enseñanza (061)",798,,207,421,165,5
"Servicios sociales y de salud (062)",276,,89,112,72,3
"Otras activ. serv.comun.soc y personales (063)",383,4,147,142,79,11
"Hogares privados con servicio doméstico (064)",780,15,340,260,141,24
"Actividad economica no especificada (066)",389,2,125,116,100,46
,,,,,,
"URBANA (067)",21279,202,6507,7533,5405,1632
"Agric., ganadería, caza y silvicultura (068)",6390,109,1399,1804,1992,1086
"Pesca (069)",9,,4,,4,1
"Explotación de minas y canteras (070)",1655,,665,759,225,6
"Industrias manufactureras (071)",1128,3,466,372,236,51
"Suministro de electricidad, gas y agua (072)",70,1,15,34,19,1
"Construcción (073)",1335,3,466,488,335,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",3049,41,906,1093,801,208
"Venta, mant.y rep. veh.autom.y motoc. (075)",392,7,143,140,93,9
"Comercio al por mayor (076)",114,1,35,45,27,6
"Comercio al por menor (077)",2543,33,728,908,681,193
"Hoteles y restaurantes (078)",1085,13,398,341,292,41
"Trans., almac. y comunicaciones (079)",1732,8,674,693,328,29
"Intermediación financiera (080)",33,,12,13,7,1
"Activid.inmobil., empres. y alquileres (081)",685,1,258,266,138,22
"Admin.pub. y defensa; p. segur.soc.afil (082)",738,,195,317,214,12
"Enseñanza (083)",1181,,253,584,323,21
"Servicios sociales y de salud (084)",337,,84,151,92,10
"Otras activ. serv.comun.soc y personales (085)",757,10,292,266,160,29
"Hogares privados con servicio doméstico (086)",579,11,248,191,113,16
"Actividad economica no especificada (088)",516,2,172,161,126,55
"Hombres (089)",13689,115,4278,4840,3397,1059
"Agric., ganadería, caza y silvicultura (090)",4263,66,974,1210,1288,725
"Pesca (091)",7,,2,,4,1
"Explotación de minas y canteras (092)",1622,,648,747,221,6
"Industrias manufactureras (093)",783,2,326,245,170,40
"Suministro de electricidad, gas y agua (094)",67,1,14,32,19,1
"Construcción (095)",1308,2,454,481,328,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1400,25,434,488,347,106
"Venta, mant.y rep. veh.autom.y motoc. (097)",368,7,132,133,88,8
"Comercio al por mayor (098)",57,1,19,18,15,4
"Comercio al por menor (099)",975,17,283,337,244,94
"Hoteles y restaurantes (100)",304,6,126,79,82,11
"Trans., almac. y comunicaciones (101)",1636,6,628,656,317,29
"Intermediación financiera (102)",24,,8,11,4,1
"Activid.inmobil., empres. y alquileres (103)",477,,167,181,109,20
"Admin.pub. y defensa; p. segur.soc.afil (104)",473,,108,205,151,9
"Enseñanza (105)",477,,79,208,174,16
"Servicios sociales y de salud (106)",101,,14,54,26,7
"Otras activ. serv.comun.soc y personales (107)",464,6,188,158,93,19
"Hogares privados con servicio doméstico (108)",22,1,12,3,6,
"Actividad economica no especificada (110)",261,,96,82,58,25
"Mujeres (112)",7590,87,2229,2693,2008,573
"Agric., ganadería, caza y silvicultura (113)",2127,43,425,594,704,361
"Pesca (114)",2,,2,,,
"Explotación de minas y canteras (115)",33,,17,12,4,
"Industrias manufactureras (116)",345,1,140,127,66,11
"Suministro de electricidad, gas y agua (117)",3,,1,2,,
"Construcción (118)",27,1,12,7,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1649,16,472,605,454,102
"Venta, mant.y rep. veh.autom.y motoc. (120)",24,,11,7,5,1
"Comercio al por mayor (121)",57,,16,27,12,2
"Comercio al por menor (122)",1568,16,445,571,437,99
"Hoteles y restaurantes (123)",781,7,272,262,210,30
"Trans., almac. y comunicaciones (124)",96,2,46,37,11,
"Intermediación financiera (125)",9,,4,2,3,
"Activid.inmobil., empres. y alquileres (126)",208,1,91,85,29,2
"Admin.pub. y defensa; p. segur.soc.afil (127)",265,,87,112,63,3
"Enseñanza (128)",704,,174,376,149,5
"Servicios sociales y de salud (129)",236,,70,97,66,3
"Otras activ. serv.comun.soc y personales (130)",293,4,104,108,67,10
"Hogares privados con servicio doméstico (131)",557,10,236,188,107,16
"Actividad economica no especificada (133)",255,2,76,79,68,30
,,,,,,
"RURAL (134)",11333,144,3900,3804,2600,885
"Agric., ganadería, caza y silvicultura (135)",5420,114,1499,1512,1536,759
"Pesca (136)",7,,2,3,1,1
"Explotación de minas y canteras (137)",2276,,937,965,364,10
"Industrias manufactureras (138)",313,1,148,103,48,13
"Suministro de electricidad, gas y agua (139)",22,,8,8,5,1
"Construcción (140)",377,,171,119,75,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",709,8,259,262,157,23
"Venta, mant.y rep. veh.autom.y motoc. (142)",112,,51,35,25,1
"Comercio al por mayor (143)",32,1,8,15,7,1
"Comercio al por menor (144)",565,7,200,212,125,21
"Hoteles y restaurantes (145)",318,8,119,104,80,7
"Trans., almac. y comunicaciones (146)",403,1,160,173,65,4
"Intermediación financiera (147)",2,,,2,,
"Activid.inmobil., empres. y alquileres (148)",186,,83,75,27,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",138,,48,53,33,4
"Enseñanza (150)",149,,40,74,35,
"Servicios sociales y de salud (151)",63,,24,22,14,3
"Otras activ. serv.comun.soc y personales (152)",429,7,194,160,61,7
"Hogares privados con servicio doméstico (153)",233,5,107,77,36,8
"Actividad economica no especificada (155)",288,,101,92,63,32
"Hombres (156)",8492,77,2964,2930,1899,622
"Agric., ganadería, caza y silvicultura (157)",3962,64,1125,1137,1094,542
"Pesca (158)",5,,2,1,1,1
"Explotación de minas y canteras (159)",2252,,927,956,359,10
"Industrias manufactureras (160)",225,1,97,78,39,10
"Suministro de electricidad, gas y agua (161)",22,,8,8,5,1
"Construcción (162)",372,,168,117,75,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",319,3,130,109,66,11
"Venta, mant.y rep. veh.autom.y motoc. (164)",98,,45,29,23,1
"Comercio al por mayor (165)",19,1,5,9,3,1
"Comercio al por menor (166)",202,2,80,71,40,9
"Hoteles y restaurantes (167)",111,1,35,37,37,1
"Trans., almac. y comunicaciones (168)",389,1,150,169,65,4
"Intermediación financiera (169)",2,,,2,,
"Activid.inmobil., empres. y alquileres (170)",155,,70,63,21,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",97,,34,31,28,4
"Enseñanza (172)",55,,7,29,19,
"Servicios sociales y de salud (173)",23,,5,7,8,3
"Otras activ. serv.comun.soc y personales (174)",339,7,151,126,49,6
"Hogares privados con servicio doméstico (175)",10,,3,5,2,
"Actividad economica no especificada (177)",154,,52,55,31,16
"Mujeres (179)",2841,67,936,874,701,263
"Agric., ganadería, caza y silvicultura (180)",1458,50,374,375,442,217
"Pesca (181)",2,,,2,,
"Explotación de minas y canteras (182)",24,,10,9,5,
"Industrias manufactureras (183)",88,,51,25,9,3
"Construcción (185)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",390,5,129,153,91,12
"Venta, mant.y rep. veh.autom.y motoc. (187)",14,,6,6,2,
"Comercio al por mayor (188)",13,,3,6,4,
"Comercio al por menor (189)",363,5,120,141,85,12
"Hoteles y restaurantes (190)",207,7,84,67,43,6
"Trans., almac. y comunicaciones (191)",14,,10,4,,
"Activid.inmobil., empres. y alquileres (193)",31,,13,12,6,
"Admin.pub. y defensa; p. segur.soc.afil (194)",41,,14,22,5,
"Enseñanza (195)",94,,33,45,16,
"Servicios sociales y de salud (196)",40,,19,15,6,
"Otras activ. serv.comun.soc y personales (197)",90,,43,34,12,1
"Hogares privados con servicio doméstico (198)",223,5,104,72,34,8
"Actividad economica no especificada (200)",134,,49,37,32,16
