"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",456,1,112,149,173,21
"Obreros construc., conf., papel, fab., instr. (034)",151,3,52,49,45,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3124,61,1072,1117,785,89
"Otra (036)",15,,13,2,,
"Ocupación no especificada (037)",527,2,160,176,157,32
"Desocupado (038)",928,15,545,254,108,6
,,,,,,
"URBANA (039)",45219,449,15396,15496,12611,1267
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",83,,2,27,49,5
"Profes., científicos e intelectuales (041)",3545,,885,1431,1142,87
"Técnicos de nivel medio y trab.asimilados (042)",2881,1,838,1029,960,53
"Jefes y empleados de oficina (043)",2122,,781,687,635,19
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7036,62,2241,2586,1855,292
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2594,35,1140,887,468,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",5661,25,1711,1792,1950,183
"Obreros construc., conf., papel, fab., instr. (047)",6333,18,1842,2198,2140,135
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",9926,264,3735,3351,2289,287
"Otra (049)",338,,96,172,68,2
"Ocupación no especificada (050)",1125,2,344,388,331,60
"Desocupado (051)",3575,42,1781,948,724,80
"Hombres (052)",32871,340,11057,10952,9563,959
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",56,,1,19,33,3
"Profes., científicos e intelectuales (054)",1707,,357,611,671,68
"Técnicos de nivel medio y trab.asimilados (055)",2007,,527,684,749,47
"Jefes y empleados de oficina (056)",1009,,256,314,423,16
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3728,37,1212,1343,972,164
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2535,34,1113,865,459,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",5208,24,1599,1645,1778,162
"Obreros construc., conf., papel, fab., instr. (060)",6184,15,1791,2149,2096,133
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",6853,203,2687,2243,1522,198
"Otra (062)",325,,84,171,68,2
"Ocupación no especificada (063)",606,,190,212,176,28
"Desocupado (064)",2653,27,1240,696,616,74
"Mujeres (065)",12348,109,4339,4544,3048,308
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",27,,1,8,16,2
"Profes., científicos e intelectuales (067)",1838,,528,820,471,19
"Técnicos de nivel medio y trab.asimilados (068)",874,1,311,345,211,6
"Jefes y empleados de oficina (069)",1113,,525,373,212,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3308,25,1029,1243,883,128
"Agricult.trabaj. calif. agrop. y pesqueros (071)",59,1,27,22,9,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",453,1,112,147,172,21
"Obreros construc., conf., papel, fab., instr. (073)",149,3,51,49,44,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3073,61,1048,1108,767,89
"Otra (075)",13,,12,1,,
"Ocupación no especificada (076)",519,2,154,176,155,32
"Desocupado (077)",922,15,541,252,108,6
,,,,,,
"RURAL (078)",1060,11,409,345,256,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,,2,3,
"Profes., científicos e intelectuales (080)",80,,13,36,28,3
"Técnicos de nivel medio y trab.asimilados (081)",58,,8,26,23,1
"Jefes y empleados de oficina (082)",29,,8,14,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",90,,22,30,32,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",276,5,135,83,47,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",32,,15,12,5,
"Obreros construc., conf., papel, fab., instr. (086)",58,,21,18,18,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",352,3,148,100,83,18
"Otra (088)",18,,5,12,1,
"Ocupación no especificada (089)",17,,9,3,4,1
"Desocupado (090)",45,3,25,9,5,3
"Hombres (091)",885,11,344,289,202,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,,1,3,
"Profes., científicos e intelectuales (093)",45,,4,21,17,3
"Técnicos de nivel medio y trab.asimilados (094)",35,,2,16,16,1
"Jefes y empleados de oficina (095)",14,,3,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,,14,21,22,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",274,5,134,83,46,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",29,,15,10,4,
"Obreros construc., conf., papel, fab., instr. (099)",56,,20,18,17,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",301,3,124,91,65,18
"Otra (101)",16,,4,11,1,
"Ocupación no especificada (102)",9,,3,3,2,1
"Desocupado (103)",39,3,21,7,5,3
"Mujeres (104)",175,,65,56,54,
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",35,,9,15,11,
"Técnicos de nivel medio y trab.asimilados (107)",23,,6,10,7,
"Jefes y empleados de oficina (108)",15,,5,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",27,,8,9,10,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",2,,1,,1,
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,,2,1,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",51,,24,9,18,
"Otra (114)",2,,1,1,,
"Ocupación no especificada (115)",8,,6,,2,
"Desocupado (116)",6,,4,2,,
