"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4506,302,1681,1396,967,160
"Otra (034)",2,,2,,,
"Ocupación no especificada (035)",431,6,181,129,92,23
,,,,,,
"URBANA (036)",21840,681,7186,7618,5379,976
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",40,,4,18,17,1
"Profes., científicos e intelectuales (038)",2048,,339,1129,561,19
"Técnicos de nivel medio y trab. asimilados (039)",878,1,335,355,171,16
"Jefes y empleados de oficina (040)",828,,331,281,210,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",3252,70,1132,1140,770,140
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3924,2,765,1290,1412,455
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1271,31,440,428,327,45
"Obreros construc., conf., papel, fab., instr. (044)",2241,11,994,786,426,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6374,543,2462,1882,1254,233
"Otra (046)",72,,29,33,10,
"Ocupación no especificada (047)",912,23,355,276,221,37
"Hombres (048)",14059,440,4623,4793,3519,684
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",29,,3,12,13,1
"Profes., científicos e intelectuales (050)",1176,,188,631,343,14
"Técnicos de nivel medio y trab. asimilados (051)",601,1,239,228,120,13
"Jefes y empleados de oficina (052)",383,,120,136,121,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1391,39,511,454,313,74
"Agricult. trabaj. calif.agrop. y pesqueros (054)",3377,2,626,1130,1229,390
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1049,31,395,334,254,35
"Obreros construc., conf., papel, fab., instr. (056)",2193,11,971,772,415,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3217,339,1331,882,556,109
"Otra (058)",70,,27,33,10,
"Ocupación no especificada (059)",573,17,212,181,145,18
"Mujeres (060)",7781,241,2563,2825,1860,292
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,1,6,4,
"Profes., científicos e intelectuales (062)",872,,151,498,218,5
"Técnicos de nivel medio y trab. asimilados (063)",277,,96,127,51,3
"Jefes y empleados de oficina (064)",445,,211,145,89,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1861,31,621,686,457,66
"Agricult. trabaj. calif.agrop. y pesqueros (066)",547,,139,160,183,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",222,,45,94,73,10
"Obreros construc., conf., papel, fab., instr. (068)",48,,23,14,11,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3157,204,1131,1000,698,124
"Otra (070)",2,,2,,,
"Ocupación no especificada (071)",339,6,143,95,76,19
,,,,,,
"RURAL (072)",11532,419,4359,3802,2476,476
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,,7,2,
"Profes., científicos e intelectuales (074)",285,,75,155,54,1
"Técnicos de nivel medio y trab. asimilados (075)",50,1,15,26,8,
"Jefes y empleados de oficina (076)",14,,3,10,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",91,1,26,42,18,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5878,,1704,2196,1601,377
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",72,1,39,23,8,1
"Obreros construc., conf., papel, fab., instr. (080)",64,1,32,26,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4906,414,2402,1262,743,85
"Ocupación no especificada (083)",163,1,63,55,37,7
"Hombres (084)",9668,319,3635,3234,2081,399
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,5,2,
"Profes., científicos e intelectuales (086)",211,,53,115,42,1
"Técnicos de nivel medio y trab. asimilados (087)",30,,10,14,6,
"Jefes y empleados de oficina (088)",11,,3,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",47,,12,26,7,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5606,,1612,2136,1516,342
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",66,1,37,19,8,1
"Obreros construc., conf., papel, fab., instr. (092)",62,1,31,25,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3557,316,1852,866,474,49
"Ocupación no especificada (095)",71,1,25,21,21,3
"Mujeres (096)",1864,100,724,568,395,77
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,2,,
"Profes., científicos e intelectuales (098)",74,,22,40,12,
"Técnicos de nivel medio y trab. asimilados (099)",20,1,5,12,2,
"Jefes y empleados de oficina (100)",3,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",44,1,14,16,11,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",272,,92,60,85,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",6,,2,4,,
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1349,98,550,396,269,36
"Ocupación no especificada (107)",92,,38,34,16,4
