"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",315,2,2,292,16,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",444,,425,16,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",238,28,171,39,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",702,30,568,13,,90,1,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",31,4,24,3,,,,
"Desocupado (103)",76,,,,,,,76
"Mujeres (104)",510,57,162,171,6,94,5,15
"Profes., científicos e intelectuales (106)",6,4,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,13,,2,,1,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",69,16,4,41,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",97,,,91,4,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,2,5,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,3,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",263,10,141,24,1,82,5,
"Ocupación no especificada (115)",21,3,12,4,,2,,
"Desocupado (116)",15,,,,,,,15
