"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4697,250,1689,1560,1040,158
"Otra (034)",17,,12,2,3,
"Ocupación no especificada (035)",515,3,176,185,118,33
,,,,,,
"URBANA (036)",26549,557,8879,9663,6497,953
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",56,,5,23,26,2
"Profes., científicos e intelectuales (038)",2425,,509,1227,648,41
"Técnicos de nivel medio y trab. asimilados (039)",1291,2,478,481,308,22
"Jefes y empleados de oficina (040)",1090,,485,382,217,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5504,49,1820,2107,1315,213
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2718,,579,990,893,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1860,31,648,606,505,70
"Obreros construc., conf., papel, fab., instr. (044)",3095,6,1033,1223,777,56
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",7210,462,2902,2103,1490,253
"Otra (046)",524,,167,247,110,
"Ocupación no especificada (047)",776,7,253,274,208,34
"Hombres (048)",16962,370,5780,5929,4220,663
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",39,,2,15,20,2
"Profes., científicos e intelectuales (050)",1332,,273,633,393,33
"Técnicos de nivel medio y trab. asimilados (051)",850,,314,303,215,18
"Jefes y empleados de oficina (052)",557,,192,210,149,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2412,27,833,863,574,115
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2384,,532,870,765,217
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1529,27,568,461,410,63
"Obreros construc., conf., papel, fab., instr. (056)",3027,6,999,1203,764,55
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3932,306,1782,995,710,139
"Otra (058)",508,,156,245,107,
"Ocupación no especificada (059)",392,4,129,131,113,15
"Mujeres (060)",9587,187,3099,3734,2277,290
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",17,,3,8,6,
"Profes., científicos e intelectuales (062)",1093,,236,594,255,8
"Técnicos de nivel medio y trab. asimilados (063)",441,2,164,178,93,4
"Jefes y empleados de oficina (064)",533,,293,172,68,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3092,22,987,1244,741,98
"Agricult. trabaj. calif.agrop. y pesqueros (066)",334,,47,120,128,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",331,4,80,145,95,7
"Obreros construc., conf., papel, fab., instr. (068)",68,,34,20,13,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3278,156,1120,1108,780,114
"Otra (070)",16,,11,2,3,
"Ocupación no especificada (071)",384,3,124,143,95,19
,,,,,,
"RURAL (072)",17656,584,6490,5670,3843,1069
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,2,4,2,
"Profes., científicos e intelectuales (074)",156,,44,73,38,1
"Técnicos de nivel medio y trab. asimilados (075)",60,,18,25,16,1
"Jefes y empleados de oficina (076)",49,,18,23,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",448,4,144,181,109,10
"Agricult. trabaj. calif.agrop. y pesqueros (078)",9283,,2358,3437,2666,822
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",253,4,121,74,46,8
"Obreros construc., conf., papel, fab., instr. (080)",358,1,141,153,61,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6745,575,3513,1611,843,203
"Otra (082)",49,,33,14,2,
"Ocupación no especificada (083)",247,,98,75,53,21
"Hombres (084)",15003,487,5569,4773,3238,936
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,2,3,2,
"Profes., científicos e intelectuales (086)",73,,16,29,27,1
"Técnicos de nivel medio y trab. asimilados (087)",43,,13,16,13,1
"Jefes y empleados de oficina (088)",18,,4,9,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",177,1,60,62,48,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8663,,2220,3255,2434,754
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",196,4,98,52,37,5
"Obreros construc., conf., papel, fab., instr. (092)",336,1,134,141,58,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",5326,481,2944,1159,583,159
"Otra (094)",48,,32,14,2,
"Ocupación no especificada (095)",116,,46,33,30,7
"Mujeres (096)",2653,97,921,897,605,133
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",83,,28,44,11,
"Técnicos de nivel medio y trab. asimilados (099)",17,,5,9,3,
"Jefes y empleados de oficina (100)",31,,14,14,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",271,3,84,119,61,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",620,,138,182,232,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",57,,23,22,9,3
"Obreros construc., conf., papel, fab., instr. (104)",22,,7,12,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1419,94,569,452,260,44
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",131,,52,42,23,14
