"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",117,116,,70,33,7,6,,,,1,181
"De 30 a 34 años (025)",124,123,,42,47,15,18,1,,,1,263
"De 35 a 39 años (026)",116,114,,34,26,26,21,5,2,,2,311
"De 40 a 44 años (027)",102,101,1,24,19,16,29,9,2,1,1,315
"De 45 a 49 años (028)",94,93,,18,18,15,26,13,1,2,1,322
"De 50 y más años (029)",196,194,3,42,35,31,29,37,12,5,2,721
"Casado(a) (030)",7064,7044,24,619,1003,1217,2163,1229,574,215,20,30909
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",33,31,1,23,6,,1,,,,2,39
"De 20 a 24 años (033)",339,336,1,165,127,31,12,,,,3,564
"De 25 a 29 años (034)",763,762,,172,271,209,105,4,1,,1,1815
"De 30 a 34 años (035)",905,904,2,76,192,257,315,58,4,,1,2996
"De 35 a 39 años (036)",997,995,5,39,142,239,414,127,25,4,2,3941
"De 40 a 44 años (037)",934,934,2,43,84,180,400,171,44,10,,4099
"De 45 a 49 años (038)",822,821,4,23,72,120,315,198,73,16,1,4001
"De 50 y más años (039)",2269,2260,9,77,109,181,601,671,427,185,9,13453
"Viudo(a) (040)",836,833,7,42,46,83,222,219,148,66,3,4726
"De 20 a 24 años (043)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (044)",8,8,,3,2,3,,,,,,16
"De 30 a 34 años (045)",16,16,,3,4,2,6,1,,,,48
"De 35 a 39 años (046)",17,17,,1,3,5,6,2,,,,60
"De 40 a 44 años (047)",27,27,1,1,5,6,10,4,,,,97
"De 45 a 49 años (048)",39,38,,3,4,5,11,10,5,,1,179
"De 50 y más años (049)",727,725,6,30,27,62,189,202,143,66,2,4323
"Divorciado(a) (050)",25,24,,4,5,3,7,,4,1,1,95
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",1,1,,,1,,,,,,,2
"De 35 a 39 años (056)",4,4,,,1,,3,,,,,14
"De 40 a 44 años (057)",4,3,,1,,1,1,,,,1,8
"De 45 a 49 años (058)",5,5,,,1,2,2,,,,,16
"De 50 y más años (059)",9,9,,2,1,,1,,4,1,,52
"Soltero(a) (060)",1037,448,13,289,89,40,17,,,,589,655
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",28,28,1,24,3,,,,,,,30
"De 20 a 24 años (063)",257,77,2,64,9,1,1,,,,180,89
"De 25 a 29 años (064)",235,84,1,60,20,3,,,,,151,109
"De 30 a 34 años (065)",159,68,,41,18,7,2,,,,91,106
"De 35 a 39 años (066)",122,55,2,26,12,10,5,,,,67,100
"De 40 a 44 años (067)",69,39,2,20,7,9,1,,,,30,65
"De 45 a 49 años (068)",55,32,2,19,3,5,3,,,,23,52
"De 50 y más años (069)",111,64,3,34,17,5,5,,,,47,103
,,,,,,,,,,,,
"URBANA (080)",14239,13559,62,2922,2590,2166,3063,1678,793,285,680,48605
"De 12 a 14 años (081)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (082)",504,451,7,394,47,2,1,,,,53,498
"De 20 a 24 años (083)",2032,1821,9,1088,578,113,32,1,,,211,2726
"De 25 a 29 años (084)",2162,2006,1,635,711,443,201,13,2,,156,4323
"De 30 a 34 años (085)",1899,1815,2,274,467,484,491,91,6,,84,5407
"De 35 a 39 años (086)",1729,1659,9,147,307,390,595,168,37,6,70,6000
"De 40 a 44 años (087)",1349,1324,7,104,153,274,497,213,65,11,25,5463
"De 45 a 49 años (088)",1153,1128,7,78,115,169,395,251,96,17,25,5172
"De 50 y más años (089)",3404,3353,20,200,212,291,851,941,587,251,51,19014
"Conviviente (090)",4916,4809,15,1692,1306,780,644,251,97,24,107,12106
"De 12 a 14 años (091)",4,,,,,,,,,,4,
"De 15 a 19 años (092)",416,365,5,321,37,2,,,,,51,401
"De 20 a 24 años (093)",1375,1339,5,797,436,81,19,1,,,36,1999
"De 25 a 29 años (094)",1110,1096,,343,403,239,101,9,1,,14,2352
"De 30 a 34 años (095)",745,744,,118,215,213,165,31,2,,1,2116
"De 35 a 39 años (096)",529,528,2,55,127,121,166,42,12,3,1,1790
"De 40 a 44 años (097)",270,270,1,19,40,67,78,43,20,2,,1116
"De 45 a 49 años (098)",184,184,1,18,22,28,50,42,21,2,,831
"De 50 y más años (099)",283,283,1,21,26,29,65,83,41,17,,1501
"Separado(a) (100)",820,810,5,317,184,105,122,57,13,7,10,2077
"De 15 a 19 años (102)",31,31,,29,2,,,,,,,33
"De 20 a 24 años (103)",93,89,1,71,15,2,,,,,4,107
"De 25 a 29 años (104)",111,110,,68,31,6,5,,,,1,168
"De 30 a 34 años (105)",118,117,,40,45,13,18,1,,,1,251
"De 35 a 39 años (106)",106,104,,28,26,25,19,4,2,,2,288
"De 40 a 44 años (107)",90,90,1,23,17,15,26,7,1,,,265
"De 45 a 49 años (108)",86,85,,17,15,14,25,12,,2,1,293
"De 50 y más años (109)",185,184,3,41,33,30,29,33,10,5,1,672
"Casado(a) (110)",6718,6700,23,595,963,1158,2068,1159,542,192,18,29248
"De 12 a 14 años (111)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (112)",28,26,1,19,5,,1,,,,2,33
"De 20 a 24 años (113)",322,319,1,160,117,29,12,,,,3,533
"De 25 a 29 años (114)",713,712,,166,254,192,95,4,1,,1,1681
"De 30 a 34 años (115)",873,872,2,73,185,249,301,58,4,,1,2891
"De 35 a 39 años (116)",955,953,5,37,139,230,396,120,23,3,2,3753
"De 40 a 44 años (117)",898,898,2,41,84,177,382,159,44,9,,3921
"De 45 a 49 años (118)",787,786,4,21,71,115,305,187,70,13,1,3807
"De 50 y más años (119)",2140,2133,8,77,108,166,576,631,400,167,7,12628
"Viudo(a) (120)",793,791,7,40,46,82,207,211,137,61,2,4459
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",8,8,,3,2,3,,,,,,16
"De 30 a 34 años (125)",15,15,,3,4,2,5,1,,,,44
"De 35 a 39 años (126)",17,17,,1,3,5,6,2,,,,60
"De 40 a 44 años (127)",25,25,1,1,5,5,9,4,,,,89
"De 45 a 49 años (128)",39,38,,3,4,5,11,10,5,,1,179
"De 50 y más años (129)",687,686,6,28,27,62,176,194,132,61,1,4068
"Divorciado(a) (130)",23,22,,4,4,3,6,,4,1,1,89
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 35 a 39 años (136)",4,4,,,1,,3,,,,,14
"De 40 a 44 años (137)",4,3,,1,,1,1,,,,1,8
"De 45 a 49 años (138)",4,4,,,1,2,1,,,,,12
"De 50 y más años (139)",9,9,,2,1,,1,,4,1,,52
"Soltero(a) (140)",969,427,12,274,87,38,16,,,,542,626
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",28,28,1,24,3,,,,,,,30
"De 20 a 24 años (143)",240,72,2,59,9,1,1,,,,168,84
"De 25 a 29 años (144)",219,79,1,55,20,3,,,,,140,104
"De 30 a 34 años (145)",148,67,,40,18,7,2,,,,81,105
"De 35 a 39 años (146)",118,53,2,26,11,9,5,,,,65,95
"De 40 a 44 años (147)",62,38,2,19,7,9,1,,,,24,64
"De 45 a 49 años (148)",53,31,2,19,2,5,3,,,,22,50
"De 50 y más años (149)",100,58,2,31,17,4,4,,,,42,93
,,,,,,,,,,,,
"RURAL (160)",878,816,3,148,136,132,173,123,66,35,62,3284
"De 12 a 14 años (161)",2,,,,,,,,,,2,
"De 15 a 19 años (162)",40,39,,30,9,,,,,,1,48
"De 20 a 24 años (163)",125,108,1,54,37,13,3,,,,17,179
"De 25 a 29 años (164)",149,138,,31,43,45,15,4,,,11,341
"De 30 a 34 años (165)",86,76,,7,19,17,28,5,,,10,252
"De 35 a 39 años (166)",94,91,,9,13,18,32,13,4,2,3,369
"De 40 a 44 años (167)",85,78,,5,5,9,28,24,5,2,7,381
"De 45 a 49 años (168)",69,68,,4,7,10,17,18,8,4,1,349
"De 50 y más años (169)",228,218,2,8,3,20,50,59,49,27,10,1365
"Conviviente (170)",355,345,1,86,79,63,54,37,19,6,10,1131
"De 12 a 14 años (171)",2,,,,,,,,,,2,
"De 15 a 19 años (172)",34,33,,25,8,,,,,,1,41
"De 20 a 24 años (173)",81,76,1,37,24,11,3,,,,5,130
"De 25 a 29 años (174)",77,77,,18,24,27,4,4,,,,189
"De 30 a 34 años (175)",35,35,,1,9,7,13,5,,,,128
"De 35 a 39 años (176)",38,37,,1,9,7,12,5,2,1,1,153
"De 40 a 44 años (177)",28,28,,1,3,4,6,10,4,,,144
"De 45 a 49 años (178)",23,23,,1,2,4,5,6,4,1,,120
"De 50 y más años (179)",37,36,,2,,3,11,7,9,4,1,226
"Separado(a) (180)",64,62,,21,14,7,7,8,4,1,2,190
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",10,10,,7,3,,,,,,,13
"De 25 a 29 años (184)",6,6,,2,2,1,1,,,,,13
"De 30 a 34 años (185)",6,6,,2,2,2,,,,,,12
"De 35 a 39 años (186)",10,10,,6,,1,2,1,,,,23
"De 40 a 44 años (187)",12,11,,1,2,1,3,2,1,1,1,50
"De 45 a 49 años (188)",8,8,,1,3,1,1,1,1,,,29
"De 50 y más años (189)",11,10,,1,2,1,,4,2,,1,49
"Casado(a) (190)",346,344,1,24,40,59,95,70,32,23,2,1661
"De 15 a 19 años (192)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (193)",17,17,,5,10,2,,,,,,31
"De 25 a 29 años (194)",50,50,,6,17,17,10,,,,,134
"De 30 a 34 años (195)",32,32,,3,7,8,14,,,,,105
"De 35 a 39 años (196)",42,42,,2,3,9,18,7,2,1,,188
"De 40 a 44 años (197)",36,36,,2,,3,18,12,,1,,178
"De 45 a 49 años (198)",35,35,,2,1,5,10,11,3,3,,194
"De 50 y más años (199)",129,127,1,,1,15,25,40,27,18,2,825
"Viudo(a) (200)",43,42,,2,,1,15,8,11,5,1,267
"De 30 a 34 años (205)",1,1,,,,,1,,,,,4
"De 40 a 44 años (207)",2,2,,,,1,1,,,,,8
"De 50 y más años (209)",40,39,,2,,,13,8,11,5,1,255
"Divorciado(a) (210)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",68,21,1,15,2,2,1,,,,47,29
"De 20 a 24 años (223)",17,5,,5,,,,,,,12,5
"De 25 a 29 años (224)",16,5,,5,,,,,,,11,5
"De 30 a 34 años (225)",11,1,,1,,,,,,,10,1
"De 35 a 39 años (226)",4,2,,,1,1,,,,,2,5
"De 40 a 44 años (227)",7,1,,1,,,,,,,6,1
"De 45 a 49 años (228)",2,1,,,1,,,,,,1,2
"De 50 y más años (229)",11,6,1,3,,1,1,,,,5,10
