"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",40,,,,,5,17,18
"De 35 a 39 años (056)",30,,,,,12,13,5
"De 40 a 44 años (057)",13,,,,2,4,5,2
"De 45 a 49 años (058)",15,,,,2,9,,4
"De 50 y más años (059)",15,,2,1,5,2,,5
"Sup. no Univ. completa (060)",397,1,2,2,20,58,161,153
"De 20 a 24 años (063)",50,,,,,,22,28
"De 25 a 29 años (064)",113,,,,,4,64,45
"De 30 a 34 años (065)",87,,,,,10,37,40
"De 35 a 39 años (066)",57,,,,,13,28,16
"De 40 a 44 años (067)",33,,,,4,15,6,8
"De 45 a 49 años (068)",27,,,,9,9,4,5
"De 50 y más años (069)",30,1,2,2,7,7,,11
"Sup. Univ. incompleta (070)",91,,,,6,2,28,55
"De 15 a 19 años (072)",4,,,,,,2,2
"De 20 a 24 años (073)",40,,,,,,8,32
"De 25 a 29 años (074)",28,,,,,,11,17
"De 30 a 34 años (075)",5,,,,,,3,2
"De 35 a 39 años (076)",5,,,,,1,4,
"De 40 a 44 años (077)",3,,,,1,,,2
"De 45 a 49 años (078)",4,,,,3,1,,
"De 50 y más años (079)",2,,,,2,,,
"Sup. Univ. completa (080)",230,,,3,13,38,79,97
"De 20 a 24 años (083)",18,,,,,,6,12
"De 25 a 29 años (084)",58,,,,,4,23,31
"De 30 a 34 años (085)",50,,,,,3,23,24
"De 35 a 39 años (086)",40,,,,,7,21,12
"De 40 a 44 años (087)",21,,,,3,6,4,8
"De 45 a 49 años (088)",20,,,,3,12,1,4
"De 50 y más años (089)",23,,,3,7,6,1,6
,,,,,,,,
"URBANA (100)",4902,27,96,213,554,1016,1641,1355
"De 12 a 14 años (101)",10,,,,,,1,9
"De 15 a 19 años (102)",130,,,,,,78,52
"De 20 a 24 años (103)",561,,,,,2,345,214
"De 25 a 29 años (104)",683,,,,,35,413,235
"De 30 a 34 años (105)",605,,,,,112,324,169
"De 35 a 39 años (106)",626,,,,8,228,261,129
"De 40 a 44 años (107)",507,,,1,35,232,141,98
"De 45 a 49 años (108)",381,,,,80,181,57,63
"De 50 y más años (109)",1399,27,96,212,431,226,21,386
"Sin nivel (110)",700,17,67,109,160,78,47,222
"De 20 a 24 años (113)",1,,,,,,1,
"De 25 a 29 años (114)",7,,,,,1,2,4
"De 30 a 34 años (115)",12,,,,,2,9,1
"De 35 a 39 años (116)",25,,,,,7,12,6
"De 40 a 44 años (117)",29,,,1,2,9,12,5
"De 45 a 49 años (118)",27,,,,2,16,6,3
"De 50 y más años (119)",599,17,67,108,156,43,5,203
"Educacion Inicial (120)",7,,,,,,3,4
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",2,,,,,,2,
"De 35 a 39 años (126)",3,,,,,,1,2
"Primaria (130)",2023,8,21,89,292,584,598,431
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",22,,,,,,15,7
"De 20 a 24 años (133)",99,,,,,1,67,31
"De 25 a 29 años (134)",181,,,,,9,124,48
"De 30 a 34 años (135)",220,,,,,42,129,49
"De 35 a 39 años (136)",301,,,,6,120,116,59
"De 40 a 44 años (137)",312,,,,17,155,90,50
"De 45 a 49 años (138)",232,,,,45,109,41,37
"De 50 y más años (139)",653,8,21,89,224,148,15,148
"Secundaria (140)",1450,1,4,9,62,253,713,408
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",96,,,,,,54,42
"De 20 a 24 años (143)",332,,,,,1,232,99
"De 25 a 29 años (144)",313,,,,,16,191,106
"De 30 a 34 años (145)",231,,,,,53,122,56
"De 35 a 39 años (146)",197,,,,2,78,80,37
"De 40 a 44 años (147)",113,,,,8,50,28,27
"De 45 a 49 años (148)",72,,,,20,32,6,14
"De 50 y más años (149)",89,1,4,9,32,23,,20
"Sup. no Univ. incompleta (150)",168,,2,1,5,20,70,70
"De 15 a 19 años (152)",8,,,,,,7,1
"De 20 a 24 años (153)",51,,,,,,21,30
"De 25 a 29 años (154)",39,,,,,2,18,19
"De 30 a 34 años (155)",25,,,,,3,11,11
"De 35 a 39 años (156)",19,,,,,5,10,4
"De 40 a 44 años (157)",8,,,,1,3,3,1
"De 45 a 49 años (158)",9,,,,1,6,,2
"De 50 y más años (159)",9,,2,1,3,1,,2
"Sup. no Univ. completa (160)",296,1,2,2,18,48,118,107
"De 20 a 24 años (163)",39,,,,,,15,24
"De 25 a 29 años (164)",78,,,,,3,49,26
"De 30 a 34 años (165)",68,,,,,9,28,31
"De 35 a 39 años (166)",40,,,,,11,19,10
"De 40 a 44 años (167)",23,,,,4,10,4,5
"De 45 a 49 años (168)",21,,,,7,8,3,3
"De 50 y más años (169)",27,1,2,2,7,7,,8
"Sup. Univ. incompleta (170)",65,,,,5,1,23,36
"De 15 a 19 años (172)",4,,,,,,2,2
"De 20 a 24 años (173)",27,,,,,,5,22
"De 25 a 29 años (174)",18,,,,,,10,8
"De 30 a 34 años (175)",4,,,,,,2,2
"De 35 a 39 años (176)",5,,,,,1,4,
"De 40 a 44 años (177)",3,,,,1,,,2
"De 45 a 49 años (178)",2,,,,2,,,
"De 50 y más años (179)",2,,,,2,,,
"Sup. Univ. completa (180)",193,,,3,12,32,69,77
"De 20 a 24 años (183)",11,,,,,,4,7
"De 25 a 29 años (184)",46,,,,,4,19,23
"De 30 a 34 años (185)",43,,,,,3,21,19
"De 35 a 39 años (186)",36,,,,,6,19,11
"De 40 a 44 años (187)",19,,,,2,5,4,8
"De 45 a 49 años (188)",18,,,,3,10,1,4
"De 50 y más años (189)",20,,,3,7,4,1,5
,,,,,,,,
"RURAL (200)",7928,59,200,554,1058,1597,2427,2033
"De 12 a 14 años (201)",8,,,,,,2,6
"De 15 a 19 años (202)",161,,,,,,115,46
"De 20 a 24 años (203)",744,,,,,1,427,316
"De 25 a 29 años (204)",853,,,,,28,539,286
"De 30 a 34 años (205)",806,,,,,119,496,191
"De 35 a 39 años (206)",822,,,,8,249,396,169
"De 40 a 44 años (207)",739,,,,37,309,279,114
"De 45 a 49 años (208)",715,,,,105,352,141,117
"De 50 y más años (209)",3080,59,200,554,908,539,32,788
"Sin nivel (210)",1839,53,143,357,423,209,97,557
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",8,,,,,,3,5
"De 25 a 29 años (214)",24,,,,,1,15,8
"De 30 a 34 años (215)",30,,,,,3,13,14
"De 35 a 39 años (216)",38,,,,,9,16,13
"De 40 a 44 años (217)",58,,,,2,15,21,20
"De 45 a 49 años (218)",95,,,,12,39,23,21
"De 50 y más años (219)",1583,53,143,357,409,142,4,475
"Educacion Inicial (220)",8,,,,,,6,2
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",2,,,,,,2,
"De 30 a 34 años (225)",3,,,,,,1,2
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",4454,5,57,191,589,1181,1527,904
"De 12 a 14 años (231)",5,,,,,,1,4
"De 15 a 19 años (232)",74,,,,,,56,18
"De 20 a 24 años (233)",322,,,,,,195,127
"De 25 a 29 años (234)",426,,,,,14,296,116
"De 30 a 34 años (235)",510,,,,,78,337,95
"De 35 a 39 años (236)",570,,,,6,184,282,98
"De 40 a 44 años (237)",580,,,,28,252,226,74
"De 45 a 49 años (238)",532,,,,76,271,108,77
"De 50 y más años (239)",1435,5,57,191,479,382,26,295
"Secundaria (240)",1357,1,,6,38,176,704,432
"De 12 a 14 años (241)",3,,,,,,1,2
"De 15 a 19 años (242)",80,,,,,,55,25
"De 20 a 24 años (243)",349,,,,,1,203,145
"De 25 a 29 años (244)",318,,,,,12,197,109
"De 30 a 34 años (245)",221,,,,,35,127,59
"De 35 a 39 años (246)",180,,,,2,46,82,50
"De 40 a 44 años (247)",84,,,,5,35,28,16
"De 45 a 49 años (248)",72,,,,13,35,9,15
"De 50 y más años (249)",50,1,,6,18,12,2,11
"Sup. no Univ. incompleta (250)",106,,,,4,14,35,53
"De 15 a 19 años (252)",4,,,,,,2,2
"De 20 a 24 años (253)",33,,,,,,13,20
"De 25 a 29 años (254)",26,,,,,,9,17
"De 30 a 34 años (255)",15,,,,,2,6,7
"De 35 a 39 años (256)",11,,,,,7,3,1
"De 40 a 44 años (257)",5,,,,1,1,2,1
"De 45 a 49 años (258)",6,,,,1,3,,2
"De 50 y más años (259)",6,,,,2,1,,3
"Sup. no Univ. completa (260)",101,,,,2,10,43,46
"De 20 a 24 años (263)",11,,,,,,7,4
"De 25 a 29 años (264)",35,,,,,1,15,19
"De 30 a 34 años (265)",19,,,,,1,9,9
"De 35 a 39 años (266)",17,,,,,2,9,6
"De 40 a 44 años (267)",10,,,,,5,2,3
"De 45 a 49 años (268)",6,,,,2,1,1,2
"De 50 y más años (269)",3,,,,,,,3
"Sup. Univ. incompleta (270)",26,,,,1,1,5,19
"De 20 a 24 años (273)",13,,,,,,3,10
"De 25 a 29 años (274)",10,,,,,,1,9
"De 30 a 34 años (275)",1,,,,,,1,
"De 45 a 49 años (278)",2,,,,1,1,,
"Sup. Univ. completa (280)",37,,,,1,6,10,20
"De 20 a 24 años (283)",7,,,,,,2,5
"De 25 a 29 años (284)",12,,,,,,4,8
"De 30 a 34 años (285)",7,,,,,,2,5
"De 35 a 39 años (286)",4,,,,,1,2,1
"De 40 a 44 años (287)",2,,,,1,1,,
"De 45 a 49 años (288)",2,,,,,2,,
"De 50 y más años (289)",3,,,,,2,,1
