"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",3,,,,,,3,
"De 30 a 34 años (055)",2,,,,1,,1,
"De 35 a 39 años (056)",1,,,,,1,,
"De 40 a 44 años (057)",1,,,,,,,1
"De 45 a 49 años (058)",6,,,,1,1,,4
"De 50 y más años (059)",10,1,,,6,1,,2
"Soltero(a) (060)",653,2,7,20,26,76,251,271
"De 12 a 14 años (061)",8,,,,,,5,3
"De 15 a 19 años (062)",95,,,,,,65,30
"De 20 a 24 años (063)",179,,,,,,87,92
"De 25 a 29 años (064)",134,,,,,17,50,67
"De 30 a 34 años (065)",63,,,,,14,25,24
"De 35 a 39 años (066)",40,,,,2,18,6,14
"De 40 a 44 años (067)",42,,,,8,12,11,11
"De 45 a 49 años (068)",26,,,2,4,12,2,6
"De 50 y más años (069)",66,2,7,18,12,3,,24
,,,,,,,,
"URBANA (080)",6996,28,120,376,696,1597,2679,1500
"De 12 a 14 años (081)",14,,,,,,5,9
"De 15 a 19 años (082)",354,,,,,,214,140
"De 20 a 24 años (083)",854,,,,,3,569,282
"De 25 a 29 años (084)",934,,,,,84,622,228
"De 30 a 34 años (085)",967,,,,2,247,567,151
"De 35 a 39 años (086)",895,,,,14,358,397,126
"De 40 a 44 años (087)",759,,,,53,365,221,120
"De 45 a 49 años (088)",588,,,3,118,298,76,93
"De 50 y más años (089)",1631,28,120,373,509,242,8,351
"Conviviente (090)",3324,3,14,61,176,699,1664,707
"De 12 a 14 años (091)",12,,,,,,4,8
"De 15 a 19 años (092)",231,,,,,,137,94
"De 20 a 24 años (093)",567,,,,,2,399,166
"De 25 a 29 años (094)",584,,,,,37,410,137
"De 30 a 34 años (095)",580,,,,1,142,358,79
"De 35 a 39 años (096)",465,,,,6,179,210,70
"De 40 a 44 años (097)",312,,,,13,141,112,46
"De 45 a 49 años (098)",220,,,,33,122,31,34
"De 50 y más años (099)",353,3,14,61,123,76,3,73
"Separado(a) (100)",288,,4,18,25,78,95,68
"De 15 a 19 años (102)",25,,,,,,14,11
"De 20 a 24 años (103)",36,,,,,1,26,9
"De 25 a 29 años (104)",41,,,,,9,22,10
"De 30 a 34 años (105)",32,,,,,11,14,7
"De 35 a 39 años (106)",33,,,,2,17,11,3
"De 40 a 44 años (107)",32,,,,2,18,4,8
"De 45 a 49 años (108)",22,,,1,3,11,4,3
"De 50 y más años (109)",67,,4,17,18,11,,17
"Casado(a) (110)",2496,6,46,186,402,712,722,422
"De 15 a 19 años (112)",23,,,,,,14,9
"De 20 a 24 años (113)",125,,,,,,86,39
"De 25 a 29 años (114)",202,,,,,21,149,32
"De 30 a 34 años (115)",298,,,,,81,171,46
"De 35 a 39 años (116)",355,,,,4,143,168,40
"De 40 a 44 años (117)",364,,,,29,190,92,53
"De 45 a 49 años (118)",304,,,,74,143,37,50
"De 50 y más años (119)",825,6,46,186,295,134,5,153
"Viudo(a) (120)",379,17,49,95,67,44,15,92
"De 15 a 19 años (122)",1,,,,,,1,
"De 25 a 29 años (124)",6,,,,,2,4,
"De 30 a 34 años (125)",6,,,,,3,2,1
"De 35 a 39 años (126)",9,,,,,4,3,2
"De 40 a 44 años (127)",15,,,,1,8,3,3
"De 45 a 49 años (128)",15,,,,3,10,2,
"De 50 y más años (129)",327,17,49,95,63,17,,86
"Divorciado(a) (130)",13,,,,3,2,3,5
"De 25 a 29 años (134)",2,,,,,,2,
"De 30 a 34 años (135)",2,,,,1,,1,
"De 40 a 44 años (137)",1,,,,,,,1
"De 45 a 49 años (138)",5,,,,1,1,,3
"De 50 y más años (139)",3,,,,1,1,,1
"Soltero(a) (140)",496,2,7,16,23,62,180,206
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",74,,,,,,48,26
"De 20 a 24 años (143)",126,,,,,,58,68
"De 25 a 29 años (144)",99,,,,,15,35,49
"De 30 a 34 años (145)",49,,,,,10,21,18
"De 35 a 39 años (146)",33,,,,2,15,5,11
"De 40 a 44 años (147)",35,,,,8,8,10,9
"De 45 a 49 años (148)",22,,,2,4,11,2,3
"De 50 y más años (149)",56,2,7,14,9,3,,21
,,,,,,,,
"RURAL (160)",5043,8,36,170,375,943,2560,951
"De 12 a 14 años (161)",29,,,,,,7,22
"De 15 a 19 años (162)",434,,,,,,273,161
"De 20 a 24 años (163)",809,,,,,1,580,228
"De 25 a 29 años (164)",832,,,,,50,645,137
"De 30 a 34 años (165)",643,,,,,111,451,81
"De 35 a 39 años (166)",560,,,,5,184,323,48
"De 40 a 44 años (167)",454,,,,20,198,190,46
"De 45 a 49 años (168)",344,,,,47,176,78,43
"De 50 y más años (169)",938,8,36,170,303,223,13,185
"Conviviente (170)",2696,,5,21,80,398,1649,543
"De 12 a 14 años (171)",19,,,,,,3,16
"De 15 a 19 años (172)",341,,,,,,208,133
"De 20 a 24 años (173)",562,,,,,1,403,158
"De 25 a 29 años (174)",537,,,,,37,418,82
"De 30 a 34 años (175)",393,,,,,62,285,46
"De 35 a 39 años (176)",307,,,,1,88,193,25
"De 40 a 44 años (177)",190,,,,6,75,91,18
"De 45 a 49 años (178)",140,,,,16,65,40,19
"De 50 y más años (179)",207,,5,21,57,70,8,46
"Separado(a) (180)",107,,2,6,14,25,38,22
"De 15 a 19 años (182)",7,,,,,,6,1
"De 20 a 24 años (183)",19,,,,,,12,7
"De 25 a 29 años (184)",9,,,,,,5,4
"De 30 a 34 años (185)",6,,,,,3,1,2
"De 35 a 39 años (186)",14,,,,,5,9,
"De 40 a 44 años (187)",12,,,,1,7,3,1
"De 45 a 49 años (188)",7,,,,1,2,2,2
"De 50 y más años (189)",33,,2,6,12,8,,5
"Casado(a) (190)",1864,2,8,91,231,475,790,267
"De 12 a 14 años (191)",4,,,,,,,4
"De 15 a 19 años (192)",65,,,,,,42,23
"De 20 a 24 años (193)",174,,,,,,135,39
"De 25 a 29 años (194)",249,,,,,11,205,33
"De 30 a 34 años (195)",227,,,,,41,159,27
"De 35 a 39 años (196)",227,,,,4,85,119,19
"De 40 a 44 años (197)",235,,,,13,108,91,23
"De 45 a 49 años (198)",176,,,,26,101,34,15
"De 50 y más años (199)",507,2,8,91,188,129,5,84
"Viudo(a) (200)",209,5,21,48,42,30,11,52
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",3,,,,,1,2,
"De 35 a 39 años (206)",4,,,,,2,1,1
"De 40 a 44 años (207)",10,,,,,4,4,2
"De 45 a 49 años (208)",16,,,,4,7,2,3
"De 50 y más años (209)",174,5,21,48,38,16,,46
"Divorciado(a) (210)",10,1,,,5,1,1,2
"De 25 a 29 años (214)",1,,,,,,1,
"De 35 a 39 años (216)",1,,,,,1,,
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",7,1,,,5,,,1
"Soltero(a) (220)",157,,,4,3,14,71,65
"De 12 a 14 años (221)",6,,,,,,4,2
"De 15 a 19 años (222)",21,,,,,,17,4
"De 20 a 24 años (223)",53,,,,,,29,24
"De 25 a 29 años (224)",35,,,,,2,15,18
"De 30 a 34 años (225)",14,,,,,4,4,6
"De 35 a 39 años (226)",7,,,,,3,1,3
"De 40 a 44 años (227)",7,,,,,4,1,2
"De 45 a 49 años (228)",4,,,,,1,,3
"De 50 y más años (229)",10,,,4,3,,,3
