"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupación no especificada (102)",25,1,5,6,,13,,
"Desocupado (103)",28,,,,,,,28
"Mujeres (104)",1013,43,68,367,5,488,37,5
"Profes., científicos e intelectuales (106)",37,24,,12,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",8,4,,3,1,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",42,7,2,26,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",306,,,302,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",571,2,57,4,,471,37,
"Ocupación no especificada (115)",33,1,9,14,,9,,
"Desocupado (116)",5,,,,,,,5
