"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (116)",741,,57,355,9,320,,
"Pesca (117)",1,,1,,,,,
"Explotación de minas y canteras (118)",8,,7,,,1,,
"Industrias manufactureras (119)",542,3,122,359,34,24,,
"Suministro de electricidad, gas y agua (120)",3,2,1,,,,,
"Construcción (121)",32,11,18,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1093,95,,802,27,169,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,5,,1,,1,,
"Comercio al por mayor (124)",21,7,,9,1,4,,
"Comercio al por menor (125)",1065,83,,792,26,164,,
"Hoteles y restaurantes (126)",514,102,8,368,8,28,,
"Trans., almac. y comunicaciones (127)",49,22,8,17,2,,,
"Intermediación financiera (128)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (129)",59,41,2,14,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",117,96,21,,,,,
"Enseñanza (131)",255,244,,10,,1,,
"Servicios sociales y de salud (132)",92,81,1,8,1,1,,
"Otras activ. serv.comun.soc y personales (133)",87,34,2,45,4,2,,
"Hogares privados con servicio doméstico (134)",156,,,,,,156,
"Actividad economica no especificada (136)",209,45,29,105,5,25,,
"Desocupado (137)",111,,,,,,,111
,,,,,,,,
"RURAL (138)",15878,579,2030,8743,217,3736,76,497
"Agric., ganadería, caza y silvicultura (139)",11658,5,597,7466,170,3420,,
"Pesca (140)",2,,1,1,,,,
"Explotación de minas y canteras (141)",163,,129,23,1,10,,
"Industrias manufactureras (142)",542,4,132,291,7,108,,
"Suministro de electricidad, gas y agua (143)",9,,8,1,,,,
"Construcción (144)",1032,113,794,97,6,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",480,23,6,401,9,41,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",32,2,4,25,1,,,
"Comercio al por mayor (147)",29,1,1,25,1,1,,
"Comercio al por menor (148)",419,20,1,351,7,40,,
"Hoteles y restaurantes (149)",204,63,34,86,9,12,,
"Trans., almac. y comunicaciones (150)",211,46,45,117,1,2,,
"Activid.inmobil., empres. y alquileres (152)",47,31,14,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",298,119,179,,,,,
"Enseñanza (154)",103,91,,12,,,,
"Servicios sociales y de salud (155)",31,27,1,2,,1,,
"Otras activ. serv.comun.soc y personales (156)",54,20,16,18,,,,
"Hogares privados con servicio doméstico (157)",76,,,,,,76,
"Actividad economica no especificada (159)",471,37,74,227,13,120,,
"Desocupado (160)",497,,,,,,,497
"Hombres (161)",11182,406,1808,6842,182,1516,24,404
"Agric., ganadería, caza y silvicultura (162)",8194,4,492,6168,151,1379,,
"Pesca (163)",1,,1,,,,,
"Explotación de minas y canteras (164)",158,,125,23,1,9,,
"Industrias manufactureras (165)",318,3,110,156,2,47,,
"Suministro de electricidad, gas y agua (166)",9,,8,1,,,,
"Construcción (167)",960,98,742,94,6,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",223,11,6,185,6,15,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,2,4,24,1,,,
"Comercio al por mayor (170)",25,1,1,21,1,1,,
"Comercio al por menor (171)",167,8,1,140,4,14,,
"Hoteles y restaurantes (172)",55,24,18,8,3,2,,
"Trans., almac. y comunicaciones (173)",206,43,44,116,1,2,,
"Activid.inmobil., empres. y alquileres (175)",42,28,13,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",261,97,164,,,,,
"Enseñanza (177)",60,51,,9,,,,
"Servicios sociales y de salud (178)",8,7,,,,1,,
"Otras activ. serv.comun.soc y personales (179)",40,17,16,7,,,,
"Hogares privados con servicio doméstico (180)",24,,,,,,24,
"Actividad economica no especificada (182)",219,23,69,75,11,41,,
"Desocupado (183)",404,,,,,,,404
"Mujeres (184)",4696,173,222,1901,35,2220,52,93
"Agric., ganadería, caza y silvicultura (185)",3464,1,105,1298,19,2041,,
"Pesca (186)",1,,,1,,,,
"Explotación de minas y canteras (187)",5,,4,,,1,,
"Industrias manufactureras (188)",224,1,22,135,5,61,,
"Construcción (190)",72,15,52,3,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",257,12,,216,3,26,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",4,,,4,,,,
"Comercio al por menor (194)",252,12,,211,3,26,,
"Hoteles y restaurantes (195)",149,39,16,78,6,10,,
"Trans., almac. y comunicaciones (196)",5,3,1,1,,,,
"Activid.inmobil., empres. y alquileres (198)",5,3,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",37,22,15,,,,,
"Enseñanza (200)",43,40,,3,,,,
"Servicios sociales y de salud (201)",23,20,1,2,,,,
"Otras activ. serv.comun.soc y personales (202)",14,3,,11,,,,
"Hogares privados con servicio doméstico (203)",52,,,,,,52,
"Actividad economica no especificada (205)",252,14,5,152,2,79,,
"Desocupado (206)",93,,,,,,,93
