"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia OCROS (000)",9130,5236,3894
"Casa independiente (001)",8804,5184,3620
"Departamento en edificio (002)",8,8,
"Vivienda en casa de vecindad (004)",44,44,
"Choza o cabaña (005)",268,,268
"Local no dest.para hab. humana (007)",2,,2
"Otro tipo (008)",4,,4
