"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia YAROWILCA (000)",32380,15658,16722,7924,3911,4013,24456,11747,12709
"Menores de 1 año (001)",596,303,293,133,69,64,463,234,229
"Menores de 1 mes (002)",58,33,25,18,11,7,40,22,18
"De 1 a 11 meses (003)",538,270,268,115,58,57,423,212,211
"De 1 a 4 años (004)",3670,1900,1770,866,442,424,2804,1458,1346
"1 año (005)",756,405,351,170,84,86,586,321,265
"2 años (006)",1000,504,496,236,125,111,764,379,385
"3 años (007)",965,502,463,247,124,123,718,378,340
"4 años (008)",949,489,460,213,109,104,736,380,356
"De 5 a 9 años (009)",4722,2347,2375,1093,560,533,3629,1787,1842
"5 años (010)",914,454,460,204,104,100,710,350,360
"6 años (011)",884,419,465,216,103,113,668,316,352
"7 años (012)",967,505,462,232,126,106,735,379,356
"8 años (013)",975,496,479,204,108,96,771,388,383
"9 años (014)",982,473,509,237,119,118,745,354,391
"De 10 a 14 años (015)",4955,2498,2457,1094,554,540,3861,1944,1917
"10 años (016)",1018,513,505,202,107,95,816,406,410
"11 años (017)",977,513,464,225,114,111,752,399,353
"12 años (018)",1051,544,507,234,131,103,817,413,404
"13 años (019)",966,478,488,215,98,117,751,380,371
"14 años (020)",943,450,493,218,104,114,725,346,379
"De 15 a 19 años (021)",3113,1563,1550,772,407,365,2341,1156,1185
"15 años (022)",827,400,427,194,98,96,633,302,331
"16 años (023)",645,300,345,168,75,93,477,225,252
"17 años (024)",623,326,297,146,83,63,477,243,234
"18 años (025)",588,322,266,151,95,56,437,227,210
"19 años (026)",430,215,215,113,56,57,317,159,158
"De 20 a 24 años (027)",2108,954,1154,587,272,315,1521,682,839
"20 años (028)",509,238,271,131,61,70,378,177,201
"21 años (029)",334,146,188,99,40,59,235,106,129
"22 años (030)",459,223,236,133,74,59,326,149,177
"23 años (031)",376,169,207,98,47,51,278,122,156
"24 años (032)",430,178,252,126,50,76,304,128,176
"De 25 a 29 años (033)",1843,845,998,564,262,302,1279,583,696
"25 años (034)",401,180,221,120,50,70,281,130,151
"26 años (035)",388,187,201,111,51,60,277,136,141
"27 años (036)",370,172,198,129,54,75,241,118,123
"28 años (037)",349,160,189,98,47,51,251,113,138
"29 años (038)",335,146,189,106,60,46,229,86,143
"De 30 a 34 años (039)",1733,788,945,473,220,253,1260,568,692
"30 años (040)",470,200,270,115,54,61,355,146,209
"31 años (041)",231,104,127,67,31,36,164,73,91
"32 años (042)",369,162,207,96,53,43,273,109,164
"33 años (043)",340,158,182,116,46,70,224,112,112
"34 años (044)",323,164,159,79,36,43,244,128,116
"De 35 a 39 años (045)",1658,754,904,485,229,256,1173,525,648
"35 años (046)",316,144,172,74,39,35,242,105,137
