"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",106,51,55,31,13,18,75,38,37
"38 años (049)",85,44,41,30,18,12,55,26,29
"39 años (050)",95,50,45,37,18,19,58,32,26
"De 40 a 44 años (051)",399,202,197,142,71,71,257,131,126
"40 años (052)",108,59,49,41,23,18,67,36,31
"41 años (053)",65,31,34,19,12,7,46,19,27
"42 años (054)",81,43,38,27,10,17,54,33,21
"43 años (055)",68,30,38,26,11,15,42,19,23
"44 años (056)",77,39,38,29,15,14,48,24,24
"De 45 a 49 años (057)",405,200,205,129,59,70,276,141,135
"45 años (058)",85,42,43,25,11,14,60,31,29
"46 años (059)",93,38,55,30,14,16,63,24,39
"47 años (060)",84,40,44,30,9,21,54,31,23
"48 años (061)",68,34,34,22,12,10,46,22,24
"49 años (062)",75,46,29,22,13,9,53,33,20
"De 50 a 54 años (063)",335,161,174,130,61,69,205,100,105
"50 años (064)",94,43,51,31,10,21,63,33,30
"51 años (065)",37,16,21,13,6,7,24,10,14
"52 años (066)",77,38,39,36,18,18,41,20,21
"53 años (067)",61,33,28,26,16,10,35,17,18
"54 años (068)",66,31,35,24,11,13,42,20,22
"De 55 a 59 años (069)",250,123,127,89,47,42,161,76,85
"55 años (070)",54,31,23,20,10,10,34,21,13
"56 años (071)",57,32,25,13,8,5,44,24,20
"57 años (072)",55,26,29,19,11,8,36,15,21
"58 años (073)",45,18,27,22,10,12,23,8,15
"59 años (074)",39,16,23,15,8,7,24,8,16
"De 60 a 64 años (075)",242,113,129,82,39,43,160,74,86
"60 años (076)",71,34,37,20,9,11,51,25,26
"61 años (077)",49,25,24,18,11,7,31,14,17
"62 años (078)",48,24,24,21,9,12,27,15,12
"63 años (079)",39,15,24,15,6,9,24,9,15
"64 años (080)",35,15,20,8,4,4,27,11,16
"De 65 y más años (081)",909,431,478,359,179,180,550,252,298
"65 años (082)",64,30,34,24,11,13,40,19,21
"66 años (083)",61,30,31,21,10,11,40,20,20
"67 años (084)",53,29,24,24,17,7,29,12,17
"68 años (085)",40,16,24,13,4,9,27,12,15
"69 años (086)",38,16,22,17,6,11,21,10,11
"70 años (087)",55,24,31,18,9,9,37,15,22
"71 años (088)",28,16,12,11,7,4,17,9,8
"72 años (089)",52,21,31,22,6,16,30,15,15
"73 años (090)",36,17,19,17,8,9,19,9,10
"74 años (091)",39,24,15,12,8,4,27,16,11
"75 años (092)",62,32,30,25,15,10,37,17,20
"76 años (093)",39,16,23,17,8,9,22,8,14
"77 años (094)",37,21,16,17,10,7,20,11,9
"78 años (095)",43,22,21,16,10,6,27,12,15
"79 años (096)",28,17,11,8,5,3,20,12,8
"80 años (097)",27,10,17,10,3,7,17,7,10
"81 años (098)",23,17,6,8,7,1,15,10,5
"82 años (099)",29,8,21,14,4,10,15,4,11
"83 años (100)",16,8,8,6,3,3,10,5,5
"84 años (101)",23,12,11,8,5,3,15,7,8
"85 años (102)",25,9,16,7,2,5,18,7,11
"86 años (103)",20,9,11,10,4,6,10,5,5
"87 años (104)",12,4,8,6,3,3,6,1,5
"88 años (105)",14,4,10,5,,5,9,4,5
"89 años (106)",9,1,8,2,,2,7,1,6
"90 años (107)",12,7,5,5,4,1,7,3,4
"91 años (108)",3,2,1,2,2,,1,,1
"92 años (109)",6,4,2,4,3,1,2,1,1
"93 años (110)",4,2,2,3,2,1,1,,1
"94 años (111)",1,,1,1,,1,,,
"95 años (112)",3,2,1,3,2,1,,,
"96 años (113)",1,,1,,,,1,,1
"97 años (114)",1,1,,1,1,,,,
"98 y más años (115)",5,,5,2,,2,3,,3
