"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",3,3,,,2,1,,,,,,7
"Primaria (030)",6395,6290,21,960,1123,1059,1662,984,377,104,105,24316
"De 12 a 14 años (031)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (032)",157,142,1,125,15,1,,,,,15,158
"De 20 a 24 años (033)",558,531,3,288,187,42,9,2,,,27,838
"De 25 a 29 años (034)",618,609,,179,214,148,65,3,,,9,1351
"De 30 a 34 años (035)",710,702,2,104,206,197,173,17,3,,8,1983
"De 35 a 39 años (036)",706,697,1,51,137,179,245,68,13,3,9,2506
"De 40 a 44 años (037)",708,702,1,37,99,123,268,130,38,6,6,3004
"De 45 a 49 años (038)",594,591,3,32,72,88,218,130,40,8,3,2674
"De 50 y más años (039)",2337,2312,10,140,193,281,684,634,283,87,25,11798
"Secundaria (040)",2675,2583,11,864,737,486,371,92,17,5,92,6183
"De 12 a 14 años (041)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (042)",161,145,4,129,10,2,,,,,16,155
"De 20 a 24 años (043)",433,408,1,309,82,12,3,1,,,25,528
"De 25 a 29 años (044)",447,430,1,183,186,49,10,1,,,17,750
"De 30 a 34 años (045)",371,358,1,82,144,95,36,,,,13,810
"De 35 a 39 años (046)",367,362,1,44,137,108,61,11,,,5,969
"De 40 a 44 años (047)",307,300,,37,58,88,100,16,1,,7,957
"De 45 a 49 años (048)",212,211,,29,54,56,48,21,3,,1,670
"De 50 y más años (049)",373,367,3,50,65,76,113,42,13,5,6,1341
"Sup. no Univ. incompleta (050)",417,379,3,195,109,38,30,3,,1,38,686
"De 15 a 19 años (052)",13,13,,13,,,,,,,,13
"De 20 a 24 años (053)",100,82,3,70,9,,,,,,18,88
"De 25 a 29 años (054)",96,85,,57,26,2,,,,,11,115
"De 30 a 34 años (055)",70,64,,27,24,10,3,,,,6,117
"De 35 a 39 años (056)",61,58,,16,26,9,7,,,,3,126
"De 40 a 44 años (057)",31,31,,5,12,6,8,,,,,81
"De 45 a 49 años (058)",16,16,,3,7,3,3,,,,,38
"De 50 y más años (059)",30,30,,4,5,8,9,3,,1,,108
"Sup. no Univ. completa (060)",1523,1423,7,560,502,230,103,17,3,1,100,2838
"De 20 a 24 años (063)",91,64,1,56,7,,,,,,27,70
"De 25 a 29 años (064)",274,241,2,175,54,6,3,,1,,33,323
"De 30 a 34 años (065)",287,273,2,130,117,21,3,,,,14,439
"De 35 a 39 años (066)",269,258,,85,111,51,10,,,1,11,514
"De 40 a 44 años (067)",258,250,,44,109,70,26,1,,,8,586
"De 45 a 49 años (068)",154,153,,28,56,42,23,4,,,1,389
"De 50 y más años (069)",190,184,2,42,48,40,38,12,2,,6,517
"Sup. Univ. incompleta (070)",279,242,1,131,71,23,14,2,,,37,410
"De 15 a 19 años (072)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (073)",94,73,1,63,9,,,,,,21,81
"De 25 a 29 años (074)",41,30,,22,6,2,,,,,11,40
"De 30 a 34 años (075)",37,35,,13,18,3,1,,,,2,62
"De 35 a 39 años (076)",40,39,,14,16,6,3,,,,1,76
"De 40 a 44 años (077)",26,26,,7,11,5,3,,,,,56
"De 45 a 49 años (078)",12,12,,3,4,1,4,,,,,30
"De 50 y más años (079)",23,22,,4,7,6,3,2,,,1,60
"Sup. Univ. completa (080)",589,532,1,224,194,78,30,4,1,,57,1003
"De 20 a 24 años (083)",34,22,,21,1,,,,,,12,23
"De 25 a 29 años (084)",74,59,,47,9,2,1,,,,15,75
"De 30 a 34 años (085)",123,107,,64,31,10,2,,,,16,164
"De 35 a 39 años (086)",140,132,,43,66,20,3,,,,8,247
"De 40 a 44 años (087)",87,84,,25,38,19,2,,,,3,166
"De 45 a 49 años (088)",64,62,,11,28,15,7,1,,,2,147
"De 50 y más años (089)",67,66,1,13,21,12,15,3,1,,1,181
,,,,,,,,,,,,
"URBANA (100)",9558,9133,37,2360,2214,1538,1715,866,309,94,425,28063
"De 12 a 14 años (101)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (102)",200,180,5,162,12,1,,,,,20,189
"De 20 a 24 años (103)",891,772,6,576,160,24,5,1,,,119,995
"De 25 a 29 años (104)",1126,1035,3,530,352,114,33,2,1,,91,1736
"De 30 a 34 años (105)",1204,1152,4,363,419,236,121,8,1,,52,2483
"De 35 a 39 años (106)",1219,1180,2,228,417,289,199,37,6,2,39,3093
"De 40 a 44 años (107)",1108,1082,1,135,288,261,294,79,21,3,26,3492
"De 45 a 49 años (108)",830,820,3,93,204,171,229,98,19,3,10,2842
"De 50 y más años (109)",2971,2908,13,270,361,442,834,641,261,86,63,13228
"Sin nivel (110)",822,777,3,81,84,114,227,171,76,21,45,3549
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",9,5,1,2,1,1,,,,,4,7
"De 25 a 29 años (114)",16,14,,5,3,4,2,,,,2,31
"De 30 a 34 años (115)",27,27,,7,4,8,8,,,,,74
"De 35 a 39 años (116)",31,27,,6,3,2,13,2,1,,4,95
"De 40 a 44 años (117)",43,38,,5,3,6,11,8,5,,5,169
"De 45 a 49 años (118)",52,48,,3,8,6,15,13,2,1,4,212
"De 50 y más años (119)",643,617,2,52,62,87,178,148,68,20,26,2960
"Educacion Inicial (120)",7,6,,4,,2,,,,,1,10
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (125)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",3856,3781,15,536,678,667,1005,596,217,67,75,14692
"De 12 a 14 años (131)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (132)",64,58,1,52,5,,,,,,6,62
"De 20 a 24 años (133)",251,233,1,136,74,17,4,1,,,18,358
"De 25 a 29 años (134)",314,307,,102,113,69,22,1,,,7,633
"De 30 a 34 años (135)",384,380,1,63,120,107,80,8,1,,4,1021
"De 35 a 39 años (136)",402,394,1,31,90,119,118,29,5,1,8,1318
"De 40 a 44 años (137)",411,407,1,21,68,83,158,57,16,3,4,1643
"De 45 a 49 años (138)",348,346,3,20,53,55,135,62,16,2,2,1454
"De 50 y más años (139)",1677,1654,7,109,155,217,488,438,179,61,23,8201
"Secundaria (140)",2218,2136,10,692,621,404,318,75,12,4,82,5145
"De 12 a 14 años (141)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (142)",116,103,4,91,7,1,,,,,13,108
"De 20 a 24 años (143)",333,311,,240,64,6,1,,,,22,390
"De 25 a 29 años (144)",341,326,1,142,147,30,5,1,,,15,554
"De 30 a 34 años (145)",305,294,1,70,118,79,26,,,,11,657
"De 35 a 39 años (146)",304,299,1,39,116,87,50,6,,,5,781
"De 40 a 44 años (147)",276,269,,34,54,79,89,13,,,7,844
"De 45 a 49 años (148)",190,189,,27,50,49,44,18,1,,1,587
"De 50 y más años (149)",349,343,3,48,64,73,103,37,11,4,6,1221
"Sup. no Univ. incompleta (150)",378,340,2,176,99,34,25,3,,1,38,614
"De 15 a 19 años (152)",13,13,,13,,,,,,,,13
"De 20 a 24 años (153)",91,73,2,65,6,,,,,,18,77
"De 25 a 29 años (154)",86,75,,50,23,2,,,,,11,102
"De 30 a 34 años (155)",63,57,,23,23,9,2,,,,6,104
"De 35 a 39 años (156)",54,51,,15,25,7,4,,,,3,104
"De 40 a 44 años (157)",27,27,,4,10,6,7,,,,,72
"De 45 a 49 años (158)",15,15,,2,7,3,3,,,,,37
"De 50 y más años (159)",29,29,,4,5,7,9,3,,1,,105
"Sup. no Univ. completa (160)",1437,1343,6,529,475,218,96,15,3,1,94,2675
"De 20 a 24 años (163)",84,60,1,54,5,,,,,,24,64
"De 25 a 29 años (164)",258,227,2,164,52,5,3,,1,,31,305
"De 30 a 34 años (165)",270,256,2,123,109,20,2,,,,14,409
"De 35 a 39 años (166)",249,238,,80,102,47,8,,,1,11,471
"De 40 a 44 años (167)",241,234,,40,105,64,24,1,,,7,548
"De 45 a 49 años (168)",150,149,,27,55,42,21,4,,,1,377
"De 50 y más años (169)",185,179,1,41,47,40,38,10,2,,6,501
"Sup. Univ. incompleta (170)",264,229,1,122,67,23,14,2,,,35,393
"De 15 a 19 años (172)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (173)",89,68,1,58,9,,,,,,21,76
"De 25 a 29 años (174)",38,29,,21,6,2,,,,,9,39
"De 30 a 34 años (175)",34,32,,12,16,3,1,,,,2,57
"De 35 a 39 años (176)",39,38,,14,15,6,3,,,,1,74
"De 40 a 44 años (177)",24,24,,6,10,5,3,,,,,53
"De 45 a 49 años (178)",12,12,,3,4,1,4,,,,,30
"De 50 y más años (179)",22,21,,3,7,6,3,2,,,1,59
"Sup. Univ. completa (180)",576,521,,220,190,76,30,4,1,,55,985
"De 20 a 24 años (183)",33,21,,20,1,,,,,,12,22
"De 25 a 29 años (184)",71,56,,45,8,2,1,,,,15,71
"De 30 a 34 años (185)",118,103,,63,29,9,2,,,,15,156
"De 35 a 39 años (186)",139,132,,43,66,20,3,,,,7,247
"De 40 a 44 años (187)",86,83,,25,38,18,2,,,,3,163
"De 45 a 49 años (188)",63,61,,11,27,15,7,1,,,2,145
"De 50 y más años (189)",66,65,,13,21,12,15,3,1,,1,181
,,,,,,,,,,,,
"RURAL (200)",4032,3966,20,720,708,595,995,594,263,71,66,15098
"De 12 a 14 años (201)",2,2,,2,,,,,,,,2
"De 15 a 19 años (202)",146,133,,115,16,2,,,,,13,153
"De 20 a 24 años (203)",441,423,4,239,139,32,7,2,,,18,655
"De 25 a 29 años (204)",469,461,,142,150,110,57,2,,,8,1031
"De 30 a 34 años (205)",460,452,2,69,133,117,118,10,2,1,8,1287
"De 35 a 39 años (206)",455,450,,35,90,95,164,54,9,3,5,1667
"De 40 a 44 años (207)",400,397,,27,46,62,136,92,29,5,3,1786
"De 45 a 49 años (208)",341,337,,20,36,45,103,91,29,13,4,1646
"De 50 y más años (209)",1318,1311,14,71,98,132,410,343,194,49,7,6871
"Sin nivel (210)",875,859,10,61,99,100,271,187,98,33,16,4143
"De 15 a 19 años (212)",8,7,,4,3,,,,,,1,10
"De 20 a 24 años (213)",12,9,,5,3,1,,,,,3,14
"De 25 a 29 años (214)",25,25,,3,4,10,8,,,,,74
"De 30 a 34 años (215)",32,31,1,3,7,6,12,1,,1,1,104
"De 35 a 39 años (216)",57,54,,4,9,8,21,10,1,1,3,220
"De 40 a 44 años (217)",48,48,,2,4,6,12,16,6,2,,259
"De 45 a 49 años (218)",67,64,,4,11,5,14,20,3,7,3,328
"De 50 y más años (219)",626,621,9,36,58,64,204,140,88,22,5,3134
"Educacion Inicial (220)",8,8,,,3,3,2,,,,,23
"De 25 a 29 años (224)",2,2,,,,1,1,,,,,7
"De 30 a 34 años (225)",4,4,,,1,2,1,,,,,12
"De 35 a 39 años (226)",2,2,,,2,,,,,,,4
"Primaria (230)",2539,2509,6,424,445,392,657,388,160,37,30,9624
"De 12 a 14 años (231)",2,2,,2,,,,,,,,2
"De 15 a 19 años (232)",93,84,,73,10,1,,,,,9,96
"De 20 a 24 años (233)",307,298,2,152,113,25,5,1,,,9,480
"De 25 a 29 años (234)",304,302,,77,101,79,43,2,,,2,718
"De 30 a 34 años (235)",326,322,1,41,86,90,93,9,2,,4,962
"De 35 a 39 años (236)",304,303,,20,47,60,127,39,8,2,1,1188
"De 40 a 44 años (237)",297,295,,16,31,40,110,73,22,3,2,1361
"De 45 a 49 años (238)",246,245,,12,19,33,83,68,24,6,1,1220
"De 50 y más años (239)",660,658,3,31,38,64,196,196,104,26,2,3597
"Secundaria (240)",457,447,1,172,116,82,53,17,5,1,10,1038
"De 15 a 19 años (242)",45,42,,38,3,1,,,,,3,47
"De 20 a 24 años (243)",100,97,1,69,18,6,2,1,,,3,138
"De 25 a 29 años (244)",106,104,,41,39,19,5,,,,2,196
"De 30 a 34 años (245)",66,64,,12,26,16,10,,,,2,153
"De 35 a 39 años (246)",63,63,,5,21,21,11,5,,,,188
"De 40 a 44 años (247)",31,31,,3,4,9,11,3,1,,,113
"De 45 a 49 años (248)",22,22,,2,4,7,4,3,2,,,83
"De 50 y más años (249)",24,24,,2,1,3,10,5,2,1,,120
"Sup. no Univ. incompleta (250)",39,39,1,19,10,4,5,,,,,72
"De 20 a 24 años (253)",9,9,1,5,3,,,,,,,11
"De 25 a 29 años (254)",10,10,,7,3,,,,,,,13
"De 30 a 34 años (255)",7,7,,4,1,1,1,,,,,13
"De 35 a 39 años (256)",7,7,,1,1,2,3,,,,,22
"De 40 a 44 años (257)",4,4,,1,2,,1,,,,,9
"De 45 a 49 años (258)",1,1,,1,,,,,,,,1
"De 50 y más años (259)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",86,80,1,31,27,12,7,2,,,6,163
"De 20 a 24 años (263)",7,4,,2,2,,,,,,3,6
"De 25 a 29 años (264)",16,14,,11,2,1,,,,,2,18
"De 30 a 34 años (265)",17,17,,7,8,1,1,,,,,30
"De 35 a 39 años (266)",20,20,,5,9,4,2,,,,,43
"De 40 a 44 años (267)",17,16,,4,4,6,2,,,,1,38
"De 45 a 49 años (268)",4,4,,1,1,,2,,,,,12
"De 50 y más años (269)",5,5,1,1,1,,,2,,,,16
"Sup. Univ. incompleta (270)",15,13,,9,4,,,,,,2,17
"De 20 a 24 años (273)",5,5,,5,,,,,,,,5
"De 25 a 29 años (274)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (275)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",2,2,,1,1,,,,,,,3
"De 50 y más años (279)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",13,11,1,4,4,2,,,,,2,18
"De 20 a 24 años (283)",1,1,,1,,,,,,,,1
"De 25 a 29 años (284)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (285)",5,4,,1,2,1,,,,,1,8
"De 35 a 39 años (286)",1,,,,,,,,,,1,
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",1,1,1,,,,,,,,,
