"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",75,,,,15,43,7,10
"De 50 y más años (049)",1110,52,140,239,252,84,3,340
"Divorciado(a) (050)",132,,1,8,24,28,24,47
"De 15 a 19 años (052)",2,,,,,,,2
"De 20 a 24 años (053)",6,,,,,,2,4
"De 25 a 29 años (054)",9,,,,,1,5,3
"De 30 a 34 años (055)",15,,,,,3,8,4
"De 35 a 39 años (056)",16,,,,,6,5,5
"De 40 a 44 años (057)",14,,,,,6,2,6
"De 45 a 49 años (058)",13,,,,4,4,2,3
"De 50 y más años (059)",57,,1,8,20,8,,20
"Soltero(a) (060)",1824,4,11,21,64,208,500,1016
"De 12 a 14 años (061)",18,,,,,,1,17
"De 15 a 19 años (062)",148,,,,,,98,50
"De 20 a 24 años (063)",516,,,,,2,164,350
"De 25 a 29 años (064)",403,,,,,27,118,258
"De 30 a 34 años (065)",248,,,,,48,55,145
"De 35 a 39 años (066)",177,,,,6,53,44,74
"De 40 a 44 años (067)",117,,,,19,40,15,43
"De 45 a 49 años (068)",71,,,5,17,22,5,22
"De 50 y más años (069)",126,4,11,16,22,16,,57
,,,,,,,,
"URBANA (080)",18937,64,221,661,1651,4117,7218,5005
"De 12 a 14 años (081)",63,,,,,,6,57
"De 15 a 19 años (082)",825,,,,,,461,364
"De 20 a 24 años (083)",2378,,,,,16,1424,938
"De 25 a 29 años (084)",2856,,,,,211,1789,856
"De 30 a 34 años (085)",2757,,,,3,558,1551,645
"De 35 a 39 años (086)",2589,,,,32,899,1158,500
"De 40 a 44 años (087)",2031,,,,141,950,575,365
"De 45 a 49 años (088)",1485,,,9,272,739,223,242
"De 50 y más años (089)",3953,64,221,652,1203,744,31,1038
"Conviviente (090)",7750,3,29,74,350,1409,3842,2043
"De 12 a 14 años (091)",35,,,,,,3,32
"De 15 a 19 años (092)",566,,,,,,315,251
"De 20 a 24 años (093)",1390,,,,,7,905,478
"De 25 a 29 años (094)",1570,,,,,116,1040,414
"De 30 a 34 años (095)",1302,,,,1,246,776,279
"De 35 a 39 años (096)",1054,,,,9,334,507,204
"De 40 a 44 años (097)",732,,,,50,328,226,128
"De 45 a 49 años (098)",429,,,,71,210,63,85
"De 50 y más años (099)",672,3,29,74,219,168,7,172
"Separado(a) (100)",1229,4,9,40,126,317,384,349
"De 12 a 14 años (101)",3,,,,,,2,1
"De 15 a 19 años (102)",61,,,,,,37,24
"De 20 a 24 años (103)",151,,,,,4,95,52
"De 25 a 29 años (104)",145,,,,,14,76,55
"De 30 a 34 años (105)",138,,,,,40,59,39
"De 35 a 39 años (106)",174,,,,3,73,66,32
"De 40 a 44 años (107)",153,,,,9,71,31,42
"De 45 a 49 años (108)",110,,,2,25,52,15,16
"De 50 y más años (109)",294,4,9,38,89,63,3,88
"Casado(a) (110)",7211,12,61,336,891,2024,2489,1398
"De 12 a 14 años (111)",8,,,,,,1,7
"De 15 a 19 años (112)",72,,,,,,30,42
"De 20 a 24 años (113)",402,,,,,3,280,119
"De 25 a 29 años (114)",771,,,,,54,563,154
"De 30 a 34 años (115)",1060,,,,2,219,648,191
"De 35 a 39 años (116)",1137,,,,15,409,523,190
"De 40 a 44 años (117)",954,,,,56,478,291,129
"De 45 a 49 años (118)",813,,,2,142,421,135,113
"De 50 y más años (119)",1994,12,61,334,676,440,18,453
"Viudo(a) (120)",1080,42,113,186,202,152,65,320
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",5,,,,,,1,4
"De 20 a 24 años (123)",13,,,,,,7,6
"De 25 a 29 años (124)",15,,,,,3,8,4
"De 30 a 34 años (125)",25,,,,,6,13,6
"De 35 a 39 años (126)",53,,,,,30,17,6
"De 40 a 44 años (127)",76,,,,8,31,13,24
"De 45 a 49 años (128)",55,,,,14,30,3,8
"De 50 y más años (129)",837,42,113,186,180,52,3,261
"Divorciado(a) (130)",109,,,4,21,25,19,40
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",7,,,,,1,3,3
"De 30 a 34 años (135)",14,,,,,3,7,4
"De 35 a 39 años (136)",16,,,,,6,5,5
"De 40 a 44 años (137)",13,,,,,6,1,6
"De 45 a 49 años (138)",13,,,,4,4,2,3
"De 50 y más años (139)",43,,,4,17,5,,17
"Soltero(a) (140)",1558,3,9,21,61,190,419,855
"De 12 a 14 años (141)",16,,,,,,,16
"De 15 a 19 años (142)",120,,,,,,78,42
"De 20 a 24 años (143)",420,,,,,2,136,282
"De 25 a 29 años (144)",348,,,,,23,99,226
"De 30 a 34 años (145)",218,,,,,44,48,126
"De 35 a 39 años (146)",155,,,,5,47,40,63
"De 40 a 44 años (147)",103,,,,18,36,13,36
"De 45 a 49 años (148)",65,,,5,16,22,5,17
"De 50 y más años (149)",113,3,9,16,22,16,,47
,,,,,,,,
"RURAL (160)",6529,13,44,172,445,1238,3270,1347
"De 12 a 14 años (161)",16,,,,,,2,14
"De 15 a 19 años (162)",480,,,,,,321,159
"De 20 a 24 años (163)",1093,,,,,5,756,332
"De 25 a 29 años (164)",999,,,,,52,746,201
"De 30 a 34 años (165)",857,,,,,154,585,118
"De 35 a 39 años (166)",737,,,,3,194,426,114
"De 40 a 44 años (167)",541,,,,18,199,260,64
"De 45 a 49 años (168)",469,,,1,35,233,147,53
"De 50 y más años (169)",1337,13,44,171,389,401,27,292
"Conviviente (170)",3280,,6,29,95,439,2049,662
"De 12 a 14 años (171)",13,,,,,,1,12
"De 15 a 19 años (172)",374,,,,,,250,124
"De 20 a 24 años (173)",755,,,,,2,558,195
"De 25 a 29 años (174)",644,,,,,27,511,106
"De 30 a 34 años (175)",467,,,,,76,335,56
"De 35 a 39 años (176)",345,,,,1,86,204,54
"De 40 a 44 años (177)",243,,,,5,88,122,28
"De 45 a 49 años (178)",165,,,,11,74,59,21
"De 50 y más años (179)",274,,6,29,78,86,9,66
"Separado(a) (180)",291,1,,8,36,63,98,85
"De 15 a 19 años (182)",27,,,,,,14,13
"De 20 a 24 años (183)",51,,,,,,32,19
"De 25 a 29 años (184)",29,,,,,4,14,11
"De 30 a 34 años (185)",29,,,,,8,13,8
"De 35 a 39 años (186)",22,,,,,5,10,7
"De 40 a 44 años (187)",33,,,,5,10,12,6
"De 45 a 49 años (188)",26,,,,4,15,3,4
"De 50 y más años (189)",74,1,,8,27,21,,17
"Casado(a) (190)",2322,1,8,78,233,654,1005,343
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",47,,,,,,36,11
"De 20 a 24 años (193)",178,,,,,3,130,45
"De 25 a 29 años (194)",268,,,,,17,199,52
"De 30 a 34 años (195)",316,,,,,59,222,35
"De 35 a 39 años (196)",334,,,,1,92,200,41
"De 40 a 44 años (197)",237,,,,5,93,119,20
"De 45 a 49 años (198)",252,,,1,18,131,81,21
"De 50 y más años (199)",689,1,8,77,209,259,18,117
"Viudo(a) (200)",347,10,27,53,75,61,32,89
"De 15 a 19 años (202)",3,,,,,,1,2
"De 20 a 24 años (203)",9,,,,,,7,2
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",14,,,,,7,7,
"De 35 a 39 años (206)",14,,,,,5,8,1
"De 40 a 44 años (207)",13,,,,2,4,4,3
"De 45 a 49 años (208)",20,,,,1,13,4,2
"De 50 y más años (209)",273,10,27,53,72,32,,79
"Divorciado(a) (210)",23,,1,4,3,3,5,7
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",4,,,,,,1,3
"De 25 a 29 años (214)",2,,,,,,2,
"De 30 a 34 años (215)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,,1,
"De 50 y más años (219)",14,,1,4,3,3,,3
"Soltero(a) (220)",266,1,2,,3,18,81,161
"De 12 a 14 años (221)",2,,,,,,1,1
"De 15 a 19 años (222)",28,,,,,,20,8
"De 20 a 24 años (223)",96,,,,,,28,68
"De 25 a 29 años (224)",55,,,,,4,19,32
"De 30 a 34 años (225)",30,,,,,4,7,19
"De 35 a 39 años (226)",22,,,,1,6,4,11
"De 40 a 44 años (227)",14,,,,1,4,2,7
"De 45 a 49 años (228)",6,,,,1,,,5
"De 50 y más años (229)",13,1,2,,,,,10
