"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",10463,,,10441,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1237,,159,996,1,81,,
"Obreros construc.,conf.,papel, fab., instr. (099)",391,38,161,171,2,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",5190,25,2674,85,,2401,5,
"Otra (101)",10,10,,,,,,
"Ocupación no especificada (102)",71,3,34,20,2,12,,
"Desocupado (103)",141,,,,,,,141
"Mujeres (104)",16713,101,199,10273,14,5927,153,46
"Profes., científicos e intelectuales (106)",69,50,,19,,,,
"Técnicos de nivel medio y trab. asimilados (107)",10,7,,3,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",300,9,1,253,1,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",3967,,,3962,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",6277,,69,5591,4,613,,
"Obreros construc.,conf.,papel, fab., instr. (112)",359,1,4,301,,53,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",5572,15,116,104,,5184,153,
"Ocupación no especificada (115)",110,16,9,40,4,41,,
"Desocupado (116)",46,,,,,,,46
