"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Construcción (120)",11,1,8,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",468,45,,340,9,74,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",3,1,,1,,1,,
"Comercio al por mayor (123)",23,,,19,1,3,,
"Comercio al por menor (124)",442,44,,320,8,70,,
"Hoteles y restaurantes (125)",197,51,19,109,7,11,,
"Trans., almac. y comunicaciones (126)",20,12,3,5,,,,
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",41,31,4,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",90,87,3,,,,,
"Enseñanza (130)",236,221,,15,,,,
"Servicios sociales y de salud (131)",68,62,5,1,,,,
"Otras activ. serv.comun.soc y personales (132)",110,39,15,52,3,1,,
"Hogares privados con servicio doméstico (133)",114,,,,,,114,
"Actividad economica no especificada (135)",152,31,24,64,,33,,
,,,,,,,,
"RURAL (136)",4482,493,1330,1672,38,795,21,133
"Agric., ganadería, caza y silvicultura (137)",2510,7,365,1404,1,733,,
"Explotación de minas y canteras (139)",535,128,405,,2,,,
"Industrias manufactureras (140)",82,4,37,32,3,6,,
"Suministro de electricidad, gas y agua (141)",11,1,10,,,,,
"Construcción (142)",151,9,120,16,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",164,7,29,99,9,20,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",29,2,19,6,1,1,,
"Comercio al por mayor (145)",17,,,16,1,,,
"Comercio al por menor (146)",118,5,10,77,7,19,,
"Hoteles y restaurantes (147)",85,36,16,20,6,7,,
"Trans., almac. y comunicaciones (148)",124,19,64,28,12,1,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",122,92,26,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",54,37,17,,,,,
"Enseñanza (152)",67,64,,3,,,,
"Servicios sociales y de salud (153)",16,13,2,1,,,,
"Otras activ. serv.comun.soc y personales (154)",47,12,20,13,2,,,
"Hogares privados con servicio doméstico (155)",21,,,,,,21,
"Actividad economica no especificada (157)",359,63,219,52,,25,,
"Desocupado (158)",133,,,,,,,133
"Hombres (159)",3478,390,1241,1290,31,437,3,86
"Agric., ganadería, caza y silvicultura (160)",1880,6,303,1158,1,412,,
"Explotación de minas y canteras (162)",524,118,404,,2,,,
"Industrias manufactureras (163)",73,4,36,24,3,6,,
"Suministro de electricidad, gas y agua (164)",9,1,8,,,,,
"Construcción (165)",144,9,113,16,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",90,4,29,44,5,8,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",28,2,19,5,1,1,,
"Comercio al por mayor (168)",9,,,9,,,,
"Comercio al por menor (169)",53,2,10,30,4,7,,
"Hoteles y restaurantes (170)",34,16,13,2,3,,,
"Trans., almac. y comunicaciones (171)",123,19,64,27,12,1,,
"Activid.inmobil., empres. y alquileres (173)",110,85,25,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",42,27,15,,,,,
"Enseñanza (175)",32,32,,,,,,
"Servicios sociales y de salud (176)",7,4,2,1,,,,
"Otras activ. serv.comun.soc y personales (177)",36,10,18,6,2,,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",285,55,211,12,,7,,
"Desocupado (181)",86,,,,,,,86
"Mujeres (182)",1004,103,89,382,7,358,18,47
"Agric., ganadería, caza y silvicultura (183)",630,1,62,246,,321,,
"Explotación de minas y canteras (185)",11,10,1,,,,,
"Industrias manufactureras (186)",9,,1,8,,,,
"Suministro de electricidad, gas y agua (187)",2,,2,,,,,
"Construcción (188)",7,,7,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",74,3,,55,4,12,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",8,,,7,1,,,
"Comercio al por menor (192)",65,3,,47,3,12,,
"Hoteles y restaurantes (193)",51,20,3,18,3,7,,
"Trans., almac. y comunicaciones (194)",1,,,1,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",12,7,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",12,10,2,,,,,
"Enseñanza (198)",35,32,,3,,,,
"Servicios sociales y de salud (199)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (200)",11,2,2,7,,,,
"Hogares privados con servicio doméstico (201)",18,,,,,,18,
"Actividad economica no especificada (203)",74,8,8,40,,18,,
