"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",411,354,,52,5,,,
"Técnicos de nivel medio y trab. asimilados (094)",218,59,,145,12,2,,
"Jefes y empleados de oficina (095)",213,210,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",374,94,5,249,9,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",11773,,2,11726,41,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",994,,300,648,8,38,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1632,72,532,944,50,34,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",6180,125,1587,235,1,4221,11,
"Otra (101)",20,20,,,,,,
"Ocupación no especificada (102)",161,18,13,110,2,18,,
"Desocupado (103)",1818,,,,,,,1818
"Mujeres (104)",17858,311,801,7114,51,9073,103,405
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",9,9,,,,,,
"Profes., científicos e intelectuales (106)",128,102,,25,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",39,22,,13,2,2,,
"Jefes y empleados de oficina (108)",87,82,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",554,41,9,418,6,80,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",4196,,1,4159,32,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2233,,75,2007,9,142,,
"Obreros construc.,conf.,papel, fab., instr. (112)",133,1,6,99,,27,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",9808,45,702,228,,8730,103,
"Ocupación no especificada (115)",266,9,8,165,1,83,,
"Desocupado (116)",405,,,,,,,405
