"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",4920,815,4,2601,1295,74,61,28,42
"Explotación de minas y canteras (047)",11,,,,4,1,2,1,3
"Industrias manufactureras (048)",619,49,,176,231,41,53,17,52
"Suministro de electricidad, gas y agua (049)",7,,,,1,1,,1,4
"Construcción (050)",48,,,8,20,4,10,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3611,228,1,974,1361,269,377,154,247
"Venta, mant.y rep. veh.autom.y motoc. (052)",71,,,12,25,7,17,6,4
"Comercio al por mayor (053)",140,5,,31,44,9,18,12,21
"Comercio al por menor (054)",3400,223,1,931,1292,253,342,136,222
"Hoteles y restaurantes (055)",1024,70,1,289,417,65,84,45,53
"Trans., almac. y comunicaciones (056)",165,2,,10,50,29,39,15,20
"Intermediación financiera (057)",54,,,,7,3,14,9,21
"Activid.inmobil., empres. y de alquiler (058)",285,3,,8,51,31,64,38,90
"Admin.pub. y defensa; p. segur.soc.afil (059)",208,1,,15,36,19,65,19,53
"Enseñanza (060)",1096,,,2,29,45,391,49,580
"Servicios sociales y de salud (061)",455,,,4,21,24,119,42,245
"Otras activ. serv.comun.soc y personales (062)",436,41,,87,170,38,50,14,36
"Hogares privados con servicio doméstico (063)",582,46,2,175,269,43,23,16,8
"Actividad economica no especificada (065)",605,62,1,228,175,39,36,21,43
,,,,,,,,,
"URBANA (066)",27818,1131,25,7045,10253,1933,2935,1242,3254
"Agric., ganadería, caza y silvicultura (067)",8388,585,17,3780,3369,196,179,98,164
"Pesca (068)",1,,,,1,,,,
"Explotación de minas y canteras (069)",249,,,33,112,22,30,13,39
"Industrias manufactureras (070)",2178,63,,532,944,175,208,103,153
"Suministro de electricidad, gas y agua (071)",46,,,4,15,5,10,2,10
"Construcción (072)",1226,24,,226,572,105,148,58,93
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",5974,234,4,1258,2357,554,730,321,516
"Venta, mant.y rep. veh.autom.y motoc. (074)",719,3,1,80,303,84,134,44,70
"Comercio al por mayor (075)",268,6,,41,93,25,33,24,46
"Comercio al por menor (076)",4987,225,3,1137,1961,445,563,253,400
"Hoteles y restaurantes (077)",1340,75,1,325,569,97,110,63,100
"Trans., almac. y comunicaciones (078)",2315,22,,350,1191,226,241,123,162
"Intermediación financiera (079)",109,,,,15,13,27,13,41
"Activid.inmobil., empres. y de alquiler (080)",890,5,,27,182,103,173,111,289
"Admin.pub. y defensa; p. segur.soc.afil (081)",627,2,,29,129,89,138,76,164
"Enseñanza (082)",1871,,,6,60,87,603,97,1018
"Servicios sociales y de salud (083)",617,,,5,37,34,153,51,337
"Otras activ. serv.comun.soc y personales (084)",767,42,,111,242,128,97,64,83
"Hogares privados con servicio doméstico (085)",517,42,2,149,235,41,22,16,10
"Actividad economica no especificada (087)",703,37,1,210,223,58,66,33,75
"Hombres (088)",17407,360,17,4377,7116,1273,1646,805,1813
"Agric., ganadería, caza y silvicultura (089)",6217,253,14,2732,2728,151,134,76,129
"Pesca (090)",1,,,,1,,,,
"Explotación de minas y canteras (091)",240,,,33,110,21,28,12,36
"Industrias manufactureras (092)",1605,14,,368,739,136,160,86,102
"Suministro de electricidad, gas y agua (093)",39,,,4,14,4,10,1,6
"Construcción (094)",1181,24,,219,554,101,138,56,89
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2766,29,3,461,1150,299,372,177,275
"Venta, mant.y rep. veh.autom.y motoc. (096)",658,3,1,71,282,77,120,38,66
"Comercio al por mayor (097)",141,1,,16,54,17,15,13,25
"Comercio al por menor (098)",1967,25,2,374,814,205,237,126,184
"Hoteles y restaurantes (099)",396,7,,70,184,33,30,25,47
"Trans., almac. y comunicaciones (100)",2160,20,,342,1145,199,204,108,142
"Intermediación financiera (101)",58,,,,9,10,13,5,21
"Activid.inmobil., empres. y de alquiler (102)",626,3,,21,135,75,116,73,203
"Admin.pub. y defensa; p. segur.soc.afil (103)",427,1,,15,94,70,78,57,112
"Enseñanza (104)",840,,,4,33,46,241,49,467
"Servicios sociales y de salud (105)",184,,,1,16,11,39,14,103
"Otras activ. serv.comun.soc y personales (106)",364,3,,32,90,91,50,51,47
"Hogares privados con servicio doméstico (107)",32,3,,8,14,3,1,1,2
"Actividad economica no especificada (109)",271,3,,67,100,23,32,14,32
"Mujeres (110)",10411,771,8,2668,3137,660,1289,437,1441
"Agric., ganadería, caza y silvicultura (111)",2171,332,3,1048,641,45,45,22,35
"Explotación de minas y canteras (113)",9,,,,2,1,2,1,3
"Industrias manufactureras (114)",573,49,,164,205,39,48,17,51
"Suministro de electricidad, gas y agua (115)",7,,,,1,1,,1,4
"Construcción (116)",45,,,7,18,4,10,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3208,205,1,797,1207,255,358,144,241
"Venta, mant.y rep. veh.autom.y motoc. (118)",61,,,9,21,7,14,6,4
"Comercio al por mayor (119)",127,5,,25,39,8,18,11,21
"Comercio al por menor (120)",3020,200,1,763,1147,240,326,127,216
"Hoteles y restaurantes (121)",944,68,1,255,385,64,80,38,53
"Trans., almac. y comunicaciones (122)",155,2,,8,46,27,37,15,20
"Intermediación financiera (123)",51,,,,6,3,14,8,20
"Activid.inmobil., empres. y de alquiler (124)",264,2,,6,47,28,57,38,86
"Admin.pub. y defensa; p. segur.soc.afil (125)",200,1,,14,35,19,60,19,52
"Enseñanza (126)",1031,,,2,27,41,362,48,551
"Servicios sociales y de salud (127)",433,,,4,21,23,114,37,234
"Otras activ. serv.comun.soc y personales (128)",403,39,,79,152,37,47,13,36
"Hogares privados con servicio doméstico (129)",485,39,2,141,221,38,21,15,8
"Actividad economica no especificada (131)",432,34,1,143,123,35,34,19,43
,,,,,,,,,
"RURAL (132)",15007,1113,3,7669,5335,261,294,121,211
"Agric., ganadería, caza y silvicultura (133)",12406,1034,3,6984,4148,110,66,30,31
"Pesca (134)",3,,,1,1,,1,,
"Explotación de minas y canteras (135)",79,1,,21,47,4,3,1,2
"Industrias manufactureras (136)",265,3,,54,123,23,29,9,24
"Suministro de electricidad, gas y agua (137)",3,,,,1,,1,,1
"Construcción (138)",143,,,49,71,12,7,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",674,26,,245,289,34,41,18,21
"Venta, mant.y rep. veh.autom.y motoc. (140)",83,,,11,38,9,16,3,6
"Comercio al por mayor (141)",30,,,7,18,4,,1,
"Comercio al por menor (142)",561,26,,227,233,21,25,14,15
"Hoteles y restaurantes (143)",115,2,,39,55,2,6,11,
"Trans., almac. y comunicaciones (144)",554,3,,109,368,27,27,11,9
"Intermediación financiera (145)",5,,,,1,,,2,2
"Activid.inmobil., empres. y de alquiler (146)",123,2,,8,28,20,19,16,30
"Admin.pub. y defensa; p. segur.soc.afil (147)",36,1,,5,11,1,11,4,3
"Enseñanza (148)",146,,,,9,8,65,2,62
"Servicios sociales y de salud (149)",36,,,,2,3,7,7,17
"Otras activ. serv.comun.soc y personales (150)",62,2,,11,32,6,4,4,3
"Hogares privados con servicio doméstico (151)",102,7,,35,52,5,2,1,
"Actividad economica no especificada (153)",255,32,,108,97,6,5,4,3
"Hombres (154)",11292,567,2,5760,4335,195,195,87,151
"Agric., ganadería, caza y silvicultura (155)",9657,551,2,5431,3494,81,50,24,24
"Pesca (156)",3,,,1,1,,1,,
"Explotación de minas y canteras (157)",77,1,,21,45,4,3,1,2
"Industrias manufactureras (158)",219,3,,42,97,21,24,9,23
"Suministro de electricidad, gas y agua (159)",3,,,,1,,1,,1
"Construcción (160)",140,,,48,69,12,7,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",271,3,,68,135,20,22,8,15
"Venta, mant.y rep. veh.autom.y motoc. (162)",73,,,8,34,9,13,3,6
"Comercio al por mayor (163)",17,,,1,13,3,,,
"Comercio al por menor (164)",181,3,,59,88,8,9,5,9
"Hoteles y restaurantes (165)",35,,,5,23,1,2,4,
"Trans., almac. y comunicaciones (166)",544,3,,107,364,25,25,11,9
"Intermediación financiera (167)",2,,,,,,,1,1
"Activid.inmobil., empres. y de alquiler (168)",102,1,,6,24,17,12,16,26
"Admin.pub. y defensa; p. segur.soc.afil (169)",28,1,,4,10,1,6,4,2
"Enseñanza (170)",81,,,,7,4,36,1,33
"Servicios sociales y de salud (171)",14,,,,2,2,2,2,6
"Otras activ. serv.comun.soc y personales (172)",29,,,3,14,5,1,3,3
"Hogares privados con servicio doméstico (173)",5,,,1,4,,,,
"Actividad economica no especificada (175)",82,4,,23,45,2,3,2,3
"Mujeres (176)",3715,546,1,1909,1000,66,99,34,60
"Agric., ganadería, caza y silvicultura (177)",2749,483,1,1553,654,29,16,6,7
"Explotación de minas y canteras (179)",2,,,,2,,,,
"Industrias manufactureras (180)",46,,,12,26,2,5,,1
"Construcción (182)",3,,,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",403,23,,177,154,14,19,10,6
"Venta, mant.y rep. veh.autom.y motoc. (184)",10,,,3,4,,3,,
"Comercio al por mayor (185)",13,,,6,5,1,,1,
"Comercio al por menor (186)",380,23,,168,145,13,16,9,6
"Hoteles y restaurantes (187)",80,2,,34,32,1,4,7,
"Trans., almac. y comunicaciones (188)",10,,,2,4,2,2,,
"Intermediación financiera (189)",3,,,,1,,,1,1
"Activid.inmobil., empres. y de alquiler (190)",21,1,,2,4,3,7,,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,,,1,1,,5,,1
"Enseñanza (192)",65,,,,2,4,29,1,29
"Servicios sociales y de salud (193)",22,,,,,1,5,5,11
"Otras activ. serv.comun.soc y personales (194)",33,2,,8,18,1,3,1,
"Hogares privados con servicio doméstico (195)",97,7,,34,48,5,2,1,
"Actividad economica no especificada (197)",173,28,,85,52,4,2,2,
