"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (119)",217,5,14,180,8,10,,
"Construcción (121)",11,1,7,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",929,27,,705,5,192,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",12,1,,10,,1,,
"Comercio al por mayor (124)",43,1,,29,,13,,
"Comercio al por menor (125)",874,25,,666,5,178,,
"Hoteles y restaurantes (126)",172,22,2,138,2,8,,
"Trans., almac. y comunicaciones (127)",20,12,,8,,,,
"Intermediación financiera (128)",13,12,,,,1,,
"Activid.inmobil., empres. y alquileres (129)",25,15,,8,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",35,33,2,,,,,
"Enseñanza (131)",240,211,,25,,4,,
"Servicios sociales y de salud (132)",51,46,1,4,,,,
"Otras activ. serv.comun.soc y personales (133)",19,8,,10,,1,,
"Hogares privados con servicio doméstico (134)",141,,,,,,141,
"Actividad economica no especificada (136)",69,15,2,41,,11,,
"Desocupado (137)",158,,,,,,,158
,,,,,,,,
"RURAL (138)",13106,415,962,7706,62,3157,90,714
"Agric., ganadería, caza y silvicultura (139)",8984,1,258,5783,14,2928,,
"Pesca (140)",179,,42,56,,81,,
"Explotación de minas y canteras (141)",3,,3,,,,,
"Industrias manufactureras (142)",668,2,95,508,27,36,,
"Suministro de electricidad, gas y agua (143)",2,1,,,1,,,
"Construcción (144)",668,,524,134,1,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",912,61,6,751,14,80,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",52,1,6,41,,4,,
"Comercio al por mayor (147)",49,2,,35,,12,,
"Comercio al por menor (148)",811,58,,675,14,64,,
"Hoteles y restaurantes (149)",71,25,,42,,4,,
"Trans., almac. y comunicaciones (150)",293,46,16,228,3,,,
"Intermediación financiera (151)",2,1,,,,1,,
"Activid.inmobil., empres. y alquileres (152)",25,19,1,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",118,110,8,,,,,
"Enseñanza (154)",142,119,,23,,,,
"Servicios sociales y de salud (155)",16,8,,8,,,,
"Otras activ. serv.comun.soc y personales (156)",35,8,1,25,,1,,
"Hogares privados con servicio doméstico (157)",90,,,,,,90,
"Actividad economica no especificada (159)",184,14,8,143,2,17,,
"Desocupado (160)",714,,,,,,,714
"Hombres (161)",7704,324,787,5227,51,790,3,522
"Agric., ganadería, caza y silvicultura (162)",4776,1,110,3978,12,675,,
"Pesca (163)",138,,38,43,,57,,
"Explotación de minas y canteras (164)",3,,3,,,,,
"Industrias manufactureras (165)",498,1,79,364,25,29,,
"Suministro de electricidad, gas y agua (166)",2,1,,,1,,,
"Construcción (167)",666,,522,134,1,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",453,32,6,393,8,14,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",44,1,6,35,,2,,
"Comercio al por mayor (170)",25,2,,23,,,,
"Comercio al por menor (171)",384,29,,335,8,12,,
"Hoteles y restaurantes (172)",18,7,,11,,,,
"Trans., almac. y comunicaciones (173)",287,44,16,224,3,,,
"Intermediación financiera (174)",1,,,,,1,,
"Activid.inmobil., empres. y alquileres (175)",19,15,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",110,105,5,,,,,
"Enseñanza (177)",121,103,,18,,,,
"Servicios sociales y de salud (178)",10,4,,6,,,,
"Otras activ. serv.comun.soc y personales (179)",25,4,,21,,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",52,7,7,32,1,5,,
"Desocupado (183)",522,,,,,,,522
"Mujeres (184)",5402,91,175,2479,11,2367,87,192
"Agric., ganadería, caza y silvicultura (185)",4208,,148,1805,2,2253,,
"Pesca (186)",41,,4,13,,24,,
"Industrias manufactureras (188)",170,1,16,144,2,7,,
"Construcción (190)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",459,29,,358,6,66,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,,6,,2,,
"Comercio al por mayor (193)",24,,,12,,12,,
"Comercio al por menor (194)",427,29,,340,6,52,,
"Hoteles y restaurantes (195)",53,18,,31,,4,,
"Trans., almac. y comunicaciones (196)",6,2,,4,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",6,4,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,5,3,,,,,
"Enseñanza (200)",21,16,,5,,,,
"Servicios sociales y de salud (201)",6,4,,2,,,,
"Otras activ. serv.comun.soc y personales (202)",10,4,1,4,,1,,
"Hogares privados con servicio doméstico (203)",87,,,,,,87,
"Actividad economica no especificada (205)",132,7,1,111,1,12,,
"Desocupado (206)",192,,,,,,,192
