"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4955,110,1274,1710,1469,392
"Otra (034)",4,,3,,1,
"Ocupación no especificada (035)",301,,69,102,80,50
,,,,,,
"URBANA (036)",20631,236,5505,7248,5952,1690
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",108,,14,42,47,5
"Profes., científicos e intelectuales (038)",2417,,467,1154,747,49
"Técnicos de nivel medio y trab. asimilados (039)",963,3,356,303,259,42
"Jefes y empleados de oficina (040)",704,,287,240,166,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2951,27,787,1067,856,214
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2415,8,342,683,898,484
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1719,13,639,526,428,113
"Obreros construc., conf., papel, fab., instr. (044)",2028,4,678,792,484,70
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6886,181,1829,2275,1965,636
"Otra (046)",97,,14,64,19,
"Ocupación no especificada (047)",343,,92,102,83,66
"Hombres (048)",12296,143,3389,4150,3524,1090
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",78,,10,32,32,4
"Profes., científicos e intelectuales (050)",1258,,212,540,465,41
"Técnicos de nivel medio y trab. asimilados (051)",639,3,225,199,178,34
"Jefes y empleados de oficina (052)",308,,80,112,106,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1101,10,316,377,304,94
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1737,3,242,503,627,362
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1429,10,528,427,366,98
"Obreros construc., conf., papel, fab., instr. (056)",1985,3,660,776,476,70
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3555,114,1065,1092,932,352
"Otra (058)",94,,12,64,18,
"Ocupación no especificada (059)",112,,39,28,20,25
"Mujeres (060)",8335,93,2116,3098,2428,600
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",30,,4,10,15,1
"Profes., científicos e intelectuales (062)",1159,,255,614,282,8
"Técnicos de nivel medio y trab. asimilados (063)",324,,131,104,81,8
"Jefes y empleados de oficina (064)",396,,207,128,60,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1850,17,471,690,552,120
"Agricult. trabaj. calif.agrop. y pesqueros (066)",678,5,100,180,271,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",290,3,111,99,62,15
"Obreros construc., conf., papel, fab., instr. (068)",43,1,18,16,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3331,67,764,1183,1033,284
"Otra (070)",3,,2,,1,
"Ocupación no especificada (071)",231,,53,74,63,41
,,,,,,
"RURAL (072)",8305,141,2459,2599,2337,769
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,3,9,7,
"Profes., científicos e intelectuales (074)",198,,49,82,65,2
"Técnicos de nivel medio y trab. asimilados (075)",85,2,37,25,18,3
"Jefes y empleados de oficina (076)",69,,32,24,12,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",324,4,115,99,92,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2673,16,479,832,931,415
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",444,4,182,142,102,14
"Obreros construc., conf., papel, fab., instr. (080)",349,,127,142,74,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4027,115,1406,1203,1008,295
"Otra (082)",8,,2,5,1,
"Ocupación no especificada (083)",109,,27,36,27,19
"Hombres (084)",5624,87,1669,1759,1579,530
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",15,,2,7,6,
"Profes., científicos e intelectuales (086)",126,,29,51,44,2
"Técnicos de nivel medio y trab. asimilados (087)",62,2,25,18,15,2
"Jefes y empleados de oficina (088)",39,,15,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",138,2,50,37,41,8
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2055,8,358,677,710,302
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",393,3,157,124,96,13
"Obreros construc., conf., papel, fab., instr. (092)",347,,125,142,74,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2403,72,896,676,572,187
"Otra (094)",7,,1,5,1,
"Ocupación no especificada (095)",39,,11,8,10,10
"Mujeres (096)",2681,54,790,840,758,239
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,1,2,1,
"Profes., científicos e intelectuales (098)",72,,20,31,21,
"Técnicos de nivel medio y trab. asimilados (099)",23,,12,7,3,1
"Jefes y empleados de oficina (100)",30,,17,10,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",186,2,65,62,51,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",618,8,121,155,221,113
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",51,1,25,18,6,1
"Obreros construc., conf., papel, fab., instr. (104)",2,,2,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1624,43,510,527,436,108
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",70,,16,28,17,9
