"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (038)",1872,,311,874,669,18
"Servicios sociales y de salud (039)",586,,111,252,211,12
"Otras activ. serv.comun.soc y personales (040)",976,41,370,323,205,37
"Hogares privados con servicio doméstico (041)",124,14,65,24,12,9
"Organiz. y organos extraterritoriales (042)",4,,1,2,1,
"Actividad economica no especificada (043)",1177,14,455,391,278,39
"Mujeres (045)",22821,528,7994,8646,4934,719
"Agric., ganadería, caza y silvicultura (046)",3211,157,884,1024,898,248
"Pesca (047)",14,1,6,2,4,1
"Explotación de minas y canteras (048)",2,,1,,1,
"Industrias manufactureras (049)",1098,8,279,457,320,34
"Suministro de electricidad, gas y agua (050)",25,,12,9,4,
"Construcción (051)",158,3,60,71,21,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",5571,92,1796,2207,1286,190
"Venta, mant.y rep. veh.autom.y motoc. (053)",164,1,91,51,21,
"Comercio al por mayor (054)",237,1,98,98,35,5
"Comercio al por menor (055)",5170,90,1607,2058,1230,185
"Hoteles y restaurantes (056)",2666,67,846,1062,623,68
"Trans., almac. y comunicaciones (057)",399,5,240,111,42,1
"Intermediación financiera (058)",180,,99,67,14,
"Activid.inmobil., empres. y alquileres (059)",967,2,479,346,135,5
"Admin.pub. y defensa; p. segur.soc.afil (060)",615,,241,244,130,
"Enseñanza (061)",2093,,417,1193,475,8
"Servicios sociales y de salud (062)",828,,213,391,214,10
"Otras activ. serv.comun.soc y personales (063)",759,8,295,304,139,13
"Hogares privados con servicio doméstico (064)",2840,176,1543,694,354,73
"Organiz. y organos extraterritoriales (065)",1,,,,1,
"Actividad economica no especificada (066)",1394,9,583,464,273,65
,,,,,,
"URBANA (067)",60798,1235,20783,22258,14289,2233
"Agric., ganadería, caza y silvicultura (068)",12968,435,3859,3963,3634,1077
"Pesca (069)",77,3,24,26,19,5
"Explotación de minas y canteras (070)",64,,15,33,15,1
"Industrias manufactureras (071)",3765,68,1281,1379,909,128
"Suministro de electricidad, gas y agua (072)",223,1,69,84,67,2
"Construcción (073)",4328,31,1409,1705,1085,98
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",12158,319,4156,4421,2814,448
"Venta, mant.y rep. veh.autom.y motoc. (075)",1804,40,834,606,293,31
"Comercio al por mayor (076)",639,10,244,249,117,19
"Comercio al por menor (077)",9715,269,3078,3566,2404,398
"Hoteles y restaurantes (078)",3495,94,1222,1284,793,102
"Trans., almac. y comunicaciones (079)",5765,22,2421,2257,1021,44
"Intermediación financiera (080)",503,,219,210,69,5
"Activid.inmobil., empres. y alquileres (081)",2999,7,1281,1130,546,35
"Admin.pub. y defensa; p. segur.soc.afil (082)",2132,,602,970,542,18
"Enseñanza (083)",3876,,703,2019,1129,25
"Servicios sociales y de salud (084)",1399,,316,638,423,22
"Otras activ. serv.comun.soc y personales (085)",1694,49,647,613,335,50
"Hogares privados con servicio doméstico (086)",2864,184,1559,693,354,74
"Organiz. y organos extraterritoriales (087)",5,,1,2,2,
"Actividad economica no especificada (088)",2483,22,999,831,532,99
"Hombres (089)",39255,790,13269,13994,9631,1571
"Agric., ganadería, caza y silvicultura (090)",10713,353,3324,3218,2945,873
"Pesca (091)",66,2,19,24,17,4
"Explotación de minas y canteras (092)",62,,14,33,14,1
"Industrias manufactureras (093)",2680,60,1006,926,594,94
"Suministro de electricidad, gas y agua (094)",198,1,57,75,63,2
"Construcción (095)",4170,28,1349,1634,1064,95
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",6652,228,2386,2233,1546,259
"Venta, mant.y rep. veh.autom.y motoc. (097)",1641,39,743,556,272,31
"Comercio al por mayor (098)",402,9,146,151,82,14
"Comercio al por menor (099)",4609,180,1497,1526,1192,214
"Hoteles y restaurantes (100)",863,27,389,234,179,34
"Trans., almac. y comunicaciones (101)",5368,17,2182,2147,979,43
"Intermediación financiera (102)",323,,120,143,55,5
"Activid.inmobil., empres. y alquileres (103)",2034,5,803,785,411,30
"Admin.pub. y defensa; p. segur.soc.afil (104)",1520,,363,727,412,18
"Enseñanza (105)",1824,,297,850,660,17
"Servicios sociales y de salud (106)",580,,107,252,209,12
"Otras activ. serv.comun.soc y personales (107)",941,41,355,312,196,37
"Hogares privados con servicio doméstico (108)",118,14,62,21,12,9
"Organiz. y organos extraterritoriales (109)",4,,1,2,1,
"Actividad economica no especificada (110)",1139,14,435,378,274,38
"Mujeres (112)",21543,445,7514,8264,4658,662
"Agric., ganadería, caza y silvicultura (113)",2255,82,535,745,689,204
"Pesca (114)",11,1,5,2,2,1
"Explotación de minas y canteras (115)",2,,1,,1,
"Industrias manufactureras (116)",1085,8,275,453,315,34
"Suministro de electricidad, gas y agua (117)",25,,12,9,4,
"Construcción (118)",158,3,60,71,21,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",5506,91,1770,2188,1268,189
"Venta, mant.y rep. veh.autom.y motoc. (120)",163,1,91,50,21,
"Comercio al por mayor (121)",237,1,98,98,35,5
"Comercio al por menor (122)",5106,89,1581,2040,1212,184
"Hoteles y restaurantes (123)",2632,67,833,1050,614,68
"Trans., almac. y comunicaciones (124)",397,5,239,110,42,1
"Intermediación financiera (125)",180,,99,67,14,
"Activid.inmobil., empres. y alquileres (126)",965,2,478,345,135,5
"Admin.pub. y defensa; p. segur.soc.afil (127)",612,,239,243,130,
"Enseñanza (128)",2052,,406,1169,469,8
"Servicios sociales y de salud (129)",819,,209,386,214,10
"Otras activ. serv.comun.soc y personales (130)",753,8,292,301,139,13
"Hogares privados con servicio doméstico (131)",2746,170,1497,672,342,65
"Organiz. y organos extraterritoriales (132)",1,,,,1,
"Actividad economica no especificada (133)",1344,8,564,453,258,61
,,,,,,
"RURAL (134)",5931,264,2170,1831,1313,353
"Agric., ganadería, caza y silvicultura (135)",5044,250,1799,1524,1137,334
"Pesca (136)",36,,13,9,12,2
"Industrias manufactureras (138)",39,1,12,14,12,
"Construcción (140)",102,,47,38,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",146,5,50,46,43,2
"Venta, mant.y rep. veh.autom.y motoc. (142)",10,,5,4,1,
"Comercio al por menor (144)",136,5,45,42,42,2
"Hoteles y restaurantes (145)",49,1,16,17,14,1
"Trans., almac. y comunicaciones (146)",89,,50,31,8,
"Activid.inmobil., empres. y alquileres (148)",28,,12,11,5,
"Admin.pub. y defensa; p. segur.soc.afil (149)",65,,32,25,8,
"Enseñanza (150)",89,,25,48,15,1
"Servicios sociales y de salud (151)",15,,8,5,2,
"Otras activ. serv.comun.soc y personales (152)",41,,18,14,9,
"Hogares privados con servicio doméstico (153)",100,6,49,25,12,8
"Actividad economica no especificada (155)",88,1,39,24,19,5
"Hombres (156)",4653,181,1690,1449,1037,296
"Agric., ganadería, caza y silvicultura (157)",4088,175,1450,1245,928,290
"Pesca (158)",33,,12,9,10,2
"Industrias manufactureras (160)",26,1,8,10,7,
"Construcción (162)",102,,47,38,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",81,4,24,27,25,1
"Venta, mant.y rep. veh.autom.y motoc. (164)",9,,5,3,1,
"Comercio al por menor (166)",72,4,19,24,24,1
"Hoteles y restaurantes (167)",15,1,3,5,5,1
"Trans., almac. y comunicaciones (168)",87,,49,30,8,
"Activid.inmobil., empres. y alquileres (170)",26,,11,10,5,
"Admin.pub. y defensa; p. segur.soc.afil (171)",62,,30,24,8,
"Enseñanza (172)",48,,14,24,9,1
"Servicios sociales y de salud (173)",6,,4,,2,
"Otras activ. serv.comun.soc y personales (174)",35,,15,11,9,
"Hogares privados con servicio doméstico (175)",6,,3,3,,
"Actividad economica no especificada (177)",38,,20,13,4,1
"Mujeres (179)",1278,83,480,382,276,57
"Agric., ganadería, caza y silvicultura (180)",956,75,349,279,209,44
"Pesca (181)",3,,1,,2,
"Industrias manufactureras (183)",13,,4,4,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",65,1,26,19,18,1
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,1,,
"Comercio al por menor (189)",64,1,26,18,18,1
"Hoteles y restaurantes (190)",34,,13,12,9,
"Trans., almac. y comunicaciones (191)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",3,,2,1,,
"Enseñanza (195)",41,,11,24,6,
"Servicios sociales y de salud (196)",9,,4,5,,
"Otras activ. serv.comun.soc y personales (197)",6,,3,3,,
"Hogares privados con servicio doméstico (198)",94,6,46,22,12,8
"Actividad economica no especificada (200)",50,1,19,11,15,4
