"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",52,1,22,18,8,3
,,,,,,
"URBANA (036)",3848,42,1401,1559,758,88
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",13,,1,7,5,
"Profes., científicos e intelectuales (038)",256,,61,135,60,
"Técnicos de nivel medio y trab. asimilados (039)",391,,130,180,80,1
"Jefes y empleados de oficina (040)",174,,62,75,36,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",392,3,150,147,80,12
"Agricult. trabaj. calif.agrop. y pesqueros (042)",288,1,65,86,101,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",382,1,137,160,76,8
"Obreros construc., conf., papel, fab., instr. (044)",753,2,256,342,146,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1121,34,501,399,165,22
"Otra (046)",39,,21,15,3,
"Ocupación no especificada (047)",39,1,17,13,6,2
"Hombres (048)",2924,22,1020,1195,613,74
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",11,,1,6,4,
"Profes., científicos e intelectuales (050)",165,,43,78,44,
"Técnicos de nivel medio y trab. asimilados (051)",305,,96,140,68,1
"Jefes y empleados de oficina (052)",94,,24,41,28,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",139,1,48,46,40,4
"Agricult. trabaj. calif.agrop. y pesqueros (054)",262,1,60,78,90,33
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",369,1,135,153,72,8
"Obreros construc., conf., papel, fab., instr. (056)",715,2,232,328,146,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",814,17,356,305,116,20
"Otra (058)",38,,20,15,3,
"Ocupación no especificada (059)",12,,5,5,2,
"Mujeres (060)",924,20,381,364,145,14
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,1,1,
"Profes., científicos e intelectuales (062)",91,,18,57,16,
"Técnicos de nivel medio y trab. asimilados (063)",86,,34,40,12,
"Jefes y empleados de oficina (064)",80,,38,34,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",253,2,102,101,40,8
"Agricult. trabaj. calif.agrop. y pesqueros (066)",26,,5,8,11,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",13,,2,7,4,
"Obreros construc., conf., papel, fab., instr. (068)",38,,24,14,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",307,17,145,94,49,2
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",27,1,12,8,4,2
,,,,,,
"RURAL (072)",1693,16,501,617,446,113
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,1,,2,
"Profes., científicos e intelectuales (074)",48,,10,28,10,
"Técnicos de nivel medio y trab. asimilados (075)",34,,11,15,8,
"Jefes y empleados de oficina (076)",18,,10,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",59,,12,30,17,
"Agricult. trabaj. calif.agrop. y pesqueros (078)",674,,115,238,227,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",89,,32,37,17,3
"Obreros construc., conf., papel, fab., instr. (080)",289,,76,134,76,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",440,16,219,114,79,12
"Otra (082)",11,,3,6,2,
"Ocupación no especificada (083)",28,,12,11,4,1
"Hombres (084)",1411,12,413,510,375,101
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,,2,
"Profes., científicos e intelectuales (086)",31,,5,18,8,
"Técnicos de nivel medio y trab. asimilados (087)",25,,6,11,8,
"Jefes y empleados de oficina (088)",15,,7,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",22,,4,10,8,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",605,,106,210,204,85
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",87,,31,37,16,3
"Obreros construc., conf., papel, fab., instr. (092)",281,,72,131,75,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",329,12,177,82,48,10
"Otra (094)",11,,3,6,2,
"Ocupación no especificada (095)",3,,2,1,,
"Mujeres (096)",282,4,88,107,71,12
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",17,,5,10,2,
"Técnicos de nivel medio y trab. asimilados (099)",9,,5,4,,
"Jefes y empleados de oficina (100)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",37,,8,20,9,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",69,,9,28,23,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2,,1,,1,
"Obreros construc., conf., papel, fab., instr. (104)",8,,4,3,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",111,4,42,32,31,2
"Ocupación no especificada (107)",25,,10,10,4,1
