"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",41,35,,5,,1,
"Técnicos de nivel medio y trab. asimilados (099)",27,21,,4,1,1,
"Jefes y empleados de oficina (100)",39,39,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",166,27,5,110,4,20,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",51,,,46,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",16,,8,8,,,
"Obreros construc.,conf.,papel, fab., instr. (104)",5,,2,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",317,9,183,34,,28,63
"Ocupación no especificada (107)",13,3,4,3,1,2,
