"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",59,,,,,,30,29
"De 20 a 24 años (053)",373,,,,,1,208,164
"De 25 a 29 años (054)",299,,,,,11,189,99
"De 30 a 34 años (055)",245,,,,1,34,156,54
"De 35 a 39 años (056)",165,,,,4,46,85,30
"De 40 a 44 años (057)",124,,,,17,61,32,14
"De 45 a 49 años (058)",69,,,,15,36,6,12
"De 50 y más años (059)",90,,1,12,30,26,2,19
"Sup. no Univ. completa (060)",1777,1,12,26,115,311,832,480
"De 20 a 24 años (063)",233,,,,,,131,102
"De 25 a 29 años (064)",397,,,,,22,248,127
"De 30 a 34 años (065)",350,,,,,33,216,101
"De 35 a 39 años (066)",266,,,,5,66,150,45
"De 40 a 44 años (067)",210,,,,20,84,71,35
"De 45 a 49 años (068)",126,,,,28,64,14,20
"De 50 y más años (069)",195,1,12,26,62,42,2,50
"Sup. Univ. incompleta (070)",1141,,,11,47,178,519,386
"De 15 a 19 años (072)",73,,,,,,46,27
"De 20 a 24 años (073)",336,,,,,,163,173
"De 25 a 29 años (074)",235,,,,,12,139,84
"De 30 a 34 años (075)",153,,,,,24,89,40
"De 35 a 39 años (076)",107,,,,1,38,45,23
"De 40 a 44 años (077)",97,,,,8,48,29,12
"De 45 a 49 años (078)",68,,,1,16,34,6,11
"De 50 y más años (079)",72,,,10,22,22,2,16
"Sup. Univ. completa (080)",1714,,5,29,130,321,662,567
"De 20 a 24 años (083)",134,,,,,1,57,76
"De 25 a 29 años (084)",360,,,,,12,197,151
"De 30 a 34 años (085)",309,,,,,38,173,98
"De 35 a 39 años (086)",314,,,,9,70,143,92
"De 40 a 44 años (087)",212,,,,11,76,72,53
"De 45 a 49 años (088)",161,,,,34,72,19,36
"De 50 y más años (089)",224,,5,29,76,52,1,61
,,,,,,,,
"URBANA (100)",16109,13,134,395,1263,3123,6919,4262
"De 12 a 14 años (101)",46,,,,,,6,40
"De 15 a 19 años (102)",752,,,,,,434,318
"De 20 a 24 años (103)",2375,,,,,8,1387,980
"De 25 a 29 años (104)",2696,,,,,148,1745,803
"De 30 a 34 años (105)",2435,,,,1,386,1514,534
"De 35 a 39 años (106)",2211,,,,34,642,1117,418
"De 40 a 44 años (107)",1773,,,,142,771,538,322
"De 45 a 49 años (108)",1302,,,9,262,660,152,219
"De 50 y más años (109)",2519,13,134,386,824,508,26,628
"Sin nivel (110)",950,5,32,73,157,222,173,288
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",24,,,,,,8,16
"De 25 a 29 años (114)",27,,,,,,19,8
"De 30 a 34 años (115)",98,,,,,19,57,22
"De 35 a 39 años (116)",106,,,,2,36,42,26
"De 40 a 44 años (117)",93,,,,4,46,22,21
"De 45 a 49 años (118)",120,,,,21,57,19,23
"De 50 y más años (119)",479,5,32,73,130,64,5,170
"Educacion Inicial (120)",36,,,,,4,25,7
"De 15 a 19 años (122)",2,,,,,,2,
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",9,,,,,1,8,
"De 30 a 34 años (125)",13,,,,,1,10,2
"De 35 a 39 años (126)",11,,,,,2,5,4
"Primaria (130)",3516,4,60,161,407,939,1219,726
"De 12 a 14 años (131)",12,,,,,,,12
"De 15 a 19 años (132)",86,,,,,,46,40
"De 20 a 24 años (133)",211,,,,,1,137,73
"De 25 a 29 años (134)",350,,,,,26,236,88
"De 30 a 34 años (135)",484,,,,,90,310,84
"De 35 a 39 años (136)",534,,,,8,169,283,74
"De 40 a 44 años (137)",520,,,,31,248,151,90
"De 45 a 49 años (138)",385,,,3,64,211,45,62
"De 50 y más años (139)",934,4,60,158,304,194,11,203
"Secundaria (140)",5978,4,26,88,360,988,2973,1539
"De 12 a 14 años (141)",33,,,,,,6,27
"De 15 a 19 años (142)",543,,,,,,318,225
"De 20 a 24 años (143)",1172,,,,,5,748,419
"De 25 a 29 años (144)",1135,,,,,72,766,297
"De 30 a 34 años (145)",848,,,,,155,538,155
"De 35 a 39 años (146)",743,,,,6,219,380,138
"De 40 a 44 años (147)",548,,,,55,224,168,101
"De 45 a 49 años (148)",397,,,5,88,197,46,61
"De 50 y más años (149)",559,4,26,83,211,116,3,116
"Sup. no Univ. incompleta (150)",1284,,1,10,63,200,633,377
"De 15 a 19 años (152)",54,,,,,,27,27
"De 20 a 24 años (153)",330,,,,,1,180,149
"De 25 a 29 años (154)",260,,,,,10,168,82
"De 30 a 34 años (155)",225,,,,1,31,142,51
"De 35 a 39 años (156)",153,,,,4,45,79,25
"De 40 a 44 años (157)",118,,,,16,57,31,14
"De 45 a 49 años (158)",63,,,,15,32,4,12
"De 50 y más años (159)",81,,1,10,27,24,2,17
"Sup. no Univ. completa (160)",1643,,11,26,111,293,767,435
"De 20 a 24 años (163)",194,,,,,,104,90
"De 25 a 29 años (164)",360,,,,,19,228,113
"De 30 a 34 años (165)",329,,,,,31,206,92
"De 35 a 39 años (166)",255,,,,5,65,144,41
"De 40 a 44 años (167)",201,,,,18,79,70,34
"De 45 a 49 años (168)",117,,,,27,61,13,16
"De 50 y más años (169)",187,,11,26,61,38,2,49
"Sup. Univ. incompleta (170)",1073,,,10,42,166,496,359
"De 15 a 19 años (172)",65,,,,,,40,25
"De 20 a 24 años (173)",320,,,,,,156,164
"De 25 a 29 años (174)",220,,,,,10,132,78
"De 30 a 34 años (175)",146,,,,,21,88,37
"De 35 a 39 años (176)",104,,,,1,38,45,20
"De 40 a 44 años (177)",89,,,,7,44,27,11
"De 45 a 49 años (178)",63,,,1,15,31,6,10
"De 50 y más años (179)",66,,,9,19,22,2,14
"Sup. Univ. completa (180)",1629,,4,27,123,311,633,531
"De 20 a 24 años (183)",123,,,,,1,54,68
"De 25 a 29 años (184)",335,,,,,10,188,137
"De 30 a 34 años (185)",292,,,,,38,163,91
"De 35 a 39 años (186)",305,,,,8,68,139,90
"De 40 a 44 años (187)",204,,,,11,73,69,51
"De 45 a 49 años (188)",157,,,,32,71,19,35
"De 50 y más años (189)",213,,4,27,72,50,1,59
,,,,,,,,
"RURAL (200)",2823,1,25,73,211,497,1341,675
"De 12 a 14 años (201)",11,,,,,,6,5
"De 15 a 19 años (202)",193,,,,,,128,65
"De 20 a 24 años (203)",482,,,,,,326,156
"De 25 a 29 años (204)",484,,,,,26,329,129
"De 30 a 34 años (205)",366,,,,,54,244,68
"De 35 a 39 años (206)",331,,,,4,88,178,61
"De 40 a 44 años (207)",262,,,,22,105,98,37
"De 45 a 49 años (208)",215,,,1,26,119,28,41
"De 50 y más años (209)",479,1,25,72,159,105,4,113
"Sin nivel (210)",432,,11,31,83,103,115,89
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",5,,,,,,3,2
"De 25 a 29 años (214)",12,,,,,,10,2
"De 30 a 34 años (215)",44,,,,,8,32,4
"De 35 a 39 años (216)",59,,,,,13,36,10
"De 40 a 44 años (217)",51,,,,4,21,20,6
"De 45 a 49 años (218)",52,,,,4,26,9,13
"De 50 y más años (219)",207,,11,31,75,35,3,52
"Educacion Inicial (220)",5,,,,,1,2,2
"De 25 a 29 años (224)",5,,,,,1,2,2
"Primaria (230)",974,,9,28,74,236,446,181
"De 12 a 14 años (231)",6,,,,,,2,4
"De 15 a 19 años (232)",28,,,,,,21,7
"De 20 a 24 años (233)",89,,,,,,62,27
"De 25 a 29 años (234)",140,,,,,7,114,19
"De 30 a 34 años (235)",148,,,,,24,100,24
"De 35 a 39 años (236)",149,,,,2,43,82,22
"De 40 a 44 años (237)",132,,,,8,52,52,20
"De 45 a 49 años (238)",97,,,1,11,60,12,13
"De 50 y más años (239)",185,,9,27,53,50,1,45
"Secundaria (240)",985,,3,9,34,102,586,251
"De 12 a 14 años (241)",5,,,,,,4,1
"De 15 a 19 años (242)",150,,,,,,96,54
"De 20 a 24 años (243)",279,,,,,,196,83
"De 25 a 29 años (244)",211,,,,,10,146,55
"De 30 a 34 años (245)",109,,,,,14,77,18
"De 35 a 39 años (246)",88,,,,1,28,44,15
"De 40 a 44 años (247)",48,,,,6,16,19,7
"De 45 a 49 años (248)",42,,,,7,22,4,9
"De 50 y más años (249)",53,,3,9,20,12,,9
"Sup. no Univ. incompleta (250)",140,,,2,4,15,75,44
"De 15 a 19 años (252)",5,,,,,,3,2
"De 20 a 24 años (253)",43,,,,,,28,15
"De 25 a 29 años (254)",39,,,,,1,21,17
"De 30 a 34 años (255)",20,,,,,3,14,3
"De 35 a 39 años (256)",12,,,,,1,6,5
"De 40 a 44 años (257)",6,,,,1,4,1,
"De 45 a 49 años (258)",6,,,,,4,2,
"De 50 y más años (259)",9,,,2,3,2,,2
"Sup. no Univ. completa (260)",134,1,1,,4,18,65,45
"De 20 a 24 años (263)",39,,,,,,27,12
"De 25 a 29 años (264)",37,,,,,3,20,14
"De 30 a 34 años (265)",21,,,,,2,10,9
"De 35 a 39 años (266)",11,,,,,1,6,4
"De 40 a 44 años (267)",9,,,,2,5,1,1
"De 45 a 49 años (268)",9,,,,1,3,1,4
"De 50 y más años (269)",8,1,1,,1,4,,1
"Sup. Univ. incompleta (270)",68,,,1,5,12,23,27
"De 15 a 19 años (272)",8,,,,,,6,2
"De 20 a 24 años (273)",16,,,,,,7,9
"De 25 a 29 años (274)",15,,,,,2,7,6
"De 30 a 34 años (275)",7,,,,,3,1,3
"De 35 a 39 años (276)",3,,,,,,,3
"De 40 a 44 años (277)",8,,,,1,4,2,1
"De 45 a 49 años (278)",5,,,,1,3,,1
"De 50 y más años (279)",6,,,1,3,,,2
"Sup. Univ. completa (280)",85,,1,2,7,10,29,36
"De 20 a 24 años (283)",11,,,,,,3,8
"De 25 a 29 años (284)",25,,,,,2,9,14
"De 30 a 34 años (285)",17,,,,,,10,7
"De 35 a 39 años (286)",9,,,,1,2,4,2
"De 40 a 44 años (287)",8,,,,,3,3,2
"De 45 a 49 años (288)",4,,,,2,1,,1
"De 50 y más años (289)",11,,1,2,4,2,,2
