"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",245,7,96,88,47,7
,,,,,,
"URBANA (036)",10691,279,3899,4154,2076,283
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",17,,,10,7,
"Profes., científicos e intelectuales (038)",650,,187,364,97,2
"Técnicos de nivel medio y trab. asimilados (039)",318,,125,139,49,5
"Jefes y empleados de oficina (040)",346,,149,134,61,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1714,45,566,711,356,36
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1993,12,515,792,536,138
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",915,30,386,329,158,12
"Obreros construc., conf., papel, fab., instr. (044)",1374,5,524,543,285,17
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2681,170,1141,872,436,62
"Otra (046)",232,,110,103,19,
"Ocupación no especificada (047)",451,17,196,157,72,9
"Hombres (048)",7680,182,2790,2899,1579,230
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",13,,,7,6,
"Profes., científicos e intelectuales (050)",364,,90,202,71,1
"Técnicos de nivel medio y trab. asimilados (051)",255,,97,110,43,5
"Jefes y empleados de oficina (052)",198,,61,80,55,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",725,21,221,288,172,23
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1787,11,466,711,472,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",820,29,355,281,144,11
"Obreros construc., conf., papel, fab., instr. (056)",1335,4,502,533,280,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1648,107,750,481,271,39
"Otra (058)",231,,109,103,19,
"Ocupación no especificada (059)",304,10,139,103,46,6
"Mujeres (060)",3011,97,1109,1255,497,53
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,3,1,
"Profes., científicos e intelectuales (062)",286,,97,162,26,1
"Técnicos de nivel medio y trab. asimilados (063)",63,,28,29,6,
"Jefes y empleados de oficina (064)",148,,88,54,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",989,24,345,423,184,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",206,1,49,81,64,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",95,1,31,48,14,1
"Obreros construc., conf., papel, fab., instr. (068)",39,1,22,10,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1033,63,391,391,165,23
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",147,7,57,54,26,3
,,,,,,
"RURAL (072)",9412,383,3542,3048,1996,443
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,,3,,
"Profes., científicos e intelectuales (074)",140,,49,70,21,
"Técnicos de nivel medio y trab. asimilados (075)",40,,19,12,9,
"Jefes y empleados de oficina (076)",34,,20,10,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",298,4,119,115,58,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4933,17,1430,1822,1336,328
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",171,7,67,62,26,9
"Obreros construc., conf., papel, fab., instr. (080)",235,2,95,90,44,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3346,346,1651,800,461,88
"Ocupación no especificada (083)",212,7,92,64,37,12
"Hombres (084)",7550,292,2827,2452,1602,377
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,2,,
"Profes., científicos e intelectuales (086)",74,,19,43,12,
"Técnicos de nivel medio y trab. asimilados (087)",21,,7,7,7,
"Jefes y empleados de oficina (088)",23,,10,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",88,1,31,38,18,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4572,15,1319,1713,1218,307
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",150,7,62,55,22,4
"Obreros construc., conf., papel, fab., instr. (092)",223,2,88,88,41,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2283,260,1238,467,264,54
"Ocupación no especificada (095)",114,7,53,30,16,8
"Mujeres (096)",1862,91,715,596,394,66
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",66,,30,27,9,
"Técnicos de nivel medio y trab. asimilados (099)",19,,12,5,2,
"Jefes y empleados de oficina (100)",11,,10,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",210,3,88,77,40,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",361,2,111,109,118,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",21,,5,7,4,5
"Obreros construc., conf., papel, fab., instr. (104)",12,,7,2,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1063,86,413,333,197,34
"Ocupación no especificada (107)",98,,39,34,21,4
