"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",24,6,1,9,1,7,
"Comercio al por mayor (119)",110,27,,63,3,17,
"Comercio al por menor (120)",2069,198,1,1596,23,251,
"Hoteles y restaurantes (121)",772,116,31,572,13,40,
"Trans., almac. y comunicaciones (122)",105,53,5,36,2,9,
"Intermediación financiera (123)",25,25,,,,,
"Activid.inmobil., empres. y alquileres (124)",163,121,6,32,3,1,
"Admin.pub. y defensa; p. segur.soc.afil (125)",290,273,17,,,,
"Enseñanza (126)",971,945,,24,1,1,
"Servicios sociales y de salud (127)",362,340,4,17,,1,
"Otras activ. serv.comun.soc y personales (128)",270,72,11,181,3,3,
"Hogares privados con servicio doméstico (129)",309,,,,,,309
"Actividad economica no especificada (131)",232,33,4,121,5,69,
,,,,,,,
"RURAL (132)",8305,485,2377,3358,125,1885,75
"Agric., ganadería, caza y silvicultura (133)",6221,6,1776,2584,94,1761,
"Pesca (134)",8,1,5,1,1,,
"Explotación de minas y canteras (135)",302,11,283,7,,1,
"Industrias manufactureras (136)",266,7,79,166,5,9,
"Suministro de electricidad, gas y agua (137)",7,2,5,,,,
"Construcción (138)",152,4,104,38,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",381,40,17,267,10,47,
"Venta, mant.y rep. veh.autom.y motoc. (140)",62,12,14,30,3,3,
"Comercio al por mayor (141)",6,1,,3,,2,
"Comercio al por menor (142)",313,27,3,234,7,42,
"Hoteles y restaurantes (143)",115,32,11,51,4,17,
"Trans., almac. y comunicaciones (144)",238,38,56,137,,7,
"Activid.inmobil., empres. y alquileres (146)",87,65,10,9,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",77,70,7,,,,
"Enseñanza (148)",153,137,1,15,,,
"Servicios sociales y de salud (149)",34,29,,4,,1,
"Otras activ. serv.comun.soc y personales (150)",80,27,10,27,5,11,
"Hogares privados con servicio doméstico (151)",75,,,,,,75
"Actividad economica no especificada (153)",109,16,13,52,,28,
"Hombres (154)",5624,316,1741,2500,92,969,6
"Agric., ganadería, caza y silvicultura (155)",4167,5,1181,1991,69,921,
"Pesca (156)",8,1,5,1,1,,
"Explotación de minas y canteras (157)",292,10,277,4,,1,
"Industrias manufactureras (158)",216,6,64,138,3,5,
"Suministro de electricidad, gas y agua (159)",7,2,5,,,,
"Construcción (160)",150,4,103,37,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",196,24,16,130,8,18,
"Venta, mant.y rep. veh.autom.y motoc. (162)",61,12,14,29,3,3,
"Comercio al por mayor (163)",4,,,3,,1,
"Comercio al por menor (164)",131,12,2,98,5,14,
"Hoteles y restaurantes (165)",30,10,3,12,1,4,
"Trans., almac. y comunicaciones (166)",233,37,55,135,,6,
"Activid.inmobil., empres. y alquileres (168)",70,55,7,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",53,47,6,,,,
"Enseñanza (170)",92,81,1,10,,,
"Servicios sociales y de salud (171)",9,7,,2,,,
"Otras activ. serv.comun.soc y personales (172)",56,20,8,20,4,4,
"Hogares privados con servicio doméstico (173)",6,,,,,,6
"Actividad economica no especificada (175)",39,7,10,14,,8,
"Mujeres (176)",2681,169,636,858,33,916,69
"Agric., ganadería, caza y silvicultura (177)",2054,1,595,593,25,840,
"Explotación de minas y canteras (179)",10,1,6,3,,,
"Industrias manufactureras (180)",50,1,15,28,2,4,
"Construcción (182)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",185,16,1,137,2,29,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",2,1,,,,1,
"Comercio al por menor (186)",182,15,1,136,2,28,
"Hoteles y restaurantes (187)",85,22,8,39,3,13,
"Trans., almac. y comunicaciones (188)",5,1,1,2,,1,
"Activid.inmobil., empres. y alquileres (190)",17,10,3,3,,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",24,23,1,,,,
"Enseñanza (192)",61,56,,5,,,
"Servicios sociales y de salud (193)",25,22,,2,,1,
"Otras activ. serv.comun.soc y personales (194)",24,7,2,7,1,7,
"Hogares privados con servicio doméstico (195)",69,,,,,,69
"Actividad economica no especificada (197)",70,9,3,38,,20,
