"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",157,125,32,,,,
"Enseñanza (126)",424,384,,39,,1,
"Servicios sociales y de salud (127)",110,104,3,3,,,
"Otras activ. serv.comun.soc y personales (128)",77,19,4,51,,3,
"Hogares privados con servicio doméstico (129)",162,,,,,,162
"Actividad economica no especificada (131)",58,10,9,30,2,7,
,,,,,,,
"RURAL (132)",9478,366,1876,5037,165,1983,51
"Agric., ganadería, caza y silvicultura (133)",7516,12,1128,4437,141,1798,
"Explotación de minas y canteras (135)",143,4,134,5,,,
"Industrias manufactureras (136)",174,6,73,79,7,9,
"Suministro de electricidad, gas y agua (137)",6,1,4,1,,,
"Construcción (138)",392,4,329,44,2,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",331,28,9,256,6,32,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,2,8,7,,,
"Comercio al por mayor (141)",36,15,,13,2,6,
"Comercio al por menor (142)",278,11,1,236,4,26,
"Hoteles y restaurantes (143)",107,20,11,52,3,21,
"Trans., almac. y comunicaciones (144)",151,21,28,93,5,4,
"Intermediación financiera (145)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (146)",55,43,7,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",132,59,73,,,,
"Enseñanza (148)",111,103,,8,,,
"Servicios sociales y de salud (149)",45,38,,7,,,
"Otras activ. serv.comun.soc y personales (150)",70,11,19,20,1,19,
"Hogares privados con servicio doméstico (151)",51,,,,,,51
"Actividad economica no especificada (153)",191,13,61,30,,87,
"Hombres (154)",7613,238,1564,4493,147,1168,3
"Agric., ganadería, caza y silvicultura (155)",6262,12,891,4131,129,1099,
"Explotación de minas y canteras (157)",139,3,131,5,,,
"Industrias manufactureras (158)",150,6,65,65,5,9,
"Suministro de electricidad, gas y agua (159)",5,,4,1,,,
"Construcción (160)",381,4,319,44,2,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",157,19,9,116,5,8,
"Venta, mant.y rep. veh.autom.y motoc. (162)",16,1,8,7,,,
"Comercio al por mayor (163)",21,10,,9,2,,
"Comercio al por menor (164)",120,8,1,100,3,8,
"Hoteles y restaurantes (165)",15,6,1,5,1,2,
"Trans., almac. y comunicaciones (166)",145,19,26,93,4,3,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",46,35,7,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",110,42,68,,,,
"Enseñanza (170)",63,60,,3,,,
"Servicios sociales y de salud (171)",25,18,,7,,,
"Otras activ. serv.comun.soc y personales (172)",51,6,15,13,1,16,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",59,6,28,6,,19,
"Mujeres (176)",1865,128,312,544,18,815,48
"Agric., ganadería, caza y silvicultura (177)",1254,,237,306,12,699,
"Explotación de minas y canteras (179)",4,1,3,,,,
"Industrias manufactureras (180)",24,,8,14,2,,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",11,,10,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",174,9,,140,1,24,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",15,5,,4,,6,
"Comercio al por menor (186)",158,3,,136,1,18,
"Hoteles y restaurantes (187)",92,14,10,47,2,19,
"Trans., almac. y comunicaciones (188)",6,2,2,,1,1,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",9,8,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",22,17,5,,,,
"Enseñanza (192)",48,43,,5,,,
"Servicios sociales y de salud (193)",20,20,,,,,
"Otras activ. serv.comun.soc y personales (194)",19,5,4,7,,3,
"Hogares privados con servicio doméstico (195)",48,,,,,,48
"Actividad economica no especificada (197)",132,7,33,24,,68,
