"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",148,5,49,73,2,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1154,19,459,8,,662,6,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",81,12,18,37,,14,,
"Desocupado (103)",688,,,,,,,688
"Mujeres (104)",936,69,70,287,9,341,77,83
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",54,43,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,11,,,1,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",32,1,,28,3,,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",171,,,168,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",48,,8,39,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,5,3,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",474,5,50,8,2,332,77,
"Ocupación no especificada (115)",43,1,7,30,,5,,
"Desocupado (116)",83,,,,,,,83
