"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",113,111,,89,16,4,,2,,,2,145
"De 25 a 29 años (024)",120,118,1,68,33,13,3,,,,2,186
"De 30 a 34 años (025)",98,96,,32,30,21,11,2,,,2,213
"De 35 a 39 años (026)",95,95,1,27,26,11,22,8,,,,258
"De 40 a 44 años (027)",74,72,,10,15,15,24,5,3,,2,246
"De 45 a 49 años (028)",71,70,,15,17,16,11,8,1,2,1,228
"De 50 y más años (029)",150,147,2,25,27,21,46,17,6,3,3,535
"Casado(a) (030)",9547,9421,39,675,1387,1715,3004,1756,695,150,126,40627
"De 12 a 14 años (031)",4,,,,,,,,,,4,
"De 15 a 19 años (032)",38,26,,14,6,5,1,,,,12,45
"De 20 a 24 años (033)",365,355,4,102,165,57,27,,,,10,717
"De 25 a 29 años (034)",913,903,5,112,246,308,213,16,3,,10,2546
"De 30 a 34 años (035)",1228,1210,2,80,235,305,466,109,13,,18,4304
"De 35 a 39 años (036)",1427,1416,2,60,216,275,500,288,72,3,11,6001
"De 40 a 44 años (037)",1289,1280,4,41,137,210,436,306,127,19,9,6099
"De 45 a 49 años (038)",1103,1094,7,44,99,148,363,257,139,37,9,5543
"De 50 y más años (039)",3180,3137,15,222,283,407,998,780,341,91,43,15372
"Viudo(a) (040)",2574,2515,30,223,321,415,805,516,173,32,59,10800
"De 15 a 19 años (042)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (043)",10,9,,5,2,2,,,,,1,15
"De 25 a 29 años (044)",21,20,,4,6,7,2,1,,,1,51
"De 30 a 34 años (045)",33,33,,5,5,12,10,1,,,,99
"De 35 a 39 años (046)",77,77,1,5,16,18,26,9,2,,,279
"De 40 a 44 años (047)",113,111,,3,19,23,33,29,4,,2,472
"De 45 a 49 años (048)",169,168,,7,19,28,52,46,16,,1,796
"De 50 y más años (049)",2148,2096,29,193,254,325,682,430,151,32,52,9087
"Divorciado(a) (050)",92,88,1,23,15,14,25,3,7,,4,283
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",9,9,,6,2,,1,,,,,14
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",9,9,,4,2,,3,,,,,21
"De 35 a 39 años (056)",13,12,,2,2,4,3,,1,,1,39
"De 40 a 44 años (057)",7,7,,2,1,,2,,2,,,29
"De 45 a 49 años (058)",7,7,,,1,1,4,1,,,,28
"De 50 y más años (059)",45,43,1,9,6,9,12,2,4,,2,150
"Soltero(a) (060)",1202,399,6,278,62,34,19,,,,803,580
"De 12 a 14 años (061)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (062)",41,38,,34,2,2,,,,,3,44
"De 20 a 24 años (063)",452,84,2,69,10,3,,,,,368,98
"De 25 a 29 años (064)",292,54,,40,10,4,,,,,238,72
"De 30 a 34 años (065)",116,57,2,39,11,4,1,,,,59,77
"De 35 a 39 años (066)",101,59,,43,8,5,3,,,,42,86
"De 40 a 44 años (067)",53,26,,10,5,5,6,,,,27,59
"De 45 a 49 años (068)",41,24,1,14,4,2,3,,,,17,40
"De 50 y más años (069)",101,53,1,26,11,9,6,,,,48,99
,,,,,,,,,,,,
"URBANA (080)",7731,7090,18,1467,1484,1269,1686,825,279,62,641,23923
"De 12 a 14 años (081)",10,4,,4,,,,,,,6,4
"De 15 a 19 años (082)",198,151,1,140,10,,,,,,47,160
"De 20 a 24 años (083)",844,602,,402,152,33,12,3,,,242,874
"De 25 a 29 años (084)",1057,883,,339,313,163,63,3,2,,174,1752
"De 30 a 34 años (085)",974,919,1,187,283,238,183,25,1,1,55,2420
"De 35 a 39 años (086)",939,907,1,117,244,216,242,68,19,,32,2882
"De 40 a 44 años (087)",766,744,,54,136,184,236,111,21,2,22,2821
"De 45 a 49 años (088)",665,652,3,54,97,124,210,119,36,9,13,2699
"De 50 y más años (089)",2278,2228,12,170,249,311,740,496,200,50,50,10311
"Conviviente (090)",2639,2512,2,844,686,427,385,129,33,6,127,6300
"De 12 a 14 años (091)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (092)",155,117,1,111,5,,,,,,38,121
"De 20 a 24 años (093)",500,459,,315,113,25,4,2,,,41,646
"De 25 a 29 años (094)",598,573,,234,213,93,33,,,,25,1075
"De 30 a 34 años (095)",487,475,,100,162,118,88,6,,1,12,1193
"De 35 a 39 años (096)",344,341,,34,102,85,96,19,5,,3,1068
"De 40 a 44 años (097)",215,213,,17,39,58,58,37,4,,2,795
"De 45 a 49 años (098)",150,149,1,13,22,24,45,35,8,1,1,619
"De 50 y más años (099)",185,183,,18,30,24,61,30,16,4,2,781
"Separado(a) (100)",392,382,,138,100,53,62,23,4,2,10,967
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",17,14,,13,1,,,,,,3,15
"De 20 a 24 años (103)",35,35,,29,5,,,1,,,,45
"De 25 a 29 años (104)",64,62,,33,21,6,2,,,,2,102
"De 30 a 34 años (105)",55,54,,20,17,12,4,1,,,1,113
"De 35 a 39 años (106)",51,51,,13,18,6,10,4,,,,135
"De 40 a 44 años (107)",47,46,,7,12,7,17,2,1,,1,146
"De 45 a 49 años (108)",43,43,,9,12,11,6,4,,1,,129
"De 50 y más años (109)",78,76,,13,14,11,23,11,3,1,2,281
"Casado(a) (110)",3047,3017,7,242,554,617,912,471,173,41,30,12154
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",8,5,,3,2,,,,,,3,7
"De 20 a 24 años (113)",67,63,,21,29,5,8,,,,4,127
"De 25 a 29 años (114)",211,208,,45,71,59,28,3,2,,3,517
"De 30 a 34 años (115)",342,336,,39,95,98,85,18,1,,6,1013
"De 35 a 39 años (116)",446,444,1,33,114,112,128,44,12,,2,1528
"De 40 a 44 años (117)",426,423,,18,75,107,145,62,14,2,3,1664
"De 45 a 49 años (118)",382,381,2,18,50,80,130,67,27,7,1,1665
"De 50 y más años (119)",1164,1157,4,65,118,156,388,277,117,32,7,5633
"Viudo(a) (120)",898,889,8,68,99,136,298,202,65,13,9,3972
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (125)",13,13,,3,1,6,3,,,,,35
"De 35 a 39 años (126)",23,23,,2,7,6,6,1,1,,,73
"De 40 a 44 años (127)",39,38,,3,4,9,11,10,1,,1,157
"De 45 a 49 años (128)",53,52,,2,8,6,22,13,1,,1,227
"De 50 y más años (129)",766,759,8,58,77,107,256,178,62,13,7,3470
"Divorciado(a) (130)",45,44,,7,5,10,18,,4,,1,160
"De 20 a 24 años (133)",2,2,,2,,,,,,,,2
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",5,5,,2,,,3,,,,,15
"De 35 a 39 años (136)",5,5,,1,,3,,,1,,,18
"De 40 a 44 años (137)",5,5,,1,1,,2,,1,,,20
"De 45 a 49 años (138)",6,6,,,1,1,4,,,,,21
"De 50 y más años (139)",21,20,,1,2,6,9,,2,,1,82
"Soltero(a) (140)",710,246,1,168,40,26,11,,,,464,370
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",18,15,,13,2,,,,,,3,17
"De 20 a 24 años (143)",239,42,,35,5,2,,,,,197,51
"De 25 a 29 años (144)",180,36,,27,5,4,,,,,144,49
"De 30 a 34 años (145)",72,36,1,23,8,4,,,,,36,51
"De 35 a 39 años (146)",70,43,,34,3,4,2,,,,27,60
"De 40 a 44 años (147)",34,19,,8,5,3,3,,,,15,39
"De 45 a 49 años (148)",31,21,,12,4,2,3,,,,10,38
"De 50 y más años (149)",64,33,,15,8,7,3,,,,31,64
,,,,,,,,,,,,
"RURAL (160)",12589,11929,87,1856,1958,1968,3298,1896,718,148,660,46049
"De 12 a 14 años (161)",29,6,,5,1,,,,,,23,7
"De 15 a 19 años (162)",379,308,2,261,33,9,3,,,,71,366
"De 20 a 24 años (163)",1481,1254,16,638,418,142,35,5,,,227,2078
"De 25 a 29 años (164)",1625,1502,9,300,439,433,299,21,1,,123,3881
"De 30 a 34 años (165)",1461,1422,6,115,288,333,540,127,13,,39,4960
"De 35 a 39 años (166)",1474,1446,4,82,192,252,528,312,72,4,28,6212
"De 40 a 44 años (167)",1263,1240,4,39,111,172,428,322,143,21,23,6152
"De 45 a 49 años (168)",1051,1033,7,58,82,112,319,270,149,36,18,5379
"De 50 y más años (169)",3826,3718,39,358,394,515,1146,839,340,87,108,17014
"Conviviente (170)",3501,3339,23,980,805,531,629,275,79,17,162,9533
"De 12 a 14 años (171)",21,3,,3,,,,,,,18,3
"De 15 a 19 años (172)",299,242,2,208,28,2,2,,,,57,278
"De 20 a 24 años (173)",876,829,10,454,262,84,15,4,,,47,1317
"De 25 a 29 años (174)",737,716,3,181,243,171,111,7,,,21,1701
"De 30 a 34 años (175)",464,461,3,42,126,111,144,34,1,,3,1473
"De 35 a 39 años (176)",356,353,1,28,66,70,120,56,11,1,3,1363
"De 40 a 44 años (177)",278,275,,10,31,45,105,56,24,4,3,1273
"De 45 a 49 años (178)",175,173,1,19,17,17,51,42,21,5,2,824
"De 50 y más años (179)",295,287,3,35,32,31,81,76,22,7,8,1301
"Separado(a) (180)",373,363,4,162,66,48,55,19,6,3,10,882
"De 12 a 14 años (181)",2,,,,,,,,,,2,
"De 15 a 19 años (182)",23,21,,20,1,,,,,,2,22
"De 20 a 24 años (183)",78,76,,60,11,4,,1,,,2,100
"De 25 a 29 años (184)",56,56,1,35,12,7,1,,,,,84
"De 30 a 34 años (185)",43,42,,12,13,9,7,1,,,1,100
"De 35 a 39 años (186)",44,44,1,14,8,5,12,4,,,,123
"De 40 a 44 años (187)",27,26,,3,3,8,7,3,2,,1,100
"De 45 a 49 años (188)",28,27,,6,5,5,5,4,1,1,1,99
"De 50 y más años (189)",72,71,2,12,13,10,23,6,3,2,1,254
"Casado(a) (190)",6500,6404,32,433,833,1098,2092,1285,522,109,96,28473
"De 12 a 14 años (191)",3,,,,,,,,,,3,
"De 15 a 19 años (192)",30,21,,11,4,5,1,,,,9,38
"De 20 a 24 años (193)",298,292,4,81,136,52,19,,,,6,590
"De 25 a 29 años (194)",702,695,5,67,175,249,185,13,1,,7,2029
"De 30 a 34 años (195)",886,874,2,41,140,207,381,91,12,,12,3291
"De 35 a 39 años (196)",981,972,1,27,102,163,372,244,60,3,9,4473
"De 40 a 44 años (197)",863,857,4,23,62,103,291,244,113,17,6,4435
"De 45 a 49 años (198)",721,713,5,26,49,68,233,190,112,30,8,3878
"De 50 y más años (199)",2016,1980,11,157,165,251,610,503,224,59,36,9739
"Viudo(a) (200)",1676,1626,22,155,222,279,507,314,108,19,50,6828
"De 15 a 19 años (202)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (203)",9,8,,5,2,1,,,,,1,12
"De 25 a 29 años (204)",18,17,,4,4,6,2,1,,,1,44
"De 30 a 34 años (205)",20,20,,2,4,6,7,1,,,,64
"De 35 a 39 años (206)",54,54,1,3,9,12,20,8,1,,,206
"De 40 a 44 años (207)",74,73,,,15,14,22,19,3,,1,315
"De 45 a 49 años (208)",116,116,,5,11,22,30,33,15,,,569
"De 50 y más años (209)",1382,1337,21,135,177,218,426,252,89,19,45,5617
"Divorciado(a) (210)",47,44,1,16,10,4,7,3,3,,3,123
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",7,7,,4,2,,1,,,,,12
"De 30 a 34 años (215)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (216)",8,7,,1,2,1,3,,,,1,21
"De 40 a 44 años (217)",2,2,,1,,,,,1,,,9
"De 45 a 49 años (218)",1,1,,,,,,1,,,,7
"De 50 y más años (219)",24,23,1,8,4,3,3,2,2,,1,68
"Soltero(a) (220)",492,153,5,110,22,8,8,,,,339,210
"De 12 a 14 años (221)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (222)",23,23,,21,,2,,,,,,27
"De 20 a 24 años (223)",213,42,2,34,5,1,,,,,171,47
"De 25 a 29 años (224)",112,18,,13,5,,,,,,94,23
"De 30 a 34 años (225)",44,21,1,16,3,,1,,,,23,26
"De 35 a 39 años (226)",31,16,,9,5,1,1,,,,15,26
"De 40 a 44 años (227)",19,7,,2,,2,3,,,,12,20
"De 45 a 49 años (228)",10,3,1,2,,,,,,,7,2
"De 50 y más años (229)",37,20,1,11,3,2,3,,,,17,35
