"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",15317,19662,18812,576,95.7,2.9,
"De 12 a 14 años (041)",2125,9,9,2,100,22.2,
"De 15 a 19 años (042)",4058,342,336,101,98.2,29.5,
"De 20 a 24 años (043)",1979,1490,1462,187,98.1,12.6,
"De 25 a 29 años (044)",1597,2167,2122,129,97.9,6,
"De 30 a 34 años (045)",1321,2538,2465,91,97.1,3.6,
"De 35 a 39 años (046)",1315,3116,3006,50,96.5,1.6,
"De 40 a 44 años (047)",915,2659,2537,13,95.4,0.5,
"De 45 a 49 años (048)",746,2524,2407,3,95.4,0.1,
"De 50 y más años (049)",1261,4817,4468,,92.8,,
"Sup. no Univ. incompleta (050)",2239,2309,2246,92,97.3,4,
"De 15 a 19 años (052)",508,34,32,11,94.1,32.4,
"De 20 a 24 años (053)",667,186,182,31,97.8,16.7,
"De 25 a 29 años (054)",284,276,273,23,98.9,8.3,
"De 30 a 34 años (055)",199,355,347,12,97.7,3.4,
"De 35 a 39 años (056)",208,399,393,13,98.5,3.3,
"De 40 a 44 años (057)",123,294,292,2,99.3,0.7,
"De 45 a 49 años (058)",80,173,170,,98.3,,
"De 50 y más años (059)",170,592,557,,94.1,,
"Sup. no Univ. completa (060)",2517,4005,3854,107,96.2,2.7,
"De 20 a 24 años (063)",337,130,125,19,96.2,14.6,
"De 25 a 29 años (064)",511,376,369,33,98.1,8.8,
"De 30 a 34 años (065)",454,577,573,23,99.3,4,
"De 35 a 39 años (066)",353,625,613,21,98.1,3.4,
"De 40 a 44 años (067)",289,595,568,10,95.5,1.7,
"De 45 a 49 años (068)",194,438,421,1,96.1,0.2,
"De 50 y más años (069)",379,1264,1185,,93.8,,
"Sup. Univ. incompleta (070)",1363,1365,1320,46,96.7,3.4,
"De 15 a 19 años (072)",316,26,21,5,80.8,19.2,
"De 20 a 24 años (073)",414,102,100,15,98,14.7,
"De 25 a 29 años (074)",194,171,171,16,100,9.4,
"De 30 a 34 años (075)",88,146,143,6,97.9,4.1,
"De 35 a 39 años (076)",106,193,192,2,99.5,1,
"De 40 a 44 años (077)",76,180,169,2,93.9,1.1,
"De 45 a 49 años (078)",60,159,156,,98.1,,
"De 50 y más años (079)",109,388,368,,94.8,,
"Sup. Univ. completa (080)",2373,3669,3533,90,96.3,2.5,
"De 20 a 24 años (083)",213,70,69,14,98.6,20,
"De 25 a 29 años (084)",421,258,252,26,97.7,10.1,
"De 30 a 34 años (085)",397,439,432,31,98.4,7.1,
"De 35 a 39 años (086)",376,596,577,12,96.8,2,
"De 40 a 44 años (087)",330,646,630,6,97.5,0.9,
"De 45 a 49 años (088)",210,447,433,1,96.9,0.2,
"De 50 y más años (089)",426,1213,1140,,94,,
,,,,,,,
"URBANA (100)",29337,66524,61209,966,92,1.5,
"De 12 a 14 años (101)",2407,7,7,1,100,14.3,
"De 15 a 19 años (102)",3844,395,382,107,96.7,27.1,
"De 20 a 24 años (103)",3104,1938,1891,248,97.6,12.8,
"De 25 a 29 años (104)",2911,3639,3567,240,98,6.6,
"De 30 a 34 años (105)",2738,5221,5072,171,97.1,3.3,
"De 35 a 39 años (106)",2826,6928,6669,142,96.3,2,
"De 40 a 44 años (107)",2389,7328,6979,49,95.2,0.7,
"De 45 a 49 años (108)",1958,7021,6628,8,94.4,0.1,
"De 50 y más años (109)",7160,34047,30014,,88.2,,
"Sin nivel (110)",2740,14029,11939,24,85.1,0.2,
"De 12 a 14 años (111)",11,1,1,,100,,
"De 15 a 19 años (112)",35,17,15,,88.2,,
"De 20 a 24 años (113)",48,53,50,3,94.3,5.7,
"De 25 a 29 años (114)",52,117,111,7,94.9,6,
"De 30 a 34 años (115)",118,314,300,5,95.5,1.6,
"De 35 a 39 años (116)",124,407,385,7,94.6,1.7,
"De 40 a 44 años (117)",159,675,627,2,92.9,0.3,
"De 45 a 49 años (118)",185,925,860,,93,,
"De 50 y más años (119)",2008,11520,9590,,83.2,,
"Educacion Inicial (120)",28,29,29,1,100,3.4,
"De 12 a 14 años (121)",4,,,,,,
"De 15 a 19 años (122)",7,,,,,,
"De 20 a 24 años (123)",6,6,6,,100,,
"De 25 a 29 años (124)",5,8,8,,100,,
"De 30 a 34 años (125)",5,13,13,1,100,7.7,
"De 35 a 39 años (126)",1,2,2,,100,,
"Primaria (130)",7985,26757,24570,243,91.8,0.9,
"De 12 a 14 años (131)",912,1,1,,100,,
"De 15 a 19 años (132)",348,102,99,29,97.1,28.4,
"De 20 a 24 años (133)",368,412,401,42,97.3,10.2,
"De 25 a 29 años (134)",484,941,921,55,97.9,5.8,
"De 30 a 34 años (135)",623,1615,1560,41,96.6,2.5,
"De 35 a 39 años (136)",758,2511,2387,53,95.1,2.1,
"De 40 a 44 años (137)",757,2980,2819,18,94.6,0.6,
"De 45 a 49 años (138)",677,2987,2780,5,93.1,0.2,
"De 50 y más años (139)",3058,15208,13602,,89.4,,
"Secundaria (140)",10859,14910,14239,389,95.5,2.6,
"De 12 a 14 años (141)",1480,5,5,1,100,20,
"De 15 a 19 años (142)",2755,220,218,64,99.1,29.1,
"De 20 a 24 años (143)",1265,1011,990,128,97.9,12.7,
"De 25 a 29 años (144)",1133,1582,1549,88,97.9,5.6,
"De 30 a 34 años (145)",944,1862,1804,58,96.9,3.1,
"De 35 a 39 años (146)",955,2279,2203,38,96.7,1.7,
"De 40 a 44 años (147)",702,2051,1953,11,95.2,0.5,
"De 45 a 49 años (148)",577,1935,1848,1,95.5,0.1,
"De 50 y más años (149)",1048,3965,3669,,92.5,,
"Sup. no Univ. incompleta (150)",1930,2169,2110,86,97.3,4,
"De 15 a 19 años (152)",420,31,30,10,96.8,32.3,
"De 20 a 24 años (153)",549,171,167,30,97.7,17.5,
"De 25 a 29 años (154)",240,250,247,21,98.8,8.4,
"De 30 a 34 años (155)",174,324,316,11,97.5,3.4,
"De 35 a 39 años (156)",192,372,367,12,98.7,3.2,
"De 40 a 44 años (157)",117,283,281,2,99.3,0.7,
"De 45 a 49 años (158)",75,168,165,,98.2,,
"De 50 y más años (159)",163,570,537,,94.2,,
"Sup. no Univ. completa (160)",2300,3789,3652,94,96.4,2.5,
"De 20 a 24 años (163)",297,122,117,17,95.9,13.9,
"De 25 a 29 años (164)",444,342,337,30,98.5,8.8,
"De 30 a 34 años (165)",415,531,527,19,99.2,3.6,
"De 35 a 39 años (166)",332,597,585,18,98,3,
"De 40 a 44 años (167)",262,547,532,9,97.3,1.6,
"De 45 a 49 años (168)",188,429,412,1,96,0.2,
"De 50 y más años (169)",362,1221,1142,,93.5,,
"Sup. Univ. incompleta (170)",1236,1290,1252,43,97.1,3.3,
"De 15 a 19 años (172)",279,25,20,4,80,16,
"De 20 a 24 años (173)",378,97,95,14,97.9,14.4,
"De 25 a 29 años (174)",168,155,155,15,100,9.7,
"De 30 a 34 años (175)",81,142,139,6,97.9,4.2,
"De 35 a 39 años (176)",102,187,186,2,99.5,1.1,
"De 40 a 44 años (177)",70,167,158,2,94.6,1.2,
"De 45 a 49 años (178)",53,143,141,,98.6,,
"De 50 y más años (179)",105,374,358,,95.7,,
"Sup. Univ. completa (180)",2259,3551,3418,86,96.3,2.4,
"De 20 a 24 años (183)",193,66,65,14,98.5,21.2,
"De 25 a 29 años (184)",385,244,239,24,98,9.8,
"De 30 a 34 años (185)",378,420,413,30,98.3,7.1,
"De 35 a 39 años (186)",362,573,554,12,96.7,2.1,
"De 40 a 44 años (187)",322,625,609,5,97.4,0.8,
"De 45 a 49 años (188)",203,434,422,1,97.2,0.2,
"De 50 y más años (189)",416,1189,1116,,93.9,,
,,,,,,,
"RURAL (200)",14960,41707,37520,588,90,1.4,
"De 12 a 14 años (201)",1464,5,5,1,100,20,
"De 15 a 19 años (202)",2015,287,272,79,94.8,27.5,
"De 20 a 24 años (203)",1641,1378,1343,152,97.5,11,
"De 25 a 29 años (204)",1429,2277,2216,137,97.3,6,
"De 30 a 34 años (205)",1222,2881,2782,102,96.6,3.5,
"De 35 a 39 años (206)",1300,4174,3952,74,94.7,1.8,
"De 40 a 44 años (207)",1073,4376,4089,29,93.4,0.7,
"De 45 a 49 años (208)",965,4563,4189,14,91.8,0.3,
"De 50 y más años (209)",3851,21766,18672,,85.8,,
"Sin nivel (210)",2438,13332,11274,31,84.6,0.2,
"De 12 a 14 años (211)",15,,,,,,
"De 15 a 19 años (212)",26,9,9,2,100,22.2,
"De 20 a 24 años (213)",37,45,43,2,95.6,4.4,
"De 25 a 29 años (214)",67,135,128,7,94.8,5.2,
"De 30 a 34 años (215)",83,221,211,4,95.5,1.8,
"De 35 a 39 años (216)",119,465,438,11,94.2,2.4,
"De 40 a 44 años (217)",132,664,620,4,93.4,0.6,
"De 45 a 49 años (218)",172,995,902,1,90.7,0.1,
"De 50 y más años (219)",1787,10798,8923,,82.6,,
"Educacion Inicial (220)",6,21,17,,81,,
"De 15 a 19 años (222)",1,,,,,,
"De 30 a 34 años (225)",3,11,8,,72.7,,
"De 35 a 39 años (226)",2,10,9,,90,,
"Primaria (230)",7291,23053,21135,347,91.7,1.5,
"De 12 a 14 años (231)",804,1,1,,100,,
"De 15 a 19 años (232)",560,152,142,39,93.4,25.7,
"De 20 a 24 años (233)",676,822,796,87,96.8,10.6,
"De 25 a 29 años (234)",725,1467,1428,82,97.3,5.6,
"De 30 a 34 años (235)",669,1873,1802,60,96.2,3.2,
"De 35 a 39 años (236)",764,2778,2619,47,94.3,1.7,
"De 40 a 44 años (237)",681,3011,2806,21,93.2,0.7,
"De 45 a 49 años (238)",599,2936,2688,11,91.6,0.4,
"De 50 y más años (239)",1813,10013,8853,,88.4,,
"Secundaria (240)",4458,4752,4573,186,96.2,3.9,
"De 12 a 14 años (241)",645,4,4,1,100,25,
"De 15 a 19 años (242)",1303,122,118,36,96.7,29.5,
"De 20 a 24 años (243)",714,479,472,59,98.5,12.3,
"De 25 a 29 años (244)",464,585,573,41,97.9,7,
"De 30 a 34 años (245)",377,676,661,33,97.8,4.9,
"De 35 a 39 años (246)",360,837,803,12,95.9,1.4,
"De 40 a 44 años (247)",213,608,584,2,96.1,0.3,
"De 45 a 49 años (248)",169,589,559,2,94.9,0.3,
"De 50 y más años (249)",213,852,799,,93.8,,
"Sup. no Univ. incompleta (250)",309,140,136,5,97.1,3.6,
"De 15 a 19 años (252)",88,3,2,1,66.7,33.3,
"De 20 a 24 años (253)",118,15,15,1,100,6.7,
"De 25 a 29 años (254)",44,26,26,1,100,3.8,
"De 30 a 34 años (255)",25,31,31,1,100,3.2,
"De 35 a 39 años (256)",16,27,26,1,96.3,3.7,
"De 40 a 44 años (257)",6,11,11,,100,,
"De 45 a 49 años (258)",5,5,5,,100,,
"De 50 y más años (259)",7,22,20,,90.9,,
"Sup. no Univ. completa (260)",217,216,202,12,93.5,5.6,
"De 20 a 24 años (263)",40,8,8,2,100,25,
"De 25 a 29 años (264)",67,34,32,3,94.1,8.8,
"De 30 a 34 años (265)",39,46,46,3,100,6.5,
"De 35 a 39 años (266)",21,28,28,3,100,10.7,
"De 40 a 44 años (267)",27,48,36,1,75,2.1,
"De 45 a 49 años (268)",6,9,9,,100,,
"De 50 y más años (269)",17,43,43,,100,,
"Sup. Univ. incompleta (270)",127,75,68,3,90.7,4,
"De 15 a 19 años (272)",37,1,1,1,100,100,
"De 20 a 24 años (273)",36,5,5,1,100,20,
"De 25 a 29 años (274)",26,16,16,1,100,6.3,
"De 30 a 34 años (275)",7,4,4,,100,,
"De 35 a 39 años (276)",4,6,6,,100,,
"De 40 a 44 años (277)",6,13,11,,84.6,,
"De 45 a 49 años (278)",7,16,15,,93.8,,
"De 50 y más años (279)",4,14,10,,71.4,,
"Sup. Univ. completa (280)",114,118,115,4,97.5,3.4,
"De 20 a 24 años (283)",20,4,4,,100,,
"De 25 a 29 años (284)",36,14,13,2,92.9,14.3,
"De 30 a 34 años (285)",19,19,19,1,100,5.3,
"De 35 a 39 años (286)",14,23,23,,100,,
"De 40 a 44 años (287)",8,21,21,1,100,4.8,
"De 45 a 49 años (288)",7,13,11,,84.6,,
"De 50 y más años (289)",10,24,24,,100,,
