"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHUMBIVILCAS (000)",23119,1665,1791,12590,135,6828,110
"Agric., ganadería, caza y silvicultura (001)",16680,18,451,10190,85,5936,
"Pesca (002)",10,,2,5,,3,
"Explotación de minas y canteras (003)",398,23,290,65,1,19,
"Industrias manufactureras (004)",811,6,123,504,2,176,
"Suministro de electricidad, gas y agua (005)",9,3,6,,,,
"Construcción (006)",1032,11,647,181,9,184,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1227,45,12,938,18,214,
"Venta, mant.y rep. veh.autom.y motoc. (008)",46,2,8,26,5,5,
"Comercio al por mayor (009)",22,2,,15,2,3,
"Comercio al por menor (010)",1159,41,4,897,11,206,
"Hoteles y restaurantes (011)",309,64,10,175,4,56,
"Trans., almac. y comunicaciones (012)",191,47,21,93,3,27,
"Intermediación financiera (013)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (014)",108,65,8,28,2,5,
"Admin.pub. y defensa; p. segur.soc.afil (015)",349,208,141,,,,
"Enseñanza (016)",998,954,1,31,1,11,
"Servicios sociales y de salud (017)",126,117,,8,,1,
"Otras activ. serv.comun.soc y personales (018)",103,46,5,38,5,9,
"Hogares privados con servicio doméstico (019)",110,,,,,,110
"Actividad economica no especificada (021)",653,53,74,334,5,187,
"Hombres (022)",14366,1052,1513,9366,90,2311,34
"Agric., ganadería, caza y silvicultura (023)",10405,17,272,8166,60,1890,
"Pesca (024)",10,,2,5,,3,
"Explotación de minas y canteras (025)",378,22,273,63,1,19,
"Industrias manufactureras (026)",446,4,95,267,1,79,
"Suministro de electricidad, gas y agua (027)",9,3,6,,,,
"Construcción (028)",982,11,629,175,9,158,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",482,20,12,389,6,55,
"Venta, mant.y rep. veh.autom.y motoc. (030)",41,2,8,24,3,4,
"Comercio al por mayor (031)",14,2,,10,2,,
"Comercio al por menor (032)",427,16,4,355,1,51,
"Hoteles y restaurantes (033)",56,13,4,24,,15,
"Trans., almac. y comunicaciones (034)",172,41,21,86,3,21,
"Intermediación financiera (035)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (036)",84,47,7,24,2,4,
"Admin.pub. y defensa; p. segur.soc.afil (037)",300,166,134,,,,
"Enseñanza (038)",630,603,1,17,1,8,
"Servicios sociales y de salud (039)",44,37,,7,,,
"Otras activ. serv.comun.soc y personales (040)",65,31,3,23,4,4,
"Hogares privados con servicio doméstico (041)",34,,,,,,34
"Actividad economica no especificada (043)",265,33,54,120,3,55,
"Mujeres (044)",8753,613,278,3224,45,4517,76
"Agric., ganadería, caza y silvicultura (045)",6275,1,179,2024,25,4046,
"Explotación de minas y canteras (047)",20,1,17,2,,,
"Industrias manufactureras (048)",365,2,28,237,1,97,
"Construcción (050)",50,,18,6,,26,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",745,25,,549,12,159,
"Venta, mant.y rep. veh.autom.y motoc. (052)",5,,,2,2,1,
"Comercio al por mayor (053)",8,,,5,,3,
"Comercio al por menor (054)",732,25,,542,10,155,
"Hoteles y restaurantes (055)",253,51,6,151,4,41,
"Trans., almac. y comunicaciones (056)",19,6,,7,,6,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",24,18,1,4,,1,
"Admin.pub. y defensa; p. segur.soc.afil (059)",49,42,7,,,,
"Enseñanza (060)",368,351,,14,,3,
"Servicios sociales y de salud (061)",82,80,,1,,1,
"Otras activ. serv.comun.soc y personales (062)",38,15,2,15,1,5,
"Hogares privados con servicio doméstico (063)",76,,,,,,76
"Actividad economica no especificada (065)",388,20,20,214,2,132,
,,,,,,,
"URBANA (066)",5769,1319,757,2660,49,928,56
"Agric., ganadería, caza y silvicultura (067)",1965,13,137,1240,12,563,
"Pesca (068)",3,,1,,,2,
"Explotación de minas y canteras (069)",194,21,148,23,,2,
"Industrias manufactureras (070)",300,5,64,182,1,48,
"Suministro de electricidad, gas y agua (071)",5,3,2,,,,
"Construcción (072)",415,8,294,75,5,33,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",962,41,9,734,16,162,
"Venta, mant.y rep. veh.autom.y motoc. (074)",37,2,6,21,5,3,
"Comercio al por mayor (075)",14,1,,9,1,3,
"Comercio al por menor (076)",911,38,3,704,10,156,
"Hoteles y restaurantes (077)",257,55,6,148,3,45,
"Trans., almac. y comunicaciones (078)",154,40,16,74,2,22,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",86,55,2,25,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (081)",185,157,28,,,,
"Enseñanza (082)",764,740,1,22,,1,
"Servicios sociales y de salud (083)",101,94,,6,,1,
"Otras activ. serv.comun.soc y personales (084)",80,38,2,32,4,4,
"Hogares privados con servicio doméstico (085)",56,,,,,,56
"Actividad economica no especificada (087)",238,45,47,99,4,43,
"Hombres (088)",3488,819,671,1607,28,346,17
"Agric., ganadería, caza y silvicultura (089)",1256,12,98,941,9,196,
"Pesca (090)",3,,1,,,2,
"Explotación de minas y canteras (091)",190,20,145,23,,2,
"Industrias manufactureras (092)",200,4,48,114,,34,
"Suministro de electricidad, gas y agua (093)",5,3,2,,,,
"Construcción (094)",396,8,284,71,5,28,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",331,16,9,262,5,39,
"Venta, mant.y rep. veh.autom.y motoc. (096)",32,2,6,19,3,2,
"Comercio al por mayor (097)",7,1,,5,1,,
"Comercio al por menor (098)",292,13,3,238,1,37,
"Hoteles y restaurantes (099)",43,9,2,21,,11,
"Trans., almac. y comunicaciones (100)",137,35,16,67,2,17,
"Intermediación financiera (101)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (102)",66,41,1,21,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (103)",145,122,23,,,,
"Enseñanza (104)",474,458,1,14,,1,
"Servicios sociales y de salud (105)",40,35,,5,,,
"Otras activ. serv.comun.soc y personales (106)",50,25,1,19,3,2,
"Hogares privados con servicio doméstico (107)",17,,,,,,17
"Actividad economica no especificada (109)",131,27,40,49,2,13,
"Mujeres (110)",2281,500,86,1053,21,582,39
"Agric., ganadería, caza y silvicultura (111)",709,1,39,299,3,367,
"Explotación de minas y canteras (113)",4,1,3,,,,
"Industrias manufactureras (114)",100,1,16,68,1,14,
"Construcción (116)",19,,10,4,,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",631,25,,472,11,123,
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,2,2,1,
"Comercio al por mayor (119)",7,,,4,,3,
"Comercio al por menor (120)",619,25,,466,9,119,
"Hoteles y restaurantes (121)",214,46,4,127,3,34,
"Trans., almac. y comunicaciones (122)",17,5,,7,,5,
"Activid.inmobil., empres. y alquileres (124)",20,14,1,4,,1,
