"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",2,,,,,1,,1
"De 40 a 44 años (057)",3,,,,,1,1,1
"De 45 a 49 años (058)",2,,,,1,,,1
"De 50 y más años (059)",8,2,3,1,2,,,
"Soltero(a) (060)",579,2,5,17,34,78,137,306
"De 15 a 19 años (062)",13,,,,,,10,3
"De 20 a 24 años (063)",111,,,,,1,39,71
"De 25 a 29 años (064)",134,,,,,5,39,90
"De 30 a 34 años (065)",95,,,,,21,28,46
"De 35 a 39 años (066)",60,,,,2,15,13,30
"De 40 a 44 años (067)",51,,,,7,17,6,21
"De 45 a 49 años (068)",37,,,,9,12,2,14
"De 50 y más años (069)",78,2,5,17,16,7,,31
,,,,,,,,
"URBANA (080)",3190,50,139,333,456,572,893,747
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",47,,,,,,28,19
"De 20 a 24 años (083)",210,,,,,1,136,73
"De 25 a 29 años (084)",345,,,,,15,233,97
"De 30 a 34 años (085)",301,,,,,57,172,72
"De 35 a 39 años (086)",341,,,,6,101,165,69
"De 40 a 44 años (087)",299,,,,19,123,103,54
"De 45 a 49 años (088)",264,,,,58,113,46,47
"De 50 y más años (089)",1381,50,139,333,373,162,10,314
"Conviviente (090)",979,1,8,26,71,170,522,181
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",31,,,,,,19,12
"De 20 a 24 años (093)",118,,,,,,88,30
"De 25 a 29 años (094)",204,,,,,9,157,38
"De 30 a 34 años (095)",138,,,,,17,102,19
"De 35 a 39 años (096)",136,,,,1,32,90,13
"De 40 a 44 años (097)",115,,,,4,46,47,18
"De 45 a 49 años (098)",66,,,,14,29,15,8
"De 50 y más años (099)",169,1,8,26,52,37,4,41
"Separado(a) (100)",269,3,6,21,37,63,73,66
"De 15 a 19 años (102)",6,,,,,,2,4
"De 20 a 24 años (103)",18,,,,,,15,3
"De 25 a 29 años (104)",35,,,,,3,22,10
"De 30 a 34 años (105)",31,,,,,12,12,7
"De 35 a 39 años (106)",37,,,,1,13,12,11
"De 40 a 44 años (107)",19,,,,1,9,7,2
"De 45 a 49 años (108)",25,,,,3,14,3,5
"De 50 y más años (109)",98,3,6,21,32,12,,24
"Casado(a) (110)",1157,13,48,162,254,267,209,204
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",17,,,,,,10,7
"De 25 a 29 años (114)",34,,,,,,27,7
"De 30 a 34 años (115)",69,,,,,13,45,11
"De 35 a 39 años (116)",126,,,,3,46,55,22
"De 40 a 44 años (117)",118,,,,7,52,44,15
"De 45 a 49 años (118)",137,,,,33,59,24,21
"De 50 y más años (119)",655,13,48,162,211,97,4,120
"Viudo(a) (120)",448,30,71,115,72,28,12,120
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",5,,,,,2,1,2
"De 35 a 39 años (126)",6,,,,,2,2,2
"De 40 a 44 años (127)",14,,,,2,5,2,5
"De 45 a 49 años (128)",11,,,,3,4,2,2
"De 50 y más años (129)",407,30,71,115,67,15,2,107
"Divorciado(a) (130)",15,2,3,1,3,3,1,2
"De 25 a 29 años (134)",1,,,,,1,,
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",3,,,,,1,1,1
"De 45 a 49 años (138)",1,,,,1,,,
"De 50 y más años (139)",8,2,3,1,2,,,
"Soltero(a) (140)",322,1,3,8,19,41,76,174
"De 15 a 19 años (142)",8,,,,,,7,1
"De 20 a 24 años (143)",55,,,,,1,21,33
"De 25 a 29 años (144)",69,,,,,2,26,41
"De 30 a 34 años (145)",58,,,,,13,12,33
"De 35 a 39 años (146)",34,,,,1,7,6,20
"De 40 a 44 años (147)",30,,,,5,10,2,13
"De 45 a 49 años (148)",24,,,,4,7,2,11
"De 50 y más años (149)",44,1,3,8,9,1,,22
,,,,,,,,
"RURAL (160)",2303,25,77,202,353,448,686,512
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",39,,,,,,26,13
"De 20 a 24 años (163)",206,,,,,,119,87
"De 25 a 29 años (164)",233,,,,,9,136,88
"De 30 a 34 años (165)",209,,,,,33,136,40
"De 35 a 39 años (166)",226,,,,1,59,120,46
"De 40 a 44 años (167)",230,,,,17,86,97,30
"De 45 a 49 años (168)",197,,,,31,95,46,25
"De 50 y más años (169)",962,25,77,202,304,166,6,182
"Conviviente (170)",791,3,2,21,62,141,405,157
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",26,,,,,,18,8
"De 20 a 24 años (173)",112,,,,,,75,37
"De 25 a 29 años (174)",126,,,,,4,94,28
"De 30 a 34 años (175)",106,,,,,9,79,18
"De 35 a 39 años (176)",123,,,,,32,72,19
"De 40 a 44 años (177)",98,,,,4,33,50,11
"De 45 a 49 años (178)",56,,,,10,25,14,7
"De 50 y más años (179)",143,3,2,21,48,38,3,28
"Separado(a) (180)",161,,4,9,17,32,56,43
"De 15 a 19 años (182)",3,,,,,,3,
"De 20 a 24 años (183)",30,,,,,,20,10
"De 25 a 29 años (184)",19,,,,,1,10,8
"De 30 a 34 años (185)",18,,,,,6,8,4
"De 35 a 39 años (186)",17,,,,,4,7,6
"De 40 a 44 años (187)",11,,,,1,6,4,
"De 45 a 49 años (188)",13,,,,,7,3,3
"De 50 y más años (189)",50,,4,9,16,8,1,12
"Casado(a) (190)",781,6,21,93,194,207,154,106
"De 15 a 19 años (192)",4,,,,,,2,2
"De 20 a 24 años (193)",8,,,,,,6,2
"De 25 a 29 años (194)",22,,,,,1,18,3
"De 30 a 34 años (195)",44,,,,,8,32,4
"De 35 a 39 años (196)",54,,,,,13,32,9
"De 40 a 44 años (197)",92,,,,9,38,35,10
"De 45 a 49 años (198)",103,,,,15,51,28,9
"De 50 y más años (199)",454,6,21,93,170,96,1,67
"Viudo(a) (200)",311,15,48,70,65,30,10,73
"De 15 a 19 años (202)",1,,,,,,,1
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",3,,,,,1,1,1
"De 35 a 39 años (206)",6,,,,,2,2,2
"De 40 a 44 años (207)",8,,,,1,2,4,1
"De 45 a 49 años (208)",11,,,,1,7,1,2
"De 50 y más años (209)",281,15,48,70,63,18,1,66
"Divorciado(a) (210)",2,,,,,1,,1
"De 30 a 34 años (215)",1,,,,,1,,
"De 45 a 49 años (218)",1,,,,,,,1
"Soltero(a) (220)",257,1,2,9,15,37,61,132
"De 15 a 19 años (222)",5,,,,,,3,2
"De 20 a 24 años (223)",56,,,,,,18,38
"De 25 a 29 años (224)",65,,,,,3,13,49
"De 30 a 34 años (225)",37,,,,,8,16,13
"De 35 a 39 años (226)",26,,,,1,8,7,10
"De 40 a 44 años (227)",21,,,,2,7,4,8
"De 45 a 49 años (228)",13,,,,5,5,,3
"De 50 y más años (229)",34,1,2,9,7,6,,9
