"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",81,72,1,67,4,,,,,,9,75
"De 20 a 24 años (023)",274,263,3,201,52,6,1,,,,11,328
"De 25 a 29 años (024)",310,308,,167,101,33,7,,,,2,498
"De 30 a 34 años (025)",312,306,1,129,92,49,31,4,,,6,619
"De 35 a 39 años (026)",291,282,2,91,70,60,50,9,,,9,679
"De 40 a 44 años (027)",327,323,1,62,86,64,72,31,6,1,4,1003
"De 45 a 49 años (028)",285,284,2,47,52,51,78,42,9,3,1,1021
"De 50 y más años (029)",759,751,2,104,82,93,183,162,87,38,8,3568
"Casado(a) (030)",14666,14537,39,1138,1989,2206,3774,2791,1735,865,129,70467
"De 12 a 14 años (031)",6,2,,,2,,,,,,4,4
"De 15 a 19 años (032)",51,37,,30,5,1,1,,,,14,47
"De 20 a 24 años (033)",380,349,2,198,118,24,7,,,,31,536
"De 25 a 29 años (034)",734,725,3,204,288,133,91,6,,,9,1600
"De 30 a 34 años (035)",1260,1243,6,172,395,319,284,62,4,1,17,3580
"De 35 a 39 años (036)",1722,1711,3,103,359,503,528,178,32,5,11,6069
"De 40 a 44 años (037)",1899,1890,5,89,284,415,664,311,97,25,9,7904
"De 45 a 49 años (038)",1857,1848,2,96,200,266,626,408,201,49,9,8914
"De 50 y más años (039)",6757,6732,18,246,338,545,1573,1826,1401,785,25,41813
"Viudo(a) (040)",3533,3497,11,182,279,321,874,939,621,270,36,19916
"De 15 a 19 años (042)",2,,,,,,,,,,2,
"De 20 a 24 años (043)",7,7,,4,2,1,,,,,,11
"De 25 a 29 años (044)",20,20,,8,5,2,3,1,1,,,52
"De 30 a 34 años (045)",32,27,,8,9,7,2,,1,,5,63
"De 35 a 39 años (046)",63,63,,4,16,14,19,10,,,,225
"De 40 a 44 años (047)",98,97,,8,11,20,36,16,6,,1,406
"De 45 a 49 años (048)",125,125,,6,14,22,40,27,13,3,,597
"De 50 y más años (049)",3186,3158,11,144,222,255,774,885,600,267,28,18562
"Divorciado(a) (050)",101,95,,20,23,14,20,15,1,2,6,318
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (054)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",11,9,,3,4,2,,,,,2,17
"De 35 a 39 años (056)",11,11,,2,2,2,4,1,,,,35
"De 40 a 44 años (057)",13,12,,2,6,1,2,1,,,1,33
"De 45 a 49 años (058)",12,12,,5,3,3,1,,,,,24
"De 50 y más años (059)",48,48,,5,8,6,13,13,1,2,,206
"Soltero(a) (060)",3387,1569,23,837,390,209,110,,,,1818,2684
"De 12 a 14 años (061)",27,26,,20,6,,,,,,1,32
"De 15 a 19 años (062)",100,98,,73,19,3,3,,,,2,132
"De 20 a 24 años (063)",791,192,,159,25,8,,,,,599,233
"De 25 a 29 años (064)",697,223,,137,63,20,3,,,,474,335
"De 30 a 34 años (065)",425,191,1,101,46,32,11,,,,234,333
"De 35 a 39 años (066)",353,208,2,96,61,32,17,,,,145,382
"De 40 a 44 años (067)",283,180,3,73,48,34,22,,,,103,359
"De 45 a 49 años (068)",200,127,1,56,31,24,15,,,,73,250
"De 50 y más años (069)",511,324,16,122,91,56,39,,,,187,628
,,,,,,,,,,,,
"URBANA (080)",25520,23790,100,4580,4629,3886,4954,3053,1762,826,1730,90852
"De 12 a 14 años (081)",59,17,,12,5,,,,,,42,22
"De 15 a 19 años (082)",579,452,5,393,42,8,4,,,,127,517
"De 20 a 24 años (083)",2382,1853,16,1297,448,74,14,4,,,529,2503
"De 25 a 29 años (084)",2834,2458,12,955,990,374,121,6,,,376,4597
"De 30 a 34 años (085)",3028,2823,12,641,993,734,394,43,5,1,205,6836
"De 35 a 39 años (086)",3025,2897,9,353,735,848,781,151,17,3,128,8880
"De 40 a 44 años (087)",2844,2759,7,261,502,672,906,325,68,18,85,10050
"De 45 a 49 años (088)",2472,2411,6,204,327,417,805,436,180,36,61,10370
"De 50 y más años (089)",8297,8120,33,464,587,759,1929,2088,1492,768,177,47077
"Conviviente (090)",11410,11103,48,2684,2639,1958,2078,997,498,201,307,35714
"De 12 a 14 años (091)",43,9,,7,2,,,,,,34,11
"De 15 a 19 años (092)",465,356,4,313,31,7,1,,,,109,400
"De 20 a 24 años (093)",1532,1450,13,990,364,68,11,4,,,82,1996
"De 25 a 29 años (094)",1810,1778,11,629,744,295,94,5,,,32,3422
"De 30 a 34 años (095)",1847,1830,5,353,647,513,275,31,5,1,17,4609
"De 35 a 39 años (096)",1598,1586,3,154,399,467,458,93,10,2,12,5049
"De 40 a 44 años (097)",1271,1264,2,84,194,283,472,176,43,10,7,4958
"De 45 a 49 años (098)",972,966,1,59,117,159,323,208,78,21,6,4431
"De 50 y más años (099)",1872,1864,9,95,141,166,444,480,362,167,8,10838
"Separado(a) (100)",1808,1774,9,598,371,245,287,172,66,26,34,5301
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",43,39,1,38,,,,,,,4,38
"De 20 a 24 años (103)",177,172,2,134,35,,1,,,,5,209
"De 25 a 29 años (104)",218,217,,123,66,23,5,,,,1,346
"De 30 a 34 años (105)",221,218,1,98,63,31,22,3,,,3,430
"De 35 a 39 años (106)",215,208,2,62,53,43,40,8,,,7,516
"De 40 a 44 años (107)",237,233,,50,64,48,50,19,1,1,4,685
"De 45 a 49 años (108)",203,202,2,28,36,38,60,29,6,3,1,742
"De 50 y más años (109)",490,484,1,64,54,62,109,113,59,22,6,2334
"Casado(a) (110)",8152,8063,26,712,1238,1366,2048,1393,833,447,89,37181
"De 12 a 14 años (111)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (112)",27,17,,14,3,,,,,,10,20
"De 20 a 24 años (113)",157,136,1,93,38,2,2,,,,21,184
"De 25 a 29 años (114)",342,335,1,120,144,49,20,1,,,7,645
"De 30 a 34 años (115)",655,645,6,120,247,171,92,9,,,10,1578
"De 35 a 39 años (116)",951,942,3,74,239,307,263,48,7,1,9,2975
"De 40 a 44 años (117)",1095,1090,4,67,205,307,356,124,20,7,5,3973
"De 45 a 49 años (118)",1082,1077,2,73,140,185,388,189,88,12,5,4697
"De 50 y más años (119)",3838,3820,9,151,221,345,927,1022,718,427,18,23107
"Viudo(a) (120)",1958,1936,7,108,156,195,471,483,365,151,22,11018
"De 15 a 19 años (122)",2,,,,,,,,,,2,
"De 20 a 24 años (123)",4,4,,2,1,1,,,,,,7
"De 25 a 29 años (124)",12,12,,6,4,1,1,,,,,21
"De 30 a 34 años (125)",21,18,,7,6,4,1,,,,3,35
"De 35 a 39 años (126)",30,30,,3,9,9,7,2,,,,91
"De 40 a 44 años (127)",55,55,,7,8,15,16,5,4,,,206
"De 45 a 49 años (128)",73,73,,3,12,14,26,10,8,,,320
"De 50 y más años (129)",1761,1744,7,80,116,151,420,466,353,151,17,10338
"Divorciado(a) (130)",79,74,,18,20,13,14,8,,1,5,217
"De 20 a 24 años (133)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",9,7,,3,3,1,,,,,2,12
"De 35 a 39 años (136)",10,10,,2,2,2,4,,,,,29
"De 40 a 44 años (137)",12,11,,2,5,1,2,1,,,1,31
"De 45 a 49 años (138)",12,12,,5,3,3,1,,,,,24
"De 50 y más años (139)",31,31,,3,7,6,7,7,,1,,118
"Soltero(a) (140)",2113,840,10,460,205,109,56,,,,1273,1421
"De 12 a 14 años (141)",7,6,,4,2,,,,,,1,8
"De 15 a 19 años (142)",42,40,,28,8,1,3,,,,2,59
"De 20 a 24 años (143)",509,90,,77,10,3,,,,,419,106
"De 25 a 29 años (144)",450,114,,75,32,6,1,,,,336,161
"De 30 a 34 años (145)",275,105,,60,27,14,4,,,,170,172
"De 35 a 39 años (146)",221,121,1,58,33,20,9,,,,100,220
"De 40 a 44 años (147)",174,106,1,51,26,18,10,,,,68,197
"De 45 a 49 años (148)",130,81,1,36,19,18,7,,,,49,156
"De 50 y más años (149)",305,177,7,71,48,29,22,,,,128,342
,,,,,,,,,,,,
"RURAL (160)",17019,16262,62,2390,2594,2300,3809,2790,1607,710,757,70565
"De 12 a 14 años (161)",39,26,,18,8,,,,,,13,34
"De 15 a 19 años (162)",448,388,4,326,51,6,1,,,,60,450
"De 20 a 24 años (163)",1528,1297,6,738,411,117,25,,,,231,2013
"De 25 a 29 años (164)",1788,1624,2,443,600,361,196,21,1,,164,3688
"De 30 a 34 años (165)",1920,1840,5,230,504,478,504,111,7,1,80,5621
"De 35 a 39 años (166)",1889,1837,5,147,324,432,623,250,50,6,52,6884
"De 40 a 44 años (167)",1740,1699,5,83,190,270,615,368,140,28,41,7844
"De 45 a 49 años (168)",1540,1509,1,87,131,176,452,405,190,67,31,7847
"De 50 y más años (169)",6127,6042,34,318,375,460,1393,1635,1219,608,85,36184
"Conviviente (170)",6799,6661,29,1240,1364,1122,1485,853,412,156,138,24526
"De 12 a 14 años (171)",18,5,,2,3,,,,,,13,8
"De 15 a 19 años (172)",327,277,4,236,34,3,,,,,50,313
"De 20 a 24 años (173)",923,888,4,482,298,84,20,,,,35,1411
"De 25 a 29 años (174)",1049,1026,,251,389,252,119,15,,,23,2376
"De 30 a 34 años (175)",1061,1057,4,105,304,290,295,57,2,,4,3236
"De 35 a 39 años (176)",876,873,4,50,152,202,328,110,25,2,3,3325
"De 40 a 44 años (177)",693,692,1,26,63,125,253,158,56,10,1,3231
"De 45 a 49 años (178)",561,558,1,22,41,68,174,156,69,27,3,2980
"De 50 y más años (179)",1291,1285,11,66,80,98,296,357,260,117,6,7646
"Separado(a) (180)",835,816,3,271,168,111,135,76,36,16,19,2491
"De 15 a 19 años (182)",38,33,,29,4,,,,,,5,37
"De 20 a 24 años (183)",97,91,1,67,17,6,,,,,6,119
"De 25 a 29 años (184)",92,91,,44,35,10,2,,,,1,152
"De 30 a 34 años (185)",91,88,,31,29,18,9,1,,,3,189
"De 35 a 39 años (186)",76,74,,29,17,17,10,1,,,2,163
"De 40 a 44 años (187)",90,90,1,12,22,16,22,12,5,,,318
"De 45 a 49 años (188)",82,82,,19,16,13,18,13,3,,,279
"De 50 y más años (189)",269,267,1,40,28,31,74,49,28,16,2,1234
"Casado(a) (190)",6514,6474,13,426,751,840,1726,1398,902,418,40,33286
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",24,20,,16,2,1,1,,,,4,27
"De 20 a 24 años (193)",223,213,1,105,80,22,5,,,,10,352
"De 25 a 29 años (194)",392,390,2,84,144,84,71,5,,,2,955
"De 30 a 34 años (195)",605,598,,52,148,148,192,53,4,1,7,2002
"De 35 a 39 años (196)",771,769,,29,120,196,265,130,25,4,2,3094
"De 40 a 44 años (197)",804,800,1,22,79,108,308,187,77,18,4,3931
"De 45 a 49 años (198)",775,771,,23,60,81,238,219,113,37,4,4217
"De 50 y más años (199)",2919,2912,9,95,117,200,646,804,683,358,7,18706
"Viudo(a) (200)",1575,1561,4,74,123,126,403,456,256,119,14,8898
"De 20 a 24 años (203)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (204)",8,8,,2,1,1,2,1,1,,,31
"De 30 a 34 años (205)",11,9,,1,3,3,1,,1,,2,28
"De 35 a 39 años (206)",33,33,,1,7,5,12,8,,,,134
"De 40 a 44 años (207)",43,42,,1,3,5,20,11,2,,1,200
"De 45 a 49 años (208)",52,52,,3,2,8,14,17,5,3,,277
"De 50 y más años (209)",1425,1414,4,64,106,104,354,419,247,116,11,8224
"Divorciado(a) (210)",22,21,,2,3,1,6,7,1,1,1,101
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 30 a 34 años (215)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (216)",1,1,,,,,,1,,,,6
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",17,17,,2,1,,6,6,1,1,,88
"Soltero(a) (220)",1274,729,13,377,185,100,54,,,,545,1263
"De 12 a 14 años (221)",20,20,,16,4,,,,,,,24
"De 15 a 19 años (222)",58,58,,45,11,2,,,,,,73
"De 20 a 24 años (223)",282,102,,82,15,5,,,,,180,127
"De 25 a 29 años (224)",247,109,,62,31,14,2,,,,138,174
"De 30 a 34 años (225)",150,86,1,41,19,18,7,,,,64,161
"De 35 a 39 años (226)",132,87,1,38,28,12,8,,,,45,162
"De 40 a 44 años (227)",109,74,2,22,22,16,12,,,,35,162
"De 45 a 49 años (228)",70,46,,20,12,6,8,,,,24,94
"De 50 y más años (229)",206,147,9,51,43,27,17,,,,59,286
