"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",285,176,109,108,58,50,177,118,59
"37 años (048)",333,218,115,135,84,51,198,134,64
"38 años (049)",343,209,134,115,59,56,228,150,78
"39 años (050)",276,166,110,108,61,47,168,105,63
"De 40 a 44 años (051)",1245,808,437,445,246,199,800,562,238
"40 años (052)",338,224,114,115,73,42,223,151,72
"41 años (053)",181,99,82,79,33,46,102,66,36
"42 años (054)",296,201,95,88,49,39,208,152,56
"43 años (055)",221,138,83,88,46,42,133,92,41
"44 años (056)",209,146,63,75,45,30,134,101,33
"De 45 a 49 años (057)",878,584,294,323,190,133,555,394,161
"45 años (058)",218,143,75,80,49,31,138,94,44
"46 años (059)",174,116,58,56,29,27,118,87,31
"47 años (060)",189,127,62,72,45,27,117,82,35
"48 años (061)",169,109,60,68,38,30,101,71,30
"49 años (062)",128,89,39,47,29,18,81,60,21
"De 50 a 54 años (063)",516,360,156,187,131,56,329,229,100
"50 años (064)",134,93,41,43,29,14,91,64,27
"51 años (065)",83,59,24,30,24,6,53,35,18
"52 años (066)",106,72,34,42,26,16,64,46,18
"53 años (067)",99,72,27,32,24,8,67,48,19
"54 años (068)",94,64,30,40,28,12,54,36,18
"De 55 a 59 años (069)",359,260,99,114,78,36,245,182,63
"55 años (070)",90,56,34,34,18,16,56,38,18
"56 años (071)",89,70,19,31,25,6,58,45,13
"57 años (072)",81,65,16,27,22,5,54,43,11
"58 años (073)",56,40,16,15,9,6,41,31,10
"59 años (074)",43,29,14,7,4,3,36,25,11
"De 60 a 64 años (075)",204,130,74,71,36,35,133,94,39
"60 años (076)",68,47,21,15,9,6,53,38,15
"61 años (077)",27,14,13,11,5,6,16,9,7
"62 años (078)",47,30,17,23,11,12,24,19,5
"63 años (079)",30,22,8,12,8,4,18,14,4
"64 años (080)",32,17,15,10,3,7,22,14,8
"De 65 y más años (081)",322,206,116,105,66,39,217,140,77
"65 años (082)",50,32,18,14,5,9,36,27,9
"66 años (083)",33,18,15,11,6,5,22,12,10
"67 años (084)",30,19,11,11,7,4,19,12,7
"68 años (085)",21,10,11,5,4,1,16,6,10
"69 años (086)",13,11,2,5,4,1,8,7,1
"70 años (087)",32,23,9,8,6,2,24,17,7
"71 años (088)",7,6,1,4,3,1,3,3,
"72 años (089)",4,4,,,,,4,4,
"73 años (090)",10,6,4,6,5,1,4,1,3
"74 años (091)",12,10,2,4,3,1,8,7,1
"75 años (092)",22,18,4,8,7,1,14,11,3
"76 años (093)",10,5,5,5,2,3,5,3,2
"77 años (094)",9,4,5,4,3,1,5,1,4
"78 años (095)",14,10,4,5,3,2,9,7,2
"80 años (097)",18,7,11,4,1,3,14,6,8
"81 años (098)",1,1,,,,,1,1,
"82 años (099)",5,3,2,1,,1,4,3,1
"83 años (100)",2,2,,,,,2,2,
"84 años (101)",3,2,1,1,1,,2,1,1
"85 años (102)",4,2,2,,,,4,2,2
"86 años (103)",7,4,3,4,3,1,3,1,2
"87 años (104)",1,1,,,,,1,1,
"88 años (105)",3,2,1,2,2,,1,,1
"89 años (106)",1,1,,,,,1,1,
"90 años (107)",4,2,2,2,1,1,2,1,1
"91 años (108)",2,2,,,,,2,2,
"98 y más años (115)",4,1,3,1,,1,3,1,2
