"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Suministro de electricidad, gas y agua (027)",136,1,24,16,17,,,46,15,17,,
"Construcción (028)",5584,2,221,95,20,,,341,3359,1546,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",10879,3,91,340,46,6151,,1952,112,2184,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",2137,1,19,66,8,369,,1586,66,22,,
"Comercio al por mayor (031)",709,1,11,53,18,583,,1,11,31,,
"Comercio al por menor (032)",8033,1,61,221,20,5199,,365,35,2131,,
"Hoteles y restaurantes (033)",1264,1,7,88,37,571,,,,560,,
"Trans., almac. y comunicaciones (034)",9862,3,42,140,119,11,,28,5565,3954,,
"Intermediación financiera (035)",238,6,28,47,140,2,,,,15,,
"Activid.inmobil., empres. y alquileres (036)",2131,10,802,516,117,311,,51,81,243,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",2012,21,281,84,509,105,,11,68,176,757,
"Enseñanza (038)",4068,41,3888,21,66,,,,4,48,,
"Servicios sociales y de salud (039)",734,,398,217,58,16,,15,6,24,,
"Otras activ. serv.comun.soc y personales (040)",890,6,140,400,25,61,,17,13,228,,
"Hogares privados con servicio doméstico (041)",121,,,,,,,,,121,,
"Actividad economica no especificada (043)",1075,,10,9,52,,,,,2,,1002
"Mujeres (044)",37412,25,3981,1263,1309,12521,1783,4397,467,10473,23,1170
"Agric., ganadería, caza y silvicultura (045)",3492,,5,6,,,1782,1,,1698,,
"Pesca (046)",1,,,,,,1,,,,,
"Explotación de minas y canteras (047)",61,,4,5,3,,,33,,16,,
"Industrias manufactureras (048)",4747,1,23,68,32,24,,4274,284,41,,
"Suministro de electricidad, gas y agua (049)",19,,2,3,6,,,1,1,6,,
"Construcción (050)",151,1,17,2,3,,,8,59,61,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",15236,,58,212,55,10873,,65,5,3968,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",335,,4,13,14,252,,38,3,11,,
"Comercio al por mayor (053)",714,,4,42,12,650,,,1,5,,
"Comercio al por menor (054)",14187,,50,157,29,9971,,27,1,3952,,
"Hoteles y restaurantes (055)",3586,,5,98,30,1312,,,,2141,,
"Trans., almac. y comunicaciones (056)",807,1,18,85,120,2,,4,95,482,,
"Intermediación financiera (057)",199,,21,36,131,1,,,,10,,
"Activid.inmobil., empres. y alquileres (058)",813,2,294,231,177,9,,1,11,88,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",683,9,97,41,412,4,,1,10,86,23,
"Enseñanza (060)",2986,10,2837,14,107,,,,,18,,
"Servicios sociales y de salud (061)",1062,,553,338,64,41,,6,,60,,
"Otras activ. serv.comun.soc y personales (062)",1144,1,44,116,40,254,,3,2,684,,
"Hogares privados con servicio doméstico (063)",1116,,,1,,1,,,,1114,,
"Actividad economica no especificada (065)",1309,,3,7,129,,,,,,,1170
,,,,,,,,,,,,
"URBANA (066)",80793,115,9956,3446,2524,19496,1977,12047,9713,18607,780,2132
"Agric., ganadería, caza y silvicultura (067)",2904,,36,22,3,,1970,4,10,859,,
"Pesca (068)",19,,2,1,,,7,,,9,,
"Explotación de minas y canteras (069)",948,3,41,56,17,,,493,45,293,,
"Industrias manufactureras (070)",10313,4,110,241,71,54,,9047,643,143,,
"Suministro de electricidad, gas y agua (071)",151,1,26,19,23,,,44,16,22,,
"Construcción (072)",5387,3,237,97,22,,,339,3212,1477,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",25746,3,149,551,100,16781,,1984,117,6061,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",2438,1,23,79,22,613,,1599,69,32,,
"Comercio al por mayor (075)",1395,1,15,95,30,1205,,1,12,36,,
"Comercio al por menor (076)",21913,1,111,377,48,14963,,384,36,5993,,
"Hoteles y restaurantes (077)",4770,1,12,185,67,1856,,,,2649,,
"Trans., almac. y comunicaciones (078)",10297,4,60,223,234,13,,32,5482,4249,,
"Intermediación financiera (079)",436,6,49,83,270,3,,,,25,,
"Activid.inmobil., empres. y alquileres (080)",2916,12,1093,743,292,313,,52,90,321,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",2652,22,370,125,909,106,,12,73,255,780,
"Enseñanza (082)",6924,49,6626,31,154,,,,4,60,,
"Servicios sociales y de salud (083)",1781,,950,547,121,57,,20,6,80,,
"Otras activ. serv.comun.soc y personales (084)",2000,7,182,505,63,312,,20,15,896,,
"Hogares privados con servicio doméstico (085)",1208,,,1,,1,,,,1206,,
"Actividad economica no especificada (087)",2341,,13,16,178,,,,,2,,2132
"Hombres (088)",46972,93,6020,2193,1239,7123,1344,8436,9250,9528,757,989
"Agric., ganadería, caza y silvicultura (089)",1804,,31,17,3,,1338,3,10,402,,
"Pesca (090)",18,,2,1,,,6,,,9,,
"Explotación de minas y canteras (091)",889,3,37,51,14,,,461,45,278,,
"Industrias manufactureras (092)",6356,3,87,175,39,30,,5557,362,103,,
"Suministro de electricidad, gas y agua (093)",132,1,24,16,17,,,43,15,16,,
"Construcción (094)",5244,2,220,95,19,,,332,3154,1422,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",10688,3,91,339,45,6035,,1919,112,2144,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",2106,1,19,66,8,364,,1561,66,21,,
"Comercio al por mayor (097)",688,1,11,53,18,562,,1,11,31,,
"Comercio al por menor (098)",7894,1,61,220,19,5109,,357,35,2092,,
"Hoteles y restaurantes (099)",1245,1,7,87,37,562,,,,551,,
"Trans., almac. y comunicaciones (100)",9498,3,42,138,118,11,,28,5387,3771,,
"Intermediación financiera (101)",238,6,28,47,140,2,,,,15,,
"Activid.inmobil., empres. y alquileres (102)",2108,10,801,512,116,304,,51,79,235,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",1977,16,275,84,499,102,,11,63,170,757,
"Enseñanza (104)",3993,39,3829,18,60,,,,4,43,,
"Servicios sociales y de salud (105)",723,,397,211,58,16,,14,6,21,,
"Otras activ. serv.comun.soc y personales (106)",878,6,139,393,23,61,,17,13,226,,
"Hogares privados con servicio doméstico (107)",120,,,,,,,,,120,,
"Actividad economica no especificada (109)",1061,,10,9,51,,,,,2,,989
"Mujeres (110)",33821,22,3936,1253,1285,12373,633,3611,463,9079,23,1143
"Agric., ganadería, caza y silvicultura (111)",1100,,5,5,,,632,1,,457,,
"Pesca (112)",1,,,,,,1,,,,,
"Explotación de minas y canteras (113)",59,,4,5,3,,,32,,15,,
"Industrias manufactureras (114)",3957,1,23,66,32,24,,3490,281,40,,
"Suministro de electricidad, gas y agua (115)",19,,2,3,6,,,1,1,6,,
"Construcción (116)",143,1,17,2,3,,,7,58,55,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",15058,,58,212,55,10746,,65,5,3917,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",332,,4,13,14,249,,38,3,11,,
"Comercio al por mayor (119)",707,,4,42,12,643,,,1,5,,
"Comercio al por menor (120)",14019,,50,157,29,9854,,27,1,3901,,
"Hoteles y restaurantes (121)",3525,,5,98,30,1294,,,,2098,,
"Trans., almac. y comunicaciones (122)",799,1,18,85,116,2,,4,95,478,,
"Intermediación financiera (123)",198,,21,36,130,1,,,,10,,
"Activid.inmobil., empres. y alquileres (124)",808,2,292,231,176,9,,1,11,86,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",675,6,95,41,410,4,,1,10,85,23,
"Enseñanza (126)",2931,10,2797,13,94,,,,,17,,
"Servicios sociales y de salud (127)",1058,,553,336,63,41,,6,,59,,
"Otras activ. serv.comun.soc y personales (128)",1122,1,43,112,40,251,,3,2,670,,
"Hogares privados con servicio doméstico (129)",1088,,,1,,1,,,,1086,,
"Actividad economica no especificada (131)",1280,,3,7,127,,,,,,,1143
,,,,,,,,,,,,
"RURAL (132)",8351,10,115,44,49,283,3075,1897,423,2415,,40
"Agric., ganadería, caza y silvicultura (133)",4929,,,9,1,,3074,1,14,1830,,
"Pesca (134)",2,,,,,,1,,,1,,
"Explotación de minas y canteras (135)",104,,,,,,,65,2,37,,
"Industrias manufactureras (136)",1820,,1,4,1,,,1784,16,14,,
"Suministro de electricidad, gas y agua (137)",4,,,,,,,3,,1,,
"Construcción (138)",348,,1,,1,,,10,206,130,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",369,,,1,1,243,,33,,91,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,,,,,8,,25,,1,,
"Comercio al por mayor (141)",28,,,,,28,,,,,,
"Comercio al por menor (142)",307,,,1,1,207,,8,,90,,
"Hoteles y restaurantes (143)",80,,,1,,27,,,,52,,
"Trans., almac. y comunicaciones (144)",372,,,2,5,,,,178,187,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",28,,3,4,2,7,,,2,10,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",43,8,8,,12,3,,,5,7,,
"Enseñanza (148)",130,2,99,4,19,,,,,6,,
"Servicios sociales y de salud (149)",15,,1,8,1,,,1,,4,,
"Otras activ. serv.comun.soc y personales (150)",34,,2,11,2,3,,,,16,,
"Hogares privados con servicio doméstico (151)",29,,,,,,,,,29,,
"Actividad economica no especificada (153)",43,,,,3,,,,,,,40
"Hombres (154)",4760,7,70,34,25,135,1925,1111,419,1021,,13
"Agric., ganadería, caza y silvicultura (155)",2537,,,8,1,,1924,1,14,589,,
"Pesca (156)",2,,,,,,1,,,1,,
"Explotación de minas y canteras (157)",102,,,,,,,64,2,36,,
"Industrias manufactureras (158)",1030,,1,2,1,,,1000,13,13,,
"Suministro de electricidad, gas y agua (159)",4,,,,,,,3,,1,,
"Construcción (160)",340,,1,,1,,,9,205,124,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",191,,,1,1,116,,33,,40,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",31,,,,,5,,25,,1,,
"Comercio al por mayor (163)",21,,,,,21,,,,,,
"Comercio al por menor (164)",139,,,1,1,90,,8,,39,,
"Hoteles y restaurantes (165)",19,,,1,,9,,,,9,,
"Trans., almac. y comunicaciones (166)",364,,,2,1,,,,178,183,,
"Activid.inmobil., empres. y alquileres (168)",23,,1,4,1,7,,,2,8,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",35,5,6,,10,3,,,5,6,,
"Enseñanza (170)",75,2,59,3,6,,,,,5,,
"Servicios sociales y de salud (171)",11,,1,6,,,,1,,3,,
"Otras activ. serv.comun.soc y personales (172)",12,,1,7,2,,,,,2,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",14,,,,1,,,,,,,13
"Mujeres (176)",3591,3,45,10,24,148,1150,786,4,1394,,27
"Agric., ganadería, caza y silvicultura (177)",2392,,,1,,,1150,,,1241,,
"Explotación de minas y canteras (179)",2,,,,,,,1,,1,,
"Industrias manufactureras (180)",790,,,2,,,,784,3,1,,
"Construcción (182)",8,,,,,,,1,1,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",178,,,,,127,,,,51,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,,,3,,,,,,
"Comercio al por mayor (185)",7,,,,,7,,,,,,
"Comercio al por menor (186)",168,,,,,117,,,,51,,
"Hoteles y restaurantes (187)",61,,,,,18,,,,43,,
"Trans., almac. y comunicaciones (188)",8,,,,4,,,,,4,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",5,,2,,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,3,2,,2,,,,,1,,
"Enseñanza (192)",55,,40,1,13,,,,,1,,
"Servicios sociales y de salud (193)",4,,,2,1,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",22,,1,4,,3,,,,14,,
"Hogares privados con servicio doméstico (195)",28,,,,,,,,,28,,
"Actividad economica no especificada (197)",29,,,,2,,,,,,,27
