"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CONTRALMIRANTE VILLAR (000)",6405,21,400,195,260,758,1036,254,748,2210,37,151,335
"Agric., ganadería, caza y silvicultura (001)",655,,1,1,,,370,,2,281,,,
"Pesca (002)",1497,2,4,2,1,,666,,8,814,,,
"Explotación de minas y canteras (003)",14,,,3,1,,,5,3,2,,,
"Industrias manufactureras (004)",275,,5,10,7,5,,174,49,25,,,
"Suministro de electricidad, gas y agua (005)",36,,,3,,,,,8,25,,,
"Construcción (006)",434,1,12,18,4,,,8,252,139,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",729,,4,14,4,481,,63,16,147,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",79,,,2,2,14,,50,10,1,,,
"Comercio al por mayor (009)",35,,1,2,1,25,,,5,1,,,
"Comercio al por menor (010)",615,,3,10,1,442,,13,1,145,,,
"Hoteles y restaurantes (011)",382,3,8,15,12,208,,,,136,,,
"Trans., almac. y comunicaciones (012)",533,,7,15,12,2,,3,396,98,,,
"Intermediación financiera (013)",11,2,,3,6,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",233,1,37,28,27,41,,1,1,97,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",368,8,12,24,131,10,,,10,136,37,,
"Enseñanza (016)",318,4,287,2,8,,,,,17,,,
"Servicios sociales y de salud (017)",60,,15,31,5,2,,,2,5,,,
"Otras activ. serv.comun.soc y personales (018)",256,,8,26,37,9,,,1,175,,,
"Hogares privados con servicio doméstico (019)",113,,,,,,,,,113,,,
"Actividad economica no especificada (021)",156,,,,5,,,,,,,151,
"Desocupado (022)",335,,,,,,,,,,,,335
"Hombres (023)",4883,14,192,121,137,373,1002,214,714,1730,36,82,268
"Agric., ganadería, caza y silvicultura (024)",609,,1,1,,,342,,2,263,,,
"Pesca (025)",1476,2,4,2,1,,660,,8,799,,,
"Explotación de minas y canteras (026)",14,,,3,1,,,5,3,2,,,
"Industrias manufactureras (027)",189,,4,6,5,4,,137,25,8,,,
"Suministro de electricidad, gas y agua (028)",35,,,3,,,,,8,24,,,
"Construcción (029)",422,1,12,16,2,,,8,246,137,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",424,,3,7,4,242,,60,16,92,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,,,2,2,9,,50,10,,,,
"Comercio al por mayor (032)",25,,1,1,1,17,,,5,,,,
"Comercio al por menor (033)",326,,2,4,1,216,,10,1,92,,,
"Hoteles y restaurantes (034)",139,2,6,9,6,72,,,,44,,,
"Trans., almac. y comunicaciones (035)",508,,5,9,7,,,3,392,92,,,
"Intermediación financiera (036)",5,,,,5,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",166,1,26,21,11,40,,1,1,65,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",209,4,8,16,72,8,,,10,55,36,,
"Enseñanza (039)",134,4,112,1,4,,,,,13,,,
"Servicios sociales y de salud (040)",27,,6,12,4,1,,,2,2,,,
"Otras activ. serv.comun.soc y personales (041)",168,,5,15,15,6,,,1,126,,,
"Hogares privados con servicio doméstico (042)",8,,,,,,,,,8,,,
"Actividad economica no especificada (044)",82,,,,,,,,,,,82,
"Desocupado (045)",268,,,,,,,,,,,,268
"Mujeres (046)",1522,7,208,74,123,385,34,40,34,480,1,69,67
"Agric., ganadería, caza y silvicultura (047)",46,,,,,,28,,,18,,,
"Pesca (048)",21,,,,,,6,,,15,,,
"Industrias manufactureras (050)",86,,1,4,2,1,,37,24,17,,,
"Suministro de electricidad, gas y agua (051)",1,,,,,,,,,1,,,
"Construcción (052)",12,,,2,2,,,,6,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",305,,1,7,,239,,3,,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,,,,5,,,,1,,,
"Comercio al por mayor (055)",10,,,1,,8,,,,1,,,
"Comercio al por menor (056)",289,,1,6,,226,,3,,53,,,
"Hoteles y restaurantes (057)",243,1,2,6,6,136,,,,92,,,
"Trans., almac. y comunicaciones (058)",25,,2,6,5,2,,,4,6,,,
"Intermediación financiera (059)",6,2,,3,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",67,,11,7,16,1,,,,32,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",159,4,4,8,59,2,,,,81,1,,
"Enseñanza (062)",184,,175,1,4,,,,,4,,,
"Servicios sociales y de salud (063)",33,,9,19,1,1,,,,3,,,
"Otras activ. serv.comun.soc y personales (064)",88,,3,11,22,3,,,,49,,,
"Hogares privados con servicio doméstico (065)",105,,,,,,,,,105,,,
"Actividad economica no especificada (067)",74,,,,5,,,,,,,69,
"Desocupado (068)",67,,,,,,,,,,,,67
,,,,,,,,,,,,,
"URBANA (069)",5052,18,327,174,217,699,707,231,626,1679,36,100,238
"Agric., ganadería, caza y silvicultura (070)",88,,,1,,,47,,1,39,,,
"Pesca (071)",1422,2,4,2,1,,660,,8,745,,,
"Explotación de minas y canteras (072)",12,,,2,1,,,5,3,1,,,
"Industrias manufactureras (073)",243,,5,10,7,4,,158,44,15,,,
"Suministro de electricidad, gas y agua (074)",30,,,2,,,,,8,20,,,
"Construcción (075)",359,1,12,17,2,,,8,208,111,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",653,,4,13,3,451,,56,14,112,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",71,,,2,1,14,,45,8,1,,,
"Comercio al por mayor (078)",35,,1,2,1,25,,,5,1,,,
"Comercio al por menor (079)",547,,3,9,1,412,,11,1,110,,,
"Hoteles y restaurantes (080)",356,3,4,13,11,193,,,,132,,,
"Trans., almac. y comunicaciones (081)",452,,7,14,11,2,,3,333,82,,,
"Intermediación financiera (082)",10,2,,3,5,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",179,1,33,24,26,29,,1,1,64,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",321,7,11,21,103,10,,,4,129,36,,
"Enseñanza (085)",256,2,229,2,6,,,,,17,,,
"Servicios sociales y de salud (086)",47,,12,24,5,1,,,2,3,,,
"Otras activ. serv.comun.soc y personales (087)",191,,6,26,31,9,,,,119,,,
"Hogares privados con servicio doméstico (088)",90,,,,,,,,,90,,,
"Actividad economica no especificada (090)",105,,,,5,,,,,,,100,
"Desocupado (091)",238,,,,,,,,,,,,238
"Hombres (092)",3730,11,158,108,115,335,696,191,594,1257,35,55,175
"Agric., ganadería, caza y silvicultura (093)",79,,,1,,,42,,1,35,,,
"Pesca (094)",1401,2,4,2,1,,654,,8,730,,,
"Explotación de minas y canteras (095)",12,,,2,1,,,5,3,1,,,
"Industrias manufactureras (096)",164,,4,6,5,3,,121,20,5,,,
"Suministro de electricidad, gas y agua (097)",29,,,2,,,,,8,19,,,
"Construcción (098)",348,1,12,15,,,,8,203,109,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",365,,3,7,3,223,,53,14,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",65,,,2,1,9,,45,8,,,,
"Comercio al por mayor (101)",25,,1,1,1,17,,,5,,,,
"Comercio al por menor (102)",275,,2,4,1,197,,8,1,62,,,
"Hoteles y restaurantes (103)",127,2,3,7,5,67,,,,43,,,
"Trans., almac. y comunicaciones (104)",428,,5,8,6,,,3,330,76,,,
"Intermediación financiera (105)",5,,,,5,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",119,1,22,19,11,28,,1,1,36,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",182,3,8,14,60,8,,,4,50,35,,
"Enseñanza (108)",107,2,89,1,2,,,,,13,,,
"Servicios sociales y de salud (109)",20,,4,9,4,,,,2,1,,,
"Otras activ. serv.comun.soc y personales (110)",109,,4,15,12,6,,,,72,,,
"Hogares privados con servicio doméstico (111)",5,,,,,,,,,5,,,
"Actividad economica no especificada (113)",55,,,,,,,,,,,55,
"Desocupado (114)",175,,,,,,,,,,,,175
"Mujeres (115)",1322,7,169,66,102,364,11,40,32,422,1,45,63
"Agric., ganadería, caza y silvicultura (116)",9,,,,,,5,,,4,,,
"Pesca (117)",21,,,,,,6,,,15,,,
"Industrias manufactureras (119)",79,,1,4,2,1,,37,24,10,,,
"Suministro de electricidad, gas y agua (120)",1,,,,,,,,,1,,,
"Construcción (121)",11,,,2,2,,,,5,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",288,,1,6,,228,,3,,50,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,,,,,5,,,,1,,,
"Comercio al por mayor (124)",10,,,1,,8,,,,1,,,
"Comercio al por menor (125)",272,,1,5,,215,,3,,48,,,
"Hoteles y restaurantes (126)",229,1,1,6,6,126,,,,89,,,
"Trans., almac. y comunicaciones (127)",24,,2,6,5,2,,,3,6,,,
"Intermediación financiera (128)",5,2,,3,,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",60,,11,5,15,1,,,,28,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",139,4,3,7,43,2,,,,79,1,,
"Enseñanza (131)",149,,140,1,4,,,,,4,,,
"Servicios sociales y de salud (132)",27,,8,15,1,1,,,,2,,,
"Otras activ. serv.comun.soc y personales (133)",82,,2,11,19,3,,,,47,,,
"Hogares privados con servicio doméstico (134)",85,,,,,,,,,85,,,
"Actividad economica no especificada (136)",50,,,,5,,,,,,,45,
"Desocupado (137)",63,,,,,,,,,,,,63
,,,,,,,,,,,,,
"RURAL (138)",1353,3,73,21,43,59,329,23,122,531,1,51,97
"Agric., ganadería, caza y silvicultura (139)",567,,1,,,,323,,1,242,,,
"Pesca (140)",75,,,,,,6,,,69,,,
"Explotación de minas y canteras (141)",2,,,1,,,,,,1,,,
"Industrias manufactureras (142)",32,,,,,1,,16,5,10,,,
"Suministro de electricidad, gas y agua (143)",6,,,1,,,,,,5,,,
"Construcción (144)",75,,,1,2,,,,44,28,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",76,,,1,1,30,,7,2,35,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",8,,,,1,,,5,2,,,,
"Comercio al por menor (148)",68,,,1,,30,,2,,35,,,
