"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",41573,53121,51230,1670,96.4,3.1,
"De 12 a 14 años (041)",5090,35,34,1,97.1,2.9,
"De 15 a 19 años (042)",9552,889,876,249,98.5,28,
"De 20 a 24 años (043)",5615,3705,3642,480,98.3,13,
"De 25 a 29 años (044)",5035,6602,6504,440,98.5,6.7,
"De 30 a 34 años (045)",4130,7564,7423,292,98.1,3.9,
"De 35 a 39 años (046)",3604,8129,7936,160,97.6,2,
"De 40 a 44 años (047)",2724,6994,6789,44,97.1,0.6,
"De 45 a 49 años (048)",1952,5679,5401,4,95.1,0.1,
"De 50 y más años (049)",3871,13524,12625,,93.4,,
"Sup. no Univ. incompleta (050)",7341,7812,7600,324,97.3,4.1,
"De 15 a 19 años (052)",1280,85,85,27,100,31.8,
"De 20 a 24 años (053)",2080,728,715,104,98.2,14.3,
"De 25 a 29 años (054)",1294,1182,1161,99,98.2,8.4,
"De 30 a 34 años (055)",827,1235,1215,54,98.4,4.4,
"De 35 a 39 años (056)",664,1314,1296,33,98.6,2.5,
"De 40 a 44 años (057)",447,1059,1034,6,97.6,0.6,
"De 45 a 49 años (058)",320,862,825,1,95.7,0.1,
"De 50 y más años (059)",429,1347,1269,,94.2,,
"Sup. no Univ. completa (060)",9988,15143,14670,451,96.9,3,
"De 20 a 24 años (063)",1345,479,473,84,98.7,17.5,
"De 25 a 29 años (064)",2012,1458,1429,159,98,10.9,
"De 30 a 34 años (065)",1793,2229,2201,129,98.7,5.8,
"De 35 a 39 años (066)",1401,2390,2346,58,98.2,2.4,
"De 40 a 44 años (067)",1120,2259,2219,18,98.2,0.8,
"De 45 a 49 años (068)",764,1760,1708,3,97,0.2,
"De 50 y más años (069)",1553,4568,4294,,94,,
"Sup. Univ. incompleta (070)",8455,7183,6995,235,97.4,3.3,
"De 15 a 19 años (072)",1747,80,77,18,96.3,22.5,
"De 20 a 24 años (073)",2798,516,498,56,96.5,10.9,
"De 25 a 29 años (074)",1125,771,765,64,99.2,8.3,
"De 30 a 34 años (075)",673,946,935,51,98.8,5.4,
"De 35 a 39 años (076)",689,1274,1247,38,97.9,3,
"De 40 a 44 años (077)",520,1125,1089,6,96.8,0.5,
"De 45 a 49 años (078)",347,841,823,2,97.9,0.2,
"De 50 y más años (079)",556,1630,1561,,95.8,,
"Sup. Univ. completa (080)",12624,17011,16488,418,96.9,2.5,
"De 20 a 24 años (083)",1051,274,265,29,96.7,10.6,
"De 25 a 29 años (084)",2529,1177,1160,117,98.6,9.9,
"De 30 a 34 años (085)",2323,2233,2196,145,98.3,6.5,
"De 35 a 39 años (086)",2026,2806,2763,104,98.5,3.7,
"De 40 a 44 años (087)",1461,2636,2581,23,97.9,0.9,
"De 45 a 49 años (088)",1119,2277,2223,,97.6,,
"De 50 y más años (089)",2115,5608,5300,,94.5,,
,,,,,,,
"URBANA (100)",99557,168714,159126,3431,94.3,2,
"De 12 a 14 años (101)",7216,52,50,,96.2,,
"De 15 a 19 años (102)",12481,1070,1053,290,98.4,27.1,
"De 20 a 24 años (103)",12903,5974,5868,761,98.2,12.7,
"De 25 a 29 años (104)",12744,12639,12415,935,98.2,7.4,
"De 30 a 34 años (105)",11390,18046,17699,804,98.1,4.5,
"De 35 a 39 años (106)",10354,21395,20870,483,97.5,2.3,
"De 40 a 44 años (107)",8445,21076,20400,141,96.8,0.7,
"De 45 a 49 años (108)",6571,19048,18122,17,95.1,0.1,
"De 50 y más años (109)",17453,69414,62649,,90.3,,
"Sin nivel (110)",5228,23207,20191,51,87,0.2,
"De 12 a 14 años (111)",44,,,,,,
"De 15 a 19 años (112)",61,11,11,,100,,
"De 20 a 24 años (113)",77,55,55,2,100,3.6,
"De 25 a 29 años (114)",75,128,127,5,99.2,3.9,
"De 30 a 34 años (115)",312,627,611,19,97.4,3,
"De 35 a 39 años (116)",372,1028,972,11,94.6,1.1,
"De 40 a 44 años (117)",413,1316,1254,10,95.3,0.8,
"De 45 a 49 años (118)",465,1906,1768,4,92.8,0.2,
"De 50 y más años (119)",3409,18136,15393,,84.9,,
"Educacion Inicial (120)",154,136,132,7,97.1,5.1,
"De 12 a 14 años (121)",34,1,1,,100,,
"De 15 a 19 años (122)",23,1,1,,100,,
"De 20 a 24 años (123)",27,14,14,,100,,
"De 25 a 29 años (124)",27,30,29,3,96.7,10,
"De 30 a 34 años (125)",24,52,52,3,100,5.8,
"De 35 a 39 años (126)",19,38,35,1,92.1,2.6,
"Primaria (130)",17561,49385,45928,436,93,0.9,
"De 12 a 14 años (131)",2285,17,16,,94.1,,
"De 15 a 19 años (132)",460,81,79,22,97.5,27.2,
"De 20 a 24 años (133)",529,551,545,56,98.9,10.2,
"De 25 a 29 años (134)",1183,1960,1894,96,96.6,4.9,
"De 30 a 34 años (135)",1688,3749,3637,132,97,3.5,
"De 35 a 39 años (136)",1893,5098,4936,93,96.8,1.8,
"De 40 a 44 años (137)",1970,6192,5918,34,95.6,0.5,
"De 45 a 49 años (138)",1767,6242,5865,3,94,,
"De 50 y más años (139)",5786,25495,23038,,90.4,,
"Secundaria (140)",39304,50123,48368,1559,96.5,3.1,
"De 12 a 14 años (141)",4853,34,33,,97.1,,
"De 15 a 19 años (142)",9013,817,805,225,98.5,27.5,
"De 20 a 24 años (143)",5266,3431,3375,443,98.4,12.9,
"De 25 a 29 años (144)",4714,6097,6008,411,98.5,6.7,
"De 30 a 34 años (145)",3912,7169,7043,281,98.2,3.9,
"De 35 a 39 años (146)",3413,7680,7505,151,97.7,2,
"De 40 a 44 años (147)",2592,6667,6476,44,97.1,0.7,
"De 45 a 49 años (148)",1835,5296,5038,4,95.1,0.1,
"De 50 y más años (149)",3706,12932,12085,,93.5,,
"Sup. no Univ. incompleta (150)",7016,7442,7241,304,97.3,4.1,
"De 15 a 19 años (152)",1219,81,81,26,100,32.1,
"De 20 a 24 años (153)",1979,685,674,96,98.4,14,
"De 25 a 29 años (154)",1233,1106,1086,91,98.2,8.2,
"De 30 a 34 años (155)",794,1178,1159,53,98.4,4.5,
"De 35 a 39 años (156)",631,1242,1227,31,98.8,2.5,
"De 40 a 44 años (157)",437,1027,1002,6,97.6,0.6,
"De 45 a 49 años (158)",310,832,796,1,95.7,0.1,
"De 50 y más años (159)",413,1291,1216,,94.2,,
"Sup. no Univ. completa (160)",9709,14709,14251,439,96.9,3,
"De 20 a 24 años (163)",1295,465,459,81,98.7,17.4,
"De 25 a 29 años (164)",1957,1416,1388,156,98,11,
"De 30 a 34 años (165)",1738,2159,2132,124,98.7,5.7,
"De 35 a 39 años (166)",1358,2296,2252,57,98.1,2.5,
"De 40 a 44 años (167)",1094,2197,2160,18,98.3,0.8,
"De 45 a 49 años (168)",748,1711,1664,3,97.3,0.2,
"De 50 y más años (169)",1519,4465,4196,,94,,
"Sup. Univ. incompleta (170)",8220,7022,6834,227,97.3,3.2,
"De 15 a 19 años (172)",1705,79,76,17,96.2,21.5,
"De 20 a 24 años (173)",2711,507,489,55,96.4,10.8,
"De 25 a 29 años (174)",1091,757,751,61,99.2,8.1,
"De 30 a 34 años (175)",653,921,910,49,98.8,5.3,
"De 35 a 39 años (176)",668,1237,1210,37,97.8,3,
"De 40 a 44 años (177)",510,1101,1065,6,96.7,0.5,
"De 45 a 49 años (178)",342,828,810,2,97.8,0.2,
"De 50 y más años (179)",540,1592,1523,,95.7,,
"Sup. Univ. completa (180)",12365,16690,16181,408,97,2.4,
"De 20 a 24 años (183)",1019,266,257,28,96.6,10.5,
"De 25 a 29 años (184)",2464,1145,1132,112,98.9,9.8,
"De 30 a 34 años (185)",2269,2191,2155,143,98.4,6.5,
"De 35 a 39 años (186)",2000,2776,2733,102,98.5,3.7,
"De 40 a 44 años (187)",1429,2576,2525,23,98,0.9,
"De 45 a 49 años (188)",1104,2233,2181,,97.7,,
"De 50 y más años (189)",2080,5503,5198,,94.5,,
,,,,,,,
"RURAL (200)",5950,13923,12647,207,90.8,1.5,
"De 12 a 14 años (201)",410,1,1,1,100,100,
"De 15 a 19 años (202)",692,89,88,28,98.9,31.5,
"De 20 a 24 años (203)",720,466,455,57,97.6,12.2,
"De 25 a 29 años (204)",664,892,872,58,97.8,6.5,
"De 30 a 34 años (205)",575,1034,998,30,96.5,2.9,
"De 35 a 39 años (206)",578,1445,1391,27,96.3,1.9,
"De 40 a 44 años (207)",483,1485,1402,6,94.4,0.4,
"De 45 a 49 años (208)",413,1532,1409,,92,,
"De 50 y más años (209)",1415,6979,6031,,86.4,,
"Sin nivel (210)",906,4332,3684,10,85,0.2,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",3,,,,,,
"De 20 a 24 años (213)",8,7,7,1,100,14.3,
"De 25 a 29 años (214)",11,21,21,,100,,
"De 30 a 34 años (215)",61,141,130,3,92.2,2.1,
"De 35 a 39 años (216)",80,221,212,5,95.9,2.3,
"De 40 a 44 años (217)",78,289,269,1,93.1,0.3,
"De 45 a 49 años (218)",73,290,269,,92.8,,
"De 50 y más años (219)",591,3363,2776,,82.5,,
"Educacion Inicial (220)",7,3,3,1,100,33.3,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",1,,,,,,
"De 30 a 34 años (225)",1,2,2,1,100,50,
"De 35 a 39 años (226)",1,1,1,,100,,
"Primaria (230)",1670,5304,4852,37,91.5,0.7,
"De 12 a 14 años (231)",171,,,,,,
"De 15 a 19 años (232)",44,12,12,3,100,25,
"De 20 a 24 años (233)",92,111,109,6,98.2,5.4,
"De 25 a 29 años (234)",117,202,197,10,97.5,5,
"De 30 a 34 años (235)",133,302,295,6,97.7,2,
"De 35 a 39 años (236)",183,541,517,7,95.6,1.3,
"De 40 a 44 años (237)",195,691,649,5,93.9,0.7,
"De 45 a 49 años (238)",177,723,649,,89.8,,
"De 50 y más años (239)",558,2722,2424,,89.1,,
"Secundaria (240)",2269,2998,2862,110,95.5,3.7,
"De 12 a 14 años (241)",237,1,1,1,100,100,
"De 15 a 19 años (242)",539,72,71,23,98.6,31.9,
"De 20 a 24 años (243)",349,274,267,37,97.4,13.5,
"De 25 a 29 años (244)",321,505,496,29,98.2,5.7,
"De 30 a 34 años (245)",218,395,380,11,96.2,2.8,
"De 35 a 39 años (246)",191,449,431,9,96,2,
"De 40 a 44 años (247)",132,327,313,,95.7,,
"De 45 a 49 años (248)",117,383,363,,94.8,,
"De 50 y más años (249)",165,592,540,,91.2,,
"Sup. no Univ. incompleta (250)",325,370,359,20,97,5.4,
"De 15 a 19 años (252)",61,4,4,1,100,25,
"De 20 a 24 años (253)",101,43,41,8,95.3,18.6,
"De 25 a 29 años (254)",61,76,75,8,98.7,10.5,
"De 30 a 34 años (255)",33,57,56,1,98.2,1.8,
"De 35 a 39 años (256)",33,72,69,2,95.8,2.8,
"De 40 a 44 años (257)",10,32,32,,100,,
"De 45 a 49 años (258)",10,30,29,,96.7,,
"De 50 y más años (259)",16,56,53,,94.6,,
"Sup. no Univ. completa (260)",279,434,419,12,96.5,2.8,
"De 20 a 24 años (263)",50,14,14,3,100,21.4,
"De 25 a 29 años (264)",55,42,41,3,97.6,7.1,
"De 30 a 34 años (265)",55,70,69,5,98.6,7.1,
"De 35 a 39 años (266)",43,94,94,1,100,1.1,
"De 40 a 44 años (267)",26,62,59,,95.2,,
"De 45 a 49 años (268)",16,49,44,,89.8,,
"De 50 y más años (269)",34,103,98,,95.1,,
"Sup. Univ. incompleta (270)",235,161,161,7,100,4.3,
"De 15 a 19 años (272)",42,1,1,1,100,100,
"De 20 a 24 años (273)",87,9,9,1,100,11.1,
"De 25 a 29 años (274)",34,14,14,3,100,21.4,
"De 30 a 34 años (275)",20,25,25,1,100,4,
"De 35 a 39 años (276)",21,37,37,1,100,2.7,
"De 40 a 44 años (277)",10,24,24,,100,,
"De 45 a 49 años (278)",5,13,13,,100,,
"De 50 y más años (279)",16,38,38,,100,,
"Sup. Univ. completa (280)",259,321,307,10,95.6,3.1,
"De 20 a 24 años (283)",32,8,8,1,100,12.5,
"De 25 a 29 años (284)",65,32,28,5,87.5,15.6,
"De 30 a 34 años (285)",54,42,41,2,97.6,4.8,
"De 35 a 39 años (286)",26,30,30,2,100,6.7,
"De 40 a 44 años (287)",32,60,56,,93.3,,
"De 45 a 49 años (288)",15,44,42,,95.5,,
"De 50 y más años (289)",35,105,102,,97.1,,
