"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",206,21,,93,74,5,8,2,3
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,,1,,,
"Comercio al por mayor (053)",2,,,,2,,,,
"Comercio al por menor (054)",203,21,,93,72,4,8,2,3
"Hoteles y restaurantes (055)",65,7,,25,28,3,1,1,
"Trans., almac. y comunicaciones (056)",9,,,3,3,1,1,1,
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",7,,,1,3,,,,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",34,1,,4,9,2,12,2,4
"Enseñanza (060)",165,,,1,30,20,50,4,60
"Servicios sociales y de salud (061)",30,,,1,2,1,6,1,19
"Otras activ. serv.comun.soc y personales (062)",6,1,,2,2,,,1,
"Hogares privados con servicio doméstico (063)",27,7,1,10,8,,1,,
"Actividad economica no especificada (065)",184,51,,86,39,5,2,1,
,,,,,,,,,
"URBANA (066)",2205,133,2,690,756,104,182,51,287
"Agric., ganadería, caza y silvicultura (067)",974,101,,460,360,14,18,9,12
"Explotación de minas y canteras (069)",12,,,1,7,1,2,,1
"Industrias manufactureras (070)",48,1,,17,20,3,3,1,3
"Suministro de electricidad, gas y agua (071)",4,,,,3,1,,,
"Construcción (072)",93,1,,24,49,2,2,4,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",226,10,1,79,99,11,12,6,8
"Venta, mant.y rep. veh.autom.y motoc. (074)",7,,,,4,2,1,,
"Comercio al por mayor (075)",3,,,,3,,,,
"Comercio al por menor (076)",216,10,1,79,92,9,11,6,8
"Hoteles y restaurantes (077)",56,4,,14,31,4,1,1,1
"Trans., almac. y comunicaciones (078)",55,,,10,31,7,1,2,4
"Intermediación financiera (079)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (080)",25,,,2,7,2,4,1,9
"Admin.pub. y defensa; p. segur.soc.afil (081)",142,1,,6,50,12,22,7,44
"Enseñanza (082)",310,,,1,27,26,96,11,149
"Servicios sociales y de salud (083)",51,,,,4,4,12,1,30
"Otras activ. serv.comun.soc y personales (084)",12,1,,1,3,2,,3,2
"Hogares privados con servicio doméstico (085)",18,2,1,6,7,1,1,,
"Actividad economica no especificada (087)",178,12,,69,58,14,8,5,12
"Hombres (088)",1530,61,1,465,571,69,115,41,207
"Agric., ganadería, caza y silvicultura (089)",799,57,,366,325,12,18,9,12
"Explotación de minas y canteras (091)",12,,,1,7,1,2,,1
"Industrias manufactureras (092)",39,1,,14,18,1,2,1,2
"Suministro de electricidad, gas y agua (093)",4,,,,3,1,,,
"Construcción (094)",82,1,,22,42,2,2,4,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",78,,1,17,40,6,5,4,5
"Venta, mant.y rep. veh.autom.y motoc. (096)",6,,,,4,1,1,,
"Comercio al por mayor (097)",1,,,,1,,,,
"Comercio al por menor (098)",71,,1,17,35,5,4,4,5
"Hoteles y restaurantes (099)",11,,,,8,2,,,1
"Trans., almac. y comunicaciones (100)",48,,,8,29,6,,1,4
"Activid.inmobil., empres. y de alquiler (102)",19,,,1,4,2,4,1,7
"Admin.pub. y defensa; p. segur.soc.afil (103)",119,1,,6,45,10,12,5,40
"Enseñanza (104)",184,,,,11,11,56,8,98
"Servicios sociales y de salud (105)",28,,,,2,3,8,1,14
"Otras activ. serv.comun.soc y personales (106)",7,,,,1,2,,2,2
"Hogares privados con servicio doméstico (107)",4,,,2,1,1,,,
"Actividad economica no especificada (109)",96,1,,28,35,9,6,5,12
"Mujeres (110)",675,72,1,225,185,35,67,10,80
"Agric., ganadería, caza y silvicultura (111)",175,44,,94,35,2,,,
"Industrias manufactureras (114)",9,,,3,2,2,1,,1
"Construcción (116)",11,,,2,7,,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",148,10,,62,59,5,7,2,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,1,,,
"Comercio al por mayor (119)",2,,,,2,,,,
"Comercio al por menor (120)",145,10,,62,57,4,7,2,3
"Hoteles y restaurantes (121)",45,4,,14,23,2,1,1,
"Trans., almac. y comunicaciones (122)",7,,,2,2,1,1,1,
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",6,,,1,3,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",23,,,,5,2,10,2,4
"Enseñanza (126)",126,,,1,16,15,40,3,51
"Servicios sociales y de salud (127)",23,,,,2,1,4,,16
"Otras activ. serv.comun.soc y personales (128)",5,1,,1,2,,,1,
"Hogares privados con servicio doméstico (129)",14,2,1,4,6,,1,,
"Actividad economica no especificada (131)",82,11,,41,23,5,2,,
,,,,,,,,,
"RURAL (132)",3732,508,2,1900,1099,39,92,18,74
"Agric., ganadería, caza y silvicultura (133)",2788,419,1,1546,787,13,13,4,5
"Explotación de minas y canteras (135)",22,,,4,9,,,,9
"Industrias manufactureras (136)",64,4,,31,26,,2,1,
"Suministro de electricidad, gas y agua (137)",6,,,6,,,,,
"Construcción (138)",249,18,1,131,92,2,3,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,11,,49,38,1,3,1,
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,,2,,1,,
"Comercio al por mayor (141)",8,,,1,6,,,1,
"Comercio al por menor (142)",92,11,,48,30,1,2,,
"Hoteles y restaurantes (143)",20,3,,11,5,1,,,
"Trans., almac. y comunicaciones (144)",27,,,6,19,,1,1,
"Activid.inmobil., empres. y de alquiler (146)",7,,,1,3,,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,3,,17,27,2,5,,2
"Enseñanza (148)",152,,,,31,15,56,4,46
"Servicios sociales y de salud (149)",15,,,2,,1,4,2,6
"Otras activ. serv.comun.soc y personales (150)",8,,,2,4,,1,1,
"Hogares privados con servicio doméstico (151)",14,6,,6,2,,,,
"Actividad economica no especificada (153)",201,44,,88,56,4,2,3,4
"Hombres (154)",2984,280,2,1529,991,32,76,14,60
"Agric., ganadería, caza y silvicultura (155)",2308,253,1,1285,737,12,12,3,5
"Explotación de minas y canteras (157)",21,,,4,9,,,,8
"Industrias manufactureras (158)",60,4,,27,26,,2,1,
"Suministro de electricidad, gas y agua (159)",6,,,6,,,,,
"Construcción (160)",240,16,1,125,91,2,3,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",45,,,18,23,1,2,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,2,,1,,
"Comercio al por mayor (163)",8,,,1,6,,,1,
"Comercio al por menor (164)",34,,,17,15,1,1,,
"Trans., almac. y comunicaciones (166)",25,,,5,18,,1,1,
"Activid.inmobil., empres. y de alquiler (168)",6,,,1,3,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",45,2,,13,23,2,3,,2
"Enseñanza (170)",113,,,,17,10,46,3,37
"Servicios sociales y de salud (171)",8,,,1,,1,2,1,3
"Otras activ. serv.comun.soc y personales (172)",7,,,1,4,,1,1,
"Hogares privados con servicio doméstico (173)",1,1,,,,,,,
"Actividad economica no especificada (175)",99,4,,43,40,4,2,2,4
"Mujeres (176)",748,228,,371,108,7,16,4,14
"Agric., ganadería, caza y silvicultura (177)",480,166,,261,50,1,1,1,
"Explotación de minas y canteras (179)",1,,,,,,,,1
"Industrias manufactureras (180)",4,,,4,,,,,
"Construcción (182)",9,2,,6,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",58,11,,31,15,,1,,
"Comercio al por menor (186)",58,11,,31,15,,1,,
"Hoteles y restaurantes (187)",20,3,,11,5,1,,,
"Trans., almac. y comunicaciones (188)",2,,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,1,,4,4,,2,,
"Enseñanza (192)",39,,,,14,5,10,1,9
"Servicios sociales y de salud (193)",7,,,1,,,2,1,3
"Otras activ. serv.comun.soc y personales (194)",1,,,1,,,,,
"Hogares privados con servicio doméstico (195)",13,5,,6,2,,,,
"Actividad economica no especificada (197)",102,40,,45,16,,,1,
