"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",23,,,,,4,10,9
"De 35 a 39 años (056)",23,,,,,7,9,7
"De 40 a 44 años (057)",13,,,,1,5,5,2
"De 45 a 49 años (058)",5,,,,1,1,1,2
"De 50 y más años (059)",6,,,,2,1,,3
"Sup. no Univ. completa (060)",315,,3,3,14,67,111,117
"De 20 a 24 años (063)",47,,,,,,16,31
"De 25 a 29 años (064)",71,,,,,4,34,33
"De 30 a 34 años (065)",52,,,,,13,22,17
"De 35 a 39 años (066)",58,,,,,15,29,14
"De 40 a 44 años (067)",42,,,,3,19,10,10
"De 45 a 49 años (068)",15,,,1,4,9,,1
"De 50 y más años (069)",30,,3,2,7,7,,11
"Sup. Univ. incompleta (070)",105,,,1,2,15,33,54
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",19,,,,,,6,13
"De 25 a 29 años (074)",28,,,,,,11,17
"De 30 a 34 años (075)",18,,,,,2,6,10
"De 35 a 39 años (076)",18,,,,,5,6,7
"De 40 a 44 años (077)",11,,,,,5,4,2
"De 45 a 49 años (078)",4,,,,1,3,,
"De 50 y más años (079)",5,,,1,1,,,3
"Sup. Univ. completa (080)",276,,1,6,11,60,97,101
"De 20 a 24 años (083)",12,,,,,,2,10
"De 25 a 29 años (084)",62,,,,,3,32,27
"De 30 a 34 años (085)",52,,,,,7,23,22
"De 35 a 39 años (086)",48,,,,,6,23,19
"De 40 a 44 años (087)",47,,,,1,22,12,12
"De 45 a 49 años (088)",30,,,1,3,17,5,4
"De 50 y más años (089)",25,,1,5,7,5,,7
,,,,,,,,
"URBANA (100)",4639,17,62,221,496,943,1325,1575
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",75,,,,,,35,40
"De 20 a 24 años (103)",375,,,,,,178,197
"De 25 a 29 años (104)",556,,,,,27,314,215
"De 30 a 34 años (105)",602,,,,,106,312,184
"De 35 a 39 años (106)",619,,,,4,181,267,167
"De 40 a 44 años (107)",511,,,,29,211,154,117
"De 45 a 49 años (108)",445,,,3,76,200,60,106
"De 50 y más años (109)",1449,17,62,218,387,218,5,542
"Sin nivel (110)",892,14,23,111,173,129,42,400
"De 20 a 24 años (113)",9,,,,,,2,7
"De 25 a 29 años (114)",12,,,,,1,5,6
"De 30 a 34 años (115)",22,,,,,3,8,11
"De 35 a 39 años (116)",21,,,,,5,6,10
"De 40 a 44 años (117)",41,,,,3,18,10,10
"De 45 a 49 años (118)",67,,,,10,23,10,24
"De 50 y más años (119)",720,14,23,111,160,79,1,332
"Educacion Inicial (120)",5,,,,,2,1,2
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",4,,,,,2,1,1
"Primaria (130)",1657,3,25,80,220,442,467,420
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",8,,,,,,3,5
"De 20 a 24 años (133)",76,,,,,,43,33
"De 25 a 29 años (134)",125,,,,,9,85,31
"De 30 a 34 años (135)",191,,,,,38,105,48
"De 35 a 39 años (136)",254,,,,4,86,108,56
"De 40 a 44 años (137)",245,,,,12,98,83,52
"De 45 a 49 años (138)",228,,,1,38,106,37,46
"De 50 y más años (139)",529,3,25,79,166,105,3,148
"Secundaria (140)",1334,,10,20,74,221,548,461
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",62,,,,,,30,32
"De 20 a 24 años (143)",196,,,,,,99,97
"De 25 a 29 años (144)",247,,,,,11,143,93
"De 30 a 34 años (145)",255,,,,,41,144,70
"De 35 a 39 años (146)",212,,,,,59,92,61
"De 40 a 44 años (147)",119,,,,9,47,32,31
"De 45 a 49 años (148)",98,,,,20,42,7,29
"De 50 y más años (149)",139,,10,20,45,21,1,42
"Sup. no Univ. incompleta (150)",131,,,,3,16,54,58
"De 15 a 19 años (152)",3,,,,,,2,1
"De 20 a 24 años (153)",35,,,,,,15,20
"De 25 a 29 años (154)",33,,,,,,16,17
"De 30 a 34 años (155)",23,,,,,4,10,9
"De 35 a 39 años (156)",17,,,,,5,7,5
"De 40 a 44 años (157)",11,,,,1,5,3,2
"De 45 a 49 años (158)",5,,,,1,1,1,2
"De 50 y más años (159)",4,,,,1,1,,2
"Sup. no Univ. completa (160)",276,,3,3,13,63,97,97
"De 20 a 24 años (163)",39,,,,,,14,25
"De 25 a 29 años (164)",57,,,,,3,27,27
"De 30 a 34 años (165)",47,,,,,12,19,16
"De 35 a 39 años (166)",52,,,,,15,27,10
"De 40 a 44 años (167)",39,,,,3,18,10,8
"De 45 a 49 años (168)",13,,,1,3,8,,1
"De 50 y más años (169)",29,,3,2,7,7,,10
"Sup. Univ. incompleta (170)",84,,,1,2,12,25,44
"De 15 a 19 años (172)",2,,,,,,,2
"De 20 a 24 años (173)",10,,,,,,3,7
"De 25 a 29 años (174)",25,,,,,,9,16
"De 30 a 34 años (175)",15,,,,,1,5,9
"De 35 a 39 años (176)",13,,,,,3,4,6
"De 40 a 44 años (177)",11,,,,,5,4,2
"De 45 a 49 años (178)",4,,,,1,3,,
"De 50 y más años (179)",4,,,1,1,,,2
"Sup. Univ. completa (180)",260,,1,6,11,58,91,93
"De 20 a 24 años (183)",10,,,,,,2,8
"De 25 a 29 años (184)",57,,,,,3,29,25
"De 30 a 34 años (185)",48,,,,,7,21,20
"De 35 a 39 años (186)",46,,,,,6,22,18
"De 40 a 44 años (187)",45,,,,1,20,12,12
"De 45 a 49 años (188)",30,,,1,3,17,5,4
"De 50 y más años (189)",24,,1,5,7,5,,6
,,,,,,,,
"RURAL (200)",8084,73,253,687,1304,1644,2258,1865
"De 12 a 14 años (201)",5,,,,,,,5
"De 15 a 19 años (202)",120,,,,,,75,45
"De 20 a 24 años (203)",524,,,,,2,322,200
"De 25 a 29 años (204)",719,,,,,24,495,200
"De 30 a 34 años (205)",783,,,,,120,511,152
"De 35 a 39 años (206)",836,,,,10,266,407,153
"De 40 a 44 años (207)",672,,,,41,264,261,106
"De 45 a 49 años (208)",666,,,1,100,310,150,105
"De 50 y más años (209)",3759,73,253,686,1153,658,37,899
"Sin nivel (210)",3544,66,229,602,927,653,223,844
"De 15 a 19 años (212)",3,,,,,,1,2
"De 20 a 24 años (213)",11,,,,,,3,8
"De 25 a 29 años (214)",26,,,,,1,17,8
"De 30 a 34 años (215)",52,,,,,6,28,18
"De 35 a 39 años (216)",103,,,,2,44,39,18
"De 40 a 44 años (217)",154,,,,9,57,61,27
"De 45 a 49 años (218)",271,,,,41,132,56,42
"De 50 y más años (219)",2924,66,229,602,875,413,18,721
"Educacion Inicial (220)",15,,,,,1,10,4
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",5,,,,,1,2,2
"De 30 a 34 años (225)",6,,,,,,5,1
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",3210,3,24,82,345,829,1321,606
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",38,,,,,,22,16
"De 20 a 24 años (233)",197,,,,,1,135,61
"De 25 a 29 años (234)",343,,,,,9,256,78
"De 30 a 34 años (235)",494,,,,,71,344,79
"De 35 a 39 años (236)",545,,,,5,163,287,90
"De 40 a 44 años (237)",450,,,,25,187,175,63
"De 45 a 49 años (238)",357,,,1,49,165,85,57
"De 50 y más años (239)",784,3,24,81,266,233,17,160
"Secundaria (240)",1211,4,,3,30,150,664,360
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",78,,,,,,51,27
"De 20 a 24 años (243)",286,,,,,1,174,111
"De 25 a 29 años (244)",315,,,,,12,205,98
"De 30 a 34 años (245)",219,,,,,41,128,50
"De 35 a 39 años (246)",167,,,,3,55,72,37
"De 40 a 44 años (247)",61,,,,7,17,23,14
"De 45 a 49 años (248)",36,,,,9,12,9,6
"De 50 y más años (249)",46,4,,3,11,12,2,14
"Sup. no Univ. incompleta (250)",28,,,,1,2,12,13
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",9,,,,,,4,5
"De 25 a 29 años (254)",8,,,,,,3,5
"De 35 a 39 años (256)",6,,,,,2,2,2
"De 40 a 44 años (257)",2,,,,,,2,
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",39,,,,1,4,14,20
"De 20 a 24 años (263)",8,,,,,,2,6
"De 25 a 29 años (264)",14,,,,,1,7,6
"De 30 a 34 años (265)",5,,,,,1,3,1
"De 35 a 39 años (266)",6,,,,,,2,4
"De 40 a 44 años (267)",3,,,,,1,,2
"De 45 a 49 años (268)",2,,,,1,1,,
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",21,,,,,3,8,10
"De 20 a 24 años (273)",9,,,,,,3,6
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",3,,,,,1,1,1
"De 35 a 39 años (276)",5,,,,,2,2,1
"De 50 y más años (279)",1,,,,,,,1
"Sup. Univ. completa (280)",16,,,,,2,6,8
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",5,,,,,,3,2
"De 30 a 34 años (285)",4,,,,,,2,2
"De 35 a 39 años (286)",2,,,,,,1,1
"De 40 a 44 años (287)",2,,,,,2,,
"De 50 y más años (289)",1,,,,,,,1
