"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2520,1162,1358,1034,466,568,1486,696,790
"35 años (046)",509,229,280,201,76,125,308,153,155
"36 años (047)",469,192,277,199,78,121,270,114,156
"37 años (048)",506,229,277,198,93,105,308,136,172
"38 años (049)",572,273,299,238,116,122,334,157,177
"39 años (050)",464,239,225,198,103,95,266,136,130
"De 40 a 44 años (051)",2258,1112,1146,880,432,448,1378,680,698
"40 años (052)",640,300,340,231,111,120,409,189,220
"41 años (053)",344,162,182,129,57,72,215,105,110
"42 años (054)",548,281,267,218,116,102,330,165,165
"43 años (055)",372,182,190,157,66,91,215,116,99
"44 años (056)",354,187,167,145,82,63,209,105,104
"De 45 a 49 años (057)",2002,995,1007,704,365,339,1298,630,668
"45 años (058)",471,228,243,154,82,72,317,146,171
"46 años (059)",352,163,189,115,55,60,237,108,129
"47 años (060)",402,212,190,165,91,74,237,121,116
"48 años (061)",454,233,221,150,80,70,304,153,151
"49 años (062)",323,159,164,120,57,63,203,102,101
"De 50 a 54 años (063)",1464,696,768,548,268,280,916,428,488
"50 años (064)",424,180,244,139,62,77,285,118,167
"51 años (065)",205,89,116,85,40,45,120,49,71
"52 años (066)",292,149,143,108,57,51,184,92,92
"53 años (067)",246,117,129,88,38,50,158,79,79
"54 años (068)",297,161,136,128,71,57,169,90,79
"De 55 a 59 años (069)",1284,651,633,454,224,230,830,427,403
"55 años (070)",315,162,153,116,64,52,199,98,101
"56 años (071)",268,132,136,88,43,45,180,89,91
"57 años (072)",244,136,108,83,40,43,161,96,65
"58 años (073)",283,136,147,102,48,54,181,88,93
"59 años (074)",174,85,89,65,29,36,109,56,53
"De 60 a 64 años (075)",1095,534,561,361,178,183,734,356,378
"60 años (076)",397,187,210,112,52,60,285,135,150
"61 años (077)",118,56,62,36,15,21,82,41,41
"62 años (078)",217,104,113,83,40,43,134,64,70
"63 años (079)",186,100,86,62,36,26,124,64,60
"64 años (080)",177,87,90,68,35,33,109,52,57
"De 65 y más años (081)",2907,1369,1538,1017,449,568,1890,920,970
"65 años (082)",269,113,156,81,36,45,188,77,111
"66 años (083)",189,88,101,61,28,33,128,60,68
"67 años (084)",223,116,107,80,37,43,143,79,64
"68 años (085)",221,98,123,69,18,51,152,80,72
"69 años (086)",113,54,59,47,20,27,66,34,32
"70 años (087)",275,122,153,74,29,45,201,93,108
"71 años (088)",84,44,40,36,22,14,48,22,26
"72 años (089)",136,67,69,53,27,26,83,40,43
"73 años (090)",122,64,58,45,21,24,77,43,34
"74 años (091)",152,73,79,52,26,26,100,47,53
"75 años (092)",192,83,109,55,21,34,137,62,75
"76 años (093)",92,42,50,42,16,26,50,26,24
"77 años (094)",86,47,39,28,15,13,58,32,26
"78 años (095)",147,78,69,59,27,32,88,51,37
"79 años (096)",68,31,37,25,11,14,43,20,23
"80 años (097)",107,45,62,34,17,17,73,28,45
"81 años (098)",30,19,11,11,8,3,19,11,8
"82 años (099)",48,30,18,18,12,6,30,18,12
"83 años (100)",35,18,17,21,9,12,14,9,5
"84 años (101)",31,17,14,13,6,7,18,11,7
"85 años (102)",56,22,34,18,6,12,38,16,22
"86 años (103)",27,11,16,7,4,3,20,7,13
"87 años (104)",41,23,18,18,10,8,23,13,10
"88 años (105)",25,7,18,17,3,14,8,4,4
"89 años (106)",20,7,13,10,4,6,10,3,7
"90 años (107)",31,15,16,12,4,8,19,11,8
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",4,2,2,1,,1,3,2,1
"93 años (110)",5,3,2,2,2,,3,1,2
"94 años (111)",5,4,1,1,1,,4,3,1
"95 años (112)",21,7,14,6,3,3,15,4,11
"96 años (113)",8,4,4,5,2,3,3,2,1
"97 años (114)",5,2,3,2,,2,3,2,1
"98 y más años (115)",38,12,26,14,4,10,24,8,16
