"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",8663,235,2822,2613,2204,789
"Otra (034)",5,,4,1,,
"Ocupación no especificada (035)",388,,140,119,90,39
,,,,,,
"URBANA (036)",9738,122,2719,3840,2593,464
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",43,,3,20,20,
"Profes., científicos e intelectuales (038)",1685,,207,867,602,9
"Técnicos de nivel medio y trab. asimilados (039)",288,1,87,116,77,7
"Jefes y empleados de oficina (040)",454,,198,146,108,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1553,22,454,618,368,91
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1259,6,275,436,407,135
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",813,15,276,313,180,29
"Obreros construc., conf., papel, fab., instr. (044)",902,2,267,392,218,23
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2448,76,846,820,562,144
"Otra (046)",75,,24,43,8,
"Ocupación no especificada (047)",218,,82,69,43,24
"Hombres (048)",5909,73,1560,2279,1717,280
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",37,,3,15,19,
"Profes., científicos e intelectuales (050)",1154,,104,550,491,9
"Técnicos de nivel medio y trab. asimilados (051)",203,1,60,81,55,6
"Jefes y empleados de oficina (052)",265,,94,85,84,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",450,11,140,151,110,38
"Agricult. trabaj. calif.agrop. y pesqueros (054)",878,3,178,294,305,98
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",609,7,215,236,134,17
"Obreros construc., conf., papel, fab., instr. (056)",882,1,256,387,216,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1269,50,456,411,279,73
"Otra (058)",70,,20,42,8,
"Ocupación no especificada (059)",92,,34,27,16,15
"Mujeres (060)",3829,49,1159,1561,876,184
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,,5,1,
"Profes., científicos e intelectuales (062)",531,,103,317,111,
"Técnicos de nivel medio y trab. asimilados (063)",85,,27,35,22,1
"Jefes y empleados de oficina (064)",189,,104,61,24,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1103,11,314,467,258,53
"Agricult. trabaj. calif.agrop. y pesqueros (066)",381,3,97,142,102,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",204,8,61,77,46,12
"Obreros construc., conf., papel, fab., instr. (068)",20,1,11,5,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1179,26,390,409,283,71
"Otra (070)",5,,4,1,,
"Ocupación no especificada (071)",126,,48,42,27,9
,,,,,,
"RURAL (072)",29292,462,8112,8788,8316,3614
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",43,,4,21,18,
"Profes., científicos e intelectuales (074)",563,,111,226,219,7
"Técnicos de nivel medio y trab. asimilados (075)",88,,33,30,22,3
"Jefes y empleados de oficina (076)",150,,62,57,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",774,5,376,241,124,28
"Agricult. trabaj. calif.agrop. y pesqueros (078)",12762,30,2143,3963,4461,2165
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1019,7,572,272,134,34
"Obreros construc., conf., papel, fab., instr. (080)",637,2,232,243,135,25
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",12782,417,4402,3611,3060,1292
"Otra (082)",5,,4,1,,
"Ocupación no especificada (083)",469,1,173,123,113,59
"Hombres (084)",17236,235,4513,5245,4975,2268
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",32,,2,13,17,
"Profes., científicos e intelectuales (086)",475,,75,187,206,7
"Técnicos de nivel medio y trab. asimilados (087)",70,,25,22,20,3
"Jefes y empleados de oficina (088)",126,,46,50,29,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",371,2,160,132,62,15
"Agricult. trabaj. calif.agrop. y pesqueros (090)",9196,19,1439,2929,3216,1593
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",827,3,482,218,103,21
"Obreros construc., conf., papel, fab., instr. (092)",629,2,229,240,133,25
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",5298,208,1970,1407,1139,574
"Otra (094)",5,,4,1,,
"Ocupación no especificada (095)",207,1,81,46,50,29
"Mujeres (096)",12056,227,3599,3543,3341,1346
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",11,,2,8,1,
"Profes., científicos e intelectuales (098)",88,,36,39,13,
"Técnicos de nivel medio y trab. asimilados (099)",18,,8,8,2,
"Jefes y empleados de oficina (100)",24,,16,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",403,3,216,109,62,13
"Agricult. trabaj. calif.agrop. y pesqueros (102)",3566,11,704,1034,1245,572
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",192,4,90,54,31,13
"Obreros construc., conf., papel, fab., instr. (104)",8,,3,3,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",7484,209,2432,2204,1921,718
"Ocupación no especificada (107)",262,,92,77,63,30
