"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",8,7,,,1,1,4,,1,,1,31
"Primaria (030)",2944,2907,16,350,459,518,824,503,199,38,37,11792
"De 12 a 14 años (031)",7,3,1,2,,,,,,,4,2
"De 15 a 19 años (032)",70,67,,51,14,1,1,,,,3,86
"De 20 a 24 años (033)",238,235,,116,89,25,5,,,,3,392
"De 25 a 29 años (034)",327,319,3,56,112,103,43,2,,,8,780
"De 30 a 34 años (035)",358,356,,27,99,110,107,13,,,2,1095
"De 35 a 39 años (036)",341,337,2,14,37,80,153,43,7,1,4,1347
"De 40 a 44 años (037)",358,356,2,13,34,55,123,100,25,4,2,1692
"De 45 a 49 años (038)",314,313,2,13,15,38,109,98,34,4,1,1601
"De 50 y más años (039)",931,921,6,58,59,106,283,247,133,29,10,4797
"Secundaria (040)",1112,1064,6,362,314,173,167,32,10,,48,2522
"De 12 a 14 años (041)",1,1,,1,,,,,,,,1
"De 15 a 19 años (042)",71,65,3,59,3,,,,,,6,65
"De 20 a 24 años (043)",258,233,2,154,67,5,5,,,,25,323
"De 25 a 29 años (044)",231,222,,80,100,35,6,1,,,9,415
"De 30 a 34 años (045)",185,183,,33,67,50,31,2,,,2,461
"De 35 a 39 años (046)",162,160,1,20,43,46,47,2,1,,2,469
"De 40 a 44 años (047)",73,72,,8,17,15,22,7,3,,1,251
"De 45 a 49 años (048)",52,52,,2,7,10,26,5,2,,,211
"De 50 y más años (049)",79,76,,5,10,12,30,15,4,,3,326
"Sup. no Univ. incompleta (050)",103,84,,36,27,15,6,,,,19,162
"De 20 a 24 años (053)",27,17,,17,,,,,,,10,17
"De 25 a 29 años (054)",27,22,,13,9,,,,,,5,31
"De 30 a 34 años (055)",11,11,,2,7,2,,,,,,22
"De 35 a 39 años (056)",17,15,,2,4,7,2,,,,2,40
"De 40 a 44 años (057)",11,10,,2,5,2,1,,,,1,22
"De 45 a 49 años (058)",4,3,,,,1,2,,,,1,12
"De 50 y más años (059)",6,6,,,2,3,1,,,,,18
"Sup. no Univ. completa (060)",235,214,,96,60,25,26,4,2,1,21,456
"De 20 a 24 años (063)",20,11,,11,,,,,,,9,11
"De 25 a 29 años (064)",57,49,,38,8,3,,,,,8,63
"De 30 a 34 años (065)",54,52,,24,22,4,2,,,,2,89
"De 35 a 39 años (066)",47,47,,14,19,12,2,,,,,96
"De 40 a 44 años (067)",20,20,,3,6,3,6,2,,,,64
"De 45 a 49 años (068)",17,17,,3,4,1,9,,,,,53
"De 50 y más años (069)",20,18,,3,1,2,7,2,2,1,2,80
"Sup. Univ. incompleta (070)",25,18,1,7,5,1,1,2,1,,7,46
"De 20 a 24 años (073)",6,1,,1,,,,,,,5,1
"De 25 a 29 años (074)",5,5,1,4,,,,,,,,4
"De 30 a 34 años (075)",4,3,,1,1,1,,,,,1,6
"De 35 a 39 años (076)",1,1,,,,,1,,,,,4
"De 40 a 44 años (077)",3,2,,,2,,,,,,1,4
"De 45 a 49 años (078)",1,1,,,,,,,1,,,8
"De 50 y más años (079)",5,5,,1,2,,,2,,,,19
"Sup. Univ. completa (080)",118,95,,38,29,14,8,5,1,,23,211
"De 20 a 24 años (083)",5,,,,,,,,,,5,
"De 25 a 29 años (084)",16,10,,7,3,,,,,,6,13
"De 30 a 34 años (085)",30,24,,12,9,3,,,,,6,39
"De 35 a 39 años (086)",28,25,,9,12,4,,,,,3,45
"De 40 a 44 años (087)",15,13,,5,2,3,1,2,,,2,35
"De 45 a 49 años (088)",12,12,,3,1,4,3,,1,,,38
"De 50 y más años (089)",12,11,,2,2,,4,3,,,1,41
,,,,,,,,,,,,
"URBANA (100)",5436,5276,38,821,916,845,1424,833,338,61,160,20340
"De 12 a 14 años (101)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (102)",100,93,2,77,13,,1,,,,7,107
"De 20 a 24 años (103)",416,365,2,226,106,23,8,,,,51,541
"De 25 a 29 años (104)",525,491,3,158,189,102,37,2,,,34,1007
"De 30 a 34 años (105)",556,542,,86,183,148,109,16,,,14,1466
"De 35 a 39 años (106)",564,554,3,56,107,144,191,44,8,1,10,1882
"De 40 a 44 años (107)",490,479,3,36,68,80,153,111,23,5,11,2054
"De 45 a 49 años (108)",441,437,3,25,41,54,157,108,44,5,4,2082
"De 50 y más años (109)",2339,2312,21,155,209,294,768,552,263,50,27,11199
"Sin nivel (110)",1895,1873,19,131,207,256,626,415,184,35,22,8688
"De 15 a 19 años (112)",3,3,,3,,,,,,,,3
"De 20 a 24 años (113)",10,10,,2,7,1,,,,,,19
"De 25 a 29 años (114)",25,24,,3,8,6,7,,,,1,65
"De 30 a 34 años (115)",47,45,,2,10,11,14,8,,,2,172
"De 35 a 39 años (116)",79,79,1,7,6,17,33,14,1,,,306
"De 40 a 44 años (117)",125,121,2,10,10,17,41,30,9,2,4,552
"De 45 a 49 años (118)",119,117,1,6,18,15,34,27,14,2,2,550
"De 50 y más años (119)",1487,1474,15,98,148,189,497,336,160,31,13,7021
"Educacion Inicial (120)",12,10,,1,2,2,5,,,,2,34
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",4,4,,,1,1,2,,,,,15
"De 35 a 39 años (126)",6,5,,,1,1,3,,,,1,18
"Primaria (130)",2163,2133,13,241,328,384,615,383,144,25,30,8716
"De 12 a 14 años (131)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (132)",42,40,,29,10,,1,,,,2,53
"De 20 a 24 años (133)",154,152,,79,53,17,3,,,,2,250
"De 25 a 29 años (134)",211,204,2,36,75,65,24,2,,,7,492
"De 30 a 34 años (135)",251,249,,17,75,82,67,8,,,2,749
"De 35 a 39 años (136)",251,248,1,11,29,61,111,28,6,1,3,975
"De 40 a 44 años (137)",259,257,1,10,28,43,88,71,13,3,2,1187
"De 45 a 49 años (138)",244,243,2,11,12,25,88,76,26,3,1,1239
"De 50 y más años (139)",747,738,6,47,46,91,233,198,99,18,9,3770
"Secundaria (140)",934,895,5,293,271,156,139,24,7,,39,2117
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",54,49,2,44,3,,,,,,5,50
"De 20 a 24 años (143)",198,179,2,121,46,5,5,,,,19,248
"De 25 a 29 años (144)",194,186,,67,86,29,4,,,,8,342
"De 30 a 34 años (145)",173,171,,32,65,47,27,,,,2,416
"De 35 a 39 años (146)",144,142,1,16,40,43,39,2,1,,2,412
"De 40 a 44 años (147)",59,58,,6,16,13,16,6,1,,1,195
"De 45 a 49 años (148)",47,47,,2,7,9,22,5,2,,,191
"De 50 y más años (149)",64,62,,4,8,10,26,11,3,,2,262
"Sup. no Univ. incompleta (150)",93,74,,28,26,14,6,,,,19,149
"De 20 a 24 años (153)",23,13,,13,,,,,,,10,13
"De 25 a 29 años (154)",23,18,,9,9,,,,,,5,27
"De 30 a 34 años (155)",10,10,,2,7,1,,,,,,19
"De 35 a 39 años (156)",16,14,,2,3,7,2,,,,2,38
"De 40 a 44 años (157)",11,10,,2,5,2,1,,,,1,22
"De 45 a 49 años (158)",4,3,,,,1,2,,,,1,12
"De 50 y más años (159)",6,6,,,2,3,1,,,,,18
"Sup. no Univ. completa (160)",214,194,,89,53,22,24,4,1,1,20,408
"De 20 a 24 años (163)",20,11,,11,,,,,,,9,11
"De 25 a 29 años (164)",50,43,,35,7,1,,,,,7,52
"De 30 a 34 años (165)",47,45,,22,18,4,1,,,,2,74
"De 35 a 39 años (166)",45,45,,12,19,12,2,,,,,94
"De 40 a 44 años (167)",19,19,,3,5,3,6,2,,,,62
"De 45 a 49 años (168)",15,15,,3,3,1,8,,,,,47
"De 50 y más años (169)",18,16,,3,1,1,7,2,1,1,2,68
"Sup. Univ. incompleta (170)",23,16,1,5,5,1,1,2,1,,7,44
"De 20 a 24 años (173)",5,,,,,,,,,,5,
"De 25 a 29 años (174)",4,4,1,3,,,,,,,,3
"De 30 a 34 años (175)",4,3,,1,1,1,,,,,1,6
"De 35 a 39 años (176)",1,1,,,,,1,,,,,4
"De 40 a 44 años (177)",3,2,,,2,,,,,,1,4
"De 45 a 49 años (178)",1,1,,,,,,,1,,,8
"De 50 y más años (179)",5,5,,1,2,,,2,,,,19
"Sup. Univ. completa (180)",102,81,,33,24,10,8,5,1,,21,184
"De 20 a 24 años (183)",5,,,,,,,,,,5,
"De 25 a 29 años (184)",14,8,,5,3,,,,,,6,11
"De 30 a 34 años (185)",24,19,,10,7,2,,,,,5,30
"De 35 a 39 años (186)",22,20,,8,9,3,,,,,2,35
"De 40 a 44 años (187)",14,12,,5,2,2,1,2,,,2,32
"De 45 a 49 años (188)",11,11,,3,1,3,3,,1,,,35
"De 50 y más años (189)",12,11,,2,2,,4,3,,,1,41
,,,,,,,,,,,,
"RURAL (200)",1973,1951,21,269,283,280,532,348,172,46,22,8208
"De 12 a 14 años (201)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (202)",47,45,1,39,4,1,,,,,2,50
"De 20 a 24 años (203)",157,150,,77,61,9,3,,,,7,239
"De 25 a 29 años (204)",179,176,1,46,53,51,24,1,,,3,412
"De 30 a 34 años (205)",160,159,,21,35,41,52,10,,,1,505
"De 35 a 39 años (206)",144,142,2,12,19,27,59,18,5,,2,558
"De 40 a 44 años (207)",172,171,3,10,14,18,54,43,24,5,1,855
"De 45 a 49 años (208)",141,141,1,5,7,18,47,41,17,5,,743
"De 50 y más años (209)",970,966,13,58,90,115,293,235,126,36,4,4845
"Sin nivel (210)",962,959,17,69,96,120,292,220,112,33,3,4621
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",7,7,,2,4,,1,,,,,14
"De 25 a 29 años (214)",12,12,,3,1,5,3,,,,,33
"De 30 a 34 años (215)",27,27,,6,3,8,7,3,,,,87
"De 35 a 39 años (216)",25,25,1,2,4,4,8,3,3,,,102
"De 40 a 44 años (217)",57,56,2,5,6,3,13,13,10,4,1,289
"De 45 a 49 años (218)",63,63,1,3,3,3,21,19,9,4,,352
"De 50 y más años (219)",769,767,13,46,75,97,239,182,90,25,2,3742
"Educacion Inicial (220)",3,3,,,,1,1,,1,,,16
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"De 35 a 39 años (226)",2,2,,,,,1,,1,,,13
"Primaria (230)",781,774,3,109,131,134,209,120,55,13,7,3076
"De 12 a 14 años (231)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (232)",28,27,,22,4,1,,,,,1,33
"De 20 a 24 años (233)",84,83,,37,36,8,2,,,,1,142
"De 25 a 29 años (234)",116,115,1,20,37,38,19,,,,1,288
"De 30 a 34 años (235)",107,107,,10,24,28,40,5,,,,346
"De 35 a 39 años (236)",90,89,1,3,8,19,42,15,1,,1,372
"De 40 a 44 años (237)",99,99,1,3,6,12,35,29,12,1,,505
"De 45 a 49 años (238)",70,70,,2,3,13,21,22,8,1,,362
"De 50 y más años (239)",184,183,,11,13,15,50,49,34,11,1,1027
"Secundaria (240)",178,169,1,69,43,17,28,8,3,,9,405
"De 15 a 19 años (242)",17,16,1,15,,,,,,,1,15
"De 20 a 24 años (243)",60,54,,33,21,,,,,,6,75
"De 25 a 29 años (244)",37,36,,13,14,6,2,1,,,1,73
"De 30 a 34 años (245)",12,12,,1,2,3,4,2,,,,45
"De 35 a 39 años (246)",18,18,,4,3,3,8,,,,,57
"De 40 a 44 años (247)",14,14,,2,1,2,6,1,2,,,56
"De 45 a 49 años (248)",5,5,,,,1,4,,,,,20
"De 50 y más años (249)",15,14,,1,2,2,4,4,1,,1,64
"Sup. no Univ. incompleta (250)",10,10,,8,1,1,,,,,,13
"De 20 a 24 años (253)",4,4,,4,,,,,,,,4
"De 25 a 29 años (254)",4,4,,4,,,,,,,,4
"De 30 a 34 años (255)",1,1,,,,1,,,,,,3
"De 35 a 39 años (256)",1,1,,,1,,,,,,,2
"Sup. no Univ. completa (260)",21,20,,7,7,3,2,,1,,1,48
"De 25 a 29 años (264)",7,6,,3,1,2,,,,,1,11
"De 30 a 34 años (265)",7,7,,2,4,,1,,,,,15
"De 35 a 39 años (266)",2,2,,2,,,,,,,,2
"De 40 a 44 años (267)",1,1,,,1,,,,,,,2
"De 45 a 49 años (268)",2,2,,,1,,1,,,,,6
"De 50 y más años (269)",2,2,,,,1,,,1,,,12
"Sup. Univ. incompleta (270)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 25 a 29 años (274)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",16,14,,5,5,4,,,,,2,27
"De 25 a 29 años (284)",2,2,,2,,,,,,,,2
"De 30 a 34 años (285)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (286)",6,5,,1,3,1,,,,,1,10
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
