"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",230,10,144,55,17,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1060,45,584,11,1,416,3,
"Otra (101)",8,8,,,,,,
"Ocupación no especificada (102)",282,54,210,11,,7,,
"Desocupado (103)",86,,,,,,,86
"Mujeres (104)",1004,103,89,382,7,358,18,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",53,45,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,12,,1,,,,
"Jefes y empleados de oficina (108)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",107,14,3,66,7,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",246,,,246,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,1,7,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",437,6,78,12,,323,18,
"Ocupación no especificada (115)",71,6,7,40,,18,,
"Desocupado (116)",47,,,,,,,47
