"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (032)",18,18,,17,1,,,,,,,19
"De 20 a 24 años (033)",57,53,,29,20,1,2,1,,,4,86
"De 25 a 29 años (034)",101,101,1,27,32,25,15,,1,,,240
"De 30 a 34 años (035)",106,106,,7,19,28,43,8,1,,,375
"De 35 a 39 años (036)",144,142,,9,30,34,45,21,3,,2,528
"De 40 a 44 años (037)",110,110,,6,10,17,38,25,10,4,,534
"De 45 a 49 años (038)",106,105,,3,8,10,33,32,16,3,1,575
"De 50 y más años (039)",339,336,2,24,21,29,93,83,66,18,3,1846
"Secundaria (040)",383,352,1,120,86,71,51,20,2,1,31,883
"De 15 a 19 años (042)",32,28,1,27,,,,,,,4,27
"De 20 a 24 años (043)",86,76,,47,23,6,,,,,10,111
"De 25 a 29 años (044)",76,71,,22,31,14,3,1,,,5,145
"De 30 a 34 años (045)",50,45,,9,9,18,7,2,,,5,125
"De 35 a 39 años (046)",35,32,,2,8,13,7,2,,,3,98
"De 40 a 44 años (047)",29,29,,1,5,7,12,3,1,,,114
"De 45 a 49 años (048)",24,22,,5,2,6,7,2,,,2,70
"De 50 y más años (049)",51,49,,7,8,7,15,10,1,1,2,193
"Sup. no Univ. incompleta (050)",57,51,,18,21,6,4,2,,,6,109
"De 20 a 24 años (053)",7,4,,3,1,,,,,,3,5
"De 25 a 29 años (054)",15,13,,8,4,1,,,,,2,19
"De 30 a 34 años (055)",8,7,,4,1,1,1,,,,1,13
"De 35 a 39 años (056)",5,5,,,4,1,,,,,,11
"De 40 a 44 años (057)",9,9,,2,4,2,1,,,,,20
"De 45 a 49 años (058)",7,7,,,5,1,1,,,,,18
"De 50 y más años (059)",6,6,,1,2,,1,2,,,,23
"Sup. no Univ. completa (060)",88,85,,25,34,12,12,1,,1,3,195
"De 20 a 24 años (063)",2,2,,2,,,,,,,,2
"De 25 a 29 años (064)",10,9,,6,3,,,,,,1,12
"De 30 a 34 años (065)",20,19,,10,7,1,1,,,,1,31
"De 35 a 39 años (066)",23,22,,3,13,3,3,,,,1,50
"De 40 a 44 años (067)",11,11,,4,3,2,2,,,,,24
"De 45 a 49 años (068)",8,8,,,5,1,2,,,,,22
"De 50 y más años (069)",14,14,,,3,5,4,1,,1,,54
"Sup. Univ. incompleta (070)",38,36,1,7,15,3,6,3,1,,2,99
"De 20 a 24 años (073)",5,3,1,1,1,,,,,,2,3
"De 25 a 29 años (074)",2,2,,2,,,,,,,,2
"De 30 a 34 años (075)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (076)",6,6,,2,3,,1,,,,,12
"De 40 a 44 años (077)",9,9,,,6,,3,,,,,24
"De 45 a 49 años (078)",3,3,,,2,,,,1,,,12
"De 50 y más años (079)",9,9,,,1,3,2,3,,,,40
"Sup. Univ. completa (080)",65,59,1,17,23,6,5,3,3,1,6,155
"De 20 a 24 años (083)",1,,,,,,,,,,1,
"De 25 a 29 años (084)",7,4,,4,,,,,,,3,4
"De 30 a 34 años (085)",20,18,,7,10,,1,,,,2,32
"De 35 a 39 años (086)",9,9,,2,4,2,1,,,,,20
"De 40 a 44 años (087)",9,9,,1,5,2,,1,,,,23
"De 45 a 49 años (088)",4,4,,,2,1,1,,,,,11
"De 50 y más años (089)",15,15,1,3,2,1,2,2,3,1,,65
,,,,,,,,,,,,
"URBANA (100)",1172,1126,5,195,210,166,247,185,94,24,46,4437
"De 15 a 19 años (102)",24,22,1,21,,,,,,,2,21
"De 20 a 24 años (103)",79,65,1,41,18,3,1,1,,,14,96
"De 25 a 29 años (104)",106,98,1,38,34,20,5,,,,8,188
"De 30 a 34 años (105)",112,105,,29,29,19,26,1,1,,7,275
"De 35 a 39 años (106)",127,122,,14,38,30,27,12,1,,5,379
"De 40 a 44 años (107)",114,113,,10,22,21,33,18,7,2,1,455
"De 45 a 49 años (108)",111,109,,9,19,16,26,27,9,3,2,494
"De 50 y más años (109)",499,492,2,33,50,57,129,126,76,19,7,2529
"Sin nivel (110)",251,246,1,9,26,32,49,72,42,15,5,1358
"De 15 a 19 años (112)",1,1,1,,,,,,,,,
"De 20 a 24 años (113)",6,4,,1,1,1,,1,,,2,12
"De 25 a 29 años (114)",3,3,,,1,2,,,,,,8
"De 30 a 34 años (115)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (116)",13,13,,1,1,4,2,5,,,,56
"De 40 a 44 años (117)",14,13,,,,,4,5,2,2,1,87
"De 45 a 49 años (118)",12,12,,1,,1,2,4,3,1,,74
"De 50 y más años (119)",199,197,,6,21,23,41,57,37,12,2,1114
"Primaria (130)",485,479,3,64,62,71,134,92,46,7,6,2044
"De 15 a 19 años (132)",6,6,,6,,,,,,,,6
"De 20 a 24 años (133)",23,21,,13,7,,1,,,,2,31
"De 25 a 29 años (134)",39,39,1,10,12,12,4,,,,,88
"De 30 a 34 años (135)",41,41,,5,7,8,19,1,1,,,143
"De 35 a 39 años (136)",60,59,,6,16,13,16,7,1,,1,199
"De 40 a 44 años (137)",44,44,,2,1,12,14,11,4,,,205
"De 45 a 49 años (138)",56,56,,3,4,6,15,21,5,2,,298
"De 50 y más años (139)",216,213,2,19,15,20,65,52,35,5,3,1074
"Secundaria (140)",225,203,,66,41,42,40,12,2,,22,542
"De 15 a 19 años (142)",17,15,,15,,,,,,,2,15
"De 20 a 24 años (143)",38,32,,22,8,2,,,,,6,44
"De 25 a 29 años (144)",36,33,,12,14,6,1,,,,3,62
"De 30 a 34 años (145)",27,23,,6,4,8,5,,,,4,60
"De 35 a 39 años (146)",22,19,,1,3,9,6,,,,3,58
"De 40 a 44 años (147)",20,20,,1,4,4,9,1,1,,,77
"De 45 a 49 años (148)",22,20,,5,2,6,5,2,,,2,61
"De 50 y más años (149)",43,41,,4,6,7,14,9,1,,2,165
"Sup. no Univ. incompleta (150)",48,45,,15,21,4,3,2,,,3,96
"De 20 a 24 años (153)",5,4,,3,1,,,,,,1,5
"De 25 a 29 años (154)",11,9,,5,4,,,,,,2,13
"De 30 a 34 años (155)",6,6,,4,1,1,,,,,,9
"De 35 a 39 años (156)",4,4,,,4,,,,,,,8
"De 40 a 44 años (157)",9,9,,2,4,2,1,,,,,20
"De 45 a 49 años (158)",7,7,,,5,1,1,,,,,18
"De 50 y más años (159)",6,6,,1,2,,1,2,,,,23
"Sup. no Univ. completa (160)",73,70,,19,29,10,10,1,,1,3,165
"De 20 a 24 años (163)",2,2,,2,,,,,,,,2
"De 25 a 29 años (164)",9,8,,5,3,,,,,,1,11
"De 30 a 34 años (165)",14,13,,6,5,1,1,,,,1,23
"De 35 a 39 años (166)",16,15,,2,10,2,1,,,,1,32
"De 40 a 44 años (167)",10,10,,4,3,1,2,,,,,21
"De 45 a 49 años (168)",8,8,,,5,1,2,,,,,22
"De 50 y más años (169)",14,14,,,3,5,4,1,,1,,54
"Sup. Univ. incompleta (170)",33,31,1,6,13,1,6,3,1,,2,88
"De 20 a 24 años (173)",4,2,1,,1,,,,,,2,2
"De 25 a 29 años (174)",2,2,,2,,,,,,,,2
"De 30 a 34 años (175)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (176)",4,4,,2,1,,1,,,,,8
"De 40 a 44 años (177)",9,9,,,6,,3,,,,,24
"De 45 a 49 años (178)",3,3,,,2,,,,1,,,12
"De 50 y más años (179)",7,7,,,1,1,2,3,,,,34
"Sup. Univ. completa (180)",57,52,,16,18,6,5,3,3,1,5,144
"De 20 a 24 años (183)",1,,,,,,,,,,1,
"De 25 a 29 años (184)",6,4,,4,,,,,,,2,4
"De 30 a 34 años (185)",17,15,,6,8,,1,,,,2,27
"De 35 a 39 años (186)",8,8,,2,3,2,1,,,,,18
"De 40 a 44 años (187)",8,8,,1,4,2,,1,,,,21
"De 45 a 49 años (188)",3,3,,,1,1,1,,,,,9
"De 50 y más años (189)",14,14,,3,2,1,2,2,3,1,,65
,,,,,,,,,,,,
"RURAL (200)",1024,999,2,143,161,146,218,165,112,52,25,4453
"De 12 a 14 años (201)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (202)",28,26,1,23,1,1,,,,,2,28
"De 20 a 24 años (203)",96,87,,50,30,5,1,1,,,9,135
"De 25 a 29 años (204)",115,112,,31,41,24,14,1,1,,3,260
"De 30 a 34 años (205)",118,116,,10,26,34,36,10,,,2,384
"De 35 a 39 años (206)",130,129,,5,26,35,39,22,2,,1,492
"De 40 a 44 años (207)",103,102,,4,11,11,36,27,9,4,1,515
"De 45 a 49 años (208)",76,75,,1,6,4,26,16,18,4,1,440
"De 50 y más años (209)",356,351,1,18,20,32,66,88,82,44,5,2198
"Sin nivel (210)",329,322,,18,24,38,69,79,61,33,7,1884
"De 15 a 19 años (212)",1,1,,,,1,,,,,,3
"De 20 a 24 años (213)",10,9,,7,2,,,,,,1,11
"De 25 a 29 años (214)",7,7,,,4,2,1,,,,,18
"De 30 a 34 años (215)",18,18,,,4,4,9,1,,,,68
"De 35 a 39 años (216)",22,22,,,1,8,7,6,,,,96
"De 40 a 44 años (217)",26,25,,,,2,9,11,3,,1,144
"De 45 a 49 años (218)",23,23,,1,1,,6,5,7,3,,152
"De 50 y más años (219)",222,217,,10,12,21,37,56,51,30,5,1392
"Educacion Inicial (220)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",1,1,,,1,,,,,,,2
"Primaria (230)",498,493,,59,79,73,135,78,51,18,5,2160
"De 12 a 14 años (231)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (232)",12,12,,11,1,,,,,,,13
"De 20 a 24 años (233)",34,32,,16,13,1,1,1,,,2,55
"De 25 a 29 años (234)",62,62,,17,20,13,11,,1,,,152
"De 30 a 34 años (235)",65,65,,2,12,20,24,7,,,,232
"De 35 a 39 años (236)",84,83,,3,14,21,29,14,2,,1,329
"De 40 a 44 años (237)",66,66,,4,9,5,24,14,6,4,,329
"De 45 a 49 años (238)",50,49,,,4,4,18,11,11,1,1,277
"De 50 y más años (239)",123,123,,5,6,9,28,31,31,13,,772
"Secundaria (240)",158,149,1,54,45,29,11,8,,1,9,341
"De 15 a 19 años (242)",15,13,1,12,,,,,,,2,12
"De 20 a 24 años (243)",48,44,,25,15,4,,,,,4,67
"De 25 a 29 años (244)",40,38,,10,17,8,2,1,,,2,83
"De 30 a 34 años (245)",23,22,,3,5,10,2,2,,,1,65
"De 35 a 39 años (246)",13,13,,1,5,4,1,2,,,,40
"De 40 a 44 años (247)",9,9,,,1,3,3,2,,,,37
"De 45 a 49 años (248)",2,2,,,,,2,,,,,9
"De 50 y más años (249)",8,8,,3,2,,1,1,,1,,28
"Sup. no Univ. incompleta (250)",9,6,,3,,2,1,,,,3,13
"De 20 a 24 años (253)",2,,,,,,,,,,2,
"De 25 a 29 años (254)",4,4,,3,,1,,,,,,6
"De 30 a 34 años (255)",2,1,,,,,1,,,,1,4
"De 35 a 39 años (256)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",15,15,,6,5,2,2,,,,,30
"De 25 a 29 años (264)",1,1,,1,,,,,,,,1
"De 30 a 34 años (265)",6,6,,4,2,,,,,,,8
"De 35 a 39 años (266)",7,7,,1,3,1,2,,,,,18
"De 40 a 44 años (267)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",5,5,,1,2,2,,,,,,11
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,2,,,2,,,,,,,4
"De 50 y más años (279)",2,2,,,,2,,,,,,6
"Sup. Univ. completa (280)",8,7,1,1,5,,,,,,1,11
"De 25 a 29 años (284)",1,,,,,,,,,,1,
"De 30 a 34 años (285)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (286)",1,1,,,1,,,,,,,2
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",1,1,1,,,,,,,,,
